Date,ARRY_stock_Open_average,ARRY_stock_Open_max,ARRY_stock_Open_min,ARRY_stock_Open_volatility,ARRY_stock_Open_change,ARRY_stock_High_average,ARRY_stock_High_max,ARRY_stock_High_min,ARRY_stock_High_volatility,ARRY_stock_High_change,ARRY_stock_Low_average,ARRY_stock_Low_max,ARRY_stock_Low_min,ARRY_stock_Low_volatility,ARRY_stock_Low_change,ARRY_stock_Close_average,ARRY_stock_Close_max,ARRY_stock_Close_min,ARRY_stock_Close_volatility,ARRY_stock_Close_change,ARRY_stock_Volume_average,ARRY_stock_Volume_max,ARRY_stock_Volume_min,ARRY_stock_Volume_volatility,ARRY_stock_Volume_change
2016-03-13,2.75,2.9,2.59,0.31000000000000005,-0.23999999999999977,2.815,2.995,2.69,0.30500000000000016,-0.28500000000000014,2.653,2.87,2.5,0.3700000000000001,-0.27,2.714,2.92,2.6,0.31999999999999984,-0.22999999999999998,1560877,2765464,907885,1857579,1857579
2016-03-20,2.7800000000000002,2.94,2.7,0.23999999999999977,0.0,2.91925,2.957,2.86,0.09699999999999998,0.050000000000000266,2.6925,2.78,2.62,0.1599999999999997,-0.040000000000000036,2.835,2.94,2.72,0.21999999999999975,0.040000000000000036,1441781,1648254,1223968,424286,424286
2016-03-27,2.848,2.94,2.69,0.25,-0.18000000000000016,3.004,3.09,2.91,0.17999999999999972,0.08999999999999986,2.771,2.91,2.6,0.31000000000000005,-0.1499999999999999,2.922,3.0,2.84,0.16000000000000014,0.16000000000000014,1957031,2773980,1605078,1168902,-102374
2016-04-03,3.0340000000000003,3.12,2.9,0.2200000000000002,0.020000000000000018,3.114,3.16,3.0,0.16000000000000014,-0.020000000000000018,2.928,2.98,2.87,0.10999999999999988,-0.040000000000000036,3.014,3.15,2.88,0.27,0.009999999999999787,1470756,2281436,1207825,1073611,-93514
2016-04-10,3.07,3.16,2.97,0.18999999999999995,0.13000000000000034,3.1470000000000002,3.22,3.06,0.16000000000000014,0.10499999999999998,3.019,3.115,2.93,0.18500000000000005,0.13999999999999968,3.094,3.18,2.96,0.2200000000000002,0.20999999999999996,969756,1134270,717823,416447,-284690
2016-04-17,3.214,3.27,3.17,0.10000000000000009,0.040000000000000036,3.2748,3.305,3.24,0.06499999999999995,-0.01100000000000012,3.149,3.2,3.115,0.08499999999999996,0.020000000000000018,3.226,3.25,3.2,0.04999999999999982,0.0,1260368,1416519,1148911,267608,-86491
2016-04-24,3.244,3.31,3.19,0.1200000000000001,-0.04999999999999982,3.33,3.39,3.26,0.13000000000000034,-0.10000000000000009,3.157,3.21,3.11,0.10000000000000009,-0.06499999999999995,3.234,3.31,3.19,0.1200000000000001,-0.1200000000000001,1611776,1743963,1440736,303227,227114
2016-05-01,3.148,3.28,2.99,0.2899999999999996,-0.21999999999999975,3.215,3.365,3.09,0.27500000000000036,-0.2200000000000002,3.033,3.14,2.93,0.20999999999999996,-0.20999999999999996,3.098,3.31,2.94,0.3700000000000001,-0.3700000000000001,2293082,4011948,1176211,2835737,442863
2016-05-08,2.93,3.03,2.74,0.2899999999999996,-0.18999999999999995,3.002,3.08,2.86,0.2200000000000002,-0.18999999999999995,2.8442000000000003,2.97,2.7,0.27,-0.20900000000000007,2.914,3.05,2.74,0.3099999999999996,-0.16000000000000014,1284243,1917217,1011122,906095,-211517
2016-05-15,2.9899999999999998,3.15,2.88,0.27,0.1200000000000001,3.124,3.31,2.98,0.33000000000000007,0.33000000000000007,2.908,2.97,2.81,0.16000000000000014,0.16000000000000014,3.0420000000000003,3.31,2.97,0.33999999999999986,0.33000000000000007,1588507,2087902,1029894,1058008,1058008
2016-05-22,3.36,3.53,3.29,0.23999999999999977,0.21999999999999975,3.474,3.61,3.37,0.23999999999999977,0.23999999999999977,3.3209999999999997,3.46,3.255,0.20500000000000007,0.20000000000000018,3.398,3.6,3.27,0.33000000000000007,0.33000000000000007,1594151,1951727,1151264,800463,-345406
2016-05-29,3.765,3.95,3.67,0.28000000000000025,0.28000000000000025,3.935,3.99,3.88,0.11000000000000032,0.03000000000000025,3.6925,3.77,3.66,0.10999999999999988,0.10999999999999988,3.7725,3.85,3.68,0.16999999999999993,0.020000000000000018,3074442,3319322,2909510,409812,-178873
2016-06-05,3.708,3.9,3.5,0.3999999999999999,-0.3999999999999999,3.834,4.29,3.56,0.73,-0.73,3.528,3.62,3.36,0.26000000000000023,-0.26000000000000023,3.624,3.84,3.51,0.33000000000000007,-0.33000000000000007,4435497,13506083,1649396,11856687,-11698384
2016-06-12,3.358,3.49,3.23,0.26000000000000023,-0.2100000000000004,3.4010000000000002,3.59,3.29,0.2999999999999998,-0.2849999999999997,3.2560000000000002,3.43,3.18,0.25,-0.20000000000000018,3.302,3.46,3.25,0.20999999999999996,-0.20999999999999996,2230321,3542868,1100208,2442660,1365985
2016-06-19,3.346,3.38,3.32,0.06000000000000005,0.020000000000000018,3.455,3.58,3.35,0.22999999999999998,0.1549999999999998,3.278,3.36,3.23,0.1299999999999999,0.06999999999999984,3.398,3.58,3.28,0.30000000000000027,0.17000000000000037,2180566,4640193,1075538,3564655,2886075
2016-06-26,3.5,3.73,3.36,0.3700000000000001,0.33000000000000007,3.5972,3.8160000000000003,3.49,0.32600000000000007,0.32600000000000007,3.398,3.6,3.22,0.3799999999999999,0.3799999999999999,3.476,3.63,3.27,0.3599999999999999,0.3599999999999999,1777278,2474869,1306133,1168736,289903
2016-07-03,3.6725,3.75,3.59,0.16000000000000014,0.06999999999999984,3.7325,3.79,3.7,0.08999999999999986,0.020000000000000018,3.59,3.63,3.56,0.06999999999999984,0.06000000000000005,3.675,3.71,3.62,0.08999999999999986,0.08999999999999986,1340828,1677290,1134618,542672,173657
2016-07-10,3.748,3.82,3.7,0.11999999999999966,-0.020000000000000018,3.778,3.83,3.73,0.10000000000000009,-0.029999999999999805,3.672,3.73,3.64,0.08999999999999986,-0.040000000000000036,3.712,3.78,3.66,0.11999999999999966,-0.040000000000000036,1113268,1612474,633051,979423,-930022
2016-07-17,3.634,3.69,3.53,0.16000000000000014,-0.06000000000000005,3.696,3.72,3.65,0.07000000000000028,-0.009999999999999787,3.561,3.62,3.51,0.11000000000000032,-0.07500000000000018,3.622,3.68,3.53,0.15000000000000036,-0.06000000000000005,689971,825993,524728,301265,71008
2016-07-24,3.724,3.85,3.62,0.22999999999999998,0.13999999999999968,3.797,3.89,3.7,0.18999999999999995,0.10999999999999988,3.652,3.7,3.59,0.11000000000000032,0.06000000000000005,3.7520000000000002,3.86,3.69,0.16999999999999993,0.050000000000000266,918029,1089356,743223,346133,182268
2016-07-31,4.136,4.63,3.75,0.8799999999999999,0.8799999999999999,4.382,4.65,4.16,0.4900000000000002,0.39999999999999947,4.054,4.45,3.74,0.71,0.71,4.284,4.54,4.08,0.45999999999999996,0.3200000000000003,3122622,4743574,1372686,3370888,-1039913
2016-08-07,3.766,4.52,3.46,1.0599999999999996,-0.9999999999999996,3.828,4.59,3.51,1.08,-1.06,3.588,4.44,3.3,1.1400000000000006,-1.0100000000000002,3.688,4.45,3.44,1.0100000000000002,-0.9200000000000004,3339596,8372076,1268918,7103158,-564776
2016-08-14,3.518,3.65,3.44,0.20999999999999996,-0.08999999999999986,3.562,3.69,3.45,0.23999999999999977,-0.19999999999999973,3.4104,3.51,3.23,0.2799999999999998,-0.27,3.464,3.65,3.24,0.4099999999999997,-0.4099999999999997,1796545,3191784,914787,2276997,1123818
2016-08-21,3.312,3.46,3.19,0.27,-0.06999999999999984,3.414,3.52,3.29,0.22999999999999998,-0.16000000000000014,3.222,3.38,3.1,0.2799999999999998,-0.06999999999999984,3.294,3.45,3.17,0.28000000000000025,-0.20999999999999996,1810839,2520582,1222060,1298522,-555687
2016-08-28,3.536,3.66,3.3,0.3600000000000003,0.2400000000000002,3.614,3.75,3.47,0.2799999999999998,0.06999999999999984,3.398,3.5,3.29,0.20999999999999996,0.1200000000000001,3.498,3.6,3.43,0.16999999999999993,0.06000000000000005,2725311,4531555,1188483,3343072,-882909
2016-09-04,3.59,3.64,3.52,0.1200000000000001,0.1200000000000001,3.6825,3.77,3.62,0.1499999999999999,0.04999999999999982,3.512,3.59,3.42,0.16999999999999993,-0.06800000000000006,3.5725,3.67,3.42,0.25,-0.18000000000000016,1775426,2492343,1280254,1212089,912773
2016-09-11,3.536,3.62,3.4,0.2200000000000002,0.1200000000000001,3.6,3.64,3.55,0.0900000000000003,-0.07000000000000028,3.4422,3.49,3.4,0.0900000000000003,0.050000000000000266,3.521,3.61,3.475,0.1349999999999998,-0.1349999999999998,2559062,3549373,1626043,1923330,1451582
2016-09-18,3.644,3.7,3.52,0.18000000000000016,0.1299999999999999,3.726,3.74,3.7,0.040000000000000036,0.010000000000000231,3.556,3.63,3.49,0.13999999999999968,0.1299999999999999,3.654,3.7,3.59,0.11000000000000032,-0.050000000000000266,2333949,3074892,1340539,1734353,-1734353
2016-09-25,6.214,7.26,4.65,2.6099999999999994,1.63,6.842,7.27,6.5,0.7699999999999996,0.1899999999999995,5.861,6.305,4.59,1.7149999999999999,1.5899999999999999,6.494,6.75,6.24,0.5099999999999998,0.13999999999999968,41186140,102349496,9728219,92621277,-92621277
2016-10-02,6.726,6.81,6.65,0.15999999999999925,0.05999999999999961,6.906,7.05,6.72,0.33000000000000007,-0.27000000000000046,6.558,6.64,6.45,0.1899999999999995,0.05999999999999961,6.732,6.86,6.6,0.2600000000000007,-0.2600000000000007,6177214,9694981,3472077,6222904,-4446107
2016-10-09,6.644,6.84,6.48,0.35999999999999943,0.20999999999999996,6.858,6.97,6.7,0.2699999999999996,0.1200000000000001,6.5360000000000005,6.63,6.48,0.14999999999999947,-0.040000000000000036,6.677,6.8,6.59,0.20999999999999996,-0.20500000000000007,3989838,4853543,3168081,1685462,360277
2016-10-16,6.404,6.56,6.18,0.3799999999999999,-0.04999999999999982,6.545,6.635,6.34,0.29499999999999993,-0.024999999999999467,6.265,6.41,6.16,0.25,-0.03000000000000025,6.394,6.58,6.21,0.3700000000000001,-0.03000000000000025,3577360,5004151,1868801,3135350,-1761402
2016-10-23,6.144,6.43,5.9,0.5299999999999994,-0.5299999999999994,6.256,6.44,6.01,0.4300000000000006,-0.4300000000000006,5.986,6.22,5.72,0.5,-0.5,6.039000000000001,6.23,5.83,0.40000000000000036,-0.40000000000000036,2653538,3666023,1668365,1997658,1997658
2016-10-30,5.82,6.11,5.58,0.5300000000000002,-0.25,5.994,6.2,5.85,0.35000000000000053,0.08999999999999986,5.578,5.8,5.36,0.4399999999999995,0.009999999999999787,5.7780000000000005,6.11,5.38,0.7300000000000004,0.16000000000000014,5020884,8306183,2552665,5753518,-3432662
2016-11-06,6.398000000000001,6.73,5.94,0.79,0.79,6.5600000000000005,6.96,6.08,0.8799999999999999,0.7400000000000002,6.181,6.58,5.82,0.7599999999999998,0.7599999999999998,6.414,6.74,6.03,0.71,0.71,5643249,12543689,2189023,10354666,1696629
2016-11-13,6.996,7.37,6.81,0.5600000000000005,0.5600000000000005,7.3094,7.96,6.98,0.9799999999999995,0.9799999999999995,6.9,7.37,6.54,0.8300000000000001,0.8300000000000001,7.23,7.93,6.91,1.0199999999999996,1.0199999999999996,4938845,5845246,3833614,2011632,39535
2016-11-20,7.9,8.06,7.52,0.5400000000000009,-0.08000000000000007,8.0575,8.19,7.93,0.2599999999999998,-0.16999999999999993,7.609999999999999,7.8,7.27,0.5300000000000002,-0.03000000000000025,7.93875,8.04,7.795,0.24499999999999922,-0.03999999999999915,3199163,5548066,1055749,4492317,-4492317
2016-11-27,8.026,8.25,7.92,0.33000000000000007,-0.03000000000000025,8.2,8.3,8.0,0.3000000000000007,0.3000000000000007,7.81,7.85,7.76,0.08999999999999986,-0.010000000000000675,8.066,8.23,7.875,0.3550000000000004,0.33500000000000085,3589403,4347607,2246981,2100626,895503
2016-12-04,8.594,8.76,8.29,0.47000000000000064,0.46000000000000085,8.814,8.97,8.74,0.23000000000000043,0.23000000000000043,8.326,8.51,8.2,0.3100000000000005,0.3100000000000005,8.694,8.73,8.66,0.07000000000000028,-0.05000000000000071,4348850,5528166,3402238,2125928,395818
2016-12-11,8.658,8.78,8.36,0.41999999999999993,0.11999999999999922,8.849,8.95,8.81,0.1399999999999988,0.049999999999998934,8.4914,8.61,8.31,0.29999999999999893,0.002000000000000668,8.662,8.75,8.4,0.34999999999999964,0.02999999999999936,3532719,6246672,2267410,3979262,3979262
2016-12-18,8.69,8.78,8.58,0.1999999999999993,-0.15000000000000036,8.856,9.0,8.78,0.22000000000000064,-0.14000000000000057,8.574,8.67,8.5,0.16999999999999993,-0.08999999999999986,8.692,8.8,8.58,0.22000000000000064,0.08999999999999986,2177697,3074764,1406690,1668074,-193869
2016-12-25,8.725,8.79,8.64,0.14999999999999858,-0.049999999999998934,8.89,8.99,8.77,0.22000000000000064,0.02999999999999936,8.63625,8.75,8.57,0.17999999999999972,-0.15499999999999936,8.7275,8.79,8.65,0.1399999999999988,0.0,2068977,3289121,1405775,1883346,1423354
2017-01-01,8.885,9.13,8.57,0.5600000000000005,-0.16000000000000014,9.1775,9.25,9.12,0.13000000000000078,0.040000000000000924,8.6525,8.84,8.5,0.33999999999999986,0.33999999999999986,8.8725,9.17,8.56,0.6099999999999994,0.379999999999999,4166492,4755125,3723393,1031732,649301
2017-01-08,9.668,10.17,9.01,1.1600000000000001,1.1600000000000001,10.14,11.22,9.49,1.7300000000000004,1.7300000000000004,9.334,10.17,8.88,1.2899999999999991,1.2899999999999991,9.91,10.87,9.4,1.4699999999999989,1.4699999999999989,6991953,11135358,4939655,6195703,6195703
2017-01-15,11.1275,11.29,10.9,0.3899999999999988,0.2699999999999996,11.42,11.65,11.28,0.370000000000001,0.16999999999999993,10.899999999999999,11.04,10.51,0.5299999999999994,0.5299999999999994,11.26,11.36,11.19,0.16999999999999993,0.11999999999999922,5768199,8667758,3419474,5248284,-5248284
2017-01-22,11.168,11.37,11.09,0.27999999999999936,-0.27999999999999936,11.2786,11.65,11.15,0.5,-0.4170000000000016,10.915000000000001,11.11,10.71,0.3999999999999986,-0.1399999999999988,11.113,11.19,11.05,0.1399999999999988,0.009999999999999787,3361905,4144523,1989168,2155355,-1866553
2017-01-29,10.682,10.81,10.53,0.28000000000000114,-0.16999999999999993,10.921,11.045,10.83,0.21499999999999986,-0.009999999999999787,10.423,10.6,10.16,0.4399999999999995,0.2599999999999998,10.761999999999999,10.87,10.61,0.2599999999999998,0.15000000000000036,3810052,5248291,2551073,2697218,-1293861
2017-02-05,11.174,12.92,10.51,2.41,2.16,11.75,13.4,10.79,2.610000000000001,2.4000000000000004,10.822,11.79,10.4,1.3899999999999988,1.1899999999999995,11.282,12.56,10.53,2.030000000000001,1.3599999999999994,6173652,10825855,2293213,8532642,6432618
2017-02-12,11.799999999999999,12.03,11.2,0.8300000000000001,-0.8300000000000001,11.98,12.23,11.43,0.8000000000000007,-0.8000000000000007,11.4542,11.845,10.95,0.8950000000000014,-0.6799999999999997,11.654,12.0,11.18,0.8200000000000003,-0.40000000000000036,4281969,5533806,2443941,3089865,-1850079
2017-02-19,10.8525,11.46,10.37,1.0900000000000016,-1.0900000000000016,11.05,11.53,10.77,0.7599999999999998,-0.7599999999999998,10.540000000000001,10.83,10.31,0.5199999999999996,-0.5199999999999996,10.635,10.88,10.36,0.5200000000000014,-0.3200000000000003,2524686,3105339,1983018,1122321,-1122321
2017-02-26,11.35,11.69,10.5,1.1899999999999995,1.0099999999999998,11.777,12.045,11.51,0.5350000000000001,0.3200000000000003,11.176,11.47,10.5,0.9700000000000006,0.9299999999999997,11.584,11.76,11.43,0.33000000000000007,0.33000000000000007,4424258,5795772,3263199,2532573,-195649
2017-03-05,11.622,11.76,11.41,0.34999999999999964,-0.34999999999999964,11.816,12.15,11.57,0.5800000000000001,-0.24499999999999922,11.325,11.51,10.86,0.6500000000000004,-0.5899999999999999,11.467,11.68,10.99,0.6899999999999995,-0.6899999999999995,3438397,4724302,2318162,2406140,1670877
2017-03-12,11.012,11.4,10.69,0.7100000000000009,-0.28000000000000114,11.205,11.5,10.69,0.8100000000000005,-0.8100000000000005,10.708,10.93,10.25,0.6799999999999997,-0.6799999999999997,10.93,11.44,10.56,0.879999999999999,-0.879999999999999,4399394,9270386,2722781,6547605,6119987
2017-03-19,9.432,9.99,9.09,0.9000000000000004,-0.22000000000000064,9.82,10.31,9.43,0.8800000000000008,-0.7300000000000004,9.057,9.155,8.93,0.22499999999999964,0.22499999999999964,9.452,10.07,9.13,0.9399999999999995,-0.6099999999999994,7166423,15174315,3177080,11997235,-11997235
2017-03-26,9.235999999999999,9.37,9.07,0.29999999999999893,-0.2699999999999996,9.326,9.6,9.07,0.5299999999999994,-0.5299999999999994,8.997,9.2,8.77,0.4299999999999997,-0.33500000000000085,9.164,9.39,8.94,0.45000000000000107,-0.45000000000000107,3173251,4073761,2403472,1670289,729614
2017-04-02,8.704,8.96,8.48,0.4800000000000004,-0.4800000000000004,8.839,9.07,8.57,0.5,-0.47499999999999964,8.52,8.81,8.24,0.5700000000000003,-0.47000000000000064,8.64,8.88,8.48,0.40000000000000036,-0.34000000000000163,3318826,4381405,2498931,1882474,-1251693
2017-04-09,8.4375,8.55,8.33,0.22000000000000064,-0.22000000000000064,8.555,8.6,8.5,0.09999999999999964,-0.019999999999999574,8.315,8.41,8.25,0.16000000000000014,-0.08999999999999986,8.4275,8.46,8.36,0.10000000000000142,0.0,2281759,2659032,2048132,610900,527923
2017-04-16,8.24,8.46,8.0,0.46000000000000085,-0.11000000000000121,8.408,8.54,8.29,0.25,-0.06999999999999851,8.056000000000001,8.3,7.84,0.46000000000000085,-0.11500000000000021,8.194,8.4,7.93,0.47000000000000064,-0.08999999999999986,2909620,4513544,2214841,2298703,171194
2017-04-23,8.586,8.81,8.33,0.4800000000000004,0.34999999999999964,8.767,8.975,8.47,0.504999999999999,0.33000000000000007,8.447,8.59,8.155,0.4350000000000005,0.34500000000000064,8.64,8.81,8.35,0.46000000000000085,0.3200000000000003,2021407,2726588,1600079,1126509,-329420
2017-04-30,8.07,8.71,7.33,1.3800000000000008,-1.3800000000000008,8.171,8.78,7.365,1.4149999999999991,-1.4149999999999991,7.524,8.59,7.06,1.5300000000000002,-1.5300000000000002,7.676,8.76,7.18,1.58,-1.58,6633143,14808003,1775289,13032714,1277293
2017-05-07,7.732,8.38,6.95,1.4300000000000006,0.629999999999999,8.108,9.24,7.04,2.2,1.0199999999999996,7.444,8.0,6.73,1.2699999999999996,1.1500000000000004,7.776,8.43,6.96,1.4699999999999998,1.3600000000000003,7822995,17477090,3203912,14273178,-4242766
2017-05-14,8.164,8.33,7.88,0.4500000000000002,-0.16999999999999993,8.276,8.41,8.15,0.2599999999999998,-0.15000000000000036,7.947,8.145,7.78,0.3649999999999993,-0.23499999999999943,8.142,8.25,7.86,0.3899999999999997,0.019999999999999574,2933643,3820459,2522116,1298343,191861
2017-05-21,8.336,8.46,8.22,0.2400000000000002,-0.009999999999999787,8.433,8.51,8.25,0.2599999999999998,-0.22000000000000064,8.153,8.22,8.06,0.16000000000000014,0.03999999999999915,8.324,8.46,8.16,0.3000000000000007,-0.3000000000000007,1995477,2996190,1539012,1457178,-1457178
2017-05-28,7.9975000000000005,8.57,7.57,1.0,-0.8000000000000007,8.2175,8.6,7.98,0.6199999999999992,-0.41000000000000014,7.65,7.8,7.51,0.29000000000000004,-0.0699999999999994,7.84,8.18,7.58,0.5999999999999996,0.3199999999999994,4256749,5625521,2762922,2862599,-1800322
2017-06-04,7.91,8.59,7.62,0.9699999999999998,-0.7599999999999998,8.039,8.6,7.78,0.8199999999999994,-0.6599999999999993,7.65,7.87,7.52,0.35000000000000053,-0.2400000000000002,7.766,7.99,7.66,0.33000000000000007,-0.3100000000000005,2989696,3854578,1680806,2173772,-416729
2017-06-11,7.704,7.81,7.51,0.2999999999999998,-0.15000000000000036,7.815,7.92,7.615,0.3049999999999997,-0.1849999999999996,7.569,7.72,7.43,0.29000000000000004,-0.08499999999999996,7.7139999999999995,7.84,7.52,0.3200000000000003,-0.2600000000000007,2374581,4008025,1335001,2673024,1678518
2017-06-18,8.304,9.0,7.55,1.4500000000000002,1.21,8.744,9.1,7.87,1.2299999999999995,1.2299999999999995,8.1576,8.66,7.5,1.1600000000000001,1.0899999999999999,8.58,9.07,7.73,1.3399999999999999,1.3399999999999999,4549867,7402869,3012783,4390086,4390086
2017-06-25,8.762,9.17,8.42,0.75,-0.75,8.82,9.18,8.51,0.6699999999999999,-0.6699999999999999,8.434,8.82,8.26,0.5600000000000005,-0.5600000000000005,8.574,9.02,8.37,0.6500000000000004,-0.6500000000000004,2183977,2489652,1982006,507646,-399286
2017-07-02,8.7325,8.93,8.38,0.5499999999999989,0.35999999999999943,8.9175,9.06,8.75,0.3100000000000005,0.0600000000000005,8.45125,8.635,8.25,0.3849999999999998,-0.13000000000000078,8.692499999999999,8.99,8.35,0.6400000000000006,-0.34999999999999964,2672441,3888334,1429908,2458426,1307016
2017-07-09,8.254,8.38,8.1,0.28000000000000114,0.07000000000000028,8.43,8.63,8.3,0.33000000000000007,0.28000000000000114,8.068,8.27,7.93,0.33999999999999986,0.2699999999999996,8.304,8.6,8.13,0.46999999999999886,0.4499999999999993,2076426,2514750,1657121,857629,-407974
2017-07-16,8.556000000000001,8.64,8.47,0.16999999999999993,-0.1399999999999988,8.645999999999999,8.745,8.49,0.254999999999999,-0.254999999999999,8.352,8.49,8.15,0.33999999999999986,-0.33999999999999986,8.42,8.51,8.24,0.2699999999999996,-0.2699999999999996,2186616,2777895,1305343,1472552,799745
2017-07-23,7.8340000000000005,8.23,7.45,0.7800000000000002,-0.7800000000000002,7.941,8.23,7.75,0.4800000000000004,-0.4800000000000004,7.564,7.73,7.33,0.40000000000000036,-0.29000000000000004,7.728,7.86,7.49,0.3700000000000001,-0.08000000000000007,2871697,3733750,1479888,2253862,-1175965
2017-07-30,7.514,7.71,7.33,0.3799999999999999,-0.16000000000000014,7.726,8.24,7.51,0.7300000000000004,0.5200000000000005,7.298,7.47,7.15,0.3199999999999994,0.040000000000000036,7.568,8.11,7.31,0.7999999999999998,0.5999999999999996,2245706,3110432,1650524,1459908,942515
2017-08-06,8.298,8.74,8.04,0.7000000000000011,0.3500000000000014,8.537,8.88,8.135,0.745000000000001,0.46000000000000085,8.007,8.26,7.85,0.41000000000000014,0.35999999999999943,8.325,8.66,7.9,0.7599999999999998,0.5149999999999988,3485442,5253441,1886229,3367212,1504299
2017-08-13,8.842,8.95,8.65,0.29999999999999893,0.09999999999999964,9.0112,9.079,8.86,0.2190000000000012,-0.16999999999999993,8.69,8.84,8.56,0.27999999999999936,0.08999999999999986,8.895999999999999,9.01,8.77,0.2400000000000002,-0.2400000000000002,2222952,2870139,1604981,1265158,-1265158
2017-08-20,9.182,10.02,8.69,1.33,1.2599999999999998,9.6152,10.11,8.87,1.2400000000000002,1.1760000000000002,8.939,9.42,8.5,0.9199999999999999,0.7100000000000009,9.282,9.99,8.65,1.3399999999999999,0.5700000000000003,4332951,5694888,1721090,3973798,3479284
2017-08-27,9.468,9.74,9.27,0.47000000000000064,0.23000000000000043,9.6986,9.91,9.463,0.44700000000000095,0.25,9.278,9.51,9.15,0.35999999999999943,0.29999999999999893,9.536,9.85,9.19,0.6600000000000001,0.27999999999999936,3289534,4162873,2534759,1628114,144005
2017-09-03,9.9475,10.27,9.81,0.4599999999999991,0.4299999999999997,10.625,12.03,10.07,1.959999999999999,1.959999999999999,9.72,10.15,9.35,0.8000000000000007,0.5,10.2275,10.98,9.8,1.1799999999999997,1.1799999999999997,7914793,19001760,3066919,15934841,15934841
2017-09-10,10.73,11.81,9.65,2.16,-0.6400000000000006,11.148,11.93,10.61,1.3200000000000003,-0.5899999999999999,10.0898,10.749,9.6,1.149000000000001,0.29900000000000126,10.53,10.82,9.97,0.8499999999999996,0.2900000000000009,12800933,21720516,6287537,15432979,4530178
