Date,CCLPStock_Open_average,CCLPStock_Open_max,CCLPStock_Open_min,CCLPStock_Open_volatility,CCLPStock_Open_change,CCLPStock_High_average,CCLPStock_High_max,CCLPStock_High_min,CCLPStock_High_volatility,CCLPStock_High_change,CCLPStock_Low_average,CCLPStock_Low_max,CCLPStock_Low_min,CCLPStock_Low_volatility,CCLPStock_Low_change,CCLPStock_Close_average,CCLPStock_Close_max,CCLPStock_Close_min,CCLPStock_Close_volatility,CCLPStock_Close_change,CCLPStock_Volume_average,CCLPStock_Volume_max,CCLPStock_Volume_min,CCLPStock_Volume_volatility,CCLPStock_Volume_change
2016-01-03,10.712,11.53,9.38,2.1499999999999986,-1.9499999999999993,11.046,11.81,9.99,1.8200000000000003,-1.6500000000000004,10.154,11.42,9.19,2.2300000000000004,-1.8499999999999996,10.38,11.63,9.43,2.200000000000001,-2.08,135484,315460,38785,276675,251189
2016-01-10,8.904,9.47,8.44,1.0300000000000011,-0.9700000000000006,9.372,9.79,8.8,0.9899999999999984,-0.9899999999999984,8.346,8.82,8.06,0.7599999999999998,-0.4399999999999995,8.79,9.17,8.45,0.7200000000000006,-0.7200000000000006,129906,196567,92825,103742,-64093
2016-01-17,7.2524999999999995,8.51,6.52,1.9900000000000002,-1.2599999999999998,7.8925,9.18,7.13,2.05,-1.3899999999999997,5.945,6.73,5.26,1.4700000000000006,-1.1300000000000008,6.8525,7.14,6.56,0.5800000000000001,-0.5499999999999998,304606,622573,169308,453265,431467
2016-01-24,6.452,6.99,6.11,0.8799999999999999,0.040000000000000036,7.046,7.68,6.4,1.2799999999999994,-1.1199999999999992,6.03,6.24,5.84,0.40000000000000036,0.08999999999999986,6.456,6.98,6.15,0.8300000000000001,-0.2999999999999998,255170,364172,137648,226524,-226524
2016-01-31,5.442,6.11,5.13,0.9800000000000004,-0.9000000000000004,5.802,6.39,5.56,0.8300000000000001,-0.6200000000000001,4.942,5.17,4.78,0.3899999999999997,-0.3600000000000003,5.24,5.47,5.04,0.4299999999999997,-0.33999999999999986,200942,276989,101426,175563,-175563
2016-02-07,4.398,5.0,4.1,0.9000000000000004,-0.8700000000000001,4.6080000000000005,5.03,4.28,0.75,-0.5800000000000001,4.09,4.78,3.79,0.9900000000000002,-0.7800000000000002,4.278,4.87,4.0,0.8700000000000001,-0.6699999999999999,206075,461790,59019,402771,69451
2016-02-14,4.1825,4.31,4.04,0.2699999999999996,-0.15999999999999925,4.3725000000000005,4.5,4.16,0.33999999999999986,-0.20000000000000018,3.91,4.03,3.74,0.29000000000000004,-0.11000000000000032,4.1275,4.24,3.98,0.26000000000000023,-0.26000000000000023,142818,232923,69088,163835,-84032
2016-02-21,4.385,5.05,3.91,1.1399999999999997,1.0099999999999998,5.011666666666667,5.75,4.4,1.3499999999999996,0.09999999999999964,4.2683333333333335,5.05,3.91,1.1399999999999997,1.0300000000000002,4.586666666666667,5.06,4.08,0.9799999999999995,0.5499999999999998,362084,489586,173823,315763,81403
2016-02-28,5.454,5.95,4.8,1.1500000000000004,1.1500000000000004,5.962,6.4,5.28,1.12,1.12,5.216,5.82,4.52,1.3000000000000007,1.3000000000000007,5.736,6.22,5.22,1.0,1.0,242027,280555,205305,75250,18064
2016-03-06,5.624,6.08,5.24,0.8399999999999999,-0.8399999999999999,5.752,6.39,5.37,1.0199999999999996,-1.0,5.352,6.0,5.05,0.9500000000000002,-0.9500000000000002,5.458,6.05,5.13,0.9199999999999999,-0.8700000000000001,162042,214669,112255,102414,-59670
