Date,LH_stock_Open_average,LH_stock_Open_max,LH_stock_Open_min,LH_stock_Open_volatility,LH_stock_Open_change,LH_stock_High_average,LH_stock_High_max,LH_stock_High_min,LH_stock_High_volatility,LH_stock_High_change,LH_stock_Low_average,LH_stock_Low_max,LH_stock_Low_min,LH_stock_Low_volatility,LH_stock_Low_change,LH_stock_Close_average,LH_stock_Close_max,LH_stock_Close_min,LH_stock_Close_volatility,LH_stock_Close_change,LH_stock_Volume_average,LH_stock_Volume_max,LH_stock_Volume_min,LH_stock_Volume_volatility,LH_stock_Volume_change
2016-03-13,113.782,115.32,112.57,2.75,-2.719999999999999,115.108,116.12,114.51,1.6099999999999994,-0.39000000000000057,112.662,114.64,111.53,3.1099999999999994,-2.0900000000000034,113.736,115.03,112.33,2.700000000000003,-0.35999999999999943,834494,1142769,641892,500877,500877
2016-03-20,113.92,114.55,113.12,1.4299999999999926,-1.4299999999999926,114.45750000000001,114.65,114.04,0.6099999999999994,-0.5499999999999972,112.9725,113.55,112.16,1.3900000000000006,-0.9399999999999977,113.9875,114.12,113.89,0.23000000000000398,-0.10000000000000853,650780,727840,550787,177053,66825
2016-03-27,115.64399999999999,116.85,114.31,2.539999999999992,2.319999999999993,117.102,118.78,114.68,4.099999999999994,4.0,114.744,115.98,112.88,3.1000000000000085,3.1000000000000085,116.65599999999999,118.43,114.13,4.300000000000011,4.300000000000011,769209,898968,618974,279994,-46082
2016-04-03,118.244,119.34,117.16,2.180000000000007,0.710000000000008,119.556,120.07,118.57,1.5,0.29999999999999716,117.568,118.24,117.0,1.2399999999999949,0.5899999999999892,118.42999999999999,119.59,117.3,2.2900000000000063,0.23999999999999488,828442,1456577,490567,966010,-97036
2016-04-10,118.358,119.24,117.65,1.5899999999999892,0.6400000000000006,119.022,119.72,118.25,1.4699999999999989,0.6599999999999966,117.542,118.22,117.01,1.2099999999999937,0.9699999999999989,118.404,119.56,117.56,2.0,1.9200000000000017,719820,934896,595011,339885,61400
2016-04-17,119.62,121.21,118.78,2.4299999999999926,1.7399999999999949,120.78,122.02,119.59,2.4299999999999926,1.509999999999991,118.714,119.73,118.25,1.480000000000004,1.0100000000000051,119.91799999999999,121.77,118.82,2.950000000000003,2.950000000000003,1382118,2252783,736287,1516496,128109
2016-04-24,125.79,127.0,125.17,1.8299999999999983,-0.12000000000000455,127.146,128.3,125.74,2.5600000000000165,-1.710000000000008,124.468,125.31,122.29,3.019999999999996,2.029999999999987,125.946,127.0,125.1,1.9000000000000057,0.21999999999999886,1406911,2501988,747594,1754394,-1717110
2016-05-01,124.492,125.38,123.78,1.5999999999999943,-1.5999999999999943,125.532,126.27,124.67,1.5999999999999943,-1.5999999999999943,123.898,124.99,122.85,2.1400000000000006,-2.1400000000000006,124.83,125.86,124.18,1.6799999999999926,-1.5699999999999932,808402,900849,683031,217818,116112
2016-05-08,125.764,126.95,123.94,3.010000000000005,1.6500000000000057,127.042,128.44,125.74,2.700000000000003,1.3400000000000034,124.924,126.67,123.01,3.6599999999999966,2.5799999999999983,126.19,126.82,124.94,1.8799999999999955,1.8799999999999955,757525,1106286,527803,578483,494164
2016-05-15,126.528,127.39,125.63,1.7600000000000051,-0.2400000000000091,127.394,128.06,126.79,1.269999999999996,-1.019999999999996,125.492,126.26,125.01,1.25,-0.29000000000000625,126.524,127.44,126.1,1.3400000000000034,-0.8299999999999983,664416,875236,469789,405447,-357674
2016-05-22,127.388,128.38,126.36,2.019999999999996,1.1500000000000057,128.214,129.29,126.89,2.3999999999999915,1.4999999999999858,126.122,127.33,124.71,2.6200000000000045,2.6200000000000045,127.532,128.16,126.6,1.5600000000000023,1.4099999999999966,684674,1134385,406391,727994,-135870
2016-05-29,128.3875,129.77,127.42,2.3500000000000085,1.6300000000000239,129.14249999999998,129.77,128.45,1.3200000000000216,0.9900000000000091,127.38,127.59,127.14,0.45000000000000284,0.28000000000000114,128.6625,129.56,127.95,1.6099999999999994,0.9500000000000028,763854,944303,630592,313711,146728
2016-06-05,129.93800000000002,131.36,128.51,2.8500000000000227,1.7600000000000193,130.98,131.99,130.03,1.960000000000008,1.1500000000000057,129.168,130.45,127.73,2.7199999999999847,1.8999999999999915,130.506,131.48,129.58,1.8999999999999773,0.3200000000000216,793114,1010626,475120,535506,-120590
2016-06-12,127.432,129.48,125.42,4.059999999999988,-2.3799999999999955,128.402,130.13,127.46,2.6700000000000017,-2.6400000000000006,126.156,127.36,125.0,2.3599999999999994,-2.280000000000001,126.95400000000001,127.79,125.7,2.0900000000000034,-1.8400000000000034,908189,1159900,720574,439326,-242913
2016-06-19,128.458,130.56,127.4,3.1599999999999966,-0.8499999999999943,130.052,131.6,128.84,2.759999999999991,0.9899999999999807,127.668,130.28,126.19,4.090000000000003,-0.75,129.26,131.18,127.51,3.6700000000000017,2.1099999999999994,1280815,1794764,780816,1013948,29625
2016-06-26,128.83,130.48,126.79,3.6899999999999835,1.039999999999992,129.876,131.37,127.05,4.320000000000007,1.1400000000000148,127.172,129.68,124.53,5.150000000000006,5.150000000000006,128.588,131.29,125.53,5.759999999999991,5.759999999999991,1321478,1900702,976181,924521,-924521
2016-07-03,131.53,132.79,130.56,2.2299999999999898,2.2299999999999898,132.95499999999998,135.63,131.03,4.599999999999994,4.599999999999994,131.1025,132.41,129.93,2.4799999999999898,2.4799999999999898,132.4925,135.3,130.73,4.570000000000022,4.570000000000022,900063,1271558,544185,727373,727373
2016-07-10,136.356,136.96,135.61,1.3499999999999943,0.9599999999999795,136.784,137.48,136.43,1.049999999999983,0.23999999999998067,135.73,135.97,135.03,0.9399999999999977,0.9399999999999977,136.042,136.32,135.55,0.7699999999999818,0.6399999999999864,666747,779368,448073,331295,-211412
2016-07-17,137.114,138.17,136.12,2.049999999999983,2.049999999999983,138.232,139.26,136.97,2.289999999999992,2.009999999999991,136.78,138.11,135.67,2.440000000000026,2.440000000000026,137.608,138.82,136.42,2.4000000000000057,2.4000000000000057,792744,1131737,500501,631236,12694
2016-07-24,137.976,138.75,137.23,1.5200000000000102,-0.46000000000000796,139.082,139.8,138.08,1.7199999999999989,0.839999999999975,136.81,137.98,134.9,3.079999999999984,0.44999999999998863,138.302,139.56,137.6,1.960000000000008,1.7199999999999989,864035,1321497,656486,665011,153701
2016-07-31,139.898,140.49,139.0,1.490000000000009,0.6200000000000045,140.618,141.32,139.86,1.4599999999999795,0.8799999999999955,139.15200000000002,140.19,138.0,2.1899999999999977,1.1899999999999977,139.998,140.76,139.38,1.3799999999999955,1.1299999999999955,895650,1112178,717642,394536,-168185
2016-08-07,140.192,140.8,139.73,1.0700000000000216,-0.3900000000000148,140.728,141.07,140.25,0.8199999999999932,-0.12000000000000455,139.496,140.27,139.01,1.2600000000000193,0.7400000000000091,140.1,140.98,139.35,1.6299999999999955,0.700000000000017,533746,792565,349938,442627,-179170
2016-08-14,139.156,140.53,138.16,2.3700000000000045,-2.3700000000000045,139.65,140.79,138.41,2.3799999999999955,-2.3799999999999955,138.266,139.62,137.59,2.030000000000001,-2.030000000000001,138.732,139.77,138.05,1.7199999999999989,-1.7199999999999989,577162,811364,401481,409883,93457
2016-08-21,137.222,138.68,135.41,3.2700000000000102,-2.740000000000009,138.128,138.89,137.12,1.7699999999999818,-1.490000000000009,136.368,138.06,135.16,2.9000000000000057,-2.219999999999999,136.856,138.43,135.42,3.0100000000000193,-2.390000000000015,618622,835899,429525,406374,328548
2016-08-28,136.962,137.7,136.19,1.509999999999991,0.539999999999992,137.748,138.18,137.14,1.0400000000000205,-0.4200000000000159,136.17,137.15,135.5,1.6500000000000057,0.04999999999998295,137.228,137.74,136.13,1.6100000000000136,-0.030000000000001137,482690,594387,338906,255481,76866
2016-09-04,138.335,139.43,137.91,1.5200000000000102,0.09000000000000341,139.2725,140.59,138.0,2.5900000000000034,-0.37000000000000455,137.3,138.85,135.02,3.829999999999984,-2.3999999999999773,138.2425,140.46,135.02,5.439999999999998,-3.3499999999999943,789068,851438,723969,127469,36892
2016-09-11,134.1,135.0,133.06,1.9399999999999977,-0.28000000000000114,135.484,137.37,133.87,3.5,-1.259999999999991,133.004,134.34,131.96,2.3799999999999955,-0.7700000000000102,134.672,136.97,132.99,3.9799999999999898,-1.5900000000000034,865652,1443967,555783,888184,-92841
2016-09-18,136.472,137.55,134.97,2.5800000000000125,1.420000000000016,137.192,138.22,136.25,1.9699999999999989,1.460000000000008,135.466,137.22,134.27,2.9499999999999886,2.049999999999983,136.32399999999998,137.83,134.67,3.160000000000025,2.3799999999999955,456528,672904,342435,330469,-330469
2016-09-25,136.9,137.84,135.91,1.9300000000000068,-0.6800000000000068,137.672,138.25,137.1,1.1500000000000057,0.8799999999999955,135.712,136.63,134.67,1.960000000000008,-1.1800000000000068,136.928,137.79,135.46,2.329999999999984,0.45999999999997954,590350,727339,447619,279720,20595
2016-10-02,136.726,137.59,136.04,1.5500000000000114,0.6400000000000148,137.618,139.24,136.96,2.280000000000001,1.9099999999999966,135.928,137.15,134.85,2.3000000000000114,1.1800000000000068,137.062,138.87,136.0,2.8700000000000045,2.539999999999992,558171,931437,439156,492281,457264
2016-10-09,137.43,139.25,135.79,3.460000000000008,-2.2299999999999898,138.146,140.0,137.06,2.9399999999999977,-2.6599999999999966,136.27,138.75,134.93,3.819999999999993,-2.9799999999999898,136.852,139.1,135.79,3.3100000000000023,-3.3100000000000023,453745,483268,396644,86624,-471
2016-10-16,137.716,138.93,135.84,3.0900000000000034,3.0900000000000034,138.678,139.99,136.44,3.5500000000000114,2.8300000000000125,137.084,138.23,135.5,2.7299999999999898,2.7299999999999898,138.178,139.82,135.97,3.8499999999999943,2.789999999999992,610667,832022,298746,533276,370669
2016-10-23,132.626,139.94,123.3,16.64,-16.14,133.286,140.27,124.94,15.330000000000013,-15.330000000000013,129.28,139.17,122.0,17.169999999999987,-17.169999999999987,130.498,139.67,123.95,15.719999999999985,-15.669999999999987,1632820,3991360,662963,3328397,666292
2016-10-30,123.84400000000001,125.68,121.76,3.9200000000000017,-2.6099999999999994,125.09,126.13,123.07,3.0600000000000023,-3.0600000000000023,122.46600000000001,124.11,120.98,3.1299999999999955,-3.1299999999999955,123.342,125.34,121.63,3.710000000000008,-3.450000000000003,853567,1101293,642362,458931,-288253
2016-11-06,125.024,126.98,123.66,3.3200000000000074,2.1400000000000006,126.53999999999999,126.98,125.38,1.6000000000000085,1.4699999999999989,122.796,124.42,119.51,4.909999999999997,0.7999999999999972,124.78999999999999,126.21,121.72,4.489999999999995,-0.3200000000000074,1106181,2286599,532824,1753775,86372
2016-11-13,127.08800000000001,128.06,125.67,2.3900000000000006,1.1400000000000006,128.13400000000001,128.91,127.81,1.0999999999999943,-0.09000000000000341,126.378,127.15,125.26,1.8900000000000006,0.6700000000000017,127.132,128.03,126.0,2.030000000000001,-1.5,659523,731253,547116,184137,-77657
2016-11-20,125.60249999999999,126.28,123.83,2.450000000000003,0.21999999999999886,126.8375,127.53,126.06,1.4699999999999989,0.9099999999999966,124.74,126.05,123.62,2.4299999999999926,0.6400000000000006,126.0925,127.51,124.73,2.780000000000001,1.3900000000000006,563358,765879,281991,483888,-264800
2016-11-27,126.126,127.27,124.12,3.1499999999999915,-3.1299999999999955,127.108,128.2,125.46,2.739999999999995,-2.0700000000000074,124.694,125.66,123.36,2.299999999999997,-1.3499999999999943,125.482,127.72,123.65,4.069999999999993,-1.2299999999999898,626554,740019,459017,281002,-219988
2016-12-04,125.71000000000001,126.9,124.63,2.2700000000000102,1.9000000000000057,127.012,128.23,125.95,2.279999999999987,2.279999999999987,124.89,126.36,123.41,2.950000000000003,1.5400000000000063,126.318,127.79,125.11,2.680000000000007,2.5400000000000063,696430,905574,574818,330756,125960
2016-12-11,128.33,129.24,127.29,1.9500000000000028,-0.3300000000000125,129.49,130.81,127.82,2.990000000000009,-2.009999999999991,127.312,129.07,126.44,2.6299999999999955,-0.789999999999992,128.25,129.61,127.35,2.2600000000000193,-1.3900000000000006,783904,1170391,579671,590720,584966
2016-12-18,127.886,128.52,127.11,1.4100000000000108,-0.5100000000000051,129.056,129.38,128.53,0.8499999999999943,-0.5900000000000034,127.17399999999999,127.78,126.44,1.3400000000000034,-0.15000000000000568,127.932,128.43,126.82,1.6100000000000136,0.4099999999999966,551212,715241,322817,392424,-184322
2016-12-25,128.16750000000002,128.71,127.38,1.3300000000000125,0.03999999999999204,129.01999999999998,129.91,128.39,1.5200000000000102,-1.2700000000000102,127.5175,128.27,127.12,1.1500000000000057,-0.9400000000000119,128.2,128.69,127.56,1.1299999999999955,-0.3100000000000023,386820,608374,262126,346248,346248
2017-01-01,129.345,129.67,128.99,0.6799999999999784,-0.1799999999999784,130.255,130.79,129.69,1.0999999999999943,-0.6899999999999977,128.48,128.93,128.15,0.7800000000000011,0.4399999999999977,129.405,130.1,129.07,1.0300000000000011,0.27000000000001023,930245,1180006,737064,442942,-224029
2017-01-08,132.358,134.65,129.44,5.210000000000008,4.8700000000000045,134.084,135.99,130.99,5.0,5.0,131.944,134.12,129.44,4.680000000000007,4.680000000000007,133.342,134.94,130.73,4.210000000000008,3.6000000000000227,883773,1657144,657955,999189,-44417
2017-01-15,133.8775,134.69,132.93,1.759999999999991,-1.0,134.275,135.27,133.42,1.8500000000000227,-0.9900000000000091,132.7475,133.84,131.93,1.9099999999999966,-0.7299999999999898,133.38,134.39,132.4,1.9899999999999807,-1.5900000000000034,626398,781880,525795,256085,-30592
2017-01-22,133.354,135.09,131.78,3.3100000000000023,2.5,134.47,135.78,132.91,2.8700000000000045,1.9699999999999989,132.594,133.82,131.48,2.3400000000000034,1.549999999999983,133.626,135.09,132.54,2.5500000000000114,1.0900000000000034,853795,1227448,538615,688833,-131476
2017-01-29,134.528,136.47,132.48,3.990000000000009,3.5500000000000114,135.744,137.86,133.25,4.610000000000014,4.610000000000014,133.83,136.28,131.37,4.909999999999997,4.840000000000003,135.452,137.69,132.5,5.189999999999998,5.189999999999998,671844,832398,502151,330247,-72880
2017-02-05,132.32,135.66,129.63,6.030000000000001,-1.8199999999999932,133.60399999999998,135.76,130.69,5.069999999999993,0.09999999999999432,130.37,133.65,128.0,5.650000000000006,5.650000000000006,132.15800000000002,135.01,129.86,5.149999999999977,5.149999999999977,1451712,3670295,645893,3024402,-2579265
2017-02-12,136.554,138.68,135.17,3.5100000000000193,3.5100000000000193,138.242,140.98,136.21,4.769999999999982,3.5500000000000114,135.652,138.28,134.09,4.189999999999998,3.6100000000000136,137.18,139.59,134.93,4.659999999999997,4.659999999999997,1006030,1578917,748755,830162,97619
2017-02-19,139.5,140.2,139.0,1.1999999999999886,1.1999999999999886,141.04250000000002,143.14,139.87,3.269999999999982,2.7799999999999727,139.145,140.0,138.74,1.259999999999991,1.259999999999991,140.45499999999998,142.89,139.02,3.869999999999976,3.25,1075824,1294069,929397,364672,364672
2017-02-26,142.572,143.15,141.83,1.3199999999999932,-1.1699999999999875,143.04,143.7,142.51,1.1899999999999977,-1.1899999999999977,141.726,142.31,141.06,1.25,-1.25,142.408,142.82,141.93,0.8899999999999864,-0.5300000000000011,661071,850466,481868,368598,23882
2017-03-05,142.35999999999999,143.57,141.96,1.6099999999999852,1.6099999999999852,143.172,144.28,142.71,1.5699999999999932,1.4699999999999989,141.834,142.89,141.29,1.5999999999999943,1.5999999999999943,142.74,143.94,142.09,1.8499999999999943,1.509999999999991,631416,777652,497659,279993,-172619
2017-03-12,144.044,144.3,143.65,0.6500000000000057,0.21999999999999886,144.482,145.0,143.9,1.0999999999999943,-0.01999999999998181,143.15,143.88,142.65,1.2299999999999898,0.4099999999999966,143.906,144.27,143.09,1.1800000000000068,-0.4900000000000091,570521,678750,453254,225496,-39710
2017-03-19,142.968,143.99,141.74,2.25,-2.25,143.57,144.41,142.6,1.8100000000000023,-1.8100000000000023,141.838,143.07,141.06,2.009999999999991,-1.5900000000000034,142.382,143.64,141.5,2.1399999999999864,-1.6399999999999864,799020,896697,659503,237194,104418
2017-03-26,142.492,144.0,141.35,2.6500000000000057,2.6500000000000057,143.578,144.37,142.57,1.8000000000000114,1.6599999999999966,142.02,143.15,141.07,2.0800000000000125,2.0800000000000125,143.216,143.98,142.53,1.4499999999999886,0.9399999999999977,540050,835246,412248,422998,-422998
2017-04-02,143.71,144.27,142.75,1.5200000000000102,1.0699999999999932,144.57,145.64,143.98,1.6599999999999966,-0.7199999999999989,142.906,143.29,142.46,0.8299999999999841,-0.28999999999999204,143.804,144.55,143.39,1.160000000000025,-1.160000000000025,739594,1375083,489890,885193,-220702
2017-04-09,143.0875,143.45,142.34,1.1099999999999852,-1.0999999999999943,143.66,144.53,142.75,1.7800000000000011,-1.7800000000000011,142.4525,143.21,141.81,1.4000000000000057,-1.4000000000000057,142.875,143.49,142.1,1.3900000000000148,-1.3900000000000148,480828,510575,407086,103489,88747
2017-04-16,143.08,145.37,141.81,3.5600000000000023,3.030000000000001,144.118,146.63,142.49,4.139999999999986,2.280000000000001,142.244,143.34,141.09,2.25,1.1100000000000136,143.29,145.66,142.19,3.469999999999999,0.7800000000000011,830256,1184202,511355,672847,50742
2017-04-23,140.15200000000002,144.63,138.83,5.799999999999983,-5.1299999999999955,141.244,145.15,140.09,5.060000000000002,-4.689999999999998,138.734,143.88,134.19,9.689999999999998,-4.6699999999999875,140.404,144.61,138.69,5.920000000000016,-4.460000000000008,1265238,2698089,691756,2006333,211662
2017-04-30,141.018,141.97,140.55,1.4199999999999875,0.4300000000000068,141.864,142.53,141.24,1.289999999999992,0.9000000000000057,140.332,140.78,140.03,0.75,-0.21999999999999886,141.192,142.38,140.6,1.7800000000000011,1.3700000000000045,665316,811817,482650,329167,-33173
2017-05-07,141.558,142.19,140.56,1.6299999999999955,-1.6299999999999955,142.364,142.87,141.36,1.509999999999991,-1.509999999999991,140.764,141.97,138.31,3.6599999999999966,-3.2299999999999898,141.274,142.19,139.32,2.8700000000000045,-2.8700000000000045,608675,760628,360587,400041,226184
2017-05-14,138.742,140.87,137.23,3.640000000000015,-0.8300000000000125,139.888,141.02,138.65,2.3700000000000045,-1.3400000000000034,137.624,139.16,136.61,2.549999999999983,-1.5600000000000023,138.75799999999998,140.53,137.51,3.0200000000000102,-1.1800000000000068,660558,883430,361827,521603,-232967
2017-05-21,140.496,142.1,139.0,3.0999999999999943,3.0999999999999943,141.4,142.28,140.61,1.6699999999999875,1.6699999999999875,139.598,140.41,138.87,1.539999999999992,0.9799999999999898,140.516,141.8,139.7,2.1000000000000227,-0.20000000000001705,554422,623462,446621,176841,45293
2017-05-28,140.04250000000002,142.36,138.65,3.710000000000008,2.880000000000024,141.44,142.9,139.43,3.469999999999999,2.3700000000000045,139.1275,141.29,138.0,3.289999999999992,3.069999999999993,140.29250000000002,142.07,138.52,3.549999999999983,3.0600000000000023,735374,929674,589615,340059,21649
2017-06-04,140.136,141.29,139.59,1.6999999999999886,-1.2199999999999989,140.608,141.51,139.83,1.6799999999999784,-0.8100000000000023,139.306,139.68,138.5,1.1800000000000068,0.1599999999999966,140.032,140.61,139.29,1.3200000000000216,0.6900000000000261,604289,739369,497772,241597,-212937
2017-06-11,140.89600000000002,142.25,140.4,1.8499999999999943,0.0,141.63400000000001,142.36,140.77,1.5900000000000034,0.38999999999998636,139.79,140.55,137.82,2.730000000000018,2.210000000000008,140.928,141.64,140.4,1.2399999999999807,0.05000000000001137,595761,764011,431623,332388,1596
2017-06-18,144.874,150.71,140.99,9.719999999999999,9.719999999999999,147.818,152.47,141.9,10.569999999999993,10.449999999999989,144.474,149.45,140.47,8.97999999999999,8.97999999999999,146.902,151.62,141.89,9.730000000000018,9.730000000000018,1208986,1824400,612559,1211841,1211841
2017-06-25,151.982,153.05,151.29,1.7600000000000193,0.9399999999999977,153.662,154.82,152.65,2.1699999999999875,0.8899999999999864,151.31400000000002,152.55,150.3,2.25,0.9399999999999977,152.352,154.14,150.3,3.839999999999975,1.839999999999975,868098,961476,769721,191755,77645
2017-07-02,152.4525,154.14,151.16,2.9799999999999898,-2.9799999999999898,153.04,154.5,151.7,2.8000000000000114,-2.8000000000000114,150.8275,151.6,150.22,1.3799999999999955,-1.3799999999999955,151.8425,153.33,150.99,2.3400000000000034,-0.15000000000000568,582252,687658,524215,163443,-1985
2017-07-09,152.036,152.56,151.26,1.3000000000000114,0.8099999999999739,152.872,153.91,151.95,1.960000000000008,1.8599999999999852,151.26,152.17,149.84,2.329999999999984,1.339999999999975,152.232,153.3,151.47,1.8300000000000125,1.7800000000000011,388182,447555,316134,131421,-34557
2017-07-16,154.32,155.9,153.37,2.530000000000001,2.530000000000001,155.43800000000002,157.23,153.56,3.6699999999999875,2.8400000000000034,153.762,154.95,152.51,2.4399999999999977,1.839999999999975,154.934,156.55,153.31,3.240000000000009,2.8700000000000045,475803,677032,291570,385462,207737
2017-07-23,158.532,161.5,156.53,4.969999999999999,3.1200000000000045,160.58,164.22,157.79,6.430000000000007,2.3799999999999955,157.146,159.41,154.47,4.939999999999998,2.1799999999999784,159.232,161.17,156.93,4.239999999999981,2.180000000000007,1029147,1499478,622938,876540,-423449
2017-07-30,160.244,161.0,159.91,1.0900000000000034,0.7700000000000102,160.798,161.15,160.36,0.789999999999992,0.700000000000017,158.784,159.41,158.05,1.3599999999999852,-0.7699999999999818,159.686,160.56,158.65,1.9099999999999966,-0.2599999999999909,646028,687182,562790,124392,-55321
2017-08-06,157.49800000000002,158.55,156.52,2.030000000000001,-2.030000000000001,158.112,158.91,157.23,1.6800000000000068,-1.3400000000000034,156.452,157.17,155.75,1.4199999999999875,-0.9399999999999977,157.20000000000002,158.21,156.21,2.0,-2.0,485018,597838,423384,174454,-67458
2017-08-13,156.304,157.43,154.22,3.210000000000008,-3.210000000000008,156.91400000000002,157.99,154.62,3.3700000000000045,-2.8100000000000023,155.292,156.33,153.5,2.8300000000000125,-2.7299999999999898,155.634,156.76,153.91,2.8499999999999943,-2.5900000000000034,441004,524216,379744,144472,61923
2017-08-20,154.29,154.92,153.74,1.1799999999999784,0.8999999999999773,155.402,156.45,154.51,1.9399999999999977,1.9399999999999977,153.424,154.44,152.83,1.6099999999999852,1.1399999999999864,154.398,155.4,153.66,1.740000000000009,1.0300000000000011,650888,892822,375991,516831,353129
2017-08-27,154.458,157.12,152.57,4.550000000000011,1.710000000000008,155.832,158.41,153.24,5.1699999999999875,2.469999999999999,153.38,156.48,150.71,5.769999999999982,3.329999999999984,154.88400000000001,157.61,152.88,4.730000000000018,4.390000000000015,614591,656504,553480,103024,-101081
2017-09-03,157.96,158.89,157.32,1.5699999999999932,0.45000000000001705,158.44,159.28,157.5,1.7800000000000011,0.8600000000000136,156.6975,157.45,156.18,1.2699999999999818,0.6400000000000148,157.76749999999998,158.48,157.0,1.4799999999999898,0.5500000000000114,525270,597844,398630,199214,-147958
2017-09-10,157.266,159.18,154.08,5.099999999999994,-4.799999999999983,157.492,159.57,154.48,5.090000000000003,-5.090000000000003,155.312,157.83,152.89,4.940000000000026,-4.940000000000026,156.156,159.21,153.6,5.610000000000014,-5.610000000000014,745084,849571,552639,296932,28871
2017-09-17,153.884,154.45,152.94,1.509999999999991,0.4200000000000159,154.764,155.47,154.31,1.1599999999999966,1.0300000000000011,152.87,153.98,152.28,1.6999999999999886,0.9799999999999898,153.942,155.07,152.85,2.219999999999999,1.3199999999999932,638721,979432,497791,481641,12927
2017-09-24,149.868,150.82,149.26,1.5600000000000023,-0.2400000000000091,151.274,152.69,149.78,2.9099999999999966,1.079999999999984,148.498,149.94,146.68,3.259999999999991,2.269999999999982,150.266,150.97,149.47,1.5,0.6500000000000057,1033083,2110179,477591,1632588,-1632588
2017-10-01,151.52,152.37,150.9,1.4699999999999989,0.6299999999999955,152.57,153.5,151.95,1.5500000000000114,1.4699999999999989,150.68,151.48,150.0,1.4799999999999898,1.049999999999983,151.562,152.18,150.92,1.2600000000000193,0.27000000000001023,483607,592123,420825,171298,-171298
2017-10-08,150.024,151.46,149.31,2.1500000000000057,-1.3000000000000114,150.65800000000002,151.8,150.07,1.7300000000000182,-1.4399999999999977,148.868,148.97,148.77,0.19999999999998863,-0.12000000000000455,149.578,150.26,149.27,0.9899999999999807,0.3299999999999841,469949,709032,235835,473197,-136460
