Date,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Open_average,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Open_max,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Open_min,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Open_volatility,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Open_change,Victory CEMP US Discovery Enhanced Volatility Weig_etf_High_average,Victory CEMP US Discovery Enhanced Volatility Weig_etf_High_max,Victory CEMP US Discovery Enhanced Volatility Weig_etf_High_min,Victory CEMP US Discovery Enhanced Volatility Weig_etf_High_volatility,Victory CEMP US Discovery Enhanced Volatility Weig_etf_High_change,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Low_average,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Low_max,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Low_min,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Low_volatility,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Low_change,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Close_average,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Close_max,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Close_min,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Close_volatility,Victory CEMP US Discovery Enhanced Volatility Weig_etf_Close_change
2016-08-28,35.82,35.82,35.82,0.0,0.0,36.06,36.06,36.06,0.0,0.0,35.82,35.82,35.82,0.0,0.0,36.06,36.06,36.06,0.0,0.0
2016-09-04,35.81,35.81,35.81,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2016-09-11,35.1,35.1,35.1,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2016-09-18,36.27,36.27,36.27,0.0,0.0,36.27,36.27,36.27,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.98,35.98,35.98,0.0,0.0
2016-09-25,35.91,35.91,35.91,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.88,35.88,35.88,0.0,0.0,35.89,35.89,35.89,0.0,0.0
2016-10-02,35.89,35.89,35.89,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2016-10-09,35.2,35.2,35.2,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.16,35.16,35.16,0.0,0.0
2016-10-16,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0
2016-10-23,34.68,34.68,34.68,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2016-10-30,34.06,34.06,34.06,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2016-11-06,37.22,37.22,37.22,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.2,37.2,37.2,0.0,0.0,37.64,37.64,37.64,0.0,0.0
2016-11-13,38.99,38.99,38.99,0.0,0.0,38.99,38.99,38.99,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.8,38.8,38.8,0.0,0.0
2016-11-20,39.81,39.81,39.81,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.86,39.86,39.86,0.0,0.0
2016-11-27,39.23,39.23,39.23,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.03,39.03,39.03,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2016-12-04,41.72,41.72,41.72,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.27,41.27,41.27,0.0,0.0,41.43,41.43,41.43,0.0,0.0
2016-12-11,41.03,41.03,41.03,0.0,0.0,41.03,41.03,41.03,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.68,40.68,40.68,0.0,0.0
2016-12-18,40.94,40.94,40.94,0.0,0.0,40.94,40.94,40.94,0.0,0.0,40.81,40.81,40.81,0.0,0.0,40.86,40.86,40.86,0.0,0.0
2016-12-25,40.65,40.65,40.65,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2017-01-01,40.65,40.65,40.65,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.45,40.45,40.45,0.0,0.0
2017-01-08,40.65,40.65,40.65,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.4,40.4,40.4,0.0,0.0,40.49,40.49,40.49,0.0,0.0
2017-01-15,39.91,39.91,39.91,0.0,0.0,39.97,39.97,39.97,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2017-01-22,40.7,40.7,40.7,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.45,40.45,40.45,0.0,0.0
2017-01-29,40.16,40.16,40.16,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.16,40.16,40.16,0.0,0.0,40.42,40.42,40.42,0.0,0.0
2017-02-05,40.47,40.47,40.47,0.0,0.0,40.64,40.64,40.64,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.64,40.64,40.64,0.0,0.0
2017-02-12,40.8,40.8,40.8,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2017-02-19,40.84,40.84,40.84,0.0,0.0,40.9,40.9,40.9,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.85,40.85,40.85,0.0,0.0
2017-02-26,40.7,40.7,40.7,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.58,40.58,40.58,0.0,0.0,40.78,40.78,40.78,0.0,0.0
2017-03-05,40.47,40.47,40.47,0.0,0.0,40.47,40.47,40.47,0.0,0.0,39.87,39.87,39.87,0.0,0.0,40.11,40.11,40.11,0.0,0.0
2017-03-12,40.82,40.82,40.82,0.0,0.0,40.83,40.83,40.83,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.8,40.8,40.8,0.0,0.0
2017-03-19,39.96,39.96,39.96,0.0,0.0,40.0,40.0,40.0,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2017-03-26,40.67,40.67,40.67,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2017-04-02,39.93,39.93,39.93,0.0,0.0,40.0,40.0,40.0,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.97,39.97,39.97,0.0,0.0
2017-04-09,39.85,39.85,39.85,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.38,39.38,39.38,0.0,0.0
2017-04-16,40.74,40.74,40.74,0.0,0.0,40.78,40.78,40.78,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.71,40.71,40.71,0.0,0.0
2017-04-23,41.68,41.68,41.68,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.42,41.42,41.42,0.0,0.0
2017-04-30,41.61,41.61,41.61,0.0,0.0,41.61,41.61,41.61,0.0,0.0,41.12,41.12,41.12,0.0,0.0,41.3,41.3,41.3,0.0,0.0
2017-05-07,40.99,40.99,40.99,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.73,40.73,40.73,0.0,0.0
2017-05-14,40.17,40.17,40.17,0.0,0.0,40.31,40.31,40.31,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.09,40.09,40.09,0.0,0.0
2017-05-21,40.42,40.42,40.42,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.48,40.48,40.48,0.0,0.0
2017-05-28,41.25,41.25,41.25,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2017-06-04,41.98,41.98,41.98,0.0,0.0,42.16,42.16,42.16,0.0,0.0,41.81,41.81,41.81,0.0,0.0,41.96,41.96,41.96,0.0,0.0
2017-06-11,41.22,41.22,41.22,0.0,0.0,41.36,41.36,41.36,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.33,41.33,41.33,0.0,0.0
2017-06-18,41.11,41.11,41.11,0.0,0.0,41.11,41.11,41.11,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0
2017-06-25,41.91,41.91,41.91,0.0,0.0,41.91,41.91,41.91,0.0,0.0,41.4,41.4,41.4,0.0,0.0,41.44,41.44,41.44,0.0,0.0
2017-07-02,41.28,41.28,41.28,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2017-07-09,41.45,41.45,41.45,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.44,41.44,41.44,0.0,0.0,41.58,41.58,41.58,0.0,0.0
2017-07-16,42.06,42.06,42.06,0.0,0.0,42.06,42.06,42.06,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2017-07-23,41.59,41.59,41.59,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2017-07-30,41.51,41.51,41.51,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.18,41.18,41.18,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2017-08-06,40.17,40.17,40.17,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.16,40.16,40.16,0.0,0.0,40.25,40.25,40.25,0.0,0.0
2017-08-13,39.66,39.66,39.66,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.59,39.59,39.59,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2017-08-20,40.0,40.0,40.0,0.0,0.0,40.13,40.13,40.13,0.0,0.0,39.96,39.96,39.96,0.0,0.0,40.13,40.13,40.13,0.0,0.0
2017-08-27,40.69,40.69,40.69,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2017-09-03,39.78,39.78,39.78,0.0,0.0,40.31,40.31,40.31,0.0,0.0,39.78,39.78,39.78,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2017-09-10,41.19,41.19,41.19,0.0,0.0,41.28,41.28,41.28,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.25,41.25,41.25,0.0,0.0
2017-09-17,41.75,41.75,41.75,0.0,0.0,42.17,42.17,42.17,0.0,0.0,41.75,41.75,41.75,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2017-09-24,43.6,43.6,43.6,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.57,43.57,43.57,0.0,0.0
2017-10-01,43.68,43.68,43.68,0.0,0.0,44.19,44.19,44.19,0.0,0.0,43.68,43.68,43.68,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2017-10-08,43.97,43.97,43.97,0.0,0.0,44.13,44.13,44.13,0.0,0.0,43.93,43.93,43.93,0.0,0.0,43.93,43.93,43.93,0.0,0.0
2017-10-15,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2017-10-22,44.04,44.04,44.04,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.02,44.02,44.02,0.0,0.0,44.32,44.32,44.32,0.0,0.0
2017-10-29,43.88,43.88,43.88,0.0,0.0,43.94,43.94,43.94,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.73,43.73,43.73,0.0,0.0
2017-11-05,43.33,43.33,43.33,0.0,0.0,43.33,43.33,43.33,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.04,43.04,43.04,0.0,0.0
2017-11-12,43.48,43.48,43.48,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.7,43.7,43.7,0.0,0.0
2017-11-19,44.46,44.46,44.46,0.0,0.0,44.46,44.46,44.46,0.0,0.0,44.35,44.35,44.35,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2017-11-26,45.76,45.76,45.76,0.0,0.0,45.76,45.76,45.76,0.0,0.0,44.37,44.37,44.37,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2017-12-03,44.97,44.97,44.97,0.0,0.0,45.09,45.09,45.09,0.0,0.0,44.87,44.87,44.87,0.0,0.0,44.89,44.89,44.89,0.0,0.0
2017-12-10,44.92,44.92,44.92,0.0,0.0,45.24,45.24,45.24,0.0,0.0,44.87,44.87,44.87,0.0,0.0,45.0,45.0,45.0,0.0,0.0
2017-12-17,45.41,45.41,45.41,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2017-12-24,45.38,45.38,45.38,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.14,45.14,45.14,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2017-12-31,45.45,45.45,45.45,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.56,45.56,45.56,0.0,0.0
