Date,BX_stock_Open_average,BX_stock_Open_max,BX_stock_Open_min,BX_stock_Open_volatility,BX_stock_Open_change,BX_stock_High_average,BX_stock_High_max,BX_stock_High_min,BX_stock_High_volatility,BX_stock_High_change,BX_stock_Low_average,BX_stock_Low_max,BX_stock_Low_min,BX_stock_Low_volatility,BX_stock_Low_change,BX_stock_Close_average,BX_stock_Close_max,BX_stock_Close_min,BX_stock_Close_volatility,BX_stock_Close_change,BX_stock_Volume_average,BX_stock_Volume_max,BX_stock_Volume_min,BX_stock_Volume_volatility,BX_stock_Volume_change
2016-01-03,27.695999999999998,29.04,26.61,2.4299999999999997,-2.0199999999999996,27.93,29.15,26.81,2.34,-2.34,26.984,28.27,25.46,2.8099999999999987,-2.8099999999999987,27.252,28.95,25.5,3.4499999999999993,-3.4499999999999993,6895724,7953977,6048185,1905792,-427989
2016-01-10,25.032,25.89,24.4,1.490000000000002,-1.490000000000002,25.592,25.93,24.94,0.9899999999999984,-0.9899999999999984,24.052,24.52,23.27,1.25,-0.5599999999999987,24.894,25.64,24.45,1.1900000000000013,-0.08999999999999986,8965197,10831425,6789137,4042288,113946
2016-01-17,24.23,25.06,23.03,2.0299999999999976,0.17999999999999972,25.15,26.22,24.21,2.009999999999998,1.0899999999999999,23.69,25.01,22.31,2.700000000000003,1.490000000000002,24.5325,26.21,23.75,2.460000000000001,2.1999999999999993,7528375,9144068,6339157,2804911,1649502
2016-01-24,25.532,26.25,25.04,1.2100000000000009,-0.7600000000000016,26.284,26.56,25.86,0.6999999999999993,0.4399999999999977,24.846,25.25,24.07,1.1799999999999997,0.25,25.662,26.29,25.03,1.259999999999998,1.2399999999999984,6587644,7779943,4930920,2849023,1530956
2016-01-31,26.362,26.89,25.86,1.0300000000000011,0.03999999999999915,27.276,27.62,27.0,0.620000000000001,-0.4400000000000013,25.68,26.08,24.93,1.1499999999999986,0.4799999999999969,26.608,27.37,26.35,1.0199999999999996,-0.9000000000000021,7760559,8963473,5875875,3087598,-2137441
2016-02-07,24.288,25.69,23.55,2.1400000000000006,-2.1300000000000026,25.086,25.74,24.54,1.1999999999999993,-1.0599999999999987,23.418,24.5,22.61,1.8900000000000006,-1.0399999999999991,24.21,24.63,23.02,1.6099999999999994,0.18999999999999773,8411115,10853237,4999638,5853599,-888946
2016-02-14,26.1925,26.89,25.53,1.3599999999999994,0.5499999999999972,26.535,26.97,25.97,1.0,0.33999999999999986,25.557499999999997,26.16,24.49,1.6700000000000017,1.120000000000001,26.235,26.63,25.87,0.759999999999998,-0.09999999999999787,5677283,7137877,4300069,2837808,-2361112
2016-02-21,25.93,26.5,25.26,1.2399999999999984,-0.620000000000001,26.366,26.99,25.89,1.0999999999999979,-0.6699999999999982,25.372,26.26,24.67,1.5899999999999999,-0.6800000000000033,25.846,26.67,25.48,1.1900000000000013,-1.0600000000000023,5151356,6390192,4477025,1913167,147772
2016-02-28,27.192,28.7,25.6,3.099999999999998,3.099999999999998,28.036,29.34,26.3,3.039999999999999,3.039999999999999,26.844,28.39,25.24,3.150000000000002,3.150000000000002,27.742,29.07,25.97,3.1000000000000014,3.1000000000000014,6221998,7079309,5019018,2060291,1563402
2016-03-06,28.328,28.79,27.85,0.9399999999999977,-0.8499999999999979,28.54,29.19,27.89,1.3000000000000007,-1.3000000000000007,27.562,28.42,26.75,1.6700000000000017,-1.2800000000000011,27.964,29.06,27.37,1.6899999999999977,-1.5399999999999991,5478384,6398614,4795547,1603067,554252
2016-03-13,27.586000000000002,28.43,27.01,1.4199999999999982,0.8099999999999987,28.05,28.67,27.16,1.5100000000000016,0.990000000000002,27.17,27.78,26.44,1.3399999999999999,0.6400000000000006,27.666,28.18,27.08,1.1000000000000014,0.6799999999999997,4059111,4932563,3156527,1776036,327091
2016-03-20,27.4675,27.83,26.6,1.2299999999999969,-1.2299999999999969,27.6675,28.18,26.62,1.5599999999999987,-1.5599999999999987,26.9675,27.56,25.93,1.629999999999999,-1.620000000000001,27.3075,28.02,26.45,1.5700000000000003,-1.5700000000000003,3922489,4480455,2705731,1774724,81765
2016-03-27,27.26,27.94,26.2,1.740000000000002,1.25,27.778,28.22,26.59,1.629999999999999,1.629999999999999,27.014,27.79,25.99,1.8000000000000007,1.259999999999998,27.602,28.13,26.31,1.8200000000000003,1.8200000000000003,3656951,5602155,2152904,3449251,-328293
2016-04-03,27.45,28.11,27.12,0.9899999999999984,-0.8900000000000006,27.686,28.17,27.34,0.8300000000000018,-0.8300000000000018,26.88,27.32,26.43,0.8900000000000006,-0.8900000000000006,27.18,27.59,26.67,0.9199999999999982,-0.7299999999999969,3668305,4971943,2557602,2414341,-514971
2016-04-10,27.672,28.92,26.67,2.25,2.150000000000002,28.3,29.36,27.02,2.34,2.34,27.424,28.63,26.32,2.3099999999999987,2.099999999999998,28.016000000000002,29.01,26.53,2.4800000000000004,2.25,4013329,5403398,2841858,2561540,-395540
2016-04-17,28.934,29.44,27.95,1.490000000000002,-0.7699999999999996,29.334,29.6,28.85,0.75,-0.3999999999999986,28.564,29.09,27.9,1.1900000000000013,-0.740000000000002,28.908,29.44,28.23,1.2100000000000009,-0.5800000000000018,3981214,5952295,2977179,2975116,-307724
2016-04-24,28.342,28.8,27.74,1.0600000000000023,-0.6600000000000001,28.55,29.02,27.76,1.259999999999998,-0.6799999999999997,27.936,28.54,27.05,1.4899999999999984,-0.9899999999999984,28.204,28.84,27.44,1.3999999999999986,-0.8499999999999979,3106227,3509020,2404663,1104357,962965
2016-05-01,26.994,27.49,26.5,0.9899999999999984,-0.9899999999999984,27.238,27.88,26.92,0.9599999999999973,-0.9599999999999973,26.624,27.45,26.33,1.120000000000001,-1.009999999999998,26.942,27.64,26.59,1.0500000000000007,-0.9600000000000009,2902534,4131885,1982432,2149453,-436701
2016-05-08,26.712,26.95,26.12,0.8299999999999983,-0.7300000000000004,26.918,27.3,26.46,0.8399999999999999,-0.41000000000000014,26.236,26.76,25.61,1.1500000000000021,-0.6999999999999993,26.532,26.95,25.8,1.1499999999999986,-0.9800000000000004,3064886,4291578,2266391,2025187,-256688
2016-05-15,25.55,26.0,24.89,1.1099999999999994,-0.9199999999999982,25.95,26.32,25.22,1.1000000000000014,-0.4700000000000024,25.138,25.8,24.21,1.5899999999999999,-1.0500000000000007,25.503999999999998,26.06,24.79,1.2699999999999996,-0.4800000000000004,6780798,12141418,2387121,9754297,8354504
2016-05-22,26.104,26.71,25.46,1.25,1.0700000000000003,26.644,27.29,25.54,1.75,1.6999999999999993,25.924,26.49,25.14,1.3499999999999979,1.3499999999999979,26.282,26.79,25.23,1.5599999999999987,1.5599999999999987,3375944,4816774,1686963,3129811,629447
2016-05-29,26.235,26.85,25.95,0.9000000000000021,-0.8200000000000003,26.4875,27.0,26.12,0.879999999999999,-0.879999999999999,25.814999999999998,25.96,25.65,0.3100000000000023,-0.28000000000000114,26.205000000000002,26.28,26.09,0.19000000000000128,-0.10000000000000142,3242679,5215993,2440017,2775976,-2660571
2016-06-05,26.52,26.85,26.14,0.7100000000000009,0.0,26.788,27.12,26.2,0.9200000000000017,-0.5300000000000011,26.346,26.7,25.85,0.8499999999999979,-0.22999999999999687,26.582,26.92,26.07,0.8500000000000014,-0.629999999999999,3576135,4862735,2077102,2785633,1296181
2016-06-12,25.334,25.82,24.95,0.870000000000001,-0.870000000000001,25.52,26.14,25.09,1.0500000000000007,-0.9499999999999993,24.902,25.74,24.46,1.2799999999999976,-1.1699999999999982,25.164,25.74,24.91,0.8299999999999983,-0.8299999999999983,3704267,4752504,2798579,1953925,522741
2016-06-19,25.25,25.68,24.44,1.2399999999999984,-0.9299999999999997,25.754,25.93,25.49,0.4400000000000013,-0.4400000000000013,25.074,25.34,24.35,0.9899999999999984,-0.9899999999999984,25.266,25.88,24.47,1.4100000000000001,-1.0199999999999996,4660999,7158367,2334864,4823503,2451571
2016-06-26,24.274,24.9,23.98,0.9199999999999982,0.41999999999999815,24.578,24.97,24.08,0.8900000000000006,0.75,23.864,24.35,23.26,1.0899999999999999,1.0799999999999983,24.194,24.75,23.32,1.4299999999999997,1.1799999999999997,4546588,6597866,2811611,3786255,-3786255
2016-07-03,23.5325,24.28,23.01,1.2699999999999996,-0.6400000000000006,23.755000000000003,24.28,23.07,1.2100000000000009,-0.16000000000000014,23.0625,23.5,22.45,1.0500000000000007,0.25,23.405,24.0,22.96,1.0399999999999991,0.75,8208298,13704744,5146077,8558667,-2116908
2016-07-10,24.668,25.2,24.12,1.0799999999999983,1.0799999999999983,24.994,25.31,24.51,0.7999999999999972,0.7299999999999969,24.452,24.94,24.02,0.9200000000000017,0.9200000000000017,24.708000000000002,25.07,24.1,0.9699999999999989,0.8999999999999986,4542439,7021378,3062737,3958641,-1397685
2016-07-17,25.654,26.85,25.0,1.8500000000000014,1.8500000000000014,26.221999999999998,27.52,25.24,2.280000000000001,2.280000000000001,25.56,26.82,24.96,1.8599999999999994,1.8599999999999994,26.104,27.42,25.13,2.2900000000000027,2.2900000000000027,5007908,7204536,2371659,4832877,1327320
2016-07-24,27.376,27.7,26.88,0.8200000000000003,-0.5899999999999999,27.676000000000002,28.28,27.03,1.25,-1.25,27.148,27.49,26.68,0.8099999999999987,-0.7699999999999996,27.336,27.68,26.84,0.8399999999999999,-0.8399999999999999,4630000,6129964,2166027,3963937,-3963937
2016-07-31,26.516,26.81,25.95,0.8599999999999994,0.00999999999999801,26.842,27.29,26.45,0.8399999999999999,0.39000000000000057,26.266,26.77,25.84,0.9299999999999997,0.35999999999999943,26.58,27.19,25.95,1.240000000000002,0.7200000000000024,4771147,5817326,3929709,1887617,-820498
2016-08-07,27.752,27.95,27.46,0.48999999999999844,0.3200000000000003,28.006,28.23,27.68,0.5500000000000007,0.21999999999999886,27.608,27.88,27.26,0.6199999999999974,0.31999999999999673,27.77,27.9,27.6,0.29999999999999716,-0.029999999999997584,3420923,5919027,2049104,3869923,-760323
2016-08-14,27.886,28.22,27.62,0.5999999999999979,0.5999999999999979,28.172,28.4,27.94,0.4599999999999973,0.28999999999999915,27.794,28.06,27.6,0.4599999999999973,0.4599999999999973,28.042,28.32,27.87,0.4499999999999993,0.25,2207882,3507765,1513038,1994727,-270053
2016-08-21,28.086,28.36,27.83,0.5300000000000011,-0.25,28.24,28.51,27.97,0.5400000000000027,-0.2699999999999996,27.794,28.19,27.1,1.0899999999999999,-0.7899999999999991,27.97,28.23,27.44,0.7899999999999991,-0.759999999999998,2535073,4042837,1862109,2180728,2123546
2016-08-28,27.48,27.67,26.98,0.6900000000000013,-0.5199999999999996,27.6,27.81,27.24,0.5700000000000003,-0.5700000000000003,27.080000000000002,27.45,26.66,0.7899999999999991,-0.620000000000001,27.282,27.6,26.88,0.7200000000000024,-0.7200000000000024,2566413,3836918,1427226,2409692,1003467
2016-09-04,26.725,26.95,26.56,0.39000000000000057,-0.3200000000000003,26.86,27.0,26.65,0.3500000000000014,-0.33999999999999986,26.3325,26.55,25.92,0.629999999999999,-0.5499999999999972,26.57,26.79,26.17,0.6199999999999974,-0.5299999999999976,2809121,4551961,1853633,2698328,2263411
2016-09-11,25.808,26.07,25.59,0.4800000000000004,-0.129999999999999,26.02,26.45,25.74,0.7100000000000009,-0.6699999999999982,25.42,25.51,25.3,0.21000000000000085,0.08000000000000185,25.848,26.32,25.59,0.7300000000000004,-0.5599999999999987,3388323,4865648,2079800,2785848,-1958212
2016-09-18,26.064,26.5,25.8,0.6999999999999993,0.1999999999999993,26.278,26.61,26.09,0.5199999999999996,0.030000000000001137,25.808,25.96,25.71,0.25,0.03999999999999915,26.004,26.35,25.83,0.5200000000000031,0.0,2939624,4356506,2000630,2355876,1469394
2016-09-25,25.274,25.59,25.07,0.5199999999999996,-0.3299999999999983,25.496,25.7,25.18,0.5199999999999996,0.05999999999999872,24.996000000000002,25.26,24.86,0.40000000000000213,-0.21000000000000085,25.234,25.53,25.0,0.5300000000000011,0.07000000000000028,4385593,5698539,3149229,2549310,2549310
2016-10-02,25.178,25.43,24.79,0.6400000000000006,-0.6400000000000006,25.276,25.73,24.79,0.9400000000000013,-0.9400000000000013,24.802,25.05,24.45,0.6000000000000014,-0.6000000000000014,24.978,25.19,24.68,0.5100000000000016,-0.5100000000000016,3218828,4127902,2548742,1579160,-31538
2016-10-09,24.338,24.79,23.96,0.8299999999999983,-0.8299999999999983,24.428,24.88,24.02,0.8599999999999994,-0.6899999999999977,23.988,24.52,23.64,0.879999999999999,-0.879999999999999,24.128,24.66,23.68,0.9800000000000004,-0.9800000000000004,3834518,5397630,2064680,3332950,1847208
2016-10-16,23.712,23.8,23.53,0.2699999999999996,-0.1999999999999993,23.894000000000002,24.11,23.73,0.379999999999999,0.379999999999999,23.442,23.61,23.34,0.2699999999999996,0.07000000000000028,23.706,24.07,23.52,0.5500000000000007,0.5500000000000007,3918333,4980075,2957129,2022946,830968
2016-10-23,25.184,26.0,24.54,1.4600000000000009,0.9400000000000013,25.598,26.3,25.05,1.25,0.879999999999999,24.912,25.35,24.41,0.9400000000000013,0.9400000000000013,25.21,25.5,24.79,0.7100000000000009,0.7100000000000009,5078725,6865522,3880516,2985006,-1025717
2016-10-30,24.642,25.55,23.7,1.8500000000000014,-1.8500000000000014,24.914,25.78,24.1,1.6799999999999997,-1.6799999999999997,24.272,25.02,23.51,1.509999999999998,-1.509999999999998,24.338,25.03,23.54,1.490000000000002,-1.490000000000002,3323556,4040733,2672125,1368608,457371
2016-11-06,24.08,24.59,23.84,0.75,0.5899999999999999,24.334,24.66,24.08,0.5800000000000018,0.4499999999999993,23.668,24.1,23.33,0.7700000000000031,0.4299999999999997,24.064,24.53,23.69,0.8399999999999999,0.33999999999999986,6798412,9968476,3750419,6218057,3350457
2016-11-13,25.46,26.0,24.5,1.5,1.5,26.0,26.61,25.31,1.3000000000000007,1.3000000000000007,25.238,25.81,24.45,1.3599999999999994,1.3599999999999994,25.846,26.6,25.27,1.3300000000000018,1.3300000000000018,5375116,7727561,3679908,4047653,-2675196
2016-11-20,26.4075,26.87,26.01,0.8599999999999994,-0.8599999999999994,26.665,26.87,26.5,0.370000000000001,-0.21000000000000085,26.1,26.34,25.95,0.39000000000000057,-0.10999999999999943,26.355,26.55,26.03,0.5199999999999996,0.1999999999999993,3666014,5213678,1970370,3243308,-3243308
2016-11-27,26.086,26.39,25.84,0.5500000000000007,-0.35999999999999943,26.342,26.54,26.13,0.41000000000000014,-0.41000000000000014,25.684,25.76,25.57,0.19000000000000128,-0.19000000000000128,25.91,26.15,25.74,0.41000000000000014,0.05000000000000071,3708154,4824530,2580088,2244442,-896497
2016-12-04,27.53,29.8,25.95,3.8500000000000014,3.8500000000000014,28.418,30.25,26.5,3.75,3.75,27.328,29.48,25.82,3.66,3.66,28.169999999999998,29.81,26.4,3.41,3.120000000000001,8838127,13422673,2995597,10427076,9012132
2016-12-11,29.344,29.61,29.1,0.509999999999998,0.10999999999999943,29.62,29.7,29.5,0.1999999999999993,0.1999999999999993,28.894000000000002,29.05,28.55,0.5,0.370000000000001,29.184,29.33,28.97,0.35999999999999943,-0.3200000000000003,7991095,21434372,3612656,17821716,15128568
