Date,Victory CEMP US 500 Volatility WeightedEtf_Open_average,Victory CEMP US 500 Volatility WeightedEtf_Open_max,Victory CEMP US 500 Volatility WeightedEtf_Open_min,Victory CEMP US 500 Volatility WeightedEtf_Open_volatility,Victory CEMP US 500 Volatility WeightedEtf_Open_change,Victory CEMP US 500 Volatility WeightedEtf_High_average,Victory CEMP US 500 Volatility WeightedEtf_High_max,Victory CEMP US 500 Volatility WeightedEtf_High_min,Victory CEMP US 500 Volatility WeightedEtf_High_volatility,Victory CEMP US 500 Volatility WeightedEtf_High_change,Victory CEMP US 500 Volatility WeightedEtf_Low_average,Victory CEMP US 500 Volatility WeightedEtf_Low_max,Victory CEMP US 500 Volatility WeightedEtf_Low_min,Victory CEMP US 500 Volatility WeightedEtf_Low_volatility,Victory CEMP US 500 Volatility WeightedEtf_Low_change,Victory CEMP US 500 Volatility WeightedEtf_Close_average,Victory CEMP US 500 Volatility WeightedEtf_Close_max,Victory CEMP US 500 Volatility WeightedEtf_Close_min,Victory CEMP US 500 Volatility WeightedEtf_Close_volatility,Victory CEMP US 500 Volatility WeightedEtf_Close_change
2016-03-20,35.93,35.93,35.93,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2016-03-27,36.57,36.57,36.57,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.83,36.83,36.83,0.0,0.0
2016-04-03,36.47,36.47,36.47,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2016-04-10,36.75,36.75,36.75,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.9,36.9,36.9,0.0,0.0
2016-04-17,37.23,37.23,37.23,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2016-04-24,37.17,37.17,37.17,0.0,0.0,37.17,37.17,37.17,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.68,36.68,36.68,0.0,0.0
2016-05-01,36.36,36.36,36.36,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.61,36.61,36.61,0.0,0.0
2016-05-08,36.72,36.72,36.72,0.0,0.0,36.78,36.78,36.78,0.0,0.0,36.41,36.41,36.41,0.0,0.0,36.45,36.45,36.45,0.0,0.0
2016-05-15,36.66,36.66,36.66,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.69,36.69,36.69,0.0,0.0
2016-05-22,37.53,37.53,37.53,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2016-05-29,37.43,37.43,37.43,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2016-06-05,37.57,37.57,37.57,0.0,0.0,37.66,37.66,37.66,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2016-06-12,36.76,36.76,36.76,0.0,0.0,36.98,36.98,36.98,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.98,36.98,36.98,0.0,0.0
2016-06-19,36.16,36.16,36.16,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.16,36.16,36.16,0.0,0.0,36.31,36.31,36.31,0.0,0.0
2016-06-26,37.43,37.43,37.43,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.26,37.26,37.26,0.0,0.0
2016-07-03,37.55,37.55,37.55,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.85,37.85,37.85,0.0,0.0
2016-07-10,38.49,38.49,38.49,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.41,38.41,38.41,0.0,0.0
2016-07-17,38.52,38.52,38.52,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.7,38.7,38.7,0.0,0.0
2016-07-24,38.55,38.55,38.55,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2016-07-31,38.75,38.75,38.75,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2016-08-07,38.95,38.95,38.95,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.83,38.83,38.83,0.0,0.0
2016-08-14,38.76,38.76,38.76,0.0,0.0,39.02,39.02,39.02,0.0,0.0,38.76,38.76,38.76,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2016-08-21,39.03,39.03,39.03,0.0,0.0,39.15,39.15,39.15,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2016-08-28,39.11,39.11,39.11,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2016-09-04,38.72,38.72,38.72,0.0,0.0,38.72,38.72,38.72,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2016-09-11,38.27,38.27,38.27,0.0,0.0,38.27,38.27,38.27,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.07,38.07,38.07,0.0,0.0
2016-09-18,38.88,38.88,38.88,0.0,0.0,38.88,38.88,38.88,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2016-09-25,38.43,38.43,38.43,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.69,38.69,38.69,0.0,0.0
2016-10-02,38.67,38.67,38.67,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.34,38.34,38.34,0.0,0.0
2016-10-09,38.19,38.19,38.19,0.0,0.0,38.22,38.22,38.22,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.99,37.99,37.99,0.0,0.0
2016-10-16,37.85,37.85,37.85,0.0,0.0,38.04,38.04,38.04,0.0,0.0,37.85,37.85,37.85,0.0,0.0,38.03,38.03,38.03,0.0,0.0
2016-10-23,37.76,37.76,37.76,0.0,0.0,37.98,37.98,37.98,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2016-10-30,37.4,37.4,37.4,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2016-11-06,38.83,38.83,38.83,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2016-11-13,39.68,39.68,39.68,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.55,39.55,39.55,0.0,0.0
2016-11-20,40.21,40.21,40.21,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.23,40.23,40.23,0.0,0.0
2016-11-27,39.87,39.87,39.87,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2016-12-04,41.24,41.24,41.24,0.0,0.0,41.24,41.24,41.24,0.0,0.0,40.94,40.94,40.94,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2016-12-11,40.91,40.91,40.91,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.67,40.67,40.67,0.0,0.0
2016-12-18,40.79,40.79,40.79,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.75,40.75,40.75,0.0,0.0
2016-12-25,40.68,40.68,40.68,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2017-01-01,40.99,40.99,40.99,0.0,0.0,41.02,41.02,41.02,0.0,0.0,40.81,40.81,40.81,0.0,0.0,40.93,40.93,40.93,0.0,0.0
2017-01-08,41.11,41.11,41.11,0.0,0.0,41.12,41.12,41.12,0.0,0.0,40.94,40.94,40.94,0.0,0.0,40.98,40.98,40.98,0.0,0.0
2017-01-15,40.72,40.72,40.72,0.0,0.0,40.95,40.95,40.95,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2017-01-22,41.56,41.56,41.56,0.0,0.0,41.56,41.56,41.56,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.34,41.34,41.34,0.0,0.0
2017-01-29,41.43,41.43,41.43,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.49,41.49,41.49,0.0,0.0
2017-02-05,41.91,41.91,41.91,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.77,41.77,41.77,0.0,0.0,41.93,41.93,41.93,0.0,0.0
2017-02-12,42.45,42.45,42.45,0.0,0.0,42.5,42.5,42.5,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.5,42.5,42.5,0.0,0.0
2017-02-19,42.68,42.68,42.68,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.49,42.49,42.49,0.0,0.0,42.79,42.79,42.79,0.0,0.0
2017-02-26,43.01,43.01,43.01,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.85,42.85,42.85,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2017-03-05,42.84,42.84,42.84,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.76,42.76,42.76,0.0,0.0
2017-03-12,43.22,43.22,43.22,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.0,43.0,43.0,0.0,0.0,43.1,43.1,43.1,0.0,0.0
2017-03-19,42.5,42.5,42.5,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.34,42.34,42.34,0.0,0.0
2017-03-26,42.65,42.65,42.65,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2017-04-02,42.28,42.28,42.28,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.39,42.39,42.39,0.0,0.0
2017-04-09,42.05,42.05,42.05,0.0,0.0,42.25,42.25,42.25,0.0,0.0,41.91,41.91,41.91,0.0,0.0,41.92,41.92,41.92,0.0,0.0
2017-04-16,42.75,42.75,42.75,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.59,42.59,42.59,0.0,0.0
2017-04-23,43.31,43.31,43.31,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.15,43.15,43.15,0.0,0.0
2017-04-30,43.35,43.35,43.35,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.2,43.2,43.2,0.0,0.0,43.37,43.37,43.37,0.0,0.0
2017-05-07,43.18,43.18,43.18,0.0,0.0,43.18,43.18,43.18,0.0,0.0,42.97,42.97,42.97,0.0,0.0,42.99,42.99,42.99,0.0,0.0
2017-05-14,42.65,42.65,42.65,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.92,42.92,42.92,0.0,0.0
2017-05-21,43.62,43.62,43.62,0.0,0.0,43.64,43.64,43.64,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.62,43.62,43.62,0.0,0.0
2017-05-28,44.11,44.11,44.11,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.06,44.06,44.06,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2017-06-04,44.2,44.2,44.2,0.0,0.0,44.33,44.33,44.33,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.13,44.13,44.13,0.0,0.0
2017-06-11,44.27,44.27,44.27,0.0,0.0,44.27,44.27,44.27,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2017-06-18,43.94,43.94,43.94,0.0,0.0,44.33,44.33,44.33,0.0,0.0,43.94,43.94,43.94,0.0,0.0,44.09,44.09,44.09,0.0,0.0
2017-06-25,44.1,44.1,44.1,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.17,44.17,44.17,0.0,0.0
2017-07-02,43.81,43.81,43.81,0.0,0.0,44.22,44.22,44.22,0.0,0.0,43.81,43.81,43.81,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2017-07-09,44.47,44.47,44.47,0.0,0.0,44.65,44.65,44.65,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.58,44.58,44.58,0.0,0.0
2017-07-16,44.92,44.92,44.92,0.0,0.0,44.98,44.98,44.98,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2017-07-23,44.53,44.53,44.53,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.64,44.64,44.64,0.0,0.0
2017-07-30,44.44,44.44,44.44,0.0,0.0,44.83,44.83,44.83,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.71,44.71,44.71,0.0,0.0
2017-08-06,44.17,44.17,44.17,0.0,0.0,44.17,44.17,44.17,0.0,0.0,43.98,43.98,43.98,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2017-08-13,43.86,43.86,43.86,0.0,0.0,43.93,43.93,43.93,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.83,43.83,43.83,0.0,0.0
2017-08-20,44.05,44.05,44.05,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.05,44.05,44.05,0.0,0.0,44.11,44.11,44.11,0.0,0.0
2017-08-27,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.65,44.65,44.65,0.0,0.0
2017-09-03,44.11,44.11,44.11,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.11,44.11,44.11,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2017-09-10,44.87,44.87,44.87,0.0,0.0,44.94,44.94,44.94,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2017-09-17,45.09,45.09,45.09,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.24,45.24,45.24,0.0,0.0
2017-09-24,45.59,45.59,45.59,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.65,45.65,45.65,0.0,0.0
2017-10-01,46.21,46.21,46.21,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.13,46.13,46.13,0.0,0.0,46.19,46.19,46.19,0.0,0.0
2017-10-08,46.39,46.39,46.39,0.0,0.0,46.39,46.39,46.39,0.0,0.0,46.28,46.28,46.28,0.0,0.0,46.28,46.28,46.28,0.0,0.0
2017-10-15,46.65,46.65,46.65,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.62,46.62,46.62,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2017-10-22,46.76,46.76,46.76,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.56,46.56,46.56,0.0,0.0,46.81,46.81,46.81,0.0,0.0
2017-10-29,46.84,46.84,46.84,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.8,46.8,46.8,0.0,0.0
2017-11-05,46.51,46.51,46.51,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2017-11-12,47.18,47.18,47.18,0.0,0.0,47.18,47.18,47.18,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.92,46.92,46.92,0.0,0.0
2017-11-19,47.25,47.25,47.25,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.24,47.24,47.24,0.0,0.0,47.29,47.29,47.29,0.0,0.0
2017-11-26,48.69,48.69,48.69,0.0,0.0,48.69,48.69,48.69,0.0,0.0,47.77,47.77,47.77,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2017-12-03,48.65,48.65,48.65,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2017-12-10,48.45,48.45,48.45,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.76,48.76,48.76,0.0,0.0
2017-12-17,48.84,48.84,48.84,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.87,48.87,48.87,0.0,0.0
2017-12-24,49.24,49.24,49.24,0.0,0.0,49.42,49.42,49.42,0.0,0.0,48.78,48.78,48.78,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2017-12-31,49.53,49.53,49.53,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.66,49.66,49.66,0.0,0.0
