Date,First Trust Japan AlphaDEXEtf_Open_average,First Trust Japan AlphaDEXEtf_Open_max,First Trust Japan AlphaDEXEtf_Open_min,First Trust Japan AlphaDEXEtf_Open_volatility,First Trust Japan AlphaDEXEtf_Open_change,First Trust Japan AlphaDEXEtf_High_average,First Trust Japan AlphaDEXEtf_High_max,First Trust Japan AlphaDEXEtf_High_min,First Trust Japan AlphaDEXEtf_High_volatility,First Trust Japan AlphaDEXEtf_High_change,First Trust Japan AlphaDEXEtf_Low_average,First Trust Japan AlphaDEXEtf_Low_max,First Trust Japan AlphaDEXEtf_Low_min,First Trust Japan AlphaDEXEtf_Low_volatility,First Trust Japan AlphaDEXEtf_Low_change,First Trust Japan AlphaDEXEtf_Close_average,First Trust Japan AlphaDEXEtf_Close_max,First Trust Japan AlphaDEXEtf_Close_min,First Trust Japan AlphaDEXEtf_Close_volatility,First Trust Japan AlphaDEXEtf_Close_change
2016-05-15,46.25,46.25,46.25,0.0,0.0,46.28,46.28,46.28,0.0,0.0,46.05,46.05,46.05,0.0,0.0,46.19,46.19,46.19,0.0,0.0
2016-05-22,46.44,46.44,46.44,0.0,0.0,46.47,46.47,46.47,0.0,0.0,46.29,46.29,46.29,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2016-05-29,46.42,46.42,46.42,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.58,46.58,46.58,0.0,0.0
2016-06-05,46.58,46.58,46.58,0.0,0.0,46.58,46.58,46.58,0.0,0.0,46.23,46.23,46.23,0.0,0.0,46.47,46.47,46.47,0.0,0.0
2016-06-12,45.23,45.23,45.23,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.02,45.02,45.02,0.0,0.0,45.23,45.23,45.23,0.0,0.0
2016-06-19,44.44,44.44,44.44,0.0,0.0,45.39,45.39,45.39,0.0,0.0,44.27,44.27,44.27,0.0,0.0,44.8,44.8,44.8,0.0,0.0
2016-06-26,45.39,45.39,45.39,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.36,45.36,45.36,0.0,0.0,45.52,45.52,45.52,0.0,0.0
2016-07-03,45.05,45.05,45.05,0.0,0.0,45.43,45.43,45.43,0.0,0.0,45.05,45.05,45.05,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2016-07-10,45.95,45.95,45.95,0.0,0.0,45.98,45.98,45.98,0.0,0.0,45.76,45.76,45.76,0.0,0.0,45.96,45.96,45.96,0.0,0.0
2016-07-17,45.99,45.99,45.99,0.0,0.0,46.06,46.06,46.06,0.0,0.0,45.96,45.96,45.96,0.0,0.0,45.96,45.96,45.96,0.0,0.0
2016-07-24,46.92,46.92,46.92,0.0,0.0,47.07,47.07,47.07,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.93,46.93,46.93,0.0,0.0
2016-07-31,46.22,46.22,46.22,0.0,0.0,46.3,46.3,46.3,0.0,0.0,46.19,46.19,46.19,0.0,0.0,46.22,46.22,46.22,0.0,0.0
2016-08-07,47.65,47.65,47.65,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2016-08-14,46.64,46.64,46.64,0.0,0.0,46.82,46.82,46.82,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2016-08-21,47.36,47.36,47.36,0.0,0.0,47.36,47.36,47.36,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.93,46.93,46.93,0.0,0.0
2016-08-28,47.04,47.04,47.04,0.0,0.0,47.07,47.07,47.07,0.0,0.0,46.83,46.83,46.83,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2016-09-04,47.74,47.74,47.74,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.39,47.39,47.39,0.0,0.0
2016-09-11,46.67,46.67,46.67,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.52,46.52,46.52,0.0,0.0,46.56,46.56,46.56,0.0,0.0
2016-09-18,49.1,49.1,49.1,0.0,0.0,49.16,49.16,49.16,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.96,48.96,48.96,0.0,0.0
2016-09-25,49.26,49.26,49.26,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2016-10-02,48.84,48.84,48.84,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.84,48.84,48.84,0.0,0.0
2016-10-09,48.68,48.68,48.68,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2016-10-16,49.54,49.54,49.54,0.0,0.0,49.54,49.54,49.54,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.54,49.54,49.54,0.0,0.0
2016-10-23,49.7,49.7,49.7,0.0,0.0,49.88,49.88,49.88,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.88,49.88,49.88,0.0,0.0
2016-10-30,49.19,49.19,49.19,0.0,0.0,49.32,49.32,49.32,0.0,0.0,49.08,49.08,49.08,0.0,0.0,49.1,49.1,49.1,0.0,0.0
2016-11-06,47.82,47.82,47.82,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2016-11-13,47.76,47.76,47.76,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.61,47.61,47.61,0.0,0.0
2016-11-20,47.51,47.51,47.51,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.37,47.37,47.37,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2016-11-27,47.03,47.03,47.03,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.99,46.99,46.99,0.0,0.0,47.05,47.05,47.05,0.0,0.0
2016-12-04,48.43,48.43,48.43,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2016-12-11,48.16,48.16,48.16,0.0,0.0,48.16,48.16,48.16,0.0,0.0,47.97,47.97,47.97,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2016-12-18,47.97,47.97,47.97,0.0,0.0,48.09,48.09,48.09,0.0,0.0,47.96,47.96,47.96,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2016-12-25,47.84,47.84,47.84,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.59,47.59,47.59,0.0,0.0
2017-01-01,49.2,49.2,49.2,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.05,49.05,49.05,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2017-01-08,49.24,49.24,49.24,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2017-01-15,49.26,49.26,49.26,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.13,49.13,49.13,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2017-01-22,49.76,49.76,49.76,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2017-01-29,49.34,49.34,49.34,0.0,0.0,49.42,49.42,49.42,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2017-02-05,49.8,49.8,49.8,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2017-02-12,49.91,49.91,49.91,0.0,0.0,50.11,50.11,50.11,0.0,0.0,49.79,49.79,49.79,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2017-02-19,50.34,50.34,50.34,0.0,0.0,50.49,50.49,50.49,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.49,50.49,50.49,0.0,0.0
2017-02-26,50.41,50.41,50.41,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.51,50.51,50.51,0.0,0.0
2017-03-05,50.66,50.66,50.66,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2017-03-12,51.28,51.28,51.28,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.37,51.37,51.37,0.0,0.0
2017-03-19,51.18,51.18,51.18,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.18,51.18,51.18,0.0,0.0
2017-03-26,50.82,50.82,50.82,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2017-04-02,50.11,50.11,50.11,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2017-04-09,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.56,49.56,49.56,0.0,0.0
2017-04-16,50.56,50.56,50.56,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.54,50.54,50.54,0.0,0.0
2017-04-23,51.15,51.15,51.15,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2017-04-30,51.86,51.86,51.86,0.0,0.0,52.12,52.12,52.12,0.0,0.0,51.81,51.81,51.81,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2017-05-07,51.44,51.44,51.44,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2017-05-14,51.45,51.45,51.45,0.0,0.0,51.68,51.68,51.68,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.68,51.68,51.68,0.0,0.0
2017-05-21,51.63,51.63,51.63,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.62,51.62,51.62,0.0,0.0
2017-05-28,53.23,53.23,53.23,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2017-06-04,52.71,52.71,52.71,0.0,0.0,52.79,52.79,52.79,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.54,52.54,52.54,0.0,0.0
2017-06-11,52.33,52.33,52.33,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.33,52.33,52.33,0.0,0.0,52.47,52.47,52.47,0.0,0.0
2017-06-18,52.27,52.27,52.27,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.29,52.29,52.29,0.0,0.0
2017-06-25,52.25,52.25,52.25,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.15,52.15,52.15,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2017-07-02,51.89,51.89,51.89,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2017-07-09,52.83,52.83,52.83,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.73,52.73,52.73,0.0,0.0
2017-07-16,53.6,53.6,53.6,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.74,53.74,53.74,0.0,0.0
2017-07-23,53.22,53.22,53.22,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.29,53.29,53.29,0.0,0.0
2017-07-30,54.11,54.11,54.11,0.0,0.0,54.11,54.11,54.11,0.0,0.0,53.9,53.9,53.9,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2017-08-06,53.29,53.29,53.29,0.0,0.0,53.29,53.29,53.29,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.15,53.15,53.15,0.0,0.0
2017-08-13,53.45,53.45,53.45,0.0,0.0,53.57,53.57,53.57,0.0,0.0,53.34,53.34,53.34,0.0,0.0,53.53,53.53,53.53,0.0,0.0
2017-08-20,53.74,53.74,53.74,0.0,0.0,53.87,53.87,53.87,0.0,0.0,53.74,53.74,53.74,0.0,0.0,53.8,53.8,53.8,0.0,0.0
2017-08-27,54.28,54.28,54.28,0.0,0.0,54.28,54.28,54.28,0.0,0.0,54.03,54.03,54.03,0.0,0.0,54.09,54.09,54.09,0.0,0.0
2017-09-03,54.48,54.48,54.48,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.4,54.4,54.4,0.0,0.0,54.44,54.44,54.44,0.0,0.0
2017-09-10,54.61,54.61,54.61,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.69,54.69,54.69,0.0,0.0
2017-09-17,54.63,54.63,54.63,0.0,0.0,54.66,54.66,54.66,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.61,54.61,54.61,0.0,0.0
2017-09-24,55.23,55.23,55.23,0.0,0.0,55.35,55.35,55.35,0.0,0.0,55.09,55.09,55.09,0.0,0.0,55.35,55.35,55.35,0.0,0.0
2017-10-01,54.92,54.92,54.92,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.92,54.92,54.92,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2017-10-08,56.6,56.6,56.6,0.0,0.0,56.62,56.62,56.62,0.0,0.0,56.48,56.48,56.48,0.0,0.0,56.59,56.59,56.59,0.0,0.0
2017-10-15,56.13,56.13,56.13,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.05,56.05,56.05,0.0,0.0,56.19,56.19,56.19,0.0,0.0
2017-10-22,57.07,57.07,57.07,0.0,0.0,57.16,57.16,57.16,0.0,0.0,56.97,56.97,56.97,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2017-10-29,58.3,58.3,58.3,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.24,58.24,58.24,0.0,0.0,58.44,58.44,58.44,0.0,0.0
2017-11-05,58.55,58.55,58.55,0.0,0.0,58.57,58.57,58.57,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.44,58.44,58.44,0.0,0.0
2017-11-12,58.17,58.17,58.17,0.0,0.0,58.19,58.19,58.19,0.0,0.0,58.04,58.04,58.04,0.0,0.0,58.13,58.13,58.13,0.0,0.0
2017-11-19,59.51,59.51,59.51,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.33,59.33,59.33,0.0,0.0,59.34,59.34,59.34,0.0,0.0
2017-11-26,59.04,59.04,59.04,0.0,0.0,59.05,59.05,59.05,0.0,0.0,58.7,58.7,58.7,0.0,0.0,59.01,59.01,59.01,0.0,0.0
2017-12-03,59.05,59.05,59.05,0.0,0.0,59.08,59.08,59.08,0.0,0.0,58.8,58.8,58.8,0.0,0.0,59.07,59.07,59.07,0.0,0.0
2017-12-10,59.43,59.43,59.43,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.36,59.36,59.36,0.0,0.0,59.47,59.47,59.47,0.0,0.0
2017-12-17,59.64,59.64,59.64,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.59,59.59,59.59,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2017-12-24,59.97,59.97,59.97,0.0,0.0,60.0,60.0,60.0,0.0,0.0,59.89,59.89,59.89,0.0,0.0,59.91,59.91,59.91,0.0,0.0
2017-12-31,61.67,61.67,61.67,0.0,0.0,61.79,61.79,61.79,0.0,0.0,61.53,61.53,61.53,0.0,0.0,61.69,61.69,61.69,0.0,0.0
