Date,CRL_stock_Open_average,CRL_stock_Open_max,CRL_stock_Open_min,CRL_stock_Open_volatility,CRL_stock_Open_change,CRL_stock_High_average,CRL_stock_High_max,CRL_stock_High_min,CRL_stock_High_volatility,CRL_stock_High_change,CRL_stock_Low_average,CRL_stock_Low_max,CRL_stock_Low_min,CRL_stock_Low_volatility,CRL_stock_Low_change,CRL_stock_Close_average,CRL_stock_Close_max,CRL_stock_Close_min,CRL_stock_Close_volatility,CRL_stock_Close_change,CRL_stock_Volume_average,CRL_stock_Volume_max,CRL_stock_Volume_min,CRL_stock_Volume_volatility,CRL_stock_Volume_change
2016-01-03,78.582,79.85,76.93,2.9199999999999875,0.5799999999999983,79.57000000000001,80.84,77.53,3.3100000000000023,1.240000000000009,77.274,78.47,75.69,2.780000000000001,1.2199999999999989,78.022,78.95,76.39,2.5600000000000023,0.7000000000000028,910686,1365917,475525,890392,204176
2016-01-10,76.254,79.55,73.7,5.849999999999994,-5.849999999999994,77.466,79.96,74.77,5.189999999999998,-5.189999999999998,73.852,75.19,72.31,2.8799999999999955,-2.289999999999992,75.4,76.65,74.34,2.3100000000000023,-1.3700000000000045,1028177,1991124,597742,1393382,1120911
2016-01-17,74.97,75.26,74.67,0.5900000000000034,-0.3299999999999983,76.11,77.01,75.59,1.4200000000000017,-1.4200000000000017,73.35499999999999,74.49,71.96,2.530000000000001,-0.8199999999999932,75.0075,75.8,73.88,1.9200000000000017,-0.3499999999999943,717984,866947,598760,268187,92653
2016-01-24,75.266,77.0,72.77,4.230000000000004,-2.5700000000000074,76.544,77.59,74.37,3.219999999999999,-2.799999999999997,73.764,75.02,71.95,3.069999999999993,-2.1599999999999966,74.958,77.02,72.65,4.36999999999999,-1.509999999999991,662116,954023,576809,377214,14836
2016-01-31,72.802,73.97,71.61,2.3599999999999994,-2.3599999999999994,73.808,75.63,72.26,3.3699999999999903,-3.3699999999999903,70.97,73.06,69.27,3.7900000000000063,-3.7900000000000063,72.214,74.87,70.06,4.810000000000002,-4.810000000000002,753899,1149875,586948,562927,536748
2016-02-07,69.324,71.8,65.89,5.909999999999997,2.75,71.644,74.24,68.69,5.549999999999997,3.3699999999999903,68.074,69.78,65.7,4.079999999999998,3.719999999999999,70.03,72.07,67.1,4.969999999999999,4.969999999999999,948817,1181677,747600,434077,-101785
2016-02-14,72.915,73.43,71.75,1.6800000000000068,-1.5100000000000051,74.18,74.64,73.62,1.019999999999996,-1.019999999999996,71.9525,72.67,70.89,1.7800000000000011,-1.7800000000000011,73.0075,73.31,72.29,1.019999999999996,0.18000000000000682,589081,739369,527000,212369,-212369
2016-02-21,73.012,74.54,71.73,2.8100000000000023,-1.1800000000000068,73.824,74.98,73.1,1.8800000000000097,-1.1700000000000017,71.77,72.97,69.82,3.1500000000000057,0.4399999999999977,73.034,73.7,72.53,1.1700000000000017,0.730000000000004,391946,470364,302981,167383,-107589
2016-02-28,74.254,74.92,73.5,1.4200000000000017,1.1599999999999966,74.988,75.93,74.34,1.5900000000000034,0.6299999999999955,73.53,74.36,72.9,1.4599999999999937,0.7600000000000051,74.474,75.2,73.43,1.769999999999996,1.009999999999991,437340,556842,308609,248233,-4749
2016-03-06,74.598,75.15,74.06,1.0900000000000034,-0.28999999999999204,75.30799999999999,75.94,74.69,1.25,-0.7999999999999972,73.724,74.44,73.03,1.4099999999999966,-0.3500000000000085,74.588,75.45,73.57,1.8800000000000097,-0.519999999999996,327767,358462,303815,54647,-54647
2016-03-13,72.08,74.53,70.59,3.9399999999999977,-3.9399999999999977,73.22200000000001,75.0,71.47,3.530000000000001,0.12999999999999545,70.772,73.26,69.41,3.8500000000000085,-2.740000000000009,72.152,73.89,70.67,3.219999999999999,0.0,586471,1141199,325458,815741,815741
2016-03-20,73.9,74.78,73.45,1.3299999999999983,0.3299999999999983,75.19,75.27,75.08,0.18999999999999773,0.12999999999999545,73.4925,74.2,72.97,1.230000000000004,-0.01999999999999602,74.335,74.8,74.0,0.7999999999999972,0.3299999999999983,416745,475473,337135,138338,-138338
2016-03-27,75.092,76.08,74.14,1.9399999999999977,0.8300000000000125,76.336,77.81,74.66,3.1500000000000057,3.1500000000000057,74.2,75.06,73.42,1.6400000000000006,0.769999999999996,75.844,77.56,74.16,3.4000000000000057,3.4000000000000057,411413,484282,334185,150097,26175
2016-04-03,79.908,82.12,77.53,4.590000000000003,4.590000000000003,81.308,82.4,79.92,2.480000000000004,2.259999999999991,79.268,80.94,77.21,3.730000000000004,3.730000000000004,80.864,82.23,79.22,3.010000000000005,2.3800000000000097,658361,801582,420032,381550,166913
2016-04-10,80.65599999999999,82.25,79.85,2.4000000000000057,-1.6500000000000057,80.99,82.25,80.09,2.1599999999999966,-1.3799999999999955,79.602,80.01,78.99,1.0200000000000102,0.46999999999999886,80.252,80.72,79.55,1.1700000000000017,0.4899999999999949,506393,600760,370859,229901,155781
2016-04-17,80.50999999999999,81.57,79.38,2.1899999999999977,0.5699999999999932,81.46,82.38,80.69,1.6899999999999977,-1.0499999999999972,79.702,80.27,78.83,1.4399999999999977,-0.11999999999999034,80.588,81.53,79.35,2.180000000000007,-0.5400000000000063,440800,955938,187118,768820,-747513
2016-04-24,80.998,81.95,79.43,2.519999999999996,-1.7099999999999937,81.59,82.35,79.87,2.4799999999999898,-2.4599999999999937,79.968,80.65,78.38,2.2700000000000102,-2.0400000000000063,80.8,81.67,79.27,2.4000000000000057,-2.4000000000000057,336092,388155,272225,115930,-57378
2016-05-01,79.468,80.28,78.8,1.480000000000004,0.6400000000000006,80.572,81.22,79.81,1.4099999999999966,1.1599999999999966,78.206,79.95,76.54,3.4099999999999966,1.269999999999996,79.77,80.89,78.8,2.0900000000000034,1.4899999999999949,691059,967170,463904,503266,-147105
2016-05-08,82.474,84.62,81.17,3.450000000000003,0.1599999999999966,83.568,84.79,82.59,2.200000000000003,-0.1700000000000017,81.476,82.63,80.69,1.9399999999999977,0.6400000000000006,82.652,84.01,81.42,2.5900000000000034,-0.20000000000000284,521769,698148,344837,353311,-353311
2016-05-15,83.682,84.18,83.04,1.1400000000000006,1.1400000000000006,84.47,84.88,84.18,0.6999999999999886,0.44999999999998863,82.992,83.72,82.48,1.2399999999999949,1.2399999999999949,83.978,84.59,83.69,0.9000000000000057,0.6300000000000097,351825,464415,222736,241679,163200
2016-05-22,85.224,85.69,84.6,1.0900000000000034,1.0900000000000034,85.9,86.45,85.62,0.8299999999999983,0.8299999999999983,84.732,85.21,84.35,0.8599999999999994,0.8599999999999994,85.366,86.04,84.49,1.5500000000000114,1.5500000000000114,327894,430173,225394,204779,118455
2016-05-29,86.775,87.95,85.79,2.1599999999999966,0.8800000000000097,87.06,87.95,86.54,1.4099999999999966,0.6599999999999966,85.5475,86.23,85.16,1.0700000000000074,0.20000000000000284,86.4325,87.45,85.85,1.6000000000000085,-0.0800000000000125,344008,424753,294684,130069,58706
2016-06-05,85.842,86.41,85.44,0.9699999999999989,0.6199999999999903,86.396,86.61,85.99,0.6200000000000045,-0.0799999999999983,84.812,85.44,83.9,1.539999999999992,-1.0300000000000011,85.64,86.12,84.73,1.3900000000000006,-1.3900000000000006,278140,392133,209860,182273,11068
2016-06-12,83.882,84.72,83.13,1.5900000000000034,-1.0500000000000114,84.318,85.32,83.31,2.009999999999991,-2.009999999999991,82.916,84.01,81.8,2.210000000000008,-2.210000000000008,83.496,84.32,82.09,2.2299999999999898,-2.2299999999999898,361287,535819,262150,273669,84412
2016-06-19,82.73,84.01,81.55,2.460000000000008,-1.210000000000008,83.69,84.61,82.07,2.5400000000000063,-1.5500000000000114,82.19,83.41,80.14,3.269999999999996,-2.5400000000000063,82.696,84.18,80.35,3.8300000000000125,-2.5400000000000063,317956,406219,216941,189278,189278
2016-06-26,79.94200000000001,82.59,76.9,5.689999999999998,2.5,81.216,83.88,78.99,4.890000000000001,3.769999999999996,78.714,82.12,75.54,6.579999999999998,6.579999999999998,80.206,83.3,75.95,7.349999999999994,7.349999999999994,553983,1161541,302063,859478,-859478
2016-07-03,83.5,84.95,82.44,2.510000000000005,2.019999999999996,84.3425,85.84,83.27,2.5700000000000074,2.5700000000000074,83.005,84.38,81.82,2.5600000000000023,2.5600000000000023,84.0775,85.52,82.83,2.6899999999999977,2.6899999999999977,267759,375264,192812,182452,-85654
2016-07-10,85.94800000000001,86.39,85.4,0.9899999999999949,0.5699999999999932,86.408,86.98,86.03,0.9500000000000028,0.45000000000000284,85.348,85.87,84.93,0.9399999999999977,0.20999999999999375,85.63,86.05,84.96,1.0900000000000034,0.07000000000000739,269057,465193,177414,287779,43140
2016-07-17,85.558,86.3,84.68,1.6199999999999903,0.769999999999996,86.286,87.24,85.47,1.769999999999996,1.6099999999999994,84.998,85.68,84.21,1.470000000000013,0.7800000000000011,85.738,86.78,84.57,2.210000000000008,1.6299999999999955,269861,317631,172087,145544,127338
2016-07-24,87.08,87.88,86.16,1.7199999999999989,0.7000000000000028,87.866,88.56,87.2,1.3599999999999994,1.3599999999999994,86.41199999999999,87.19,85.92,1.269999999999996,1.269999999999996,87.318,87.93,86.35,1.5800000000000125,1.5800000000000125,306626,443672,262588,181084,-33944
2016-07-31,87.8,89.04,86.54,2.5,-0.6300000000000097,88.46000000000001,89.18,87.39,1.7900000000000063,-1.6899999999999977,86.162,87.67,85.53,2.1400000000000006,-2.1400000000000006,86.836,88.44,85.72,2.719999999999999,-2.719999999999999,557299,940074,319948,620126,127028
2016-08-07,84.07600000000001,85.78,82.97,2.8100000000000023,-2.8100000000000023,84.512,86.68,83.58,3.1000000000000085,-3.0800000000000125,83.194,84.09,82.45,1.6400000000000006,-1.3800000000000097,83.56,84.33,82.92,1.4099999999999966,-1.4099999999999966,295545,370969,256497,114472,-111328
2016-08-14,83.076,83.35,82.75,0.5999999999999943,0.28999999999999204,83.648,83.81,83.39,0.4200000000000017,-0.29000000000000625,82.714,82.95,82.38,0.5700000000000074,-0.5700000000000074,83.116,83.36,82.66,0.7000000000000028,-0.6300000000000097,298986,528692,199704,328988,-3193
2016-08-21,82.916,83.84,82.16,1.6800000000000068,-0.21000000000000796,83.93,84.59,83.02,1.5700000000000074,-0.480000000000004,82.294,83.34,81.48,1.8599999999999994,-0.29000000000000625,82.898,83.59,81.92,1.6700000000000017,-0.480000000000004,326482,378086,218241,159845,159845
