Date,KBHStock_Open_average,KBHStock_Open_max,KBHStock_Open_min,KBHStock_Open_volatility,KBHStock_Open_change,KBHStock_High_average,KBHStock_High_max,KBHStock_High_min,KBHStock_High_volatility,KBHStock_High_change,KBHStock_Low_average,KBHStock_Low_max,KBHStock_Low_min,KBHStock_Low_volatility,KBHStock_Low_change,KBHStock_Close_average,KBHStock_Close_max,KBHStock_Close_min,KBHStock_Close_volatility,KBHStock_Close_change,KBHStock_Volume_average,KBHStock_Volume_max,KBHStock_Volume_min,KBHStock_Volume_volatility,KBHStock_Volume_change
2016-01-03,11.488,12.27,10.25,2.0199999999999996,-2.0199999999999996,11.692,12.31,10.27,2.040000000000001,-2.040000000000001,11.032,11.96,9.77,2.1900000000000013,-2.08,11.24,12.24,10.05,2.1899999999999995,-1.959999999999999,10666719,20710200,6015873,14694327,7416390
2016-01-10,10.312,10.61,10.08,0.5299999999999994,0.019999999999999574,10.56,10.82,10.42,0.40000000000000036,-0.009999999999999787,10.03,10.12,9.95,0.16999999999999993,0.040000000000000924,10.386,10.5,10.19,0.3100000000000005,-0.08000000000000007,6255555,7539318,5225089,2314229,-1568977
2016-01-17,9.995,10.51,9.59,0.9199999999999999,-0.41999999999999993,10.3375,10.64,9.97,0.6699999999999999,0.10000000000000142,9.64,10.03,9.04,0.9900000000000002,0.27999999999999936,10.0,10.41,9.82,0.5899999999999999,0.5400000000000009,6438828,8044138,4556919,3487219,1601985
2016-01-24,10.392,10.6,10.13,0.46999999999999886,0.25,10.654,10.86,10.39,0.46999999999999886,0.46999999999999886,10.188,10.47,9.86,0.6100000000000012,0.6100000000000012,10.454,10.86,10.0,0.8599999999999994,0.8599999999999994,5841757,7738238,4163747,3574491,-2253879
2016-01-31,10.616,10.77,10.51,0.2599999999999998,0.09999999999999964,10.838000000000001,11.07,10.63,0.4399999999999995,0.0,10.386,10.6,10.01,0.5899999999999999,-0.1899999999999995,10.578,10.77,10.46,0.3099999999999987,-0.1999999999999993,3708943,4444721,2817279,1627442,-772988
2016-02-07,9.898,10.22,9.76,0.46000000000000085,-0.4400000000000013,10.132,10.3,9.9,0.40000000000000036,-0.07000000000000028,9.608,9.81,9.34,0.47000000000000064,-0.07000000000000028,9.916,10.21,9.58,0.6300000000000008,0.19000000000000128,4791492,6285963,3787958,2498005,510393
2016-02-14,10.735,10.9,10.4,0.5,0.4399999999999995,10.945,11.09,10.75,0.33999999999999986,0.22000000000000064,10.5625,10.79,10.24,0.5499999999999989,0.39000000000000057,10.8375,10.93,10.74,0.1899999999999995,0.019999999999999574,2962087,4318958,1736623,2582335,-1723500
2016-02-21,11.318,11.96,10.87,1.0900000000000016,1.0900000000000016,11.644,12.19,11.2,0.9900000000000002,0.9900000000000002,11.208,11.82,10.85,0.9700000000000006,0.9700000000000006,11.586,12.05,11.17,0.8800000000000008,0.8800000000000008,2806817,3247955,2177845,1070110,472521
2016-02-28,12.654,13.41,12.0,1.4100000000000001,1.4100000000000001,12.992,13.5,12.35,1.1500000000000004,1.1500000000000004,12.546,13.03,11.94,1.0899999999999999,1.0899999999999999,12.894,13.35,12.2,1.1500000000000004,1.040000000000001,3772063,4322375,2881095,1441280,850883
2016-03-06,13.232,13.36,13.08,0.27999999999999936,0.0600000000000005,13.488,13.74,13.36,0.3800000000000008,-0.23000000000000043,12.97,13.14,12.73,0.41000000000000014,0.05000000000000071,13.272,13.48,13.0,0.4800000000000004,-0.019999999999999574,3615548,4182356,2303042,1879314,-34108
2016-03-13,13.32,13.57,13.05,0.5199999999999996,0.120000000000001,13.532,13.89,13.21,0.6799999999999997,0.3800000000000008,13.18,13.57,12.98,0.5899999999999999,0.41999999999999993,13.422,13.72,13.15,0.5700000000000003,0.4300000000000015,3164210,5037205,2172551,2864654,2467935
2016-03-20,13.6875,13.84,13.55,0.28999999999999915,0.08999999999999986,13.817499999999999,14.05,13.62,0.4300000000000015,0.19000000000000128,13.32,13.49,13.06,0.4299999999999997,-0.05000000000000071,13.559999999999999,13.93,13.1,0.8300000000000001,0.33999999999999986,5129565,9659069,2101127,7557942,6096276
2016-03-27,13.884,14.13,13.6,0.5300000000000011,0.16000000000000014,14.082,14.41,13.9,0.5099999999999998,0.16999999999999993,13.622,13.93,13.4,0.5299999999999994,0.29999999999999893,13.926,14.28,13.63,0.6499999999999986,0.29999999999999893,4813754,6824340,2973531,3850809,-1093389
2016-04-03,14.176,14.68,13.67,1.0099999999999998,0.5700000000000003,14.476,14.83,14.16,0.6699999999999999,0.6699999999999999,13.988,14.45,13.53,0.9199999999999999,0.7899999999999991,14.186,14.49,13.81,0.6799999999999997,0.6799999999999997,4173885,6813891,3202561,3611330,-241620
2016-04-10,14.546,14.7,14.38,0.3199999999999985,-0.040000000000000924,14.748,14.91,14.45,0.46000000000000085,-0.0600000000000005,14.428,14.61,14.3,0.3099999999999987,0.14000000000000057,14.558,14.74,14.33,0.41000000000000014,0.3500000000000014,2722297,3418027,1667989,1750038,-1336391
2016-04-17,14.582,14.85,14.45,0.40000000000000036,0.11000000000000121,14.824,14.92,14.7,0.22000000000000064,0.040000000000000924,14.444,14.56,14.37,0.19000000000000128,-0.030000000000001137,14.6,14.77,14.4,0.3699999999999992,-0.2400000000000002,2549428,3562387,2076871,1485516,290935
2016-04-24,14.192,14.37,13.68,0.6899999999999995,-0.6899999999999995,14.306000000000001,14.54,13.82,0.7199999999999989,-0.5899999999999999,13.872,14.23,13.4,0.8300000000000001,-0.6399999999999988,14.024000000000001,14.51,13.57,0.9399999999999995,-0.5700000000000003,2851712,4209663,1862713,2346950,-346019
2016-05-01,13.312,13.68,12.92,0.7599999999999998,-0.7100000000000009,13.452,13.83,13.15,0.6799999999999997,-0.6799999999999997,13.07,13.51,12.73,0.7799999999999994,-0.7799999999999994,13.25,13.8,12.94,0.8600000000000012,-0.8600000000000012,2385630,3245625,1908254,1337371,505817
2016-05-08,12.958,13.12,12.82,0.29999999999999893,-0.07000000000000028,13.078,13.19,12.95,0.2400000000000002,-0.20000000000000107,12.790000000000001,12.99,12.55,0.4399999999999995,-0.33999999999999986,12.898,13.13,12.61,0.5200000000000014,-0.46000000000000085,2278585,3385653,1580895,1804758,-760007
2016-05-15,12.658000000000001,12.72,12.57,0.15000000000000036,0.08000000000000007,12.879999999999999,13.04,12.69,0.34999999999999964,0.15000000000000036,12.562,12.67,12.38,0.28999999999999915,0.0600000000000005,12.738,12.92,12.65,0.2699999999999996,0.22000000000000064,2734831,3054811,2211256,843555,-820599
2016-05-22,13.346,13.74,12.88,0.8599999999999994,0.7099999999999991,13.646,13.86,12.98,0.879999999999999,0.8399999999999999,13.212,13.55,12.72,0.8300000000000001,0.8300000000000001,13.478,13.79,12.73,1.0599999999999987,1.0599999999999987,2795089,5744325,1908835,3835490,-175950
2016-05-29,13.92,14.03,13.82,0.20999999999999908,0.20999999999999908,14.085,14.15,14.0,0.15000000000000036,0.15000000000000036,13.7725,13.88,13.71,0.16999999999999993,-0.019999999999999574,14.0375,14.09,13.94,0.15000000000000036,0.15000000000000036,1898527,2337578,1578538,759040,-687553
