Date,INDB_stock_Open_average,INDB_stock_Open_max,INDB_stock_Open_min,INDB_stock_Open_volatility,INDB_stock_Open_change,INDB_stock_High_average,INDB_stock_High_max,INDB_stock_High_min,INDB_stock_High_volatility,INDB_stock_High_change,INDB_stock_Low_average,INDB_stock_Low_max,INDB_stock_Low_min,INDB_stock_Low_volatility,INDB_stock_Low_change,INDB_stock_Close_average,INDB_stock_Close_max,INDB_stock_Close_min,INDB_stock_Close_volatility,INDB_stock_Close_change,INDB_stock_Volume_average,INDB_stock_Volume_max,INDB_stock_Volume_min,INDB_stock_Volume_volatility,INDB_stock_Volume_change
2016-01-03,45.16,45.61,44.76,0.8500000000000014,-0.8500000000000014,45.67,46.26,44.92,1.3399999999999963,-1.3399999999999963,44.73,45.41,44.02,1.3899999999999935,-0.8399999999999963,45.088,45.89,44.08,1.8100000000000023,-1.4400000000000048,101203,179324,54662,124662,40899
2016-01-10,44.21,44.96,42.72,2.240000000000002,-1.730000000000004,44.676,45.24,43.66,1.5800000000000054,-1.0500000000000043,43.418,44.13,42.06,2.0700000000000003,-2.0700000000000003,43.952,44.54,43.19,1.3500000000000014,-1.2899999999999991,121156,225483,47573,177910,82796
2016-01-17,43.9675,48.15,42.13,6.019999999999996,4.689999999999998,44.1625,48.15,42.13,6.019999999999996,4.5,42.035,43.38,41.04,2.3400000000000034,0.8200000000000003,42.685,44.34,41.35,2.990000000000002,1.470000000000006,151093,247536,110891,136645,136645
2016-01-24,43.81,44.47,42.92,1.5499999999999972,0.22999999999999687,44.696,45.71,43.79,1.9200000000000017,1.4699999999999989,42.647999999999996,44.18,39.58,4.600000000000001,1.6199999999999974,44.034,45.71,42.9,2.8100000000000023,2.8100000000000023,119177,129823,99942,29881,3412
2016-01-31,44.19,45.37,43.58,1.7899999999999991,-1.7899999999999991,44.536,45.37,43.82,1.5499999999999972,-1.5499999999999972,43.31,44.51,42.59,1.9199999999999946,-1.9199999999999946,43.688,44.81,42.6,2.210000000000001,-2.210000000000001,86302,118876,59070,59806,30912
2016-02-07,42.614,43.57,41.97,1.6000000000000014,0.7899999999999991,43.519999999999996,44.12,42.68,1.4399999999999977,0.25,42.202,42.92,41.23,1.6900000000000048,0.5799999999999983,43.036,43.44,42.18,1.259999999999998,0.19999999999999574,70497,86099,62338,23761,2196
2016-02-14,43.6975,44.28,42.97,1.3100000000000023,-1.1300000000000026,44.065,44.55,43.68,0.8699999999999974,-0.7999999999999972,42.93,43.34,42.55,0.7900000000000063,-0.21000000000000085,43.4425,43.95,43.15,0.8000000000000043,-0.6700000000000017,78048,101911,64392,37519,-14660
2016-02-21,43.41833333333334,44.12,42.52,1.5999999999999943,0.4799999999999969,43.975,44.48,43.11,1.3699999999999974,0.01999999999999602,42.95166666666667,44.12,41.5,2.6199999999999974,0.8200000000000003,43.55833333333334,44.18,42.93,1.25,0.4899999999999949,72646,93773,57075,36698,-36698
2016-02-28,44.814,46.26,43.58,2.6799999999999997,2.1899999999999977,45.582,46.41,44.23,2.1799999999999997,2.1799999999999997,44.352000000000004,45.77,43.13,2.6400000000000006,2.6400000000000006,45.147999999999996,46.18,43.2,2.979999999999997,2.979999999999997,90283,134667,62919,71748,41299
2016-03-06,46.11,46.34,45.74,0.6000000000000014,0.22000000000000597,46.59,47.14,46.0,1.1400000000000006,-0.00999999999999801,45.612,46.02,45.15,0.8700000000000045,0.17999999999999972,46.184,46.99,45.47,1.5200000000000031,0.2600000000000051,77911,115234,49234,66000,14106
2016-03-13,46.324,47.11,45.61,1.5,0.11999999999999744,47.046,48.15,46.3,1.8500000000000014,1.1199999999999974,45.86,46.96,44.98,1.980000000000004,0.6899999999999977,46.53,47.66,45.65,2.009999999999998,1.1399999999999935,117126,254211,52173,202038,202038
2016-03-20,46.665,47.43,45.74,1.6899999999999977,-1.6899999999999977,46.97,47.67,46.12,1.5500000000000043,-1.5500000000000043,45.769999999999996,46.8,45.05,1.75,-1.75,46.5,46.99,45.93,1.0600000000000023,-0.8999999999999986,95763,125157,66283,58874,-58161
