Date,First Trust NASDAQ-100 Equal WeightedEtf_Open_average,First Trust NASDAQ-100 Equal WeightedEtf_Open_max,First Trust NASDAQ-100 Equal WeightedEtf_Open_min,First Trust NASDAQ-100 Equal WeightedEtf_Open_volatility,First Trust NASDAQ-100 Equal WeightedEtf_Open_change,First Trust NASDAQ-100 Equal WeightedEtf_High_average,First Trust NASDAQ-100 Equal WeightedEtf_High_max,First Trust NASDAQ-100 Equal WeightedEtf_High_min,First Trust NASDAQ-100 Equal WeightedEtf_High_volatility,First Trust NASDAQ-100 Equal WeightedEtf_High_change,First Trust NASDAQ-100 Equal WeightedEtf_Low_average,First Trust NASDAQ-100 Equal WeightedEtf_Low_max,First Trust NASDAQ-100 Equal WeightedEtf_Low_min,First Trust NASDAQ-100 Equal WeightedEtf_Low_volatility,First Trust NASDAQ-100 Equal WeightedEtf_Low_change,First Trust NASDAQ-100 Equal WeightedEtf_Close_average,First Trust NASDAQ-100 Equal WeightedEtf_Close_max,First Trust NASDAQ-100 Equal WeightedEtf_Close_min,First Trust NASDAQ-100 Equal WeightedEtf_Close_volatility,First Trust NASDAQ-100 Equal WeightedEtf_Close_change
2016-03-13,41.82,41.82,41.82,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.8,41.8,41.8,0.0,0.0,42.07,42.07,42.07,0.0,0.0
2016-03-20,41.27,41.27,41.27,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.48,41.48,41.48,0.0,0.0
2016-03-27,42.01,42.01,42.01,0.0,0.0,42.58,42.58,42.58,0.0,0.0,41.95,41.95,41.95,0.0,0.0,42.57,42.57,42.57,0.0,0.0
2016-04-03,42.36,42.36,42.36,0.0,0.0,42.38,42.38,42.38,0.0,0.0,41.92,41.92,41.92,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2016-04-10,42.53,42.53,42.53,0.0,0.0,42.53,42.53,42.53,0.0,0.0,42.33,42.33,42.33,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2016-04-17,42.47,42.47,42.47,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.45,42.45,42.45,0.0,0.0
2016-04-24,41.74,41.74,41.74,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.28,41.28,41.28,0.0,0.0
2016-05-01,40.42,40.42,40.42,0.0,0.0,40.78,40.78,40.78,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.78,40.78,40.78,0.0,0.0
2016-05-08,40.78,40.78,40.78,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.63,40.63,40.63,0.0,0.0
2016-05-15,40.86,40.86,40.86,0.0,0.0,41.32,41.32,41.32,0.0,0.0,40.86,40.86,40.86,0.0,0.0,41.21,41.21,41.21,0.0,0.0
2016-05-22,42.59,42.59,42.59,0.0,0.0,42.78,42.78,42.78,0.0,0.0,42.59,42.59,42.59,0.0,0.0,42.78,42.78,42.78,0.0,0.0
2016-05-29,43.19,43.19,43.19,0.0,0.0,43.19,43.19,43.19,0.0,0.0,42.73,42.73,42.73,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2016-06-05,42.35,42.35,42.35,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.08,42.08,42.08,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2016-06-12,41.8,41.8,41.8,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2016-06-19,41.15,41.15,41.15,0.0,0.0,41.65,41.65,41.65,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.79,40.79,40.79,0.0,0.0
2016-06-26,41.91,41.91,41.91,0.0,0.0,42.24,42.24,42.24,0.0,0.0,41.91,41.91,41.91,0.0,0.0,42.17,42.17,42.17,0.0,0.0
2016-07-03,42.6,42.6,42.6,0.0,0.0,43.13,43.13,43.13,0.0,0.0,42.6,42.6,42.6,0.0,0.0,43.09,43.09,43.09,0.0,0.0
2016-07-10,43.95,43.95,43.95,0.0,0.0,44.01,44.01,44.01,0.0,0.0,43.81,43.81,43.81,0.0,0.0,43.86,43.86,43.86,0.0,0.0
2016-07-17,44.15,44.15,44.15,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.42,44.42,44.42,0.0,0.0
2016-07-24,44.86,44.86,44.86,0.0,0.0,44.86,44.86,44.86,0.0,0.0,44.55,44.55,44.55,0.0,0.0,44.81,44.81,44.81,0.0,0.0
2016-07-31,44.83,44.83,44.83,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.83,44.83,44.83,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2016-08-07,45.03,45.03,45.03,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.02,45.02,45.02,0.0,0.0,45.16,45.16,45.16,0.0,0.0
2016-08-14,45.36,45.36,45.36,0.0,0.0,45.6,45.6,45.6,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.5,45.5,45.5,0.0,0.0
2016-08-21,45.32,45.32,45.32,0.0,0.0,45.63,45.63,45.63,0.0,0.0,45.12,45.12,45.12,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2016-08-28,45.5,45.5,45.5,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.3,45.3,45.3,0.0,0.0,45.43,45.43,45.43,0.0,0.0
2016-09-04,45.07,45.07,45.07,0.0,0.0,45.07,45.07,45.07,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.2,44.2,44.2,0.0,0.0
2016-09-11,45.05,45.05,45.05,0.0,0.0,45.05,45.05,45.05,0.0,0.0,44.74,44.74,44.74,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2016-09-18,45.59,45.59,45.59,0.0,0.0,45.68,45.68,45.68,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2016-09-25,45.47,45.47,45.47,0.0,0.0,45.85,45.85,45.85,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2016-10-02,45.71,45.71,45.71,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.61,45.61,45.61,0.0,0.0
2016-10-09,45.04,45.04,45.04,0.0,0.0,45.04,45.04,45.04,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.65,44.65,44.65,0.0,0.0
2016-10-16,44.89,44.89,44.89,0.0,0.0,45.05,45.05,45.05,0.0,0.0,44.72,44.72,44.72,0.0,0.0,45.0,45.0,45.0,0.0,0.0
2016-10-23,45.09,45.09,45.09,0.0,0.0,45.16,45.16,45.16,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.96,44.96,44.96,0.0,0.0
2016-10-30,43.94,43.94,43.94,0.0,0.0,44.25,44.25,44.25,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.88,43.88,43.88,0.0,0.0
2016-11-06,45.06,45.06,45.06,0.0,0.0,45.32,45.32,45.32,0.0,0.0,44.85,44.85,44.85,0.0,0.0,45.32,45.32,45.32,0.0,0.0
2016-11-13,46.49,46.49,46.49,0.0,0.0,46.49,46.49,46.49,0.0,0.0,46.05,46.05,46.05,0.0,0.0,46.06,46.06,46.06,0.0,0.0
2016-11-20,46.62,46.62,46.62,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.75,46.75,46.75,0.0,0.0
2016-11-27,45.25,45.25,45.25,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.25,45.25,45.25,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2016-12-04,46.9,46.9,46.9,0.0,0.0,46.96,46.96,46.96,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.77,46.77,46.77,0.0,0.0
2016-12-11,47.11,47.11,47.11,0.0,0.0,47.13,47.13,47.13,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.77,46.77,46.77,0.0,0.0
2016-12-18,46.74,46.74,46.74,0.0,0.0,46.9,46.9,46.9,0.0,0.0,46.74,46.74,46.74,0.0,0.0,46.9,46.9,46.9,0.0,0.0
2016-12-25,46.7,46.7,46.7,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.09,46.09,46.09,0.0,0.0,46.21,46.21,46.21,0.0,0.0
2017-01-01,47.37,47.37,47.37,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.59,47.59,47.59,0.0,0.0
2017-01-08,48.02,48.02,48.02,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2017-01-15,48.31,48.31,48.31,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2017-01-22,49.06,49.06,49.06,0.0,0.0,49.13,49.13,49.13,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2017-01-29,49.15,49.15,49.15,0.0,0.0,49.22,49.22,49.22,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.2,49.2,49.2,0.0,0.0
2017-02-05,49.88,49.88,49.88,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.91,49.91,49.91,0.0,0.0
2017-02-12,50.41,50.41,50.41,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2017-02-19,50.57,50.57,50.57,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.84,50.84,50.84,0.0,0.0
2017-02-26,51.06,51.06,51.06,0.0,0.0,51.21,51.21,51.21,0.0,0.0,50.93,50.93,50.93,0.0,0.0,51.21,51.21,51.21,0.0,0.0
2017-03-05,51.13,51.13,51.13,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2017-03-12,51.57,51.57,51.57,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.61,51.61,51.61,0.0,0.0
2017-03-19,51.16,51.16,51.16,0.0,0.0,51.37,51.37,51.37,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2017-03-26,51.72,51.72,51.72,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2017-04-02,51.37,51.37,51.37,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2017-04-09,50.93,50.93,50.93,0.0,0.0,51.19,51.19,51.19,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2017-04-16,51.63,51.63,51.63,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2017-04-23,52.56,52.56,52.56,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.48,52.48,52.48,0.0,0.0
2017-04-30,52.73,52.73,52.73,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.8,52.8,52.8,0.0,0.0
2017-05-07,52.97,52.97,52.97,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.84,52.84,52.84,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2017-05-14,52.82,52.82,52.82,0.0,0.0,53.08,53.08,53.08,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2017-05-21,54.03,54.03,54.03,0.0,0.0,54.03,54.03,54.03,0.0,0.0,53.9,53.9,53.9,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2017-05-28,54.91,54.91,54.91,0.0,0.0,55.03,55.03,55.03,0.0,0.0,54.64,54.64,54.64,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2017-06-04,55.14,55.14,55.14,0.0,0.0,55.2,55.2,55.2,0.0,0.0,53.44,53.44,53.44,0.0,0.0,53.92,53.92,53.92,0.0,0.0
2017-06-11,53.69,53.69,53.69,0.0,0.0,53.69,53.69,53.69,0.0,0.0,53.29,53.29,53.29,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2017-06-18,54.45,54.45,54.45,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.24,54.24,54.24,0.0,0.0,54.61,54.61,54.61,0.0,0.0
2017-06-25,53.44,53.44,53.44,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2017-07-02,52.91,52.91,52.91,0.0,0.0,53.42,53.42,53.42,0.0,0.0,52.91,52.91,52.91,0.0,0.0,53.26,53.26,53.26,0.0,0.0
2017-07-09,54.38,54.38,54.38,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.38,54.38,54.38,0.0,0.0,54.62,54.62,54.62,0.0,0.0
2017-07-16,55.11,55.11,55.11,0.0,0.0,55.25,55.25,55.25,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2017-07-23,54.89,54.89,54.89,0.0,0.0,55.11,55.11,55.11,0.0,0.0,54.89,54.89,54.89,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2017-07-30,54.47,54.47,54.47,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.24,54.24,54.24,0.0,0.0,54.36,54.36,54.36,0.0,0.0
2017-08-06,53.02,53.02,53.02,0.0,0.0,53.38,53.38,53.38,0.0,0.0,52.93,52.93,52.93,0.0,0.0,53.33,53.33,53.33,0.0,0.0
2017-08-13,53.06,53.06,53.06,0.0,0.0,53.16,53.16,53.16,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2017-08-20,53.68,53.68,53.68,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.41,53.41,53.41,0.0,0.0
2017-08-27,55.0,55.0,55.0,0.0,0.0,55.07,55.07,55.07,0.0,0.0,54.83,54.83,54.83,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2017-09-03,54.7,54.7,54.7,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.55,54.55,54.55,0.0,0.0
2017-09-10,55.15,55.15,55.15,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.15,55.15,55.15,0.0,0.0,55.39,55.39,55.39,0.0,0.0
2017-09-17,54.93,54.93,54.93,0.0,0.0,55.17,55.17,55.17,0.0,0.0,54.93,54.93,54.93,0.0,0.0,55.17,55.17,55.17,0.0,0.0
2017-09-24,55.26,55.26,55.26,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.21,55.21,55.21,0.0,0.0,55.54,55.54,55.54,0.0,0.0
2017-10-01,56.24,56.24,56.24,0.0,0.0,56.36,56.36,56.36,0.0,0.0,56.24,56.24,56.24,0.0,0.0,56.36,56.36,56.36,0.0,0.0
2017-10-08,56.2,56.2,56.2,0.0,0.0,56.3,56.3,56.3,0.0,0.0,56.19,56.19,56.19,0.0,0.0,56.23,56.23,56.23,0.0,0.0
2017-10-15,56.51,56.51,56.51,0.0,0.0,56.63,56.63,56.63,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.52,56.52,56.52,0.0,0.0
2017-10-22,55.75,55.75,55.75,0.0,0.0,56.23,56.23,56.23,0.0,0.0,55.56,55.56,55.56,0.0,0.0,56.23,56.23,56.23,0.0,0.0
2017-10-29,55.91,55.91,55.91,0.0,0.0,56.27,56.27,56.27,0.0,0.0,55.9,55.9,55.9,0.0,0.0,56.27,56.27,56.27,0.0,0.0
2017-11-05,56.07,56.07,56.07,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2017-11-12,57.2,57.2,57.2,0.0,0.0,57.24,57.24,57.24,0.0,0.0,57.13,57.13,57.13,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2017-11-19,57.65,57.65,57.65,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.61,57.61,57.61,0.0,0.0
2017-11-26,57.29,57.29,57.29,0.0,0.0,57.47,57.47,57.47,0.0,0.0,56.32,56.32,56.32,0.0,0.0,57.28,57.28,57.28,0.0,0.0
2017-12-03,57.66,57.66,57.66,0.0,0.0,57.69,57.69,57.69,0.0,0.0,57.46,57.46,57.46,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2017-12-10,57.91,57.91,57.91,0.0,0.0,58.41,58.41,58.41,0.0,0.0,57.86,57.86,57.86,0.0,0.0,58.31,58.31,58.31,0.0,0.0
2017-12-17,58.49,58.49,58.49,0.0,0.0,58.49,58.49,58.49,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.39,58.39,58.39,0.0,0.0
2017-12-24,58.43,58.43,58.43,0.0,0.0,58.43,58.43,58.43,0.0,0.0,57.95,57.95,57.95,0.0,0.0,57.95,57.95,57.95,0.0,0.0
2017-12-31,59.88,59.88,59.88,0.0,0.0,60.19,60.19,60.19,0.0,0.0,59.82,59.82,59.82,0.0,0.0,60.15,60.15,60.15,0.0,0.0
