Date,OSTKStock_Open_average,OSTKStock_Open_max,OSTKStock_Open_min,OSTKStock_Open_volatility,OSTKStock_Open_change,OSTKStock_High_average,OSTKStock_High_max,OSTKStock_High_min,OSTKStock_High_volatility,OSTKStock_High_change,OSTKStock_Low_average,OSTKStock_Low_max,OSTKStock_Low_min,OSTKStock_Low_volatility,OSTKStock_Low_change,OSTKStock_Close_average,OSTKStock_Close_max,OSTKStock_Close_min,OSTKStock_Close_volatility,OSTKStock_Close_change,OSTKStock_Volume_average,OSTKStock_Volume_max,OSTKStock_Volume_min,OSTKStock_Volume_volatility,OSTKStock_Volume_change
2016-01-03,11.9,12.12,11.61,0.5099999999999998,-0.5099999999999998,12.086,12.28,11.92,0.35999999999999943,-0.35999999999999943,11.6,11.87,11.19,0.6799999999999997,-0.4900000000000002,11.796,12.12,11.3,0.8199999999999985,-0.6499999999999986,129370,200877,78723,122154,23251
2016-01-10,10.844,11.32,10.53,0.7900000000000009,-0.7800000000000011,11.018,11.41,10.6,0.8100000000000005,-0.8100000000000005,10.45,10.66,10.29,0.370000000000001,-0.3200000000000003,10.712,10.89,10.47,0.41999999999999993,-0.1999999999999993,140115,205560,115134,90426,-90426
2016-01-17,10.53,10.71,10.19,0.5200000000000014,0.02000000000000135,10.855,11.23,10.65,0.5800000000000001,0.4800000000000004,10.2975,10.71,10.03,0.6800000000000015,0.5200000000000014,10.68,11.23,10.38,0.8499999999999996,0.8499999999999996,107681,131426,75635,55791,29675
2016-01-24,11.004,11.18,10.84,0.33999999999999986,-0.25,11.496,12.18,11.16,1.0199999999999996,0.5700000000000003,10.712,10.91,10.6,0.3100000000000005,0.3100000000000005,11.084,11.86,10.76,1.0999999999999996,1.0999999999999996,121199,155624,72826,82798,43740
2016-01-31,10.975999999999999,11.79,10.35,1.4399999999999995,-1.0,11.244,12.49,10.79,1.700000000000001,-1.6099999999999994,10.572,11.2,10.25,0.9499999999999993,-0.7899999999999991,10.838,11.36,10.49,0.8699999999999992,-0.5999999999999996,147106,179324,105444,73880,51067
2016-02-07,11.512,13.09,10.47,2.619999999999999,2.5500000000000007,12.548,13.79,11.07,2.719999999999999,2.719999999999999,11.304,13.06,10.25,2.8100000000000005,2.59,12.17,13.53,10.36,3.17,2.549999999999999,256212,618276,133155,485121,31569
2016-02-14,13.932500000000001,14.24,13.56,0.6799999999999997,0.3699999999999992,14.3375,14.51,14.24,0.2699999999999996,0.009999999999999787,13.6425,13.78,13.32,0.4599999999999991,0.4599999999999991,14.055,14.19,13.95,0.2400000000000002,0.120000000000001,145059,191359,99790,91569,-91569
2016-02-21,14.363333333333333,14.71,13.94,0.7700000000000014,0.03999999999999915,14.575,14.82,14.36,0.46000000000000085,-0.20000000000000107,14.066666666666666,14.36,13.74,0.6199999999999992,0.3999999999999986,14.355,14.57,14.07,0.5,0.03999999999999915,89198,183284,0,183284,-183284
2016-02-28,14.74,15.19,14.29,0.9000000000000004,0.4900000000000002,15.172,15.65,14.7,0.9500000000000011,0.5100000000000016,14.464,14.62,14.2,0.41999999999999993,0.3200000000000003,14.898,15.25,14.6,0.6500000000000004,0.41999999999999993,119267,166533,93690,72843,-43704
2016-03-06,14.786,14.99,14.63,0.35999999999999943,-0.3100000000000005,14.988,15.2,14.88,0.3199999999999985,-0.20999999999999908,14.494,14.8,14.3,0.5,-0.22000000000000064,14.774,14.93,14.56,0.3699999999999992,-0.019999999999999574,78915,98879,46808,52071,-49086
