Date,NROStock_Open_average,NROStock_Open_max,NROStock_Open_min,NROStock_Open_volatility,NROStock_Open_change,NROStock_High_average,NROStock_High_max,NROStock_High_min,NROStock_High_volatility,NROStock_High_change,NROStock_Low_average,NROStock_Low_max,NROStock_Low_min,NROStock_Low_volatility,NROStock_Low_change,NROStock_Close_average,NROStock_Close_max,NROStock_Close_min,NROStock_Close_volatility,NROStock_Close_change,NROStock_Volume_average,NROStock_Volume_max,NROStock_Volume_min,NROStock_Volume_volatility,NROStock_Volume_change
2016-01-03,4.904,4.93,4.87,0.05999999999999961,-0.05999999999999961,4.978,5.03,4.93,0.10000000000000053,-0.040000000000000036,4.886,4.91,4.87,0.040000000000000036,0.0,4.894,4.94,4.87,0.07000000000000028,0.009999999999999787,46429,62508,34992,27516,18336
2016-01-10,4.766,4.9,4.59,0.3100000000000005,-0.3100000000000005,4.7782,4.9,4.591,0.30900000000000016,-0.30900000000000016,4.6899999999999995,4.85,4.5,0.34999999999999964,-0.34999999999999964,4.694,4.85,4.5,0.34999999999999964,-0.34999999999999964,44971,57653,35544,22109,11655
2016-01-17,4.452500000000001,4.55,4.32,0.22999999999999954,-0.09999999999999964,4.515000000000001,4.58,4.44,0.13999999999999968,-0.03000000000000025,4.3875,4.52,4.26,0.2599999999999998,-0.0699999999999994,4.46,4.56,4.36,0.1999999999999993,-0.02999999999999936,34306,51528,17010,34518,3099
2016-01-24,4.568,4.61,4.53,0.08000000000000007,0.08000000000000007,4.62,4.7,4.57,0.1299999999999999,0.1299999999999999,4.542,4.57,4.51,0.0600000000000005,0.0600000000000005,4.594,4.7,4.54,0.16000000000000014,0.16000000000000014,22369,38704,9097,29607,25352
2016-01-31,4.656,4.68,4.63,0.04999999999999982,0.019999999999999574,4.68,4.7,4.66,0.040000000000000036,-0.010000000000000675,4.606,4.64,4.56,0.08000000000000007,-0.08000000000000007,4.6339999999999995,4.68,4.56,0.1200000000000001,-0.1200000000000001,9912,13639,7763,5876,790
2016-02-07,4.336,4.55,4.18,0.3700000000000001,-0.35999999999999943,4.352,4.56,4.19,0.3699999999999992,-0.3199999999999994,4.27,4.42,4.15,0.2699999999999996,-0.2400000000000002,4.286,4.43,4.16,0.2699999999999996,-0.1899999999999995,29566,42754,12058,30696,-14064
2016-02-14,4.3149999999999995,4.4,4.24,0.16000000000000014,0.16000000000000014,4.3925,4.47,4.29,0.17999999999999972,0.17999999999999972,4.31,4.4,4.22,0.1800000000000006,0.1800000000000006,4.3825,4.47,4.26,0.20999999999999996,0.20999999999999996,22214,46241,8970,37271,-23040
2016-02-21,4.534,4.63,4.48,0.14999999999999947,0.14999999999999947,4.586,4.67,4.53,0.13999999999999968,0.1200000000000001,4.5144,4.612,4.47,0.14200000000000035,0.13199999999999967,4.574,4.66,4.52,0.14000000000000057,0.14000000000000057,11215,27244,2654,24590,-4531
2016-02-28,4.718,4.81,4.65,0.15999999999999925,0.1299999999999999,4.77,4.85,4.68,0.16999999999999993,0.16999999999999993,4.702,4.77,4.64,0.1299999999999999,0.11999999999999922,4.758,4.84,4.65,0.1899999999999995,0.1899999999999995,12737,17455,5422,12033,-8875
2016-03-06,4.808,4.83,4.79,0.040000000000000036,-0.009999999999999787,4.856,4.94,4.83,0.11000000000000032,0.10000000000000053,4.776,4.79,4.75,0.040000000000000036,0.0,4.834,4.94,4.8,0.14000000000000057,0.13000000000000078,14181,30255,6646,23609,23609
