Date,REI_stock_Open_average,REI_stock_Open_max,REI_stock_Open_min,REI_stock_Open_volatility,REI_stock_Open_change,REI_stock_High_average,REI_stock_High_max,REI_stock_High_min,REI_stock_High_volatility,REI_stock_High_change,REI_stock_Low_average,REI_stock_Low_max,REI_stock_Low_min,REI_stock_Low_volatility,REI_stock_Low_change,REI_stock_Close_average,REI_stock_Close_max,REI_stock_Close_min,REI_stock_Close_volatility,REI_stock_Close_change,REI_stock_Volume_average,REI_stock_Volume_max,REI_stock_Volume_min,REI_stock_Volume_volatility,REI_stock_Volume_change
2016-03-13,4.888,5.3,4.61,0.6899999999999995,0.41000000000000014,5.112,5.54,4.8,0.7400000000000002,0.40999999999999925,4.802,5.15,4.59,0.5600000000000005,0.3100000000000005,4.96,5.22,4.71,0.5099999999999998,0.2999999999999998,33141,67781,12802,54979,54979
2016-03-20,5.1025,5.18,5.01,0.16999999999999993,-0.14000000000000057,5.2700000000000005,5.32,5.23,0.08999999999999986,-0.0699999999999994,5.0649999999999995,5.18,4.91,0.2699999999999996,-0.22999999999999954,5.175,5.23,5.08,0.15000000000000036,-0.0600000000000005,16108,18933,9368,9565,-9565
2016-03-27,5.024,5.24,4.87,0.3700000000000001,-0.29000000000000004,5.148,5.29,4.97,0.3200000000000003,-0.1900000000000004,4.88,4.94,4.77,0.17000000000000082,-0.16000000000000014,5.036,5.2,4.96,0.2400000000000002,-0.03000000000000025,19436,27436,8092,19344,19344
2016-04-03,5.128,5.48,4.84,0.6400000000000006,0.6400000000000006,5.356,5.64,5.14,0.5,0.46999999999999975,5.126,5.48,4.84,0.6400000000000006,0.6400000000000006,5.26,5.6,4.96,0.6399999999999997,0.6399999999999997,19368,31425,10997,20428,-6854
2016-04-10,6.074,6.36,5.56,0.8000000000000007,0.6500000000000004,6.258,6.36,6.0,0.3600000000000003,0.33000000000000007,5.984,6.24,5.55,0.6900000000000004,0.6100000000000003,6.208,6.34,5.95,0.3899999999999997,0.33000000000000007,14195,20762,10450,10312,-9189
2016-04-17,6.074,6.4,5.6,0.8000000000000007,0.4800000000000004,6.432,6.98,6.06,0.9200000000000008,0.20000000000000018,5.938,6.18,5.53,0.6499999999999995,0.5,6.218,6.77,6.01,0.7599999999999998,0.020000000000000462,102106,384260,6278,377982,27841
2016-04-24,6.9,7.55,6.25,1.2999999999999998,1.2999999999999998,7.2540000000000004,7.8,6.36,1.4399999999999995,1.4399999999999995,6.784,7.35,6.17,1.1799999999999997,0.9299999999999997,7.0440000000000005,7.49,6.33,1.1600000000000001,0.8700000000000001,86926,220585,46796,173789,171772
2016-05-01,6.82,7.2,6.56,0.6400000000000006,-0.5700000000000003,6.902,7.2,6.72,0.4800000000000004,-0.35000000000000053,6.492,6.88,6.16,0.7199999999999998,-0.4900000000000002,6.658,7.07,6.42,0.6500000000000004,-0.5600000000000005,48167,85596,26455,59141,-20661
2016-05-08,6.988,7.4,6.49,0.9100000000000001,0.7199999999999998,7.14,7.7,6.52,1.1800000000000006,0.8700000000000001,6.718,7.08,6.2,0.8799999999999999,0.8799999999999999,6.934,7.26,6.52,0.7400000000000002,0.7400000000000002,40590,71853,21880,49973,-9737
2016-05-15,7.518,7.79,7.34,0.4500000000000002,0.010000000000000675,7.656,7.97,7.42,0.5499999999999998,-0.08000000000000007,7.346,7.57,7.1,0.47000000000000064,-0.16999999999999993,7.52,7.81,7.38,0.4299999999999997,-0.0699999999999994,25199,39636,11114,28522,-15556
2016-05-22,7.66,8.12,7.4,0.7199999999999989,0.7199999999999989,7.914000000000001,8.38,7.49,0.8900000000000006,0.8200000000000003,7.484,7.92,7.12,0.7999999999999998,0.7999999999999998,7.772,8.11,7.43,0.6799999999999997,0.6500000000000004,33186,42558,25813,16745,-8966
2016-05-29,8.192499999999999,8.5,7.9,0.5999999999999996,0.3000000000000007,8.395,8.55,8.2,0.3500000000000014,0.33000000000000007,8.03,8.22,7.88,0.34000000000000075,0.21000000000000085,8.325,8.53,8.09,0.4399999999999995,0.4399999999999995,138886,475303,25720,449583,-446549
2016-06-05,8.98,9.41,8.62,0.7900000000000009,0.10000000000000142,9.18,9.59,8.72,0.8699999999999992,-0.25,8.756,9.15,8.3,0.8499999999999996,-0.1899999999999995,8.95,9.26,8.51,0.75,-0.39000000000000057,48753,52617,44438,8179,-2184
2016-06-12,8.462,8.58,8.35,0.23000000000000043,0.17999999999999972,8.824,9.49,8.56,0.9299999999999997,0.8100000000000005,8.392,8.53,8.3,0.22999999999999865,0.22999999999999865,8.708,9.42,8.47,0.9499999999999993,0.9499999999999993,123525,371163,22590,348573,333555
2016-06-19,9.586,10.0,9.05,0.9499999999999993,-0.5999999999999996,9.812,10.0,9.58,0.41999999999999993,-0.40000000000000036,9.298,9.47,8.92,0.5500000000000007,-0.5299999999999994,9.646,9.85,9.47,0.379999999999999,-0.1800000000000015,153817,584869,31521,553348,545050
2016-06-26,9.156,9.41,8.83,0.5800000000000001,-0.5199999999999996,9.299999999999999,9.44,9.11,0.33000000000000007,-0.120000000000001,8.884,9.08,8.7,0.3800000000000008,0.09999999999999964,9.03,9.24,8.82,0.41999999999999993,0.25,35395,48561,21304,27257,-27257
2016-07-03,8.89,9.09,8.75,0.33999999999999986,-0.10999999999999943,8.9875,9.23,8.75,0.4800000000000004,-0.16999999999999993,8.57,8.78,8.38,0.3999999999999986,-0.1999999999999993,8.709999999999999,8.94,8.42,0.5199999999999996,-0.4499999999999993,29871,35479,26612,8867,1654
2016-07-10,8.49,8.84,8.23,0.6099999999999994,-0.25,8.67,9.17,8.39,0.7799999999999994,-0.16999999999999993,8.148,8.36,7.96,0.39999999999999947,-0.1800000000000006,8.34,8.78,8.08,0.6999999999999993,-0.16999999999999993,32204,43948,20388,23560,23560
2016-07-17,8.036,8.24,7.76,0.4800000000000004,-0.07000000000000028,8.214,8.32,8.09,0.23000000000000043,-0.23000000000000043,7.93,8.05,7.76,0.2900000000000009,-0.10000000000000053,8.076,8.25,7.94,0.3099999999999996,-0.16000000000000014,15995,24780,8802,15978,-15978
2016-07-24,7.87,8.03,7.58,0.4499999999999993,-0.4499999999999993,8.032,8.19,7.94,0.2499999999999991,-0.08999999999999897,7.7,7.82,7.54,0.28000000000000025,-0.28000000000000025,7.852,7.94,7.67,0.27000000000000046,0.07000000000000028,20788,28849,13607,15242,4475
2016-07-31,7.994,8.63,7.67,0.9600000000000009,0.8400000000000007,8.328,9.1,7.79,1.3099999999999996,1.29,7.838,8.42,7.49,0.9299999999999997,0.9299999999999997,8.25,9.04,7.59,1.4499999999999993,1.4499999999999993,29025,37639,19780,17859,10149
2016-08-07,9.11,9.7,8.73,0.9699999999999989,0.46999999999999886,9.402,9.85,8.89,0.9599999999999991,0.16999999999999993,8.862,9.42,8.58,0.8399999999999999,0.4499999999999993,9.120000000000001,9.67,8.68,0.9900000000000002,0.47000000000000064,22494,30594,10635,19959,-18604
2016-08-14,9.943999999999999,10.58,9.59,0.9900000000000002,0.9900000000000002,10.24,10.7,9.85,0.8499999999999996,0.7300000000000004,9.75,10.0,9.48,0.5199999999999996,0.46000000000000085,10.066,10.52,9.67,0.8499999999999996,0.5700000000000003,29064,49430,13652,35778,35778
2016-08-21,10.04,10.2,9.83,0.3699999999999992,0.009999999999999787,10.267999999999999,10.37,10.09,0.27999999999999936,0.019999999999999574,9.934000000000001,10.05,9.8,0.25,0.02000000000000135,10.106,10.16,10.06,0.09999999999999964,0.040000000000000924,20125,25698,11498,14200,-11962
2016-08-28,10.202,10.45,9.83,0.6199999999999992,-0.10999999999999943,10.33,10.5,10.07,0.4299999999999997,-0.019999999999999574,10.0,10.24,9.79,0.45000000000000107,-0.019999999999999574,10.154,10.4,9.92,0.4800000000000004,0.13000000000000078,36586,116276,12165,104111,-4883
2016-09-04,10.46,10.86,10.3,0.5599999999999987,0.5599999999999987,10.7225,11.03,10.45,0.5800000000000001,0.4400000000000013,10.285,10.6,10.12,0.4800000000000004,0.40000000000000036,10.5625,11.01,10.26,0.75,0.40000000000000036,25789,39208,11409,27799,13961
2016-09-11,10.17,10.57,9.56,1.0099999999999998,-1.0099999999999998,10.286,10.79,9.68,1.1099999999999994,-1.1099999999999994,9.892,10.51,9.33,1.1799999999999997,-1.1799999999999997,10.032,10.67,9.6,1.0700000000000003,-1.0299999999999994,47463,158385,12088,146297,141477
2016-09-18,9.944,10.3,9.64,0.6600000000000001,0.6600000000000001,10.174,10.45,9.85,0.5999999999999996,0.3000000000000007,9.74,10.15,9.49,0.6600000000000001,0.5299999999999994,9.975999999999999,10.28,9.69,0.5899999999999999,0.47000000000000064,17544,22486,9163,13323,2535
2016-09-25,10.526,10.9,10.25,0.6500000000000004,0.6500000000000004,10.729999999999999,11.03,10.45,0.5800000000000001,0.5800000000000001,10.326,10.79,10.01,0.7799999999999994,0.7799999999999994,10.564,10.95,10.2,0.75,0.629999999999999,29624,42471,15777,26694,14804
2016-10-02,11.238,11.33,11.05,0.27999999999999936,0.16999999999999993,11.36,11.42,11.27,0.15000000000000036,-0.040000000000000924,11.022,11.16,10.87,0.2900000000000009,0.16000000000000014,11.156,11.27,11.03,0.2400000000000002,-0.19000000000000128,19480,22141,15860,6281,231
2016-10-09,11.168000000000001,11.64,10.8,0.8399999999999999,-0.41999999999999993,11.446,11.75,11.23,0.5199999999999996,-0.39000000000000057,10.96,11.22,10.54,0.6800000000000015,-0.6800000000000015,11.184000000000001,11.64,10.82,0.8200000000000003,-0.47000000000000064,17733,23380,12012,11368,3845
2016-10-16,10.982000000000001,11.16,10.8,0.35999999999999943,-0.15000000000000036,11.106,11.2,10.99,0.20999999999999908,-0.17999999999999972,10.764,10.88,10.62,0.26000000000000156,-0.0600000000000005,10.894,11.04,10.79,0.25,-0.1899999999999995,15914,29209,11703,17506,15583
2016-10-23,10.438,10.75,9.96,0.7899999999999991,-0.7899999999999991,10.564,10.83,9.97,0.8599999999999994,-0.8199999999999985,10.14,10.65,9.71,0.9399999999999995,-0.9399999999999995,10.267999999999999,10.79,9.76,1.0299999999999994,-0.9700000000000006,20071,31207,9179,22028,-1947
2016-10-30,9.636,9.94,9.28,0.6600000000000001,-0.1899999999999995,9.842,10.06,9.66,0.40000000000000036,0.009999999999999787,9.338,9.6,9.14,0.4599999999999991,0.1399999999999988,9.586,9.86,9.23,0.629999999999999,0.2699999999999996,22672,29953,15431,14522,-13123
2016-11-06,10.25,11.84,8.77,3.0700000000000003,1.9399999999999995,11.066,12.17,9.67,2.5,2.2200000000000006,10.116,11.83,8.77,3.0600000000000005,1.7799999999999994,10.908,11.86,9.47,2.389999999999999,2.1899999999999995,40854,58588,16340,42248,37810
2016-11-13,11.82,12.12,11.4,0.7199999999999989,0.35999999999999943,12.146,12.55,11.73,0.8200000000000003,0.8200000000000003,11.462,11.95,10.75,1.1999999999999993,1.1999999999999993,11.868,12.29,11.28,1.0099999999999998,1.0099999999999998,30229,46913,21730,25183,7879
2016-11-20,12.94,13.1,12.58,0.5199999999999996,0.40000000000000036,13.335,13.44,13.12,0.3200000000000003,0.26000000000000156,12.8025,12.95,12.43,0.5199999999999996,0.5199999999999996,13.2625,13.36,13.11,0.25,0.25,19226,27035,14443,12592,-4864
2016-11-27,12.754,13.28,11.77,1.5099999999999998,-0.1399999999999988,13.104,13.51,12.27,1.2400000000000002,-0.05000000000000071,12.356,12.87,11.5,1.3699999999999992,0.6800000000000015,12.51,13.13,11.62,1.5100000000000016,0.9200000000000017,61457,189287,19483,169804,-11266
2016-12-04,11.916,13.05,11.46,1.5899999999999999,-1.3200000000000003,12.038,13.05,11.55,1.5,-1.0500000000000007,11.536,12.0,11.25,0.75,-0.2699999999999996,11.709999999999999,12.15,11.33,0.8200000000000003,-0.28000000000000114,225570,631494,32923,598571,69933
2016-12-11,11.958,12.41,11.45,0.9600000000000009,-0.47000000000000064,12.204,12.49,11.97,0.5199999999999996,-0.41999999999999993,11.613999999999999,11.78,11.31,0.46999999999999886,0.019999999999999574,11.88,12.24,11.61,0.6300000000000008,0.129999999999999,184603,632222,43141,589081,589081
2016-12-18,12.614,13.0,12.09,0.9100000000000001,0.8800000000000008,12.962,13.2,12.46,0.7399999999999984,0.629999999999999,12.416,12.77,12.01,0.7599999999999998,0.7599999999999998,12.81,13.08,12.17,0.9100000000000001,0.8300000000000001,44444,86698,17029,69669,-69669
2016-12-25,13.11,13.24,13.03,0.21000000000000085,0.14000000000000057,13.2,13.3,13.11,0.19000000000000128,0.16000000000000014,12.7625,12.88,12.51,0.370000000000001,0.09000000000000163,13.055,13.25,12.94,0.3100000000000005,0.05000000000000071,54656,84276,16073,68203,68203
2017-01-01,13.3,13.55,13.16,0.39000000000000057,-0.009999999999999787,13.465,13.66,13.25,0.41000000000000014,-0.16000000000000014,12.8675,13.03,12.75,0.27999999999999936,0.11999999999999922,13.215,13.54,13.0,0.5399999999999991,-0.08000000000000007,37768,65972,18173,47799,-23443
2017-01-08,13.332,13.67,12.75,0.9199999999999999,0.3699999999999992,13.5,13.73,13.16,0.5700000000000003,0.3100000000000005,13.006,13.28,12.52,0.7599999999999998,0.5999999999999996,13.272,13.67,12.8,0.8699999999999992,0.47999999999999865,44390,82286,22784,59502,-14113
2017-01-15,13.34,13.46,13.29,0.1700000000000017,-0.15000000000000036,13.465,13.65,13.3,0.34999999999999964,-0.2699999999999996,13.115,13.2,13.02,0.17999999999999972,-0.10999999999999943,13.2925,13.38,13.23,0.15000000000000036,-0.13000000000000078,27681,40835,14689,26146,10373
2017-01-22,13.478,13.9,13.15,0.75,0.370000000000001,13.692,14.0,13.19,0.8100000000000005,0.47000000000000064,13.302,13.6,12.96,0.6399999999999988,0.3999999999999986,13.540000000000001,13.77,13.13,0.6399999999999988,0.4299999999999997,36192,62716,14891,47825,-10154
2017-01-29,13.346,13.54,13.11,0.4299999999999997,-0.3299999999999983,13.494,13.83,13.23,0.5999999999999996,0.2900000000000009,12.946,13.09,12.75,0.33999999999999986,0.33999999999999986,13.32,13.81,13.1,0.7100000000000009,0.7100000000000009,27331,32421,21746,10675,5467
2017-02-05,13.392,13.99,13.08,0.9100000000000001,-0.7200000000000006,13.49,14.0,13.15,0.8499999999999996,-0.5999999999999996,12.968,13.3,12.75,0.5500000000000007,-0.26000000000000156,13.154,13.47,12.89,0.5800000000000001,-0.3200000000000003,33127,59265,12559,46706,-46196
2017-02-12,12.85,13.14,12.54,0.6000000000000014,-0.6000000000000014,12.908,13.14,12.57,0.5700000000000003,-0.5700000000000003,12.398,12.66,11.94,0.7200000000000006,-0.7000000000000011,12.578000000000001,12.88,12.14,0.7400000000000002,-0.5999999999999996,32113,70499,12517,57982,45493
2017-02-19,12.355,12.61,12.07,0.5399999999999991,-0.4399999999999995,12.47,12.73,12.21,0.5199999999999996,-0.5199999999999996,12.0175,12.35,11.76,0.5899999999999999,-0.34999999999999964,12.2775,12.66,12.06,0.5999999999999996,-0.4499999999999993,25094,30017,15869,14148,-12241
2017-02-26,12.452,12.8,12.19,0.6100000000000012,-0.009999999999999787,12.652,12.83,12.36,0.47000000000000064,-0.3100000000000005,12.129999999999999,12.44,11.59,0.8499999999999996,-0.5,12.302,12.79,11.61,1.1799999999999997,-0.9299999999999997,43649,74686,29455,45231,-5508
2017-03-05,11.182,11.86,10.18,1.6799999999999997,-1.5899999999999999,11.315999999999999,12.01,10.2,1.8100000000000005,-1.8100000000000005,10.682,11.64,9.77,1.870000000000001,-1.83,10.808,11.86,9.78,2.08,-2.08,42208,58728,19367,39361,24724
2017-03-12,10.186,10.72,9.87,0.8500000000000014,0.8500000000000014,10.698,11.41,10.18,1.2300000000000004,0.6699999999999999,9.975999999999999,10.3,9.8,0.5,0.4300000000000015,10.408,10.72,10.12,0.6000000000000014,0.23000000000000043,168350,674533,19808,654725,631315
2017-03-19,10.006,10.52,9.45,1.0700000000000003,-0.8300000000000001,10.174,10.67,9.65,1.0199999999999996,-0.9399999999999995,9.654,10.04,9.24,0.7999999999999989,-0.7099999999999991,9.892,10.57,9.44,1.1300000000000008,-1.0199999999999996,41594,47549,30025,17524,7505
2017-03-26,10.082,10.63,9.4,1.2300000000000004,0.6099999999999994,10.716,11.29,9.84,1.4499999999999993,1.4499999999999993,9.844,10.37,9.28,1.0899999999999999,0.6500000000000004,10.378,10.82,9.76,1.0600000000000005,1.0600000000000005,67849,159829,37220,122609,122024
2017-04-02,11.328,12.05,10.67,1.3800000000000008,1.0700000000000003,11.888,12.88,11.1,1.7800000000000011,1.2800000000000011,11.016,11.84,10.55,1.2899999999999991,1.2899999999999991,11.388,12.32,10.7,1.620000000000001,1.620000000000001,70921,114536,44150,70386,-8835
2017-04-09,12.215,12.46,12.04,0.4200000000000017,-0.4200000000000017,12.4475,12.79,12.1,0.6899999999999995,-0.6899999999999995,11.91,11.99,11.75,0.2400000000000002,-0.2400000000000002,12.08,12.45,11.77,0.6799999999999997,-0.2900000000000009,39747,57490,31028,26462,-22829
2017-04-16,12.086,12.5,11.57,0.9299999999999997,-0.9299999999999997,12.408,12.99,12.03,0.9600000000000009,-0.5099999999999998,11.718,12.11,11.49,0.6199999999999992,-0.41000000000000014,11.958,12.38,11.7,0.6800000000000015,-0.379999999999999,63176,69975,52710,17265,-2589
2017-04-23,12.21,12.33,11.95,0.3800000000000008,0.3600000000000012,12.392,12.67,12.2,0.47000000000000064,0.16000000000000014,11.988,12.21,11.81,0.40000000000000036,0.16999999999999993,12.196,12.45,12.0,0.4499999999999993,-0.05000000000000071,41577,48404,32607,15797,-3975
2017-04-30,12.052,12.13,11.98,0.15000000000000036,-0.10999999999999943,12.206,12.3,12.11,0.19000000000000128,0.14000000000000057,11.92,12.0,11.84,0.16000000000000014,0.08000000000000007,12.096,12.21,11.99,0.22000000000000064,0.22000000000000064,43853,71727,32566,39161,-4754
2017-05-07,12.65,13.46,12.07,1.3900000000000006,1.25,13.09,13.67,12.61,1.0600000000000005,0.9299999999999997,12.442,13.31,11.89,1.42,1.17,12.886,13.5,12.2,1.3000000000000007,0.8800000000000008,55018,71273,37836,33437,4879
2017-05-14,13.236,13.92,12.56,1.3599999999999994,-0.6500000000000004,13.516,14.0,13.2,0.8000000000000007,-0.41000000000000014,12.916,13.3,12.5,0.8000000000000007,-0.030000000000001137,13.182,13.51,12.64,0.8699999999999992,0.15000000000000036,38932,49240,28566,20674,850
2017-05-21,13.52,13.79,13.16,0.629999999999999,-0.4399999999999995,13.725999999999999,13.86,13.44,0.41999999999999993,-0.33999999999999986,13.208,13.5,13.0,0.5,-0.16999999999999993,13.496,13.75,13.14,0.6099999999999994,-0.4299999999999997,31523,41752,22365,19387,8717
2017-05-28,13.01,13.16,12.91,0.25,-0.25,13.1325,13.25,13.04,0.21000000000000085,-0.1899999999999995,12.765,12.83,12.61,0.22000000000000064,0.040000000000000924,13.04,13.17,12.98,0.1899999999999995,-0.16000000000000014,68127,98210,44451,53759,-17390
2017-06-04,12.98,13.4,12.57,0.8300000000000001,0.1899999999999995,13.282,13.45,13.06,0.3899999999999988,0.379999999999999,12.662,12.9,12.2,0.7000000000000011,0.09999999999999964,13.048,13.38,12.75,0.6300000000000008,0.15000000000000036,59584,87778,22480,65298,44768
2017-06-11,12.65,13.41,11.7,1.7100000000000009,-1.7100000000000009,12.864,13.41,12.17,1.2400000000000002,-1.0700000000000003,12.206,12.95,11.58,1.3699999999999992,-1.3399999999999999,12.52,13.2,11.8,1.3999999999999986,-0.8399999999999999,132171,496745,28667,468078,468078
2017-06-18,11.664,12.16,11.14,1.0199999999999996,-1.0199999999999996,11.898,12.28,11.5,0.7799999999999994,-0.5099999999999998,11.182,11.92,10.89,1.0299999999999994,-0.8800000000000008,11.6,12.03,11.11,0.9199999999999999,-0.28999999999999915,116969,386443,24230,362213,362213
2017-06-25,12.28,13.05,11.76,1.290000000000001,1.2600000000000016,12.64,13.26,11.81,1.4499999999999993,1.4499999999999993,12.032,12.7,11.4,1.299999999999999,1.299999999999999,12.475999999999999,13.0,11.69,1.3100000000000005,1.3100000000000005,58237,97853,34305,63548,15933
2017-07-02,12.965,13.09,12.74,0.34999999999999964,-0.34999999999999964,13.1575,13.4,12.96,0.4399999999999995,-0.2599999999999998,12.77,13.07,12.45,0.620000000000001,-0.620000000000001,12.965,13.12,12.83,0.28999999999999915,-0.1999999999999993,44675,84625,23522,61103,10403
2017-07-09,13.064,13.3,12.8,0.5,0.45000000000000107,13.282,13.32,13.18,0.14000000000000057,-0.019999999999999574,12.82,12.93,12.71,0.21999999999999886,0.08000000000000007,13.0,13.19,12.76,0.4299999999999997,-0.11000000000000121,43916,73921,30541,43380,4545
2017-07-16,12.828,13.0,12.69,0.3100000000000005,-0.16000000000000014,13.154,13.9,12.84,1.0600000000000005,-1.0600000000000005,12.502,13.0,12.2,0.8000000000000007,-0.5999999999999996,12.784,13.46,12.45,1.0100000000000016,-1.0100000000000016,206652,683665,36948,646717,53968
2017-07-23,12.886,13.04,12.6,0.4399999999999995,0.4399999999999995,13.164,13.5,12.76,0.7400000000000002,0.7400000000000002,12.778,12.97,12.46,0.5099999999999998,0.5099999999999998,12.892,13.09,12.54,0.5500000000000007,0.4300000000000015,83975,160369,44958,115411,88174
2017-07-30,13.008,13.15,12.92,0.23000000000000043,-0.23000000000000043,13.138,13.25,13.01,0.2400000000000002,-0.009999999999999787,12.814,12.93,12.66,0.2699999999999996,0.019999999999999574,12.984,13.24,12.7,0.5400000000000009,0.17999999999999972,58359,94880,29094,65786,15405
2017-08-06,13.32,13.76,13.01,0.75,0.10999999999999943,13.692,14.09,13.32,0.7699999999999996,0.23000000000000043,13.09,13.18,12.99,0.1899999999999995,0.10999999999999943,13.39,13.59,13.14,0.4499999999999993,0.34999999999999964,65274,93646,48396,45250,14012
2017-08-13,12.992,13.5,12.06,1.4399999999999995,-1.4399999999999995,13.102,13.5,12.24,1.2599999999999998,-1.2599999999999998,12.604,13.04,12.01,1.0299999999999994,-0.8599999999999994,12.77,13.37,12.14,1.2299999999999986,-1.0700000000000003,55450,78806,42545,36261,-18313
2017-08-20,12.315999999999999,12.76,12.01,0.75,0.6500000000000004,12.526,12.83,12.1,0.7300000000000004,0.6399999999999988,12.118,12.55,11.85,0.7000000000000011,0.6900000000000013,12.412,12.78,11.96,0.8199999999999985,0.6099999999999994,41270,55392,32198,23194,-5381
2017-08-27,12.066,12.44,11.96,0.47999999999999865,-0.46999999999999886,12.218,12.5,12.02,0.4800000000000004,-0.2699999999999996,11.846,11.92,11.76,0.16000000000000014,0.0600000000000005,12.006,12.22,11.86,0.3600000000000012,0.23000000000000043,43512,50212,37496,12716,-5575
2017-09-03,12.5025,12.78,12.15,0.629999999999999,0.41999999999999993,12.7225,12.89,12.43,0.46000000000000085,0.34999999999999964,12.19,12.52,11.85,0.6699999999999999,0.39000000000000057,12.49,12.88,12.07,0.8100000000000005,0.25,39607,46262,31725,14537,6298
2017-09-10,12.658,13.37,12.15,1.2199999999999989,1.0699999999999985,12.95,13.37,12.43,0.9399999999999995,0.9399999999999995,12.48,13.08,12.08,1.0,0.7099999999999991,12.738,13.24,12.12,1.120000000000001,0.9000000000000004,191996,742894,25026,717868,717868
2017-09-17,13.044,13.11,12.98,0.129999999999999,0.05000000000000071,13.208,13.26,13.15,0.10999999999999943,-0.019999999999999574,12.886,12.95,12.78,0.16999999999999993,0.120000000000001,13.044,13.17,12.94,0.23000000000000043,-0.23000000000000043,57179,95167,33044,62123,-56208
2017-09-24,13.642,14.11,13.03,1.08,1.08,14.106,14.65,13.53,1.120000000000001,1.120000000000001,13.532,13.97,13.03,0.9400000000000013,0.9400000000000013,13.978,14.49,13.52,0.9700000000000006,0.9600000000000009,95573,247703,36387,211316,208413
2017-10-01,14.248,14.46,13.91,0.5500000000000007,-0.33999999999999986,14.336,14.53,13.91,0.6199999999999992,-0.6199999999999992,13.934,14.27,13.12,1.1500000000000004,-0.9100000000000001,14.066,14.41,13.19,1.2200000000000006,-1.2200000000000006,56659,74735,35356,39379,-12707
2017-10-08,13.078000000000001,13.31,12.88,0.4299999999999997,0.05000000000000071,13.214,13.52,13.1,0.41999999999999993,-0.0600000000000005,12.908,13.07,12.68,0.39000000000000057,-0.14000000000000057,13.012,13.1,12.89,0.20999999999999908,-0.05000000000000071,38587,50387,30970,19417,-9406
