Date,PGStock_Open_average,PGStock_Open_max,PGStock_Open_min,PGStock_Open_volatility,PGStock_Open_change,PGStock_High_average,PGStock_High_max,PGStock_High_min,PGStock_High_volatility,PGStock_High_change,PGStock_Low_average,PGStock_Low_max,PGStock_Low_min,PGStock_Low_volatility,PGStock_Low_change,PGStock_Close_average,PGStock_Close_max,PGStock_Close_min,PGStock_Close_volatility,PGStock_Close_change,PGStock_Volume_average,PGStock_Volume_max,PGStock_Volume_min,PGStock_Volume_volatility,PGStock_Volume_change
2016-01-03,77.736,78.44,76.85,1.5900000000000034,-1.0,78.164,78.96,77.48,1.4799999999999898,-1.019999999999996,76.922,78.21,75.67,2.539999999999992,-1.8700000000000045,77.60000000000001,78.62,75.97,2.6500000000000057,-2.4000000000000057,10172933,11973854,8133650,3840204,-1853398
2016-01-10,76.148,77.0,74.5,2.5,-1.6700000000000017,76.736,77.04,75.68,1.3599999999999994,-1.3599999999999994,75.498,75.88,74.47,1.4099999999999966,-1.1299999999999955,76.032,76.67,74.98,1.6899999999999977,-1.6899999999999977,11630606,17023856,8774696,8249160,6814617
2016-01-17,76.1275,77.4,75.29,2.1099999999999994,1.6000000000000085,77.0375,77.97,76.09,1.8799999999999955,1.0600000000000023,75.535,76.55,74.46,2.0900000000000034,0.8299999999999983,76.66,77.36,75.83,1.5300000000000011,0.6299999999999955,13357733,17795006,9465794,8329212,-3991487
2016-01-24,78.622,79.98,77.2,2.780000000000001,2.780000000000001,79.758,82.0,77.36,4.640000000000001,4.640000000000001,78.138,79.83,76.56,3.269999999999996,3.269999999999996,79.194,81.69,76.85,4.840000000000003,4.840000000000003,13370273,19894992,9870407,10024585,10024585
2016-01-31,80.642,81.21,80.09,1.1199999999999903,-0.6299999999999955,81.096,81.4,80.54,0.8599999999999994,-0.20000000000000284,80.252,80.57,79.81,0.7599999999999909,0.03999999999999204,80.868,81.2,80.22,0.980000000000004,0.0799999999999983,9435177,10149588,8295082,1854506,300434
2016-02-07,81.156,82.91,80.29,2.6199999999999903,0.06999999999999318,82.146,83.0,80.99,2.010000000000005,-1.7000000000000028,80.438,81.46,79.63,1.8299999999999983,-0.5,81.554,82.64,79.9,2.739999999999995,-1.6300000000000097,12614893,16530181,9306055,7224126,-7224126
2016-02-14,81.9575,82.23,81.65,0.5799999999999983,-0.030000000000001137,82.35,82.83,81.99,0.8400000000000034,0.27000000000001023,81.24000000000001,81.51,80.84,0.6700000000000017,0.5600000000000023,81.9225,82.45,81.47,0.980000000000004,0.3200000000000074,8914443,10892940,7702583,3190357,-1642956
2016-02-21,81.91,82.52,81.26,1.259999999999991,0.45000000000000284,82.352,82.67,81.64,1.0300000000000011,-0.01999999999999602,81.28,81.71,80.66,1.0499999999999972,-0.7599999999999909,81.788,82.34,81.1,1.240000000000009,-1.0300000000000011,7117520,9281110,5840568,3440542,2364656
2016-02-28,81.676,82.62,80.54,2.0799999999999983,1.5200000000000102,82.408,83.74,81.35,2.3900000000000006,2.3900000000000006,81.206,82.26,80.21,2.0500000000000114,2.0500000000000114,82.08,83.49,80.29,3.1999999999999886,3.1999999999999886,10159932,12096642,8747057,3349585,-1658581
2016-03-06,83.066,83.3,82.75,0.5499999999999972,-0.4300000000000068,83.434,83.75,82.8,0.9500000000000028,-0.9000000000000057,82.308,83.0,81.44,1.5600000000000023,-1.5600000000000023,82.63,83.1,81.75,1.3499999999999943,-1.3499999999999943,9006143,11109536,6792402,4317134,4317134
