Date,SWN_stock_Open_average,SWN_stock_Open_max,SWN_stock_Open_min,SWN_stock_Open_volatility,SWN_stock_Open_change,SWN_stock_High_average,SWN_stock_High_max,SWN_stock_High_min,SWN_stock_High_volatility,SWN_stock_High_change,SWN_stock_Low_average,SWN_stock_Low_max,SWN_stock_Low_min,SWN_stock_Low_volatility,SWN_stock_Low_change,SWN_stock_Close_average,SWN_stock_Close_max,SWN_stock_Close_min,SWN_stock_Close_volatility,SWN_stock_Close_change,SWN_stock_Volume_average,SWN_stock_Volume_max,SWN_stock_Volume_min,SWN_stock_Volume_volatility,SWN_stock_Volume_change
2016-01-03,7.0680000000000005,7.65,6.47,1.1800000000000006,-0.20000000000000018,7.396,7.83,6.85,0.9800000000000004,-0.6600000000000001,6.7,7.44,6.29,1.1500000000000004,-0.3700000000000001,7.17,7.71,6.69,1.0199999999999996,-0.7599999999999998,23905576,29471840,16793548,12678292,-10238012
2016-01-10,6.3839999999999995,6.56,6.01,0.5499999999999998,-0.2400000000000002,6.664,6.85,6.46,0.3899999999999997,0.1200000000000001,6.068,6.43,5.56,0.8700000000000001,-0.20999999999999996,6.454,6.7,5.94,0.7599999999999998,0.16000000000000014,22843786,27794140,19395268,8398872,-4650
2016-01-17,7.425,9.18,6.06,3.12,2.4399999999999995,8.2075,9.29,7.09,2.1999999999999993,2.1999999999999993,7.065,8.38,5.9,2.4800000000000004,2.070000000000001,7.8675,8.8,6.52,2.280000000000001,2.25,23762466,27239898,19733744,7506154,5923840
2016-01-24,8.716,9.48,8.18,1.3000000000000007,0.35999999999999943,9.186,9.62,8.68,0.9399999999999995,0.09999999999999964,8.208,8.5,7.77,0.7300000000000004,0.6100000000000003,8.556,8.89,7.93,0.9600000000000009,0.9600000000000009,16832310,22569508,10903555,11665953,6513582
2016-01-31,8.517999999999999,8.86,8.11,0.75,0.35999999999999943,9.01,9.65,8.46,1.1899999999999995,0.9299999999999997,8.096,8.52,7.75,0.7699999999999996,0.5599999999999996,8.764,9.34,8.17,1.17,0.8399999999999999,18032870,21850294,14403018,7447276,7447276
2016-02-07,8.704,9.2,8.21,0.9899999999999984,-0.9899999999999984,9.084,9.9,8.41,1.4900000000000002,-0.9000000000000004,8.118,8.92,7.72,1.2000000000000002,-1.04,8.674,9.34,8.15,1.1899999999999995,-0.41000000000000014,18191313,29740928,10615310,19125618,-15810598
2016-02-14,8.6325,9.1,8.26,0.8399999999999999,-0.45000000000000107,8.879999999999999,9.16,8.36,0.8000000000000007,-0.5500000000000007,7.785,8.3,6.96,1.3400000000000007,-0.9800000000000004,8.115,8.88,7.09,1.790000000000001,-0.9100000000000001,23273799,33705696,18446130,15259566,15259566
2016-02-21,6.616,7.3,5.8,1.5,-1.5,6.9959999999999996,7.4,6.49,0.9100000000000001,-0.9100000000000001,6.304,7.12,5.3,1.8200000000000003,-1.8200000000000003,6.774,7.26,6.38,0.8799999999999999,-0.8799999999999999,25208798,57151060,11728650,45422410,45422410
2016-02-28,6.254,7.56,5.59,1.9699999999999998,1.3399999999999999,6.9639999999999995,8.79,5.94,2.8499999999999988,2.549999999999999,5.96,7.28,5.41,1.87,1.6400000000000006,6.556,7.83,5.62,2.21,2.05,34371132,46801472,21615112,25186360,20819976
2016-03-06,7.6739999999999995,8.36,7.01,1.3499999999999996,-0.5999999999999996,8.228,9.09,7.49,1.5999999999999996,-0.75,7.186,7.93,6.62,1.3099999999999996,-0.6499999999999995,7.662,8.59,7.13,1.46,-0.5899999999999999,25981617,38236124,19299662,18936462,-18936462
2016-03-13,7.744,8.2,7.32,0.879999999999999,0.5599999999999996,7.994,8.24,7.76,0.4800000000000004,0.4800000000000004,7.334,7.75,6.97,0.7800000000000002,0.46999999999999975,7.724,8.1,7.23,0.8699999999999992,0.46999999999999975,19794857,30901104,14838741,16062363,16062363
2016-03-20,7.6875,7.94,7.12,0.8200000000000003,-0.8200000000000003,7.96,8.19,7.56,0.6299999999999999,-0.4900000000000011,7.4275,7.73,7.02,0.7100000000000009,-0.6700000000000008,7.6675,8.08,7.35,0.7300000000000004,-0.4800000000000004,10977359,12597226,9892053,2705173,-1343312
2016-03-27,7.672,8.04,7.26,0.7799999999999994,0.5,8.052,8.32,7.61,0.71,0.47999999999999954,7.428,7.66,7.07,0.5899999999999999,0.5899999999999999,7.816,8.07,7.5,0.5700000000000003,0.3099999999999996,13768386,18379416,8697031,9682385,6997171
2016-04-03,8.046,8.36,7.72,0.6399999999999997,0.3199999999999994,8.418,8.94,7.99,0.9499999999999993,-0.2400000000000002,7.786,8.16,7.55,0.6100000000000003,0.28000000000000025,8.138,8.68,7.68,1.0,0.16999999999999993,18043676,23401874,13856763,9545111,-9545111
2016-04-10,9.794,10.47,8.6,1.870000000000001,1.6500000000000004,10.45,10.78,9.19,1.5899999999999999,1.5600000000000005,9.616,10.32,8.57,1.75,1.4900000000000002,10.278,10.75,9.13,1.6199999999999992,1.3599999999999994,18386793,27406580,13732564,13674016,345907
2016-04-17,10.68,11.27,9.98,1.2899999999999991,1.2899999999999991,11.328000000000001,12.56,10.71,1.8499999999999996,1.8499999999999996,10.48,11.1,9.89,1.209999999999999,1.209999999999999,10.968,12.27,10.47,1.799999999999999,1.799999999999999,21989419,35784916,14684929,21099987,21099987
2016-04-24,12.844,13.65,12.13,1.5199999999999996,0.9599999999999991,13.378,14.03,12.31,1.7199999999999989,1.2599999999999998,12.318,13.03,11.39,1.6399999999999988,1.1499999999999986,12.986,13.66,12.1,1.5600000000000005,1.33,22655710,25510490,19631380,5879110,-1899606
2016-05-01,12.392,13.16,11.94,1.2200000000000006,-1.2200000000000006,12.66,13.25,12.2,1.0500000000000007,-0.5700000000000003,11.818,12.46,11.33,1.1300000000000008,-0.7700000000000014,12.076,12.8,11.71,1.0899999999999999,-1.0100000000000016,16402216,20251186,11772889,8478297,-6427280
2016-05-08,11.986,12.55,11.63,0.9199999999999999,0.05000000000000071,12.296,12.68,11.73,0.9499999999999993,0.3099999999999987,11.512,11.89,11.11,0.7800000000000011,0.14000000000000057,11.847999999999999,12.36,11.26,1.0999999999999996,-0.2699999999999996,11317494,13426038,9917302,3508736,3508736
2016-05-15,11.794,12.1,11.49,0.6099999999999994,0.6099999999999994,12.248,12.55,11.84,0.7100000000000009,0.35999999999999943,11.41,11.75,11.22,0.5299999999999994,0.21999999999999886,11.852,12.26,11.46,0.7999999999999989,0.1899999999999995,15469566,19664764,12058236,7606528,-1550845
2016-05-22,12.466,13.37,11.56,1.8099999999999987,1.4900000000000002,12.982,13.79,12.19,1.5999999999999996,1.0600000000000005,12.209999999999999,12.94,11.42,1.5199999999999996,1.4000000000000004,12.72,13.13,11.99,1.1400000000000006,1.0700000000000003,11803044,15074727,7917108,7157619,-1512337
2016-05-29,13.837499999999999,14.52,13.37,1.1500000000000004,1.1500000000000004,14.4175,14.88,14.06,0.8200000000000003,0.7300000000000004,13.6825,14.28,13.31,0.9699999999999989,0.9699999999999989,14.1875,14.6,13.67,0.9299999999999997,0.9299999999999997,15938639,17511512,14363633,3147879,2301002
2016-06-05,14.783999999999999,15.44,13.94,1.5,-0.5300000000000011,15.161999999999999,15.45,14.6,0.8499999999999996,-0.8499999999999996,14.076,14.85,13.08,1.7699999999999996,-1.7699999999999996,14.504,15.3,13.15,2.1500000000000004,-2.1500000000000004,15987975,19032400,14204583,4827817,-47367
2016-06-12,12.943999999999999,13.11,12.76,0.34999999999999964,-0.1999999999999993,13.347999999999999,13.5,13.04,0.46000000000000085,-0.09999999999999964,12.59,12.89,12.26,0.6300000000000008,-0.040000000000000924,12.96,13.11,12.8,0.3099999999999987,-0.019999999999999574,13207537,19218356,9947483,9270873,9270873
2016-06-19,13.62,14.28,12.96,1.3199999999999985,-0.47999999999999865,13.958,14.31,13.23,1.08,-0.8699999999999992,13.24,13.71,12.48,1.2300000000000004,-0.7699999999999996,13.540000000000001,14.13,12.62,1.5100000000000016,-1.290000000000001,12673242,21478800,8525036,12953764,9119888
2016-06-26,12.832,13.1,12.57,0.5299999999999994,0.1899999999999995,13.402,14.09,12.95,1.1400000000000006,0.16000000000000014,12.568,12.83,12.12,0.7100000000000009,0.5300000000000011,12.986,13.89,12.42,1.4700000000000006,0.5899999999999999,33720709,93293216,11749137,81544079,8544667
2016-07-03,12.2875,12.73,11.57,1.1600000000000001,-0.22000000000000064,12.6475,13.0,12.1,0.9000000000000004,0.2400000000000002,11.8725,12.48,11.42,1.0600000000000005,1.0600000000000005,12.235,12.87,11.66,1.209999999999999,1.209999999999999,20356590,24530330,16457156,8073174,2803782
