Date,ALX_stock_Open_average,ALX_stock_Open_max,ALX_stock_Open_min,ALX_stock_Open_volatility,ALX_stock_Open_change,ALX_stock_High_average,ALX_stock_High_max,ALX_stock_High_min,ALX_stock_High_volatility,ALX_stock_High_change,ALX_stock_Low_average,ALX_stock_Low_max,ALX_stock_Low_min,ALX_stock_Low_volatility,ALX_stock_Low_change,ALX_stock_Close_average,ALX_stock_Close_max,ALX_stock_Close_min,ALX_stock_Close_volatility,ALX_stock_Close_change,ALX_stock_Volume_average,ALX_stock_Volume_max,ALX_stock_Volume_min,ALX_stock_Volume_volatility,ALX_stock_Volume_change
2016-01-03,375.73,386.75,367.4,19.350000000000023,-9.75,379.214,386.75,370.42,16.329999999999984,-9.75,369.698,378.0,358.0,20.0,-6.449999999999989,372.71,379.0,369.0,10.0,-7.449999999999989,12067,41130,2625,38505,-752
2016-01-10,372.564,380.0,364.24,15.759999999999991,-7.71999999999997,375.74,380.02,368.8,11.21999999999997,-8.370000000000005,366.752,371.81,363.2,8.610000000000014,-5.25,372.108,377.68,368.45,9.230000000000018,0.35000000000002274,2604,3104,2155,949,-295
2016-01-17,367.6175,374.0,362.2,11.800000000000011,7.800000000000011,371.31,375.01,364.4,10.610000000000014,10.610000000000014,362.8125,364.68,360.24,4.439999999999998,4.439999999999998,369.7725,375.01,364.4,10.610000000000014,10.610000000000014,3731,6293,2468,3825,3825
2016-01-24,366.354,371.95,360.01,11.939999999999998,-8.189999999999998,369.568,375.0,362.5,12.5,-6.980000000000018,363.772,369.12,356.11,13.009999999999991,-8.789999999999964,367.312,371.94,359.35,12.589999999999975,-6.939999999999998,9176,24780,1541,23239,9016
2016-01-31,360.05,369.6,356.0,13.600000000000023,-2.5400000000000205,362.47,369.6,356.0,13.600000000000023,1.6100000000000136,356.072,364.03,350.03,14.0,0.0,359.43,364.03,354.1,9.92999999999995,3.8999999999999773,4911,11460,1048,10412,4389
2016-02-07,365.576,369.99,359.99,10.0,4.930000000000007,371.816,377.63,369.12,8.509999999999991,3.2099999999999795,362.51,367.99,358.0,9.990000000000009,2.0,366.686,372.33,361.15,11.180000000000007,8.329999999999984,7202,11173,3381,7792,3143
2016-02-14,384.945,390.51,372.44,18.069999999999993,18.069999999999993,390.3725,398.0,375.0,23.0,23.0,383.4175,390.51,368.3,22.20999999999998,22.20999999999998,388.6825,394.5,375.0,19.5,19.19999999999999,3711,4742,2968,1774,819
2016-02-21,400.21,404.0,397.4,6.600000000000023,-1.9700000000000273,403.832,405.89,401.0,4.889999999999986,1.089999999999975,393.672,400.0,383.56,16.439999999999998,-15.810000000000002,399.05,405.89,383.56,22.329999999999984,-20.629999999999995,3603,4197,2618,1579,-609
2016-02-28,392.78,396.28,380.14,16.139999999999986,16.05000000000001,395.178,400.92,384.83,16.090000000000032,11.360000000000014,389.574,393.98,379.0,14.980000000000018,12.240000000000009,392.514,397.57,384.83,12.740000000000009,7.0400000000000205,5077,8667,1718,6949,-5292
2016-03-06,387.124,392.3,381.01,11.29000000000002,-11.29000000000002,390.234,396.94,384.48,12.45999999999998,-10.25,382.858,388.87,378.84,10.03000000000003,-2.5300000000000296,387.626,395.0,383.0,12.0,-12.0,3875,7956,1193,6763,5660
2016-03-13,386.71,392.7,380.3,12.399999999999977,1.5500000000000114,389.852,394.63,387.0,7.6299999999999955,7.6299999999999955,382.362,385.0,380.3,4.699999999999989,-2.3799999999999955,384.522,388.41,381.62,6.7900000000000205,-2.3799999999999955,4634,10819,1565,9254,9254
2016-03-20,383.0725,383.48,382.12,1.3600000000000136,0.1099999999999568,384.4875,385.99,383.48,2.509999999999991,-2.509999999999991,381.33,382.0,380.42,1.579999999999984,-1.579999999999984,382.2325,384.13,380.42,3.7099999999999795,-3.7099999999999795,2794,4586,1658,2928,-216
2016-03-27,381.284,385.36,379.78,5.580000000000041,-5.580000000000041,383.742,386.69,380.55,6.139999999999986,-4.560000000000002,380.414,385.36,378.48,6.8799999999999955,-5.860000000000014,381.298,385.36,379.88,5.480000000000018,-4.560000000000002,4942,11219,1381,9838,1862
2016-04-03,378.576,382.01,375.35,6.659999999999968,-4.009999999999991,379.914,382.57,376.95,5.6200000000000045,-1.1800000000000068,377.41,379.57,375.35,4.21999999999997,-1.6100000000000136,378.658,380.28,376.95,3.329999999999984,-2.069999999999993,6117,13451,2365,11086,1319
2016-04-10,378.192,379.98,377.0,2.980000000000018,1.9800000000000182,380.136,384.41,378.25,6.160000000000025,6.160000000000025,376.158,378.0,373.0,5.0,2.430000000000007,378.706,381.2,377.61,3.589999999999975,3.589999999999975,6464,16247,1857,14390,386
2016-04-17,386.396,392.41,378.01,14.400000000000034,-5.730000000000018,389.51,393.16,385.72,7.439999999999998,-3.410000000000025,383.974,391.27,378.01,13.259999999999991,-5.730000000000018,387.468,391.27,384.06,7.2099999999999795,-1.3500000000000227,2817,4039,1307,2732,-1510
2016-04-24,385.224,387.68,382.0,5.680000000000007,1.5600000000000023,388.244,389.99,386.35,3.6399999999999864,-1.089999999999975,383.39,385.46,381.88,3.579999999999984,-2.269999999999982,384.692,388.43,381.88,6.550000000000011,-2.349999999999966,3991,6714,1617,5097,-2403
2016-05-01,389.946,392.28,386.22,6.059999999999945,-6.059999999999945,390.424,393.2,386.22,6.979999999999961,-6.059999999999945,387.164,390.22,382.38,7.840000000000032,3.840000000000032,389.286,392.01,386.22,5.789999999999964,-1.759999999999991,3943,7908,931,6977,-6194
