Date,COHUStock_Open_average,COHUStock_Open_max,COHUStock_Open_min,COHUStock_Open_volatility,COHUStock_Open_change,COHUStock_High_average,COHUStock_High_max,COHUStock_High_min,COHUStock_High_volatility,COHUStock_High_change,COHUStock_Low_average,COHUStock_Low_max,COHUStock_Low_min,COHUStock_Low_volatility,COHUStock_Low_change,COHUStock_Close_average,COHUStock_Close_max,COHUStock_Close_min,COHUStock_Close_volatility,COHUStock_Close_change,COHUStock_Volume_average,COHUStock_Volume_max,COHUStock_Volume_min,COHUStock_Volume_volatility,COHUStock_Volume_change
2016-03-13,11.491999999999999,11.74,11.29,0.45000000000000107,0.2599999999999998,11.702,12.04,11.46,0.5799999999999983,0.29999999999999893,11.354000000000001,11.73,11.2,0.5300000000000011,0.4299999999999997,11.596,12.01,11.33,0.6799999999999997,0.40000000000000036,99906,212552,59023,153529,135538
2016-03-20,11.9525,12.14,11.61,0.5300000000000011,-0.33999999999999986,12.0475,12.25,11.61,0.6400000000000006,-0.5600000000000005,11.705,11.95,11.31,0.6399999999999988,-0.6399999999999988,11.8625,12.18,11.5,0.6799999999999997,-0.6300000000000008,63206,80615,51452,29163,-22824
2016-03-27,11.824,12.2,11.52,0.6799999999999997,0.20999999999999908,12.16,12.6,11.64,0.9599999999999991,0.47999999999999865,11.692,11.97,11.37,0.6000000000000014,0.40000000000000036,11.954,12.17,11.59,0.5800000000000001,0.4299999999999997,71467,97978,38694,59284,-15073
2016-04-03,11.508,12.0,11.27,0.7300000000000004,-0.6699999999999999,11.608,12.0,11.36,0.6400000000000006,-0.4900000000000002,11.284,11.63,11.04,0.5900000000000016,-0.3100000000000005,11.436,11.64,11.22,0.41999999999999993,-0.15000000000000036,98995,258359,52467,205892,-3160
2016-04-10,11.292,11.53,11.15,0.379999999999999,-0.33000000000000007,11.474,11.74,11.33,0.41000000000000014,-0.41000000000000014,11.118,11.28,11.03,0.25,-0.17999999999999972,11.24,11.4,11.1,0.3000000000000007,-0.17999999999999972,64272,92826,45289,47537,-8139
2016-04-17,11.177999999999999,11.37,10.9,0.46999999999999886,0.16000000000000014,11.428,11.7,11.14,0.5599999999999987,0.5599999999999987,11.076,11.28,10.79,0.4900000000000002,0.4900000000000002,11.27,11.55,10.86,0.6900000000000013,0.6900000000000013,69900,87206,49530,37676,8342
2016-04-24,11.446,11.61,11.25,0.35999999999999943,-0.120000000000001,11.626,11.72,11.57,0.15000000000000036,0.02999999999999936,11.276,11.48,11.12,0.3600000000000012,0.1800000000000015,11.472,11.69,11.18,0.5099999999999998,0.3800000000000008,72192,92223,38419,53804,-7433
2016-05-01,11.384,11.61,11.23,0.379999999999999,-0.35999999999999943,11.564,11.97,11.31,0.6600000000000001,-0.5800000000000001,11.296,11.51,11.22,0.28999999999999915,-0.2599999999999998,11.370000000000001,11.71,11.23,0.4800000000000004,-0.3500000000000014,65603,105161,42198,62963,-25667
2016-05-08,11.277999999999999,11.29,11.27,0.019999999999999574,-0.009999999999999787,11.38,11.47,11.31,0.16000000000000014,-0.03999999999999915,11.242,11.25,11.23,0.019999999999999574,-0.009999999999999787,11.28,11.33,11.25,0.08000000000000007,-0.009999999999999787,61966,101860,32777,69083,12267
2016-05-15,11.124,11.33,10.97,0.35999999999999943,-0.25,11.324,11.5,11.04,0.46000000000000085,-0.10999999999999943,11.0,11.26,10.81,0.4499999999999993,-0.20999999999999908,11.16,11.4,10.97,0.4299999999999997,-0.0600000000000005,59641,126809,26739,100070,23137
2016-05-22,11.718,11.99,11.32,0.6699999999999999,0.5199999999999996,11.898,12.05,11.48,0.5700000000000003,0.46999999999999886,11.612,11.82,11.29,0.5300000000000011,0.5300000000000011,11.816,12.03,11.47,0.5599999999999987,0.46999999999999886,50049,61475,28305,33170,-8437
2016-05-29,11.9125,12.1,11.74,0.35999999999999943,0.16999999999999993,12.095,12.25,12.0,0.25,0.25,11.805,12.0,11.64,0.35999999999999943,0.2400000000000002,12.0,12.12,11.8,0.3199999999999985,0.3199999999999985,80433,101324,45001,56323,-31092
2016-06-05,12.102,12.14,12.06,0.08000000000000007,-0.02999999999999936,12.278,12.31,12.25,0.0600000000000005,0.0600000000000005,11.994,12.1,11.88,0.21999999999999886,-0.040000000000000924,12.203999999999999,12.26,12.11,0.15000000000000036,0.0600000000000005,43157,58636,27197,31439,-25572
2016-06-12,12.098,12.45,11.8,0.6499999999999986,-0.41000000000000014,12.226,12.48,11.8,0.6799999999999997,-0.6399999999999988,11.852,12.14,11.28,0.8600000000000012,-0.8600000000000012,11.954,12.46,11.28,1.1800000000000015,-0.9100000000000001,91268,262109,29481,232628,204143
2016-06-19,11.459999999999999,11.68,10.94,0.7400000000000002,-0.5400000000000009,11.71,11.9,11.31,0.5899999999999999,-0.5899999999999999,11.25,11.54,10.49,1.049999999999999,-0.8900000000000006,11.416,11.64,10.92,0.7200000000000006,-0.7200000000000006,105223,210266,32858,177408,159979
2016-06-26,10.668,10.79,10.53,0.2599999999999998,0.08999999999999986,11.022,11.4,10.84,0.5600000000000005,0.13000000000000078,10.522,10.63,10.43,0.20000000000000107,0.120000000000001,10.614,10.85,10.48,0.3699999999999992,0.20000000000000107,89700,120244,57613,62631,-42298
2016-07-03,10.530000000000001,10.63,10.41,0.22000000000000064,-0.0600000000000005,11.07,11.43,10.7,0.7300000000000004,0.3200000000000003,10.4125,10.57,10.2,0.370000000000001,0.07000000000000028,10.7075,11.4,10.44,0.9600000000000009,0.8800000000000008,103010,222768,58869,163899,152449
2016-07-10,11.688,11.97,11.48,0.4900000000000002,0.34999999999999964,11.814,12.0,11.62,0.3800000000000008,0.23000000000000043,11.406,11.66,11.25,0.41000000000000014,-0.07000000000000028,11.662,11.89,11.35,0.5400000000000009,0.3800000000000008,67085,95185,39972,55213,-36710
2016-07-17,11.572,11.75,11.34,0.41000000000000014,-0.41000000000000014,11.67,11.86,11.47,0.3899999999999988,-0.3899999999999988,11.328,11.5,11.14,0.35999999999999943,-0.2599999999999998,11.5,11.68,11.28,0.40000000000000036,-0.40000000000000036,52555,100698,34725,65973,-12070
2016-07-24,11.363999999999999,11.84,11.02,0.8200000000000003,-0.2400000000000002,11.478,11.84,11.02,0.8200000000000003,-0.40000000000000036,10.9,11.12,10.29,0.8300000000000001,-0.6800000000000015,11.158,11.41,10.56,0.8499999999999996,-0.7899999999999991,54423,112019,31398,80621,80621
2016-07-31,10.468,10.59,10.35,0.2400000000000002,-0.21000000000000085,10.654,10.77,10.46,0.3099999999999987,-0.07000000000000028,10.258000000000001,10.46,10.01,0.45000000000000107,-0.45000000000000107,10.472,10.68,10.31,0.3699999999999992,0.0600000000000005,106622,182686,60928,121758,4172
2016-08-07,10.552,10.65,10.51,0.14000000000000057,-0.14000000000000057,10.724,10.92,10.6,0.3200000000000003,-0.08000000000000007,10.362,10.46,10.23,0.23000000000000043,-0.07000000000000028,10.517999999999999,10.54,10.5,0.03999999999999915,0.03999999999999915,106768,166914,47735,119179,-83429
2016-08-14,10.638,10.67,10.59,0.08000000000000007,0.02000000000000135,10.842,10.99,10.76,0.23000000000000043,-0.02999999999999936,10.484,10.56,10.37,0.19000000000000128,0.13000000000000078,10.64,10.7,10.53,0.16999999999999993,-0.11000000000000121,87102,206943,41993,164950,147435
2016-08-21,10.694,10.9,10.56,0.33999999999999986,0.33000000000000007,10.856,11.02,10.6,0.41999999999999993,0.41999999999999993,10.592,10.67,10.49,0.17999999999999972,0.17999999999999972,10.722,10.85,10.52,0.33000000000000007,0.2599999999999998,126096,215691,63812,151879,-33787
2016-08-28,10.879999999999999,11.13,10.77,0.3600000000000012,0.08999999999999986,11.142,11.25,10.89,0.35999999999999943,0.35999999999999943,10.746,10.83,10.63,0.1999999999999993,0.15999999999999837,10.982,11.24,10.77,0.47000000000000064,0.47000000000000064,118047,209520,74924,134596,-77656
2016-09-04,11.2425,11.26,11.22,0.03999999999999915,-0.02999999999999936,11.32,11.39,11.27,0.120000000000001,0.05000000000000071,11.065,11.15,10.93,0.22000000000000064,-0.09999999999999964,11.209999999999999,11.36,10.94,0.41999999999999993,-0.33000000000000007,70158,91812,57482,34330,-34330
2016-09-11,10.952,11.11,10.9,0.20999999999999908,0.1999999999999993,11.088,11.23,11.0,0.23000000000000043,0.19000000000000128,10.836,10.95,10.72,0.22999999999999865,0.08000000000000007,11.01,11.14,10.9,0.2400000000000002,0.13000000000000078,125676,286572,50450,236122,236122
2016-09-18,11.443999999999999,11.69,11.25,0.4399999999999995,0.4399999999999995,11.57,11.75,11.34,0.41000000000000014,0.41000000000000014,11.344,11.49,11.16,0.33000000000000007,0.3100000000000005,11.498000000000001,11.74,11.3,0.4399999999999995,0.25,60728,79398,48315,31083,-9917
2016-09-25,11.546,11.78,11.3,0.47999999999999865,0.22000000000000064,11.686,11.81,11.47,0.33999999999999986,0.33999999999999986,11.34,11.45,11.22,0.22999999999999865,0.1899999999999995,11.588,11.74,11.35,0.39000000000000057,0.39000000000000057,53670,63061,44717,18344,11962
2016-10-02,11.564,11.66,11.47,0.1899999999999995,-0.16999999999999993,11.688,11.73,11.64,0.08999999999999986,0.019999999999999574,11.370000000000001,11.47,11.24,0.23000000000000043,0.019999999999999574,11.558,11.63,11.49,0.14000000000000057,0.02999999999999936,64656,156455,34189,122266,-121720
2016-10-09,11.372,11.71,11.01,0.7000000000000011,-0.6600000000000001,11.442,11.71,11.1,0.6100000000000012,-0.5400000000000009,11.166,11.6,10.89,0.7099999999999991,-0.7099999999999991,11.286,11.65,10.98,0.6699999999999999,-0.5099999999999998,74883,171910,32016,139894,-139894
2016-10-16,10.906,11.04,10.83,0.20999999999999908,-0.03999999999999915,11.04,11.19,10.84,0.34999999999999964,-0.34999999999999964,10.796,10.89,10.72,0.16999999999999993,-0.14999999999999858,10.904,10.98,10.82,0.16000000000000014,-0.08000000000000007,36358,52428,28117,24311,298
2016-10-23,11.001999999999999,11.36,10.86,0.5,0.5,11.088,11.36,10.98,0.379999999999999,0.25,10.788,10.86,10.72,0.1399999999999988,-0.02999999999999936,10.938,11.09,10.8,0.28999999999999915,0.0600000000000005,50310,73192,33110,40082,37414
2016-10-30,11.06,11.19,10.91,0.27999999999999936,-0.08000000000000007,11.187999999999999,11.28,11.1,0.17999999999999972,-0.16000000000000014,10.938,10.99,10.85,0.14000000000000057,0.02000000000000135,11.044,11.19,10.96,0.22999999999999865,-0.21999999999999886,75241,113919,50028,63891,-44720
2016-11-06,11.33,11.6,11.1,0.5,0.3899999999999988,11.628,12.41,11.25,1.1600000000000001,1.1500000000000004,11.208,11.44,11.05,0.3899999999999988,0.3899999999999988,11.564,12.38,11.18,1.200000000000001,1.1500000000000004,122607,203647,38796,164851,103496
2016-11-13,12.224,12.55,11.99,0.5600000000000005,-0.3800000000000008,12.342,12.58,12.05,0.5299999999999994,-0.16000000000000014,11.782,12.1,11.26,0.8399999999999999,-0.29999999999999893,12.106,12.42,11.82,0.5999999999999996,0.3200000000000003,121858,192624,79303,113321,-16025
2016-11-20,12.665,12.85,12.4,0.4499999999999993,0.4399999999999995,12.870000000000001,12.97,12.6,0.370000000000001,0.370000000000001,12.535,12.73,12.23,0.5,0.4900000000000002,12.7675,12.9,12.51,0.39000000000000057,0.3000000000000007,59788,105573,24152,81421,-37851
2016-11-27,12.56,12.81,12.12,0.6900000000000013,-0.5800000000000001,12.762,12.94,12.34,0.5999999999999996,-0.5500000000000007,12.315999999999999,12.62,11.9,0.7199999999999989,-0.7199999999999989,12.43,12.75,12.14,0.6099999999999994,-0.5999999999999996,53163,72855,37128,35727,3123
2016-12-04,12.59,12.91,12.27,0.6400000000000006,0.6400000000000006,12.794,13.19,12.42,0.7699999999999996,0.7699999999999996,12.5,12.84,12.07,0.7699999999999996,0.7699999999999996,12.738,13.17,12.31,0.8599999999999994,0.8599999999999994,84922,118267,47696,70571,18053
2016-12-11,13.42,13.61,13.04,0.5700000000000003,0.5700000000000003,13.706,13.9,13.45,0.45000000000000107,0.45000000000000107,13.224,13.46,13.01,0.45000000000000107,0.4200000000000017,13.574,13.88,13.36,0.5200000000000014,0.5200000000000014,196271,630556,64094,566462,529329
2016-12-18,13.772,13.82,13.7,0.120000000000001,0.009999999999999787,14.01,14.12,13.93,0.1899999999999995,0.06999999999999851,13.656,13.81,13.58,0.23000000000000043,0.23000000000000043,13.83,14.12,13.63,0.48999999999999844,0.48999999999999844,76122,113272,58683,54589,-37066
2016-12-25,14.065,14.12,14.03,0.08999999999999986,0.009999999999999787,14.215,14.43,14.04,0.39000000000000057,-0.39000000000000057,13.9125,14.03,13.8,0.22999999999999865,-0.20999999999999908,14.002500000000001,14.09,13.9,0.1899999999999995,-0.16000000000000014,45699,66052,35296,30756,28068
2017-01-01,13.845,14.15,13.71,0.4399999999999995,-0.4399999999999995,14.0,14.26,13.71,0.5499999999999989,-0.5499999999999989,13.575,13.7,13.43,0.2699999999999996,-0.2400000000000002,13.7325,13.91,13.46,0.4499999999999993,-0.3699999999999992,99391,132436,63042,69394,-37068
2017-01-08,13.412,13.5,13.3,0.1999999999999993,0.019999999999999574,13.616,13.73,13.48,0.25,0.049999999999998934,13.314,13.46,13.15,0.3100000000000005,0.16000000000000014,13.488,13.63,13.35,0.28000000000000114,0.1800000000000015,79518,143027,35079,107948,-58242
2017-01-15,13.3625,13.55,13.15,0.40000000000000036,-0.40000000000000036,13.540000000000001,13.73,13.39,0.33999999999999986,-0.16000000000000014,13.215,13.37,13.06,0.3099999999999987,-0.2400000000000002,13.275,13.45,13.13,0.3199999999999985,-0.21999999999999886,38765,44110,35766,8344,-5809
2017-01-22,13.282,13.48,13.13,0.34999999999999964,0.15999999999999837,13.418,13.57,13.25,0.3200000000000003,0.16000000000000014,13.136,13.28,13.0,0.27999999999999936,0.15000000000000036,13.304,13.53,13.08,0.4499999999999993,0.3100000000000005,40171,73859,27569,46290,5031
2017-01-29,13.232000000000001,13.38,13.07,0.3100000000000005,-0.03999999999999915,13.404,13.5,13.25,0.25,0.23000000000000043,13.01,13.25,12.68,0.5700000000000003,0.27000000000000135,13.268,13.48,13.12,0.3600000000000012,0.2900000000000009,50815,56835,39314,17521,-10653
2017-02-05,13.1,13.43,12.94,0.4900000000000002,-0.33999999999999986,13.23,13.43,13.0,0.4299999999999997,-0.21999999999999886,12.872,13.02,12.64,0.379999999999999,-0.019999999999999574,13.08,13.19,12.94,0.25,0.16000000000000014,68596,88328,50834,37494,2421
2017-02-12,13.84,15.92,13.2,2.7200000000000006,2.7200000000000006,14.042,16.09,13.42,2.67,2.619999999999999,13.53,15.01,13.08,1.9299999999999997,1.8900000000000006,13.876,15.72,13.26,2.460000000000001,2.33,238850,755807,41516,714291,616613
2017-02-19,16.195,16.52,15.88,0.6399999999999988,0.4499999999999975,16.585,16.91,16.15,0.7600000000000016,0.6799999999999997,16.005,16.16,15.83,0.33000000000000007,0.22000000000000064,16.3475,16.65,16.02,0.629999999999999,0.629999999999999,401033,587170,276801,310369,-310369
2017-02-26,17.034,17.24,16.85,0.389999999999997,0.23999999999999844,17.202,17.28,17.0,0.28000000000000114,0.019999999999999574,16.672,16.86,16.4,0.46000000000000085,0.07000000000000028,16.919999999999998,17.13,16.65,0.4800000000000004,-0.16000000000000014,318275,558621,160018,398603,-334514
2017-03-05,17.044,17.15,16.95,0.1999999999999993,0.04999999999999716,17.214,17.25,17.17,0.0799999999999983,0.05000000000000071,16.91,16.99,16.69,0.29999999999999716,-0.2799999999999976,16.988,17.1,16.81,0.2900000000000027,-0.23000000000000043,169224,218205,117923,100282,-65464
2017-03-12,17.192,17.65,16.77,0.879999999999999,0.6900000000000013,17.528,17.83,17.19,0.639999999999997,0.5799999999999983,17.124,17.47,16.77,0.6999999999999993,0.6799999999999997,17.38,17.7,17.05,0.6499999999999986,0.5999999999999979,213764,296430,108364,188066,132130
2017-03-19,17.132,17.52,16.65,0.870000000000001,-0.3999999999999986,17.432,17.64,17.05,0.5899999999999999,-0.030000000000001137,16.79,17.32,16.53,0.7899999999999991,-0.6600000000000001,17.068,17.39,16.67,0.7199999999999989,-0.15000000000000213,361231,985350,161019,824331,703964
2017-03-26,17.882,18.32,17.4,0.9200000000000017,0.9200000000000017,18.256,18.51,18.01,0.5,0.15000000000000213,17.722,17.92,17.37,0.5500000000000007,0.5399999999999991,18.1,18.46,17.78,0.6799999999999997,0.4200000000000017,305790,480750,223356,257394,-195101
2017-04-02,18.154,18.46,18.01,0.4499999999999993,-0.40000000000000213,18.342,18.67,18.08,0.5900000000000034,-0.5900000000000034,17.828,17.92,17.67,0.25,-0.030000000000001137,18.058,18.1,18.0,0.10000000000000142,-0.0799999999999983,177951,229232,155177,74055,12283
2017-04-09,18.2425,18.42,18.05,0.370000000000001,-0.10999999999999943,18.427500000000002,18.53,18.25,0.28000000000000114,-0.23999999999999844,18.0175,18.19,17.86,0.33000000000000185,-0.19000000000000128,18.215,18.48,17.95,0.5300000000000011,-0.379999999999999,160209,281887,95144,186743,-172181
2017-04-16,18.2,18.7,17.83,0.870000000000001,0.870000000000001,18.542,19.05,18.0,1.0500000000000007,0.740000000000002,18.026,18.53,17.65,0.8800000000000026,0.8800000000000026,18.386,18.92,17.89,1.0300000000000011,0.9800000000000004,174242,295301,52632,242669,53143
2017-04-23,19.754,20.8,19.2,1.6000000000000014,1.6000000000000014,20.262,21.64,19.28,2.3599999999999994,1.5199999999999996,19.102,19.82,18.15,1.6700000000000017,-0.6700000000000017,19.669999999999998,21.27,18.73,2.539999999999999,-0.3999999999999986,531124,909690,182911,726779,646675
2017-04-30,19.598,20.41,18.9,1.5100000000000016,0.740000000000002,20.2,20.86,19.8,1.0599999999999987,-0.5399999999999991,19.162,19.76,18.81,0.9500000000000028,-0.08999999999999986,19.637999999999998,20.41,19.0,1.4100000000000001,-1.4100000000000001,430450,640468,336308,304160,-83428
2017-05-07,18.924,19.08,18.73,0.34999999999999787,-0.07000000000000028,19.112,19.27,18.79,0.4800000000000004,-0.4499999999999993,18.662,18.9,18.37,0.5299999999999976,-0.3200000000000003,18.89,19.04,18.66,0.379999999999999,-0.21999999999999886,244574,306297,193116,113181,-113181
2017-05-14,18.482,18.72,18.07,0.6499999999999986,-0.35999999999999943,18.764,19.08,18.41,0.6699999999999982,-0.4400000000000013,18.148,18.59,17.65,0.9400000000000013,-0.6099999999999994,18.416,19.05,18.05,1.0,-0.6099999999999994,214785,268237,191067,77170,-7911
2017-05-21,18.146,18.3,18.0,0.3000000000000007,0.14000000000000057,18.3,18.4,18.21,0.18999999999999773,0.05999999999999872,17.906,18.04,17.81,0.23000000000000043,0.16000000000000014,18.158,18.23,18.07,0.16000000000000014,0.07000000000000028,172002,219932,140396,79536,11533
2017-05-28,18.345,18.82,17.96,0.8599999999999994,0.8599999999999994,18.6875,19.35,18.24,1.110000000000003,1.110000000000003,18.1375,18.75,17.87,0.879999999999999,0.870000000000001,18.585,19.09,18.11,0.9800000000000004,0.9800000000000004,324487,415701,271418,144283,-6840
2017-06-04,19.194,19.65,18.83,0.8200000000000003,0.5499999999999972,19.482,19.79,19.19,0.5999999999999979,0.34999999999999787,18.89,19.07,18.62,0.4499999999999993,-0.030000000000001137,19.178,19.6,18.98,0.620000000000001,-0.00999999999999801,218889,342427,139455,202972,67012
2017-06-11,17.896,18.69,17.1,1.5899999999999999,-1.5899999999999999,18.158,18.7,17.41,1.2899999999999991,-1.0199999999999996,17.394,18.08,16.68,1.3999999999999986,-0.6700000000000017,17.728,18.25,17.24,1.0100000000000016,-0.8200000000000003,244877,351015,172922,178093,112967
2017-06-18,16.998,17.56,16.53,1.0299999999999976,-0.9399999999999977,17.226,17.68,16.81,0.870000000000001,-0.6600000000000001,16.624,17.15,16.3,0.8499999999999979,-0.6699999999999982,16.874,17.33,16.63,0.6999999999999993,-0.5799999999999983,273695,435840,128003,307837,238877
2017-06-25,16.438,16.75,15.99,0.7599999999999998,-0.7599999999999998,16.592,16.97,16.14,0.8299999999999983,-0.8299999999999983,16.026,16.33,15.68,0.6499999999999986,-0.6199999999999974,16.233999999999998,16.56,15.74,0.8199999999999985,-0.8199999999999985,212243,283317,172821,110496,26052
2017-07-02,15.719999999999999,15.79,15.56,0.22999999999999865,0.02999999999999936,16.005,16.29,15.84,0.4499999999999993,0.3899999999999988,15.5875,15.61,15.55,0.05999999999999872,-0.02999999999999936,15.845,16.19,15.69,0.5000000000000018,0.4100000000000019,189624,268988,129171,139817,30678
2017-07-09,17.05,18.33,16.04,2.289999999999999,1.0700000000000003,17.446,18.5,16.46,2.039999999999999,1.5799999999999983,16.72,17.31,16.04,1.2699999999999996,1.0300000000000011,17.112000000000002,18.01,16.32,1.6900000000000013,1.6900000000000013,346617,554312,169713,384599,263082
2017-07-16,19.268,19.76,18.15,1.610000000000003,1.4500000000000028,19.75,20.18,19.54,0.6400000000000006,-0.07000000000000028,18.88,19.29,17.93,1.3599999999999994,1.240000000000002,19.49,19.67,19.28,0.39000000000000057,-0.16999999999999815,444605,747449,258756,488693,-462416
2017-07-23,19.694,20.27,19.32,0.9499999999999993,0.9499999999999993,19.886,20.27,19.59,0.6799999999999997,0.6799999999999997,19.102,19.32,18.77,0.5500000000000007,-0.5500000000000007,19.476,19.75,19.19,0.5599999999999987,-0.2699999999999996,265154,398560,201698,196862,146091
2017-07-30,18.19,19.28,17.45,1.8300000000000018,-1.8300000000000018,18.362,19.68,17.72,1.9600000000000009,-1.8099999999999987,17.582,18.17,17.19,0.9800000000000004,-0.7700000000000031,17.804,18.22,17.51,0.7099999999999973,-0.5700000000000003,443288,576309,256237,320072,-81053
2017-08-06,17.578,17.78,17.33,0.45000000000000284,-0.3200000000000003,17.822,18.01,17.63,0.38000000000000256,-0.38000000000000256,17.366,17.57,17.23,0.33999999999999986,-0.16000000000000014,17.592,17.84,17.26,0.5799999999999983,-0.41000000000000014,172469,236987,137669,99318,-99318
2017-08-13,17.732,18.0,17.42,0.5799999999999983,0.00999999999999801,18.05,18.21,17.75,0.46000000000000085,-0.3500000000000014,17.522000000000002,17.86,17.11,0.75,-0.3100000000000023,17.822,18.03,17.52,0.5100000000000016,-0.39000000000000057,170923,222708,126360,96348,9471
2017-08-20,17.572,17.63,17.55,0.0799999999999983,0.07000000000000028,17.752,17.9,17.66,0.23999999999999844,0.19000000000000128,17.388,17.55,17.28,0.2699999999999996,0.08999999999999986,17.542,17.79,17.37,0.41999999999999815,0.16000000000000014,129257,229930,87474,142456,-126326
2017-08-27,18.124,19.05,17.48,1.5700000000000003,1.1799999999999997,18.552,19.25,17.81,1.4400000000000013,1.0400000000000027,17.922,18.5,17.39,1.1099999999999994,1.0500000000000007,18.36,18.9,17.66,1.2399999999999984,1.0399999999999991,233543,452640,127432,325208,25107
2017-09-03,18.9,18.98,18.86,0.120000000000001,-0.08999999999999986,19.055,19.29,18.89,0.3999999999999986,-0.3999999999999986,18.4325,18.6,18.31,0.2900000000000027,-0.16000000000000014,18.6975,18.89,18.36,0.5300000000000011,-0.40000000000000213,206936,343413,125273,218140,-218140
2017-09-10,19.3,19.71,18.65,1.0600000000000023,1.0600000000000023,19.701999999999998,20.15,19.13,1.0199999999999996,0.9600000000000009,19.158,19.51,18.56,0.9500000000000028,0.9500000000000028,19.558,20.03,19.08,0.9500000000000028,0.9500000000000028,230065,498359,145957,352402,321394
2017-09-17,22.384,23.15,21.5,1.6499999999999986,0.5300000000000011,23.112000000000002,23.53,22.6,0.9299999999999997,-0.7699999999999996,22.012,22.81,21.35,1.4599999999999973,0.6499999999999986,22.746,23.27,22.27,1.0,-0.5700000000000003,548164,1233795,239534,994261,-982198
2017-09-24,22.918,23.75,22.33,1.4200000000000017,1.0500000000000007,23.316,23.88,22.74,1.1400000000000006,0.8999999999999986,22.418,23.26,22.0,1.2600000000000016,1.2600000000000016,23.018,23.84,22.03,1.8099999999999987,1.3500000000000014,343859,437855,214139,223716,-128224
2017-10-01,23.96,24.37,23.51,0.8599999999999994,-0.4499999999999993,24.224,24.72,23.9,0.8200000000000003,-0.38000000000000256,23.564,23.84,23.37,0.46999999999999886,-0.19000000000000128,23.93,24.27,23.58,0.6900000000000013,-0.46000000000000085,282485,413707,130889,282818,-24768
