Date,NM_stock_Open_average,NM_stock_Open_max,NM_stock_Open_min,NM_stock_Open_volatility,NM_stock_Open_change,NM_stock_High_average,NM_stock_High_max,NM_stock_High_min,NM_stock_High_volatility,NM_stock_High_change,NM_stock_Low_average,NM_stock_Low_max,NM_stock_Low_min,NM_stock_Low_volatility,NM_stock_Low_change,NM_stock_Close_average,NM_stock_Close_max,NM_stock_Close_min,NM_stock_Close_volatility,NM_stock_Close_change,NM_stock_Volume_average,NM_stock_Volume_max,NM_stock_Volume_min,NM_stock_Volume_volatility,NM_stock_Volume_change
2016-01-03,1.428,1.75,1.09,0.6599999999999999,-0.6599999999999999,1.448,1.75,1.12,0.6299999999999999,-0.6299999999999999,1.294,1.59,0.98,0.6100000000000001,-0.6100000000000001,1.316,1.65,0.99,0.6599999999999999,-0.6599999999999999,1512384,2992662,531126,2461536,1580080
2016-01-10,0.86,1.03,0.75,0.28,-0.16000000000000003,0.904,1.05,0.78,0.27,-0.18000000000000005,0.732,0.76,0.71,0.050000000000000044,0.020000000000000018,0.802,0.89,0.73,0.16000000000000003,0.06999999999999995,1186571,2331690,646767,1684923,-1684923
2016-01-17,0.875,0.91,0.84,0.07000000000000006,-0.010000000000000009,0.9475,1.11,0.85,0.2600000000000001,0.18000000000000005,0.8049999999999999,0.89,0.69,0.20000000000000007,0.08999999999999997,0.895,1.1,0.79,0.31000000000000005,0.2600000000000001,698792,914711,473536,441175,393218
2016-01-24,0.992,1.12,0.88,0.2400000000000001,-0.2400000000000001,1.038,1.15,0.98,0.16999999999999993,-0.16999999999999993,0.882,1.0,0.81,0.18999999999999995,-0.12,0.924,1.0,0.87,0.13,-0.030000000000000027,626642,786209,423201,363008,-214307
2016-01-31,0.896,0.97,0.85,0.12,-0.12,0.952,1.0,0.92,0.07999999999999996,-0.04999999999999993,0.842,0.87,0.82,0.050000000000000044,-0.040000000000000036,0.864,0.9,0.84,0.06000000000000005,-0.06000000000000005,684152,1108331,372685,735646,3709
2016-02-07,0.818,0.84,0.79,0.04999999999999993,0.0,0.848,0.88,0.81,0.06999999999999995,-0.020000000000000018,0.746,0.79,0.68,0.10999999999999999,-0.010000000000000009,0.81,0.83,0.79,0.039999999999999925,0.019999999999999907,599729,863367,316258,547109,-263328
2016-02-14,0.895,0.95,0.83,0.12,0.06000000000000005,0.9349999999999999,0.96,0.89,0.06999999999999995,-0.04999999999999993,0.825,0.86,0.78,0.07999999999999996,-0.039999999999999925,0.88,0.94,0.82,0.12,-0.08000000000000007,472017,668835,318319,350516,-243539
2016-02-21,0.788,0.84,0.74,0.09999999999999998,-0.050000000000000044,0.83,0.86,0.79,0.06999999999999995,-0.010000000000000009,0.754,0.8,0.7,0.10000000000000009,-0.040000000000000036,0.794,0.82,0.74,0.07999999999999996,0.009999999999999898,429718,593598,352137,241461,47146
2016-02-28,0.85,0.98,0.8,0.17999999999999994,0.17999999999999994,0.958,1.25,0.85,0.4,0.4,0.842,0.98,0.78,0.19999999999999996,0.19999999999999996,0.9359999999999999,1.25,0.83,0.42000000000000004,0.42000000000000004,847079,2425684,220529,2205155,2122891
2016-03-06,1.368,1.56,1.3,0.26,0.0,1.482,1.67,1.36,0.30999999999999983,-0.2899999999999998,1.232,1.28,1.13,0.15000000000000013,-0.010000000000000009,1.3760000000000001,1.58,1.3,0.28,-0.21999999999999997,1057535,2129414,400045,1729369,-1729369
2016-03-13,1.4120000000000001,1.53,1.34,0.18999999999999995,0.18999999999999995,1.51,1.65,1.42,0.22999999999999998,0.1299999999999999,1.362,1.46,1.28,0.17999999999999994,0.11999999999999988,1.476,1.65,1.39,0.26,0.21999999999999997,673790,1539830,353075,1186755,902409
2016-03-20,1.455,1.65,1.25,0.3999999999999999,-0.3999999999999999,1.4675,1.65,1.26,0.3899999999999999,-0.3899999999999999,1.33,1.51,1.12,0.3899999999999999,-0.3899999999999999,1.365,1.57,1.18,0.3900000000000001,-0.3900000000000001,608666,724252,523923,200329,123502
2016-03-27,1.16,1.19,1.09,0.09999999999999987,-0.030000000000000027,1.21,1.26,1.13,0.13000000000000012,0.010000000000000009,1.096,1.12,1.04,0.08000000000000007,0.020000000000000018,1.14,1.19,1.12,0.06999999999999984,0.019999999999999796,588157,758359,416011,342348,-192099
2016-04-03,1.148,1.26,1.1,0.15999999999999992,0.1100000000000001,1.23,1.35,1.11,0.24,0.10000000000000009,1.118,1.26,1.05,0.20999999999999996,0.1399999999999999,1.182,1.34,1.08,0.26,0.21999999999999997,808562,1091588,323229,768359,768359
2016-04-10,1.398,1.48,1.31,0.16999999999999993,-0.08999999999999986,1.474,1.49,1.44,0.050000000000000044,-0.050000000000000044,1.308,1.38,1.25,0.1299999999999999,-0.08999999999999986,1.378,1.47,1.3,0.16999999999999993,-0.08000000000000007,1018380,1620355,822096,798259,4748
2016-04-17,1.51,1.64,1.42,0.21999999999999997,0.10000000000000009,1.576,1.66,1.43,0.22999999999999998,0.18000000000000016,1.434,1.52,1.34,0.17999999999999994,0.17999999999999994,1.54,1.62,1.43,0.19000000000000017,0.16000000000000014,871384,1387480,488178,899302,-21411
2016-04-24,1.404,1.6,1.22,0.3800000000000001,-0.3800000000000001,1.428,1.62,1.22,0.40000000000000013,-0.40000000000000013,1.308,1.53,1.13,0.40000000000000013,-0.40000000000000013,1.34,1.57,1.17,0.40000000000000013,-0.40000000000000013,1476867,2378658,521090,1857568,861028
