Date,SLBStock_Open_average,SLBStock_Open_max,SLBStock_Open_min,SLBStock_Open_volatility,SLBStock_Open_change,SLBStock_High_average,SLBStock_High_max,SLBStock_High_min,SLBStock_High_volatility,SLBStock_High_change,SLBStock_Low_average,SLBStock_Low_max,SLBStock_Low_min,SLBStock_Low_volatility,SLBStock_Low_change,SLBStock_Close_average,SLBStock_Close_max,SLBStock_Close_min,SLBStock_Close_volatility,SLBStock_Close_change,SLBStock_Volume_average,SLBStock_Volume_max,SLBStock_Volume_min,SLBStock_Volume_volatility,SLBStock_Volume_change
2016-01-03,67.86,69.45,66.23,3.219999999999999,-3.0900000000000034,68.766,70.02,66.81,3.2099999999999937,-3.2099999999999937,66.842,68.09,64.89,3.200000000000003,-3.069999999999993,67.53,69.5,65.08,4.420000000000002,-4.1000000000000085,9913143,12041043,6783560,5257483,497743
2016-01-10,64.632,65.95,62.06,3.8900000000000006,-3.1299999999999955,65.42,66.35,63.83,2.519999999999996,-1.6400000000000006,62.79,63.79,61.71,2.0799999999999983,-2.0799999999999983,64.242,64.83,63.01,1.8200000000000003,-1.8200000000000003,12025786,14702276,8693081,6009195,6009195
2016-01-17,62.5725,64.52,61.21,3.309999999999995,1.3599999999999994,64.0725,66.25,62.27,3.979999999999997,1.9500000000000028,61.2475,62.97,59.6,3.3699999999999974,0.9200000000000017,62.6325,65.2,61.06,4.140000000000001,2.3800000000000026,14981521,19387708,11463539,7924169,7924169
2016-01-24,66.368,69.98,63.9,6.080000000000005,6.080000000000005,68.226,72.5,65.77,6.730000000000004,6.3700000000000045,65.608,69.57,63.23,6.339999999999996,6.339999999999996,67.192,72.27,63.3,8.969999999999999,8.969999999999999,15006034,18255274,12628951,5626323,4389945
2016-01-31,70.348,71.53,69.32,2.210000000000008,-1.3800000000000097,71.09,72.87,69.98,2.8900000000000006,-1.6000000000000085,68.89,70.31,67.64,2.6700000000000017,-1.9500000000000028,70.096,71.46,68.81,2.6499999999999915,-2.6499999999999915,13169641,16470457,10892712,5577745,4423380
2016-02-07,67.978,68.91,66.3,2.6099999999999994,0.8499999999999943,69.836,70.81,68.95,1.8599999999999994,0.5499999999999972,67.32,68.77,66.1,2.6700000000000017,1.4299999999999926,68.89,70.31,67.73,2.5799999999999983,0.5300000000000011,10977877,12547486,8324497,4222989,-1791187
2016-02-14,72.4,73.73,71.35,2.3800000000000097,0.6200000000000045,73.1375,73.73,72.24,1.490000000000009,0.6500000000000057,71.66499999999999,72.32,70.39,1.9299999999999926,1.3900000000000006,72.5575,72.93,71.75,1.1800000000000068,1.1200000000000045,9041672,10132069,8123729,2008340,-1232804
2016-02-21,72.728,73.88,70.89,2.989999999999995,-0.6999999999999886,73.536,74.77,72.32,2.450000000000003,-1.019999999999996,71.738,73.58,70.4,3.1799999999999926,-1.3799999999999955,72.696,74.37,72.08,2.2900000000000063,-1.9000000000000057,7213700,8201911,6000675,2201236,-1649195
2016-02-28,73.486,75.11,72.35,2.760000000000005,2.760000000000005,74.572,76.0,73.39,2.6099999999999994,2.6099999999999994,72.806,73.81,71.69,2.1200000000000045,2.1200000000000045,73.964,74.85,71.72,3.1299999999999955,3.1099999999999994,8771724,11415865,7726132,3689733,3689733
2016-03-06,74.004,75.26,72.8,2.460000000000008,-0.4099999999999966,74.86,76.16,73.35,2.8100000000000023,-1.019999999999996,72.792,73.31,72.12,1.1899999999999977,0.060000000000002274,73.958,76.16,72.7,3.4599999999999937,-1.1599999999999966,8084099,9613959,6966573,2647386,-1559480
