Date,ATAXStock_Open_average,ATAXStock_Open_max,ATAXStock_Open_min,ATAXStock_Open_volatility,ATAXStock_Open_change,ATAXStock_High_average,ATAXStock_High_max,ATAXStock_High_min,ATAXStock_High_volatility,ATAXStock_High_change,ATAXStock_Low_average,ATAXStock_Low_max,ATAXStock_Low_min,ATAXStock_Low_volatility,ATAXStock_Low_change,ATAXStock_Close_average,ATAXStock_Close_max,ATAXStock_Close_min,ATAXStock_Close_volatility,ATAXStock_Close_change,ATAXStock_Volume_average,ATAXStock_Volume_max,ATAXStock_Volume_min,ATAXStock_Volume_volatility,ATAXStock_Volume_change
2016-01-03,5.038,5.07,5.02,0.05000000000000071,0.020000000000000462,5.096,5.15,5.06,0.09000000000000075,-0.009999999999999787,5.006,5.03,4.98,0.04999999999999982,0.0,5.054,5.14,5.0,0.13999999999999968,-0.0600000000000005,114237,160189,83578,76611,-29238
2016-01-10,4.802,5.01,4.59,0.41999999999999993,-0.34999999999999964,4.886,5.04,4.79,0.25,-0.25,4.63,4.88,4.47,0.41000000000000014,-0.33000000000000007,4.766,4.91,4.66,0.25,-0.20000000000000018,344196,439372,185173,254199,-140740
2016-01-17,4.612500000000001,4.74,4.49,0.25,-0.04999999999999982,4.685,4.77,4.58,0.1899999999999995,-0.019999999999999574,4.445,4.65,4.27,0.3800000000000008,0.2400000000000002,4.59,4.72,4.51,0.20999999999999996,0.20999999999999996,327549,574115,103101,471014,-333450
2016-01-24,4.728,4.86,4.63,0.23000000000000043,0.14000000000000057,4.846,5.1,4.74,0.35999999999999943,0.35999999999999943,4.668,4.85,4.52,0.33000000000000007,0.33000000000000007,4.772,4.98,4.56,0.4200000000000008,0.4200000000000008,152740,373796,37177,336619,256596
2016-01-31,4.982,5.03,4.91,0.1200000000000001,-0.04999999999999982,5.034,5.06,4.99,0.0699999999999994,-0.019999999999999574,4.936,4.96,4.86,0.09999999999999964,0.009999999999999787,4.986,5.02,4.95,0.0699999999999994,0.040000000000000036,85723,113027,70694,42333,5961
2016-02-07,4.88,4.98,4.78,0.20000000000000018,-0.20000000000000018,4.914,4.99,4.82,0.16999999999999993,-0.13000000000000078,4.786,4.88,4.68,0.20000000000000018,-0.1900000000000004,4.862,4.95,4.78,0.16999999999999993,-0.11000000000000032,55159,73941,21392,52549,-47287
2016-02-14,4.9025,4.96,4.88,0.08000000000000007,0.0,4.925,4.96,4.89,0.07000000000000028,-0.010000000000000675,4.8325,4.86,4.8,0.0600000000000005,0.009999999999999787,4.8725000000000005,4.91,4.86,0.04999999999999982,0.0,42200,64830,25745,39085,-4925
2016-02-21,4.89,4.93,4.85,0.08000000000000007,0.0,4.926,4.94,4.91,0.03000000000000025,-0.020000000000000462,4.786,4.84,4.7,0.13999999999999968,-0.010000000000000675,4.894,4.92,4.83,0.08999999999999986,-0.08000000000000007,60827,83212,47607,35605,-2354
2016-02-28,4.8999999999999995,5.06,4.85,0.20999999999999996,0.20999999999999996,5.016,5.26,4.91,0.34999999999999964,0.33000000000000007,4.87,5.06,4.76,0.2999999999999998,0.2999999999999998,4.98,5.26,4.79,0.46999999999999975,0.46999999999999975,86173,153321,39378,113943,106469
2016-03-06,5.17,5.22,5.11,0.10999999999999943,-0.0699999999999994,5.232,5.25,5.2,0.04999999999999982,0.009999999999999787,5.12,5.15,5.1,0.05000000000000071,0.040000000000000036,5.192,5.21,5.17,0.040000000000000036,0.020000000000000462,104067,184760,65174,119586,3605
2016-03-13,5.206,5.23,5.2,0.03000000000000025,0.03000000000000025,5.23,5.25,5.2,0.04999999999999982,0.009999999999999787,5.16,5.18,5.13,0.04999999999999982,0.04999999999999982,5.216,5.24,5.17,0.07000000000000028,0.03000000000000025,72651,100014,48456,51558,-27086
2016-03-20,5.27,5.31,5.23,0.07999999999999918,0.05999999999999961,5.325,5.35,5.28,0.0699999999999994,0.05999999999999961,5.245,5.29,5.22,0.07000000000000028,0.020000000000000462,5.275,5.3,5.24,0.05999999999999961,-0.019999999999999574,118848,161208,86410,74798,-74798
2016-03-27,5.268,5.37,5.23,0.13999999999999968,0.0,5.34,5.4,5.25,0.15000000000000036,-0.11000000000000032,5.2,5.25,5.16,0.08999999999999986,-0.040000000000000036,5.292,5.38,5.24,0.13999999999999968,-0.08000000000000007,102568,158543,54311,104232,-78656
2016-04-03,5.174,5.23,5.12,0.11000000000000032,-0.05999999999999961,5.218,5.25,5.18,0.07000000000000028,-0.05999999999999961,5.116,5.14,5.1,0.040000000000000036,-0.009999999999999787,5.17,5.24,5.13,0.11000000000000032,-0.08999999999999986,128298,196060,86412,109648,-8624
2016-04-10,5.184,5.24,5.13,0.11000000000000032,0.0600000000000005,5.248,5.29,5.19,0.09999999999999964,0.05999999999999961,5.148,5.19,5.12,0.07000000000000028,0.07000000000000028,5.21,5.29,5.13,0.16000000000000014,0.07000000000000028,93223,132065,27286,104779,-52952
2016-04-17,5.256,5.32,5.2,0.1200000000000001,0.08999999999999986,5.318,5.38,5.22,0.16000000000000014,0.16000000000000014,5.23,5.29,5.12,0.16999999999999993,0.16999999999999993,5.294,5.34,5.21,0.1299999999999999,0.1299999999999999,81799,116151,62823,53328,6636
2016-04-24,5.392,5.63,5.31,0.3200000000000003,0.3200000000000003,5.442,5.63,5.35,0.28000000000000025,0.28000000000000025,5.326,5.43,5.26,0.16999999999999993,0.1299999999999999,5.376,5.48,5.33,0.15000000000000036,0.15000000000000036,170806,437463,44429,393034,393034
2016-05-01,5.5,5.54,5.45,0.08999999999999986,0.03000000000000025,5.55,5.6,5.5,0.09999999999999964,0.08999999999999986,5.456,5.51,5.4,0.10999999999999943,0.05999999999999961,5.516,5.54,5.49,0.04999999999999982,0.0,133908,188087,68308,119779,-15306
2016-05-08,5.456,5.51,5.4,0.10999999999999943,-0.08000000000000007,5.484,5.56,5.44,0.11999999999999922,-0.11999999999999922,5.364,5.41,5.32,0.08999999999999986,-0.0600000000000005,5.432,5.45,5.4,0.04999999999999982,-0.010000000000000675,123723,163188,69037,94151,-23986
2016-05-15,5.38,5.4,5.36,0.040000000000000036,-0.019999999999999574,5.432,5.5,5.39,0.11000000000000032,-0.05000000000000071,5.344,5.36,5.32,0.040000000000000036,-0.019999999999999574,5.386,5.41,5.33,0.08000000000000007,-0.08000000000000007,108694,166332,73230,93102,-16214
2016-05-22,5.34,5.37,5.31,0.0600000000000005,0.019999999999999574,5.378,5.42,5.35,0.07000000000000028,0.040000000000000036,5.306,5.35,5.27,0.08000000000000007,0.04999999999999982,5.34,5.36,5.31,0.05000000000000071,0.010000000000000675,189365,313426,117852,195574,-38580
2016-05-29,5.4075,5.45,5.35,0.10000000000000053,0.07000000000000028,5.465,5.49,5.42,0.07000000000000028,0.07000000000000028,5.3575,5.41,5.32,0.08999999999999986,0.020000000000000462,5.4275,5.46,5.35,0.11000000000000032,0.11000000000000032,73895,85750,61845,23905,-7185
2016-06-05,5.454,5.47,5.42,0.04999999999999982,0.009999999999999787,5.51,5.57,5.49,0.08000000000000007,0.07000000000000028,5.434,5.46,5.41,0.04999999999999982,0.03000000000000025,5.474,5.5,5.45,0.04999999999999982,0.040000000000000036,121759,242052,27139,214913,143929
