Date,ATIStock_Open_average,ATIStock_Open_max,ATIStock_Open_min,ATIStock_Open_volatility,ATIStock_Open_change,ATIStock_High_average,ATIStock_High_max,ATIStock_High_min,ATIStock_High_volatility,ATIStock_High_change,ATIStock_Low_average,ATIStock_Low_max,ATIStock_Low_min,ATIStock_Low_volatility,ATIStock_Low_change,ATIStock_Close_average,ATIStock_Close_max,ATIStock_Close_min,ATIStock_Close_volatility,ATIStock_Close_change,ATIStock_Volume_average,ATIStock_Volume_max,ATIStock_Volume_min,ATIStock_Volume_volatility,ATIStock_Volume_change
2016-01-03,10.642,11.53,9.48,2.049999999999999,-1.5399999999999991,10.858,11.66,9.71,1.9499999999999993,-1.9499999999999993,10.188,10.81,9.44,1.370000000000001,-1.17,10.47,11.49,9.48,2.01,-2.01,2667634,3565244,1859761,1705483,-298360
2016-01-10,8.936,9.58,8.46,1.1199999999999992,-1.1199999999999992,9.21,9.82,8.46,1.3599999999999994,-1.3599999999999994,8.438,9.09,7.98,1.1099999999999994,-1.1099999999999994,8.692,9.13,8.25,0.8800000000000008,-0.8800000000000008,3148355,4066083,2496884,1569199,468651
2016-01-17,8.0625,8.58,7.39,1.1900000000000004,0.14000000000000057,8.497499999999999,9.04,7.97,1.0699999999999994,0.5999999999999996,7.6225000000000005,8.16,7.08,1.08,0.6200000000000001,8.0,8.29,7.62,0.669999999999999,0.6499999999999995,3981043,4898253,2403814,2494439,2069440
2016-01-24,7.998,8.68,7.2,1.4799999999999995,-0.049999999999998934,8.672,9.38,8.23,1.1500000000000004,1.1500000000000004,7.702,8.12,7.13,0.9899999999999993,0.5199999999999996,8.312000000000001,9.38,7.69,1.6900000000000004,1.6900000000000004,4488430,6375682,3879328,2496354,75349
2016-01-31,9.154,10.19,8.39,1.799999999999999,0.8200000000000003,9.804,11.02,8.81,2.209999999999999,1.629999999999999,8.832,10.08,8.04,2.040000000000001,1.4299999999999997,9.41,10.47,8.29,2.1800000000000015,1.5700000000000003,3649273,5261660,2539876,2721784,1148230
2016-02-07,9.826,10.14,9.64,0.5,-0.41000000000000014,10.234,10.8,9.96,0.8399999999999999,0.620000000000001,9.453999999999999,9.62,9.15,0.46999999999999886,0.07000000000000028,9.97,10.74,9.48,1.2599999999999998,0.870000000000001,3118618,4249042,1914226,2334816,-318811
2016-02-14,11.56,12.28,10.98,1.299999999999999,0.3699999999999992,12.01,12.74,11.48,1.2599999999999998,-0.049999999999998934,11.0825,11.61,10.56,1.049999999999999,0.3200000000000003,11.6775,12.29,11.34,0.9499999999999993,-0.16999999999999993,3141505,4306946,2341241,1965705,-377440
2016-02-21,11.886000000000001,12.26,11.65,0.6099999999999994,0.25,12.312,12.6,11.89,0.7099999999999991,0.08999999999999986,11.532,11.95,10.81,1.1399999999999988,0.21999999999999886,12.044,12.37,11.78,0.5899999999999999,-0.049999999999998934,2262247,2607983,1953010,654973,-426632
2016-02-28,14.16,15.51,12.57,2.9399999999999995,2.9399999999999995,14.94,16.39,13.59,2.8000000000000007,2.8000000000000007,13.884,15.03,12.53,2.5,2.5,14.664,15.58,13.41,2.17,2.17,3468079,3953165,2739447,1213718,206594
2016-03-06,16.234,16.48,15.88,0.5999999999999996,0.5899999999999981,16.708,16.88,16.41,0.46999999999999886,-0.129999999999999,15.642,16.02,15.34,0.6799999999999997,0.5199999999999996,16.3,16.88,15.84,1.0399999999999991,-0.8099999999999987,2652975,3140104,2122981,1017123,-796068
2016-03-13,16.122,17.68,15.2,2.4800000000000004,1.879999999999999,16.968,18.38,15.78,2.5999999999999996,1.879999999999999,15.504,16.99,14.77,2.219999999999999,1.9399999999999977,16.432,17.39,15.44,1.950000000000001,1.4800000000000004,3049813,4462874,1742243,2720631,1664980
2016-03-20,16.82,17.28,15.56,1.7200000000000006,-1.6199999999999992,17.1875,17.63,16.2,1.4299999999999997,-1.4000000000000021,16.2775,17.11,15.36,1.75,-1.6099999999999994,16.7875,17.57,15.84,1.7300000000000004,-1.3399999999999999,1848714,2591991,1500337,1091654,-149610
2016-03-27,16.28,16.85,15.72,1.1300000000000008,-0.11000000000000298,16.614,17.04,16.19,0.8499999999999979,-0.019999999999999574,15.722,16.21,15.02,1.1900000000000013,0.05999999999999872,16.374,16.8,16.19,0.6099999999999994,0.17999999999999972,1642419,2061745,1129494,932251,333349
