Date,GLDDStock_Open_average,GLDDStock_Open_max,GLDDStock_Open_min,GLDDStock_Open_volatility,GLDDStock_Open_change,GLDDStock_High_average,GLDDStock_High_max,GLDDStock_High_min,GLDDStock_High_volatility,GLDDStock_High_change,GLDDStock_Low_average,GLDDStock_Low_max,GLDDStock_Low_min,GLDDStock_Low_volatility,GLDDStock_Low_change,GLDDStock_Close_average,GLDDStock_Close_max,GLDDStock_Close_min,GLDDStock_Close_volatility,GLDDStock_Close_change,GLDDStock_Volume_average,GLDDStock_Volume_max,GLDDStock_Volume_min,GLDDStock_Volume_volatility,GLDDStock_Volume_change
2016-01-03,3.7359999999999998,3.92,3.48,0.43999999999999995,-0.43999999999999995,3.776,3.92,3.6,0.31999999999999984,-0.31999999999999984,3.616,3.78,3.43,0.34999999999999964,-0.34999999999999964,3.652,3.86,3.45,0.4099999999999997,-0.4099999999999997,195865,301374,125306,176068,-136433
2016-01-10,3.334,3.53,3.13,0.3999999999999999,-0.3200000000000003,3.41,3.54,3.27,0.27,-0.2400000000000002,3.208,3.4,3.08,0.31999999999999984,-0.31999999999999984,3.2880000000000003,3.52,3.16,0.3599999999999999,-0.31000000000000005,271905,362527,207217,155310,39571
2016-01-17,3.115,3.24,3.04,0.20000000000000018,-0.15000000000000036,3.1875,3.26,3.13,0.1299999999999999,-0.05999999999999961,3.02,3.07,2.96,0.10999999999999988,-0.029999999999999805,3.1075,3.18,3.04,0.14000000000000012,-0.03000000000000025,355622,387083,287387,99696,-4380
2016-01-24,3.2,3.26,3.12,0.13999999999999968,0.08000000000000007,3.32,3.45,3.23,0.2200000000000002,0.2200000000000002,3.138,3.23,3.03,0.20000000000000018,0.20000000000000018,3.236,3.44,3.07,0.3700000000000001,0.3700000000000001,173035,284224,81454,202770,-108529
2016-01-31,3.47,3.67,3.36,0.31000000000000005,0.23999999999999977,3.552,3.69,3.43,0.2599999999999998,0.19999999999999973,3.376,3.5,3.29,0.20999999999999996,0.06000000000000005,3.464,3.66,3.35,0.31000000000000005,0.009999999999999787,149803,166586,129042,37544,7908
2016-02-07,3.2880000000000003,3.4,3.2,0.19999999999999973,-0.19999999999999973,3.356,3.48,3.25,0.22999999999999998,-0.1499999999999999,3.178,3.25,3.11,0.14000000000000012,-0.1299999999999999,3.282,3.46,3.2,0.2599999999999998,-0.18000000000000016,196722,246778,133422,113356,36732
2016-02-14,3.42,3.58,3.29,0.29000000000000004,0.20999999999999996,3.585,3.67,3.35,0.31999999999999984,0.31999999999999984,3.355,3.46,3.25,0.20999999999999996,0.1499999999999999,3.45,3.59,3.3,0.29000000000000004,0.14000000000000012,289759,586478,87714,498764,-293216
2016-02-21,3.3833333333333333,3.46,3.31,0.1499999999999999,-0.1499999999999999,3.5183333333333335,3.81,3.31,0.5,-0.33999999999999986,3.34,3.46,3.21,0.25,-0.1499999999999999,3.4016666666666664,3.52,3.31,0.20999999999999996,-0.20999999999999996,191547,504606,0,504606,-184182
2016-02-28,3.434,3.49,3.31,0.18000000000000016,0.16000000000000014,3.52,3.6,3.41,0.18999999999999995,0.18999999999999995,3.406,3.44,3.31,0.1299999999999999,0.10999999999999988,3.464,3.5,3.4,0.10000000000000009,0.10000000000000009,259201,340972,191370,149602,130898
2016-03-06,3.688,3.84,3.49,0.34999999999999964,0.34999999999999964,3.86,4.08,3.78,0.30000000000000027,0.27,3.634,3.84,3.49,0.34999999999999964,0.34999999999999964,3.776,4.02,3.63,0.3899999999999997,0.20999999999999952,152328,204997,61409,143588,20155
