Date,AHCStock_Open_average,AHCStock_Open_max,AHCStock_Open_min,AHCStock_Open_volatility,AHCStock_Open_change,AHCStock_High_average,AHCStock_High_max,AHCStock_High_min,AHCStock_High_volatility,AHCStock_High_change,AHCStock_Low_average,AHCStock_Low_max,AHCStock_Low_min,AHCStock_Low_volatility,AHCStock_Low_change,AHCStock_Close_average,AHCStock_Close_max,AHCStock_Close_min,AHCStock_Close_volatility,AHCStock_Close_change,AHCStock_Volume_average,AHCStock_Volume_max,AHCStock_Volume_min,AHCStock_Volume_volatility,AHCStock_Volume_change
2016-01-03,5.05,5.15,4.94,0.20999999999999996,0.05999999999999961,5.186,5.3,5.08,0.21999999999999975,-0.03000000000000025,4.964,5.05,4.9,0.14999999999999947,0.09999999999999964,5.044,5.19,4.93,0.2600000000000007,-0.04999999999999982,32141,73021,11364,61657,-17562
2016-01-10,4.974,5.05,4.84,0.20999999999999996,-0.20999999999999996,5.13,5.27,5.05,0.21999999999999975,-0.11000000000000032,4.868,4.94,4.79,0.15000000000000036,-0.08000000000000007,5.002,5.05,4.93,0.1200000000000001,-0.009999999999999787,73643,106754,38750,68004,53486
2016-01-17,5.199999999999999,5.47,5.06,0.41000000000000014,0.3700000000000001,5.355,5.65,5.15,0.5,0.5,5.0375,5.39,4.85,0.54,0.4899999999999993,5.285,5.51,5.06,0.4500000000000002,0.4500000000000002,61760,126649,30815,95834,-95834
2016-01-24,5.652,6.0,5.35,0.6500000000000004,0.4900000000000002,5.83,6.2,5.51,0.6900000000000004,0.6900000000000004,5.536,5.94,5.21,0.7300000000000004,0.7300000000000004,5.73,5.98,5.32,0.6600000000000001,0.6600000000000001,45685,58659,27705,30954,-1208
2016-01-31,6.053999999999999,6.1,6.0,0.09999999999999964,0.09999999999999964,6.162,6.26,6.1,0.16000000000000014,0.0,5.982,6.01,5.92,0.08999999999999986,-0.019999999999999574,6.0360000000000005,6.12,5.99,0.1299999999999999,-0.009999999999999787,35392,67090,22988,44102,-44102
2016-02-07,5.722,5.97,5.54,0.4299999999999997,-0.4299999999999997,5.824,5.99,5.68,0.3100000000000005,-0.3100000000000005,5.53,5.64,5.38,0.2599999999999998,-0.1200000000000001,5.71,5.83,5.55,0.28000000000000025,-0.15000000000000036,29112,57096,15781,41315,-32729
2016-02-14,5.7075,5.72,5.7,0.019999999999999574,0.009999999999999787,5.835,5.96,5.71,0.25,0.25,5.55,5.72,5.4,0.3199999999999994,0.3199999999999994,5.715,5.81,5.66,0.14999999999999947,0.1299999999999999,27663,32658,19817,12841,-181
2016-02-21,5.814,5.95,5.72,0.23000000000000043,0.08000000000000007,5.9239999999999995,6.05,5.8,0.25,0.04999999999999982,5.74,5.93,5.64,0.29000000000000004,0.2599999999999998,5.822,6.0,5.7,0.2999999999999998,0.2999999999999998,24147,39991,8717,31274,-21392
2016-02-28,6.018,6.08,5.86,0.21999999999999975,-0.16999999999999993,6.134,6.2,6.05,0.15000000000000036,-0.15000000000000036,5.832,6.06,5.4,0.6599999999999993,-0.5800000000000001,5.9079999999999995,6.1,5.64,0.45999999999999996,-0.34000000000000075,42628,84410,12048,72362,-17815
2016-03-06,5.712,5.93,5.53,0.39999999999999947,-0.020000000000000462,5.87,5.96,5.72,0.2400000000000002,-0.1299999999999999,5.476,5.55,5.33,0.21999999999999975,-0.009999999999999787,5.662,5.9,5.48,0.41999999999999993,-0.20999999999999996,42536,78889,13747,65142,-65142
2016-03-13,5.418,5.55,5.29,0.2599999999999998,-0.2599999999999998,5.4959999999999996,5.6,5.41,0.1899999999999995,-0.09999999999999964,5.298,5.39,5.09,0.2999999999999998,-0.2999999999999998,5.396,5.47,5.33,0.13999999999999968,-0.13999999999999968,32889,113966,3465,110501,96892
