Date,TMStock_Open_average,TMStock_Open_max,TMStock_Open_min,TMStock_Open_volatility,TMStock_Open_change,TMStock_High_average,TMStock_High_max,TMStock_High_min,TMStock_High_volatility,TMStock_High_change,TMStock_Low_average,TMStock_Low_max,TMStock_Low_min,TMStock_Low_volatility,TMStock_Low_change,TMStock_Close_average,TMStock_Close_max,TMStock_Close_min,TMStock_Close_volatility,TMStock_Close_change,TMStock_Volume_average,TMStock_Volume_max,TMStock_Volume_min,TMStock_Volume_volatility,TMStock_Volume_change
2016-01-03,118.806,121.54,116.08,5.460000000000008,-5.200000000000003,119.184,122.26,116.64,5.6200000000000045,-5.579999999999998,117.294,120.17,112.92,7.25,-7.25,117.922,121.46,113.06,8.399999999999991,-8.399999999999991,408191,635817,277589,358228,222243
2016-01-10,115.50800000000001,117.2,114.06,3.1400000000000006,-0.20000000000000284,115.952,117.36,114.17,3.1899999999999977,-0.7099999999999937,113.714,114.54,111.89,2.6500000000000057,-1.5699999999999932,114.904,116.29,112.6,3.690000000000012,-2.210000000000008,438019,636956,341617,295339,125505
2016-01-17,113.445,116.01,110.36,5.650000000000006,-0.9000000000000057,114.155,116.1,112.05,4.049999999999997,-0.05999999999998806,111.775,114.82,108.94,5.8799999999999955,0.9499999999999886,113.395,115.95,111.1,4.8500000000000085,0.9300000000000068,591605,1000176,285288,714888,109993
2016-01-24,115.82000000000001,118.75,113.3,5.450000000000003,4.3799999999999955,116.554,120.03,114.38,5.650000000000006,5.439999999999998,114.82600000000001,118.01,113.18,4.829999999999998,4.800000000000011,115.846,120.03,113.41,6.6200000000000045,6.6200000000000045,379517,746015,248664,497351,497351
2016-01-31,116.474,120.15,112.24,7.910000000000011,-7.760000000000005,116.934,120.77,112.52,8.25,-8.25,114.556,119.16,109.0,10.159999999999997,-10.159999999999997,115.81400000000001,120.4,110.39,10.010000000000005,-10.010000000000005,560947,851110,353367,497743,434381
2016-02-07,106.562,109.74,103.17,6.569999999999993,-6.569999999999993,107.6,109.81,105.37,4.439999999999998,-4.439999999999998,105.38,107.97,102.54,5.429999999999993,-5.429999999999993,106.616,109.13,105.08,4.049999999999997,-3.8699999999999903,562961,687715,414061,273654,-19391
2016-02-14,107.5,108.58,105.68,2.8999999999999915,-2.3699999999999903,107.96000000000001,108.95,105.85,3.1000000000000085,-2.740000000000009,106.7675,107.6,104.8,2.799999999999997,-2.6500000000000057,107.275,108.21,105.31,2.8999999999999915,-2.8999999999999915,530466,723914,224735,499179,247244
2016-02-21,105.55799999999999,106.55,105.0,1.5499999999999972,-1.0699999999999932,106.092,106.9,105.22,1.6800000000000068,-0.8200000000000074,104.706,106.06,102.85,3.210000000000008,-1.4300000000000068,105.522,106.69,104.59,2.0999999999999943,-1.5499999999999972,486090,848951,162231,686720,194858
2016-02-28,106.89999999999999,109.56,105.1,4.460000000000008,4.460000000000008,107.618,110.29,105.28,5.010000000000005,5.010000000000005,106.42999999999999,109.0,104.1,4.900000000000006,4.900000000000006,107.124,109.55,104.1,5.450000000000003,5.450000000000003,307582,423626,204670,218956,-218956
2016-03-06,107.604,108.75,106.52,2.230000000000004,1.4299999999999926,108.084,109.28,106.7,2.5799999999999983,0.730000000000004,106.638,108.54,105.62,2.9200000000000017,1.470000000000013,107.264,109.26,105.82,3.440000000000012,1.3500000000000085,453909,745731,202703,543028,-529032
2016-03-13,107.26,109.25,106.28,2.969999999999999,-2.969999999999999,108.018,109.49,106.93,2.559999999999988,-2.559999999999988,106.72,108.81,105.8,3.010000000000005,-3.010000000000005,107.648,108.95,106.6,2.3500000000000085,-2.3500000000000085,394011,615529,251573,363956,363956
2016-03-20,107.3475,108.48,106.39,2.0900000000000034,-0.01999999999999602,108.0325,109.32,106.39,2.9299999999999926,-1.0400000000000063,107.005,108.1,105.75,2.3499999999999943,-0.6599999999999966,107.53999999999999,108.6,106.32,2.280000000000001,-0.8200000000000074,362903,442132,291053,151079,-42360
2016-03-27,106.876,108.5,103.47,5.030000000000001,-5.030000000000001,107.28,109.09,104.03,5.060000000000002,-5.060000000000002,106.4,108.09,103.01,5.079999999999998,-5.079999999999998,106.89999999999999,108.69,103.54,5.1499999999999915,-5.1499999999999915,407235,531788,323546,208242,81287
2016-04-03,99.74,101.66,98.23,3.4299999999999926,-0.9599999999999937,100.28,101.87,99.25,2.6200000000000045,-0.7700000000000102,99.12,100.91,97.8,3.1099999999999994,-0.5099999999999909,99.712,101.38,98.27,3.1099999999999994,-0.7199999999999989,741687,1156878,492386,664492,-477105
2016-04-10,102.60600000000001,105.0,98.53,6.469999999999999,5.980000000000004,103.054,105.39,99.09,6.299999999999997,5.420000000000002,102.218,104.79,98.3,6.490000000000009,5.189999999999998,102.58200000000001,104.96,98.43,6.529999999999987,5.25,589671,990262,399285,590977,-590977
2016-04-17,104.864,106.96,102.0,4.959999999999994,4.959999999999994,105.536,107.57,103.54,4.029999999999987,4.029999999999987,104.506,106.67,102.0,4.670000000000002,4.670000000000002,105.16,107.45,103.36,4.090000000000003,4.090000000000003,320074,473672,251952,221720,170716
2016-04-24,105.386,107.52,102.69,4.829999999999998,-4.829999999999998,105.88,107.91,102.76,5.1499999999999915,-5.1499999999999915,104.64,106.76,101.42,5.340000000000003,-5.280000000000001,105.138,107.34,101.7,5.640000000000001,-5.640000000000001,413621,740340,252466,487874,189135
2016-05-01,101.742,102.52,101.26,1.259999999999991,-0.9399999999999977,101.97200000000001,102.73,101.45,1.2800000000000011,-0.6500000000000057,101.004,101.96,100.59,1.3699999999999903,-0.7599999999999909,101.554,102.47,100.62,1.8499999999999943,-0.5100000000000051,332661,377238,283072,94166,-53880
2016-05-08,102.232,104.15,100.24,3.910000000000011,-3.219999999999999,102.604,104.82,100.84,3.9799999999999898,-2.799999999999997,100.92999999999999,103.95,98.02,5.930000000000007,-2.6400000000000006,101.408,104.82,98.44,6.3799999999999955,-2.819999999999993,700101,1241796,360216,881580,11341
2016-05-15,100.396,101.01,99.57,1.440000000000012,0.45999999999999375,101.104,102.09,99.87,2.219999999999999,-0.04000000000000625,100.156,100.53,99.23,1.2999999999999972,0.28000000000000114,100.636,101.53,99.61,1.9200000000000017,-0.20999999999999375,349213,402595,306061,96534,18609
2016-05-22,101.218,102.39,99.93,2.4599999999999937,1.480000000000004,101.762,102.76,100.32,2.440000000000012,1.5500000000000114,100.52,102.07,99.4,2.6699999999999875,0.7700000000000102,101.134,102.62,99.55,3.0700000000000074,1.0400000000000063,572192,852543,370995,481548,-30316
