Date,DMRCStock_Open_average,DMRCStock_Open_max,DMRCStock_Open_min,DMRCStock_Open_volatility,DMRCStock_Open_change,DMRCStock_High_average,DMRCStock_High_max,DMRCStock_High_min,DMRCStock_High_volatility,DMRCStock_High_change,DMRCStock_Low_average,DMRCStock_Low_max,DMRCStock_Low_min,DMRCStock_Low_volatility,DMRCStock_Low_change,DMRCStock_Close_average,DMRCStock_Close_max,DMRCStock_Close_min,DMRCStock_Close_volatility,DMRCStock_Close_change,DMRCStock_Volume_average,DMRCStock_Volume_max,DMRCStock_Volume_min,DMRCStock_Volume_volatility,DMRCStock_Volume_change
2016-11-20,31.2625,33.05,29.65,3.3999999999999986,2.8999999999999986,32.1875,33.45,29.7,3.7500000000000036,2.849999999999998,30.2775,31.8,28.63,3.1700000000000017,2.400000000000002,31.7125,33.45,29.6,3.8500000000000014,1.7999999999999972,70207,162807,24583,138224,-24746
2016-11-27,31.11,31.8,29.45,2.3500000000000014,-2.150000000000002,31.49,32.75,29.75,3.0,-3.0,30.15,31.2,28.85,2.349999999999998,-2.3000000000000007,30.64,31.85,29.45,2.400000000000002,-2.3500000000000014,49549,79699,30116,49583,-3108
2016-12-04,30.62,31.1,29.7,1.4000000000000021,1.0,31.386,31.7,31.19,0.509999999999998,-0.10999999999999943,29.96,30.4,29.65,0.75,0.40000000000000213,30.716,31.05,30.4,0.6500000000000021,-0.6500000000000021,42923,52767,28197,24570,-10889
2016-12-11,29.84,30.65,29.25,1.3999999999999986,-0.8000000000000007,30.18,30.95,29.35,1.5999999999999979,-1.5499999999999972,29.016000000000002,30.05,27.1,2.9499999999999993,-2.9499999999999993,29.330000000000002,30.35,27.95,2.400000000000002,-2.400000000000002,56642,126206,32684,93522,86634
2016-12-18,27.59,28.25,26.95,1.3000000000000007,-0.25,28.07,28.6,27.5,1.1000000000000014,-0.8500000000000014,27.166,27.7,26.7,1.0,-0.7699999999999996,27.52,28.1,26.9,1.2000000000000028,-0.6499999999999986,54083,81947,35435,46512,-1694
2016-12-25,28.875,30.35,27.15,3.200000000000003,2.75,29.9,30.4,28.7,1.6999999999999993,1.4499999999999993,28.455,29.4,27.15,2.25,2.120000000000001,29.4625,30.1,27.9,2.200000000000003,2.1000000000000014,60319,95206,42172,53034,-11432
2017-01-01,30.125,30.35,29.85,0.5,-0.5,30.29,30.6,29.85,0.75,-0.509999999999998,29.3475,30.05,28.55,1.5,-0.7899999999999991,29.7125,30.25,29.25,1.0,-0.3999999999999986,62842,117895,30283,87612,-45585
2017-01-08,29.08,29.65,28.4,1.25,-0.04999999999999716,29.702,30.35,29.15,1.2000000000000028,0.7900000000000027,28.558,29.05,28.25,0.8000000000000007,0.48999999999999844,29.05,29.55,28.3,1.25,1.0,52745,63447,42135,21312,3177
2017-01-15,26.8125,28.7,25.8,2.8999999999999986,-2.8999999999999986,26.9,28.7,26.1,2.599999999999998,-2.599999999999998,25.5125,25.8,25.15,0.6500000000000021,-0.6500000000000021,25.875,26.35,25.45,0.9000000000000021,-0.9000000000000021,123979,199531,72920,126611,-126611
2017-01-22,25.74,26.35,25.0,1.3500000000000014,0.9499999999999993,26.54,27.15,26.0,1.1499999999999986,1.1499999999999986,25.16,25.95,24.4,1.5500000000000007,1.5500000000000007,25.99,26.7,24.95,1.75,1.75,67473,123752,44742,79010,-79010
2017-01-29,26.19,26.7,25.6,1.0999999999999979,-0.8999999999999986,26.81,27.9,26.1,1.7999999999999972,1.1999999999999993,25.66,26.0,25.45,0.5500000000000007,0.05000000000000071,25.94,26.4,25.55,0.8499999999999979,-0.14999999999999858,40085,47526,26268,21258,-5566
2017-02-05,25.21,25.75,24.85,0.8999999999999986,-0.4499999999999993,25.412,25.75,25.15,0.6000000000000014,-0.4499999999999993,24.8,25.05,24.6,0.4499999999999993,-0.15000000000000213,25.080000000000002,25.1,25.05,0.05000000000000071,-0.05000000000000071,35239,47721,23166,24555,-12518
2017-02-12,25.13,25.3,25.0,0.3000000000000007,0.25,25.49,26.6,25.05,1.5500000000000007,1.5500000000000007,24.913999999999998,25.3,24.65,0.6500000000000021,0.5300000000000011,25.39,26.5,24.95,1.5500000000000007,1.5500000000000007,25747,33490,17958,15532,7631
2017-02-19,25.587500000000002,26.6,24.55,2.0500000000000007,-0.5,26.765,27.25,26.2,1.0500000000000007,-0.5700000000000003,24.97,25.38,24.55,0.8299999999999983,0.029999999999997584,25.6875,26.5,24.65,1.8500000000000014,0.3000000000000007,57593,85153,42721,42432,-1614
2017-02-26,25.808,26.14,25.5,0.6400000000000006,-0.39000000000000057,26.146,26.95,25.85,1.0999999999999979,-1.0500000000000007,25.51,26.0,25.15,0.8500000000000014,-0.3999999999999986,25.740000000000002,26.1,25.2,0.9000000000000021,-0.3000000000000007,48316,59200,36728,22472,-13538
2017-03-05,25.46,25.65,25.3,0.34999999999999787,-0.1999999999999993,25.654,26.1,25.3,0.8000000000000007,-0.8000000000000007,25.13,25.5,24.6,0.8999999999999986,-0.8999999999999986,25.31,25.9,24.9,1.0,-1.0,27518,32598,23552,9046,2997
2017-03-12,25.07,25.5,24.75,0.75,0.5,25.772,26.4,25.23,1.1699999999999982,0.9499999999999993,24.81,25.25,24.5,0.75,0.25,25.36,26.15,24.65,1.5,1.25,41114,53935,29618,24317,24317
2017-03-19,25.990000000000002,27.0,25.3,1.6999999999999993,-0.75,26.32,27.25,25.5,1.75,-1.6499999999999986,25.16,25.85,24.45,1.4000000000000021,-1.4000000000000021,25.67,27.0,24.85,2.1499999999999986,-2.1499999999999986,39672,51499,27301,24198,16516
2017-03-26,25.63,26.55,24.2,2.3500000000000014,2.3500000000000014,26.376,27.35,25.45,1.9000000000000021,1.7000000000000028,25.218,26.45,24.2,2.25,2.25,26.1,27.0,25.35,1.6499999999999986,1.5,37603,54470,19577,34893,-8855
2017-04-02,26.82,27.1,26.3,0.8000000000000007,0.10000000000000142,27.34,28.15,26.7,1.4499999999999993,1.0,26.35,26.85,26.0,0.8500000000000014,0.8000000000000007,26.95,27.75,26.5,1.25,1.25,44185,60140,29745,30395,9805
2017-04-09,27.75,28.05,27.05,1.0,-0.8499999999999979,28.2625,29.0,27.55,1.4499999999999993,-1.4499999999999993,27.2875,27.75,26.75,1.0,-1.0,27.7,28.25,27.15,1.1000000000000014,-1.1000000000000014,32969,42310,23036,19274,-19274
2017-04-16,27.95,28.5,27.2,1.3000000000000007,1.3000000000000007,28.46,28.85,28.1,0.75,0.75,27.71,28.1,27.2,0.9000000000000021,0.9000000000000021,28.17,28.7,27.8,0.8999999999999986,0.75,28775,38370,19398,18972,10318
2017-04-23,29.49,30.0,29.0,1.0,0.3000000000000007,30.364,31.35,29.65,1.7000000000000028,-0.5,28.896,29.73,28.05,1.6799999999999997,-0.3999999999999986,29.44,30.05,28.85,1.1999999999999993,-1.1999999999999993,59401,84959,27777,57182,-38553
2017-04-30,28.82,29.1,28.3,0.8000000000000007,-0.05000000000000071,29.36,29.9,29.05,0.8499999999999979,0.6999999999999993,28.29,28.5,28.05,0.4499999999999993,-0.05000000000000071,29.0,29.5,28.55,0.9499999999999993,0.6999999999999993,30947,44040,20591,23449,16595
2017-05-07,30.5,31.0,29.65,1.3500000000000014,1.3000000000000007,30.87,31.15,30.15,1.0,0.8000000000000007,29.74,30.05,28.95,1.1000000000000014,0.9499999999999993,30.5,31.0,30.0,1.0,0.25,32284,41344,25366,15978,-7244
2017-05-14,30.91,31.45,30.3,1.1499999999999986,0.9499999999999993,31.652,32.15,31.3,0.8499999999999979,-0.8399999999999999,30.46,31.15,30.15,1.0,-0.15000000000000213,30.94,31.35,30.25,1.1000000000000014,-1.0500000000000007,52137,105320,31791,73529,-73529
2017-05-21,31.91,34.35,30.25,4.100000000000001,3.3500000000000014,33.748,36.99,30.5,6.490000000000002,6.490000000000002,31.438,33.1,30.05,3.0500000000000007,2.889999999999997,33.08,36.1,30.35,5.75,5.75,121163,260396,24420,235976,235976
2017-05-28,35.2,36.0,34.05,1.9500000000000028,-1.9500000000000028,36.25,37.0,35.35,1.6499999999999986,-0.29999999999999716,34.1875,34.9,33.55,1.3500000000000014,-1.1499999999999986,34.9125,35.7,33.85,1.8500000000000014,-0.45000000000000284,89513,131311,43522,87789,17185
2017-06-04,35.39,36.35,34.6,1.75,1.5,36.098,36.84,35.45,1.3900000000000006,1.1900000000000048,34.478,35.35,32.95,2.3999999999999986,1.6899999999999977,35.45,36.25,34.75,1.5,0.3500000000000014,62864,105056,41707,63349,-30964
2017-06-11,33.739999999999995,34.8,32.55,2.25,-1.8999999999999986,35.06,37.25,33.35,3.8999999999999986,1.5700000000000003,33.198,34.34,32.55,1.7900000000000063,-1.4400000000000048,34.25,37.0,32.9,4.100000000000001,2.450000000000003,65651,152488,22871,129617,86431
2017-06-18,38.61,39.95,37.7,2.25,2.25,39.814,40.79,39.1,1.6899999999999977,1.5600000000000023,38.1,39.45,37.05,2.4000000000000057,2.4000000000000057,38.98,40.6,37.9,2.700000000000003,1.9500000000000028,125740,201985,61154,140831,-75885
2017-06-25,40.74,41.4,39.2,2.1999999999999957,1.7999999999999972,41.364,41.75,41.15,0.6000000000000014,-0.22999999999999687,39.438,40.5,38.6,1.8999999999999986,1.4699999999999989,40.77,41.2,40.15,1.0500000000000043,-1.0500000000000043,91335,113427,59567,53860,-15513
2017-07-02,38.6375,40.3,36.5,3.799999999999997,-3.799999999999997,39.25,40.3,36.5,3.799999999999997,-3.799999999999997,36.195,38.25,30.88,7.370000000000001,-7.27,36.825,39.5,31.1,8.399999999999999,-7.199999999999996,187975,571123,45576,525547,525547
2017-07-09,31.560000000000002,32.75,31.0,1.75,-1.1499999999999986,32.44,33.25,31.35,1.8999999999999986,-0.3999999999999986,30.669999999999998,31.4,29.75,1.6499999999999986,0.6499999999999986,31.49,32.65,30.6,2.049999999999997,1.6999999999999993,268450,596084,135036,461048,-461048
2017-07-16,31.66,32.7,30.6,2.1000000000000014,0.05000000000000426,32.18,32.75,31.25,1.5,0.05000000000000426,30.546,31.2,29.95,1.25,-0.3500000000000014,31.13,32.7,30.45,2.2500000000000036,-0.4499999999999993,158527,205945,86904,119041,11731
2017-07-23,30.31,30.9,29.5,1.3999999999999986,-0.4499999999999993,31.216,31.55,30.8,0.75,-0.029999999999997584,29.89,30.51,29.24,1.2700000000000031,-0.5100000000000016,30.5,30.9,30.15,0.75,0.14999999999999858,165670,223477,119134,104343,-30463
2017-07-30,31.24,31.4,30.9,0.5,0.40000000000000213,31.41,31.5,31.35,0.14999999999999858,0.04999999999999716,30.29,30.5,30.15,0.3500000000000014,0.05000000000000071,31.12,31.35,30.65,0.7000000000000028,-0.7000000000000028,112029,169207,52015,117192,-76283
2017-08-06,29.61,30.85,28.25,2.6000000000000014,-2.0500000000000007,29.990000000000002,31.1,28.8,2.3000000000000007,-2.0,28.77,29.95,27.75,2.1999999999999993,-2.1999999999999993,29.3,30.95,28.45,2.5,-2.3000000000000007,98233,136197,68333,67864,-41413
2017-08-13,28.58,29.0,27.7,1.3000000000000007,-1.25,29.2,29.95,28.95,1.0,-1.0,28.13,28.7,27.55,1.1499999999999986,-1.0999999999999979,28.51,29.1,27.95,1.1500000000000021,-1.0500000000000007,49872,63246,36889,26357,13737
2017-08-20,28.1,28.6,27.4,1.2000000000000028,0.5,28.53,28.8,28.15,0.6500000000000021,0.3000000000000007,27.61,28.0,27.35,0.6499999999999986,0.09999999999999787,28.14,28.5,27.55,0.9499999999999993,0.45000000000000284,45235,59590,39275,20315,-3702
2017-08-27,30.078,31.59,28.45,3.1400000000000006,2.6000000000000014,30.898,31.6,30.0,1.6000000000000014,1.3000000000000007,29.49,30.75,28.25,2.5,1.8000000000000007,30.33,30.9,29.6,1.2999999999999972,0.75,66789,100612,37167,63445,-44795
2017-09-03,30.8625,31.0,30.55,0.4499999999999993,0.3999999999999986,31.25,31.45,31.1,0.34999999999999787,-0.04999999999999716,30.1875,30.45,29.8,0.6499999999999986,-0.4499999999999993,30.5875,31.05,29.9,1.1500000000000021,-1.0500000000000007,41962,50349,35366,14983,7764
2017-09-10,31.45,32.35,30.0,2.3500000000000014,2.1000000000000014,32.27,33.15,31.0,2.1499999999999986,2.1499999999999986,31.189999999999998,31.95,29.95,2.0,1.9499999999999993,32.1,33.0,30.9,2.1000000000000014,2.1000000000000014,66892,98482,33173,65309,65309
2017-09-17,32.69,33.0,32.35,0.6499999999999986,-0.6499999999999986,32.964,33.6,32.52,1.0799999999999983,-0.6499999999999986,32.4,32.8,32.2,0.5999999999999943,-0.5,32.76,33.1,32.45,0.6499999999999986,-0.3999999999999986,40434,69611,27788,41823,-40249
2017-09-24,33.424,36.1,32.22,3.8800000000000026,3.8800000000000026,34.566,36.8,32.8,4.0,3.9199999999999946,33.29,35.5,32.15,3.3500000000000014,3.3500000000000014,34.21,36.6,32.3,4.300000000000004,4.300000000000004,70819,141554,23939,117615,58478
2017-10-01,35.879999999999995,36.8,34.4,2.3999999999999986,-1.0,36.614,36.92,36.4,0.5200000000000031,-0.5200000000000031,35.11,35.7,34.3,1.4000000000000057,1.25,35.88,36.35,34.55,1.8000000000000043,1.7000000000000028,59426,95536,37108,58428,-22119
2017-10-08,36.46,37.05,35.85,1.1999999999999957,1.1999999999999957,36.926,37.2,36.62,0.5800000000000054,0.480000000000004,36.132,36.3,35.85,0.44999999999999574,0.25,36.57,36.85,36.35,0.5,0.29999999999999716,48021,59635,35423,24212,1249
2017-10-15,36.45,36.6,36.35,0.25,-0.05000000000000426,36.84,37.0,36.6,0.3999999999999986,0.3999999999999986,36.178000000000004,36.35,36.03,0.3200000000000003,0.14999999999999858,36.57,36.7,36.45,0.25,0.25,33383,40809,19768,21041,3388
2017-10-22,35.49,36.8,34.25,2.549999999999997,-2.5,35.961999999999996,36.8,34.4,2.3999999999999986,-0.6799999999999997,33.989999999999995,35.8,32.55,3.25,-2.6499999999999986,34.81,36.1,32.85,3.25,-0.5500000000000043,100180,168581,50183,118398,100045
