Date,Fidelity NASDAQ Composite_etf_Open_average,Fidelity NASDAQ Composite_etf_Open_max,Fidelity NASDAQ Composite_etf_Open_min,Fidelity NASDAQ Composite_etf_Open_volatility,Fidelity NASDAQ Composite_etf_Open_change,Fidelity NASDAQ Composite_etf_High_average,Fidelity NASDAQ Composite_etf_High_max,Fidelity NASDAQ Composite_etf_High_min,Fidelity NASDAQ Composite_etf_High_volatility,Fidelity NASDAQ Composite_etf_High_change,Fidelity NASDAQ Composite_etf_Low_average,Fidelity NASDAQ Composite_etf_Low_max,Fidelity NASDAQ Composite_etf_Low_min,Fidelity NASDAQ Composite_etf_Low_volatility,Fidelity NASDAQ Composite_etf_Low_change,Fidelity NASDAQ Composite_etf_Close_average,Fidelity NASDAQ Composite_etf_Close_max,Fidelity NASDAQ Composite_etf_Close_min,Fidelity NASDAQ Composite_etf_Close_volatility,Fidelity NASDAQ Composite_etf_Close_change
2016-08-07,205.11,205.11,205.11,0.0,0.0,206.05,206.05,206.05,0.0,0.0,205.11,205.11,205.11,0.0,0.0,206.05,206.05,206.05,0.0,0.0
2016-08-14,206.95,206.95,206.95,0.0,0.0,206.95,206.95,206.95,0.0,0.0,206.02,206.02,206.02,0.0,0.0,206.47,206.47,206.47,0.0,0.0
2016-08-21,204.76,204.76,204.76,0.0,0.0,206.75,206.75,206.75,0.0,0.0,204.5,204.5,204.5,0.0,0.0,205.44,205.44,205.44,0.0,0.0
2016-08-28,207.16,207.16,207.16,0.0,0.0,207.36,207.36,207.36,0.0,0.0,206.22,206.22,206.22,0.0,0.0,206.84,206.84,206.84,0.0,0.0
2016-09-04,206.7,206.7,206.7,0.0,0.0,206.7,206.7,206.7,0.0,0.0,202.0,202.0,202.0,0.0,0.0,202.18,202.18,202.18,0.0,0.0
2016-09-11,206.88,206.88,206.88,0.0,0.0,206.88,206.88,206.88,0.0,0.0,205.43,205.43,205.43,0.0,0.0,206.25,206.25,206.25,0.0,0.0
2016-09-18,209.88,209.88,209.88,0.0,0.0,209.88,209.88,209.88,0.0,0.0,208.53,208.53,208.53,0.0,0.0,208.61,208.61,208.61,0.0,0.0
2016-09-25,208.24,208.24,208.24,0.0,0.0,209.59,209.59,209.59,0.0,0.0,207.93,207.93,207.93,0.0,0.0,208.91,208.91,208.91,0.0,0.0
2016-10-02,209.16,209.16,209.16,0.0,0.0,209.16,209.16,209.16,0.0,0.0,207.3,207.3,207.3,0.0,0.0,208.43,208.43,208.43,0.0,0.0
2016-10-09,205.53,205.53,205.53,0.0,0.0,206.78,206.78,206.78,0.0,0.0,205.15,205.15,205.15,0.0,0.0,205.21,205.21,205.21,0.0,0.0
2016-10-16,206.76,206.76,206.76,0.0,0.0,207.08,207.08,207.08,0.0,0.0,206.03,206.03,206.03,0.0,0.0,207.06,207.06,207.06,0.0,0.0
2016-10-23,205.32,205.32,205.32,0.0,0.0,205.97,205.97,205.97,0.0,0.0,203.86,203.86,203.86,0.0,0.0,204.02,204.02,204.02,0.0,0.0
2016-10-30,199.56,199.56,199.56,0.0,0.0,200.47,200.47,200.47,0.0,0.0,198.53,198.53,198.53,0.0,0.0,198.53,198.53,198.53,0.0,0.0
2016-11-06,205.8,205.8,205.8,0.0,0.0,206.48,206.48,206.48,0.0,0.0,204.21,204.21,204.21,0.0,0.0,206.48,206.48,206.48,0.0,0.0
2016-11-13,210.72,210.72,210.72,0.0,0.0,210.72,210.72,210.72,0.0,0.0,209.3,209.3,209.3,0.0,0.0,210.07,210.07,210.07,0.0,0.0
2016-11-20,212.96,212.96,212.96,0.0,0.0,212.99,212.99,212.99,0.0,0.0,212.24,212.24,212.24,0.0,0.0,212.9,212.9,212.9,0.0,0.0
2016-11-27,205.1,205.1,205.1,0.0,0.0,207.69,207.69,207.69,0.0,0.0,205.1,205.1,205.1,0.0,0.0,207.26,207.26,207.26,0.0,0.0
2016-12-04,215.28,215.28,215.28,0.0,0.0,215.28,215.28,215.28,0.0,0.0,214.14,214.14,214.14,0.0,0.0,214.85,214.85,214.85,0.0,0.0
2016-12-11,215.83,215.83,215.83,0.0,0.0,215.83,215.83,215.83,0.0,0.0,213.19,213.19,213.19,0.0,0.0,214.64,214.64,214.64,0.0,0.0
2016-12-18,214.75,214.75,214.75,0.0,0.0,215.0,215.0,215.0,0.0,0.0,214.01,214.01,214.01,0.0,0.0,215.0,215.0,215.0,0.0,0.0
2016-12-25,214.72,214.72,214.72,0.0,0.0,214.72,214.72,214.72,0.0,0.0,211.43,211.43,211.43,0.0,0.0,211.62,211.62,211.62,0.0,0.0
2017-01-01,216.52,216.52,216.52,0.0,0.0,217.71,217.71,217.71,0.0,0.0,215.94,215.94,215.94,0.0,0.0,217.54,217.54,217.54,0.0,0.0
2017-01-08,218.53,218.53,218.53,0.0,0.0,219.67,219.67,219.67,0.0,0.0,218.53,218.53,218.53,0.0,0.0,219.27,219.27,219.27,0.0,0.0
2017-01-15,219.81,219.81,219.81,0.0,0.0,219.81,219.81,219.81,0.0,0.0,218.1,218.1,218.1,0.0,0.0,218.38,218.38,218.38,0.0,0.0
2017-01-22,223.09,223.09,223.09,0.0,0.0,223.22,223.22,223.22,0.0,0.0,222.2,222.2,222.2,0.0,0.0,222.77,222.77,222.77,0.0,0.0
2017-01-29,222.43,222.43,222.43,0.0,0.0,222.99,222.99,222.99,0.0,0.0,222.11,222.11,222.11,0.0,0.0,222.98,222.98,222.98,0.0,0.0
2017-02-05,226.3,226.3,226.3,0.0,0.0,226.33,226.33,226.33,0.0,0.0,225.2,225.2,225.2,0.0,0.0,226.15,226.15,226.15,0.0,0.0
2017-02-12,228.7,228.7,228.7,0.0,0.0,229.94,229.94,229.94,0.0,0.0,228.7,228.7,228.7,0.0,0.0,229.94,229.94,229.94,0.0,0.0
2017-02-19,229.46,229.46,229.46,0.0,0.0,229.95,229.95,229.95,0.0,0.0,228.02,228.02,228.02,0.0,0.0,229.78,229.78,229.78,0.0,0.0
2017-02-26,231.52,231.52,231.52,0.0,0.0,231.52,231.52,231.52,0.0,0.0,230.27,230.27,230.27,0.0,0.0,231.51,231.51,231.51,0.0,0.0
2017-03-05,230.95,230.95,230.95,0.0,0.0,231.46,231.46,231.46,0.0,0.0,229.84,229.84,229.84,0.0,0.0,231.1,231.1,231.1,0.0,0.0
2017-03-12,233.15,233.15,233.15,0.0,0.0,233.15,233.15,233.15,0.0,0.0,231.87,231.87,231.87,0.0,0.0,232.39,232.39,232.39,0.0,0.0
2017-03-19,229.07,229.07,229.07,0.0,0.0,230.58,230.58,230.58,0.0,0.0,228.51,228.51,228.51,0.0,0.0,228.99,228.99,228.99,0.0,0.0
2017-03-26,232.76,232.76,232.76,0.0,0.0,233.44,233.44,233.44,0.0,0.0,232.61,232.61,232.61,0.0,0.0,233.23,233.23,233.23,0.0,0.0
2017-04-02,232.0,232.0,232.0,0.0,0.0,232.0,232.0,232.0,0.0,0.0,230.77,230.77,230.77,0.0,0.0,231.6,231.6,231.6,0.0,0.0
2017-04-09,229.69,229.69,229.69,0.0,0.0,230.31,230.31,230.31,0.0,0.0,228.7,228.7,228.7,0.0,0.0,228.97,228.97,228.97,0.0,0.0
2017-04-16,233.85,233.85,233.85,0.0,0.0,233.85,233.85,233.85,0.0,0.0,232.19,232.19,232.19,0.0,0.0,232.9,232.9,232.9,0.0,0.0
2017-04-23,239.03,239.03,239.03,0.0,0.0,239.03,239.03,239.03,0.0,0.0,237.76,237.76,237.76,0.0,0.0,238.3,238.3,238.3,0.0,0.0
2017-04-30,240.9,240.9,240.9,0.0,0.0,240.9,240.9,240.9,0.0,0.0,238.95,238.95,238.95,0.0,0.0,240.39,240.39,240.39,0.0,0.0
2017-05-07,241.15,241.15,241.15,0.0,0.0,241.33,241.33,241.33,0.0,0.0,240.5,240.5,240.5,0.0,0.0,241.2,241.2,241.2,0.0,0.0
2017-05-14,240.62,240.62,240.62,0.0,0.0,240.91,240.91,240.91,0.0,0.0,239.72,239.72,239.72,0.0,0.0,239.87,239.87,239.87,0.0,0.0
2017-05-21,245.31,245.31,245.31,0.0,0.0,245.31,245.31,245.31,0.0,0.0,244.36,244.36,244.36,0.0,0.0,244.88,244.88,244.88,0.0,0.0
2017-05-28,248.0,248.0,248.0,0.0,0.0,248.88,248.88,248.88,0.0,0.0,246.84,246.84,246.84,0.0,0.0,248.7,248.7,248.7,0.0,0.0
2017-06-04,250.25,250.25,250.25,0.0,0.0,250.25,250.25,250.25,0.0,0.0,242.04,242.04,242.04,0.0,0.0,244.93,244.93,244.93,0.0,0.0
2017-06-11,243.14,243.14,243.14,0.0,0.0,243.14,243.14,243.14,0.0,0.0,240.77,240.77,240.77,0.0,0.0,242.08,242.08,242.08,0.0,0.0
2017-06-18,245.43,245.43,245.43,0.0,0.0,246.45,246.45,246.45,0.0,0.0,244.4,244.4,244.4,0.0,0.0,246.45,246.45,246.45,0.0,0.0
2017-06-25,240.84,240.84,240.84,0.0,0.0,242.3,242.3,242.3,0.0,0.0,240.84,240.84,240.84,0.0,0.0,241.55,241.55,241.55,0.0,0.0
2017-07-02,239.32,239.32,239.32,0.0,0.0,242.03,242.03,242.03,0.0,0.0,239.32,239.32,239.32,0.0,0.0,241.88,241.88,241.88,0.0,0.0
2017-07-09,247.66,247.66,247.66,0.0,0.0,248.25,248.25,248.25,0.0,0.0,246.77,246.77,246.77,0.0,0.0,248.15,248.15,248.15,0.0,0.0
2017-07-16,250.8,250.8,250.8,0.0,0.0,251.25,251.25,251.25,0.0,0.0,250.44,250.44,250.44,0.0,0.0,251.24,251.24,251.24,0.0,0.0
2017-07-23,249.88,249.88,249.88,0.0,0.0,250.84,250.84,250.84,0.0,0.0,249.48,249.48,249.48,0.0,0.0,250.75,250.75,250.75,0.0,0.0
2017-07-30,249.26,249.26,249.26,0.0,0.0,250.23,250.23,250.23,0.0,0.0,249.23,249.23,249.23,0.0,0.0,249.87,249.87,249.87,0.0,0.0
2017-08-06,244.56,244.56,244.56,0.0,0.0,246.39,246.39,246.39,0.0,0.0,244.56,244.56,244.56,0.0,0.0,246.2,246.2,246.2,0.0,0.0
2017-08-13,245.53,245.53,245.53,0.0,0.0,246.07,246.07,246.07,0.0,0.0,243.58,243.58,243.58,0.0,0.0,244.89,244.89,244.89,0.0,0.0
2017-08-20,247.24,247.24,247.24,0.0,0.0,248.0,248.0,248.0,0.0,0.0,246.4,246.4,246.4,0.0,0.0,246.75,246.75,246.75,0.0,0.0
2017-08-27,254.0,254.0,254.0,0.0,0.0,254.0,254.0,254.0,0.0,0.0,252.78,252.78,252.78,0.0,0.0,253.62,253.62,253.62,0.0,0.0
2017-09-03,252.45,252.45,252.45,0.0,0.0,252.45,252.45,252.45,0.0,0.0,250.04,250.04,250.04,0.0,0.0,250.64,250.64,250.64,0.0,0.0
2017-09-10,251.71,251.71,251.71,0.0,0.0,253.59,253.59,253.59,0.0,0.0,251.59,251.59,251.59,0.0,0.0,253.25,253.25,253.25,0.0,0.0
2017-09-17,252.04,252.04,252.04,0.0,0.0,252.58,252.58,252.58,0.0,0.0,251.58,251.58,251.58,0.0,0.0,252.11,252.11,252.11,0.0,0.0
2017-09-24,254.24,254.24,254.24,0.0,0.0,255.25,255.25,255.25,0.0,0.0,253.96,253.96,253.96,0.0,0.0,255.17,255.17,255.17,0.0,0.0
2017-10-01,257.66,257.66,257.66,0.0,0.0,258.95,258.95,258.95,0.0,0.0,257.66,257.66,257.66,0.0,0.0,258.94,258.94,258.94,0.0,0.0
2017-10-08,259.47,259.47,259.47,0.0,0.0,259.91,259.91,259.91,0.0,0.0,259.38,259.38,259.38,0.0,0.0,259.65,259.65,259.65,0.0,0.0
2017-10-15,260.49,260.49,260.49,0.0,0.0,261.05,261.05,261.05,0.0,0.0,260.37,260.37,260.37,0.0,0.0,260.6,260.6,260.6,0.0,0.0
2017-10-22,260.95,260.95,260.95,0.0,0.0,263.74,263.74,263.74,0.0,0.0,260.58,260.58,260.58,0.0,0.0,263.45,263.45,263.45,0.0,0.0
2017-10-29,265.6,265.6,265.6,0.0,0.0,266.03,266.03,266.03,0.0,0.0,264.07,264.07,264.07,0.0,0.0,266.03,266.03,266.03,0.0,0.0
2017-11-05,265.25,265.25,265.25,0.0,0.0,265.71,265.71,265.71,0.0,0.0,264.7,264.7,264.7,0.0,0.0,265.6,265.6,265.6,0.0,0.0
2017-11-12,267.59,267.59,267.59,0.0,0.0,267.59,267.59,267.59,0.0,0.0,266.67,266.67,266.67,0.0,0.0,267.04,267.04,267.04,0.0,0.0
2017-11-19,270.98,270.98,270.98,0.0,0.0,271.16,271.16,271.16,0.0,0.0,270.46,270.46,270.46,0.0,0.0,271.16,271.16,271.16,0.0,0.0
2017-11-26,270.18,270.18,270.18,0.0,0.0,270.35,270.35,270.35,0.0,0.0,265.62,265.62,265.62,0.0,0.0,269.6,269.6,269.6,0.0,0.0
2017-12-03,270.18,270.18,270.18,0.0,0.0,270.67,270.67,270.67,0.0,0.0,269.02,269.02,269.02,0.0,0.0,269.36,269.36,269.36,0.0,0.0
2017-12-10,270.3,270.3,270.3,0.0,0.0,272.7,272.7,272.7,0.0,0.0,270.05,270.05,270.05,0.0,0.0,272.15,272.15,272.15,0.0,0.0
2017-12-17,274.14,274.14,274.14,0.0,0.0,274.14,274.14,274.14,0.0,0.0,272.71,272.71,272.71,0.0,0.0,273.43,273.43,273.43,0.0,0.0
2017-12-24,273.3,273.3,273.3,0.0,0.0,273.3,273.3,273.3,0.0,0.0,271.12,271.12,271.12,0.0,0.0,271.12,271.12,271.12,0.0,0.0
2017-12-31,279.58,279.58,279.58,0.0,0.0,280.27,280.27,280.27,0.0,0.0,277.95,277.95,277.95,0.0,0.0,280.24,280.24,280.24,0.0,0.0
