Date,SDPIStock_Open_average,SDPIStock_Open_max,SDPIStock_Open_min,SDPIStock_Open_volatility,SDPIStock_Open_change,SDPIStock_High_average,SDPIStock_High_max,SDPIStock_High_min,SDPIStock_High_volatility,SDPIStock_High_change,SDPIStock_Low_average,SDPIStock_Low_max,SDPIStock_Low_min,SDPIStock_Low_volatility,SDPIStock_Low_change,SDPIStock_Close_average,SDPIStock_Close_max,SDPIStock_Close_min,SDPIStock_Close_volatility,SDPIStock_Close_change,SDPIStock_Volume_average,SDPIStock_Volume_max,SDPIStock_Volume_min,SDPIStock_Volume_volatility,SDPIStock_Volume_change
2016-01-03,1.0375,1.08,1.01,0.07000000000000006,0.020000000000000018,1.0725,1.1,1.03,0.07000000000000006,-0.07000000000000006,1.025,1.08,0.96,0.1200000000000001,0.07000000000000006,1.065,1.08,1.03,0.050000000000000044,-0.040000000000000036,662,1959,100,1859,-1859
2016-01-10,1.0066666666666666,1.01,1.0,0.010000000000000009,-0.010000000000000009,1.0066666666666666,1.01,1.0,0.010000000000000009,-0.010000000000000009,1.0066666666666666,1.01,1.0,0.010000000000000009,-0.010000000000000009,1.0066666666666666,1.01,1.0,0.010000000000000009,-0.010000000000000009,345,567,130,437,437
2016-01-17,0.99,1.01,0.96,0.050000000000000044,0.010000000000000009,0.995,1.01,0.96,0.050000000000000044,0.0,0.915,0.96,0.84,0.12,0.0,0.9724999999999999,1.0,0.94,0.06000000000000005,-0.030000000000000027,6688,21703,560,21143,-21143
2016-01-24,1.0775000000000001,1.17,1.0,0.16999999999999993,0.09999999999999987,1.44,2.6,1.02,1.58,1.53,1.04,1.1,0.99,0.1100000000000001,0.1100000000000001,1.3275000000000001,2.25,0.99,1.26,1.26,108294,425273,250,425023,422973
2016-01-31,1.936,2.45,1.56,0.8900000000000001,-0.7700000000000002,2.086,2.6,1.77,0.8300000000000001,-0.8300000000000001,1.712,1.91,1.56,0.34999999999999987,-0.19999999999999996,1.77,1.95,1.63,0.32000000000000006,-0.17000000000000015,39254,138596,1326,137270,-137270
2016-02-07,1.558,1.69,1.45,0.24,-0.1100000000000001,1.662,1.8,1.56,0.24,0.15000000000000013,1.48,1.55,1.45,0.10000000000000009,-0.10000000000000009,1.562,1.7,1.45,0.25,0.050000000000000044,5781,12099,722,11377,3344
2016-02-14,1.66,1.75,1.58,0.16999999999999993,-0.10000000000000009,1.8199999999999998,2.05,1.68,0.3699999999999999,-0.31999999999999984,1.5766666666666667,1.65,1.5,0.1499999999999999,0.1499999999999999,1.6433333333333333,1.68,1.58,0.09999999999999987,0.08999999999999986,8328,22830,825,22005,-22005
2016-02-21,1.66,1.7,1.6,0.09999999999999987,-0.050000000000000044,1.662,1.7,1.6,0.09999999999999987,-0.040000000000000036,1.644,1.7,1.58,0.11999999999999988,-0.06000000000000005,1.644,1.7,1.58,0.11999999999999988,-0.06000000000000005,853,1804,206,1598,137
2016-02-28,1.78,1.88,1.7,0.17999999999999994,0.050000000000000044,1.87,2.0,1.78,0.21999999999999997,-0.21999999999999997,1.706,1.76,1.63,0.13000000000000012,0.030000000000000027,1.798,2.0,1.63,0.3700000000000001,-0.27,1692,1894,1556,338,268
2016-03-06,1.918,1.99,1.83,0.15999999999999992,0.15999999999999992,1.954,1.99,1.9,0.09000000000000008,0.09000000000000008,1.83,1.87,1.81,0.06000000000000005,-0.010000000000000009,1.838,1.87,1.81,0.06000000000000005,-0.050000000000000044,4939,8135,1301,6834,4372
2016-03-13,1.8719999999999999,1.99,1.71,0.28,-0.17999999999999994,1.928,1.99,1.87,0.11999999999999988,-0.08999999999999986,1.71,1.82,1.6,0.21999999999999997,-0.13000000000000012,1.742,1.86,1.61,0.25,-0.15000000000000013,7378,19913,1543,18370,18370
2016-03-20,1.5525,1.66,1.49,0.16999999999999993,-0.1499999999999999,1.6,1.66,1.51,0.1499999999999999,-0.1499999999999999,1.4425,1.5,1.36,0.1399999999999999,0.09999999999999987,1.5025,1.55,1.46,0.09000000000000008,0.0,4108,7527,1516,6011,-3541
2016-03-27,1.412,1.51,1.3,0.20999999999999996,-0.20999999999999996,1.452,1.53,1.37,0.15999999999999992,-0.15999999999999992,1.344,1.41,1.3,0.10999999999999988,-0.10999999999999988,1.3960000000000001,1.5,1.35,0.1499999999999999,-0.1499999999999999,3217,8903,672,8231,-289
2016-04-03,1.3719999999999999,1.44,1.3,0.1399999999999999,0.1399999999999999,1.44,1.49,1.41,0.08000000000000007,-0.050000000000000044,1.356,1.4,1.3,0.09999999999999987,0.09999999999999987,1.414,1.49,1.37,0.11999999999999988,-0.09000000000000008,1969,3644,416,3228,-3228
2016-04-10,1.488,1.54,1.4,0.14000000000000012,0.1200000000000001,1.544,1.63,1.47,0.15999999999999992,0.15999999999999992,1.432,1.52,1.39,0.13000000000000012,0.1200000000000001,1.484,1.55,1.4,0.15000000000000013,0.15000000000000013,4008,14308,373,13935,1259
2016-04-17,1.61,1.71,1.55,0.15999999999999992,0.15999999999999992,1.64,1.74,1.55,0.18999999999999995,0.18999999999999995,1.572,1.65,1.48,0.16999999999999993,0.16999999999999993,1.6119999999999999,1.67,1.51,0.15999999999999992,0.1399999999999999,2731,6294,455,5839,-1613
2016-04-24,1.766,1.84,1.72,0.1200000000000001,0.1200000000000001,1.8,1.88,1.72,0.15999999999999992,0.15999999999999992,1.75,1.8,1.72,0.08000000000000007,0.050000000000000044,1.778,1.84,1.72,0.1200000000000001,0.1200000000000001,908,2200,115,2085,759
2016-05-01,1.81,1.85,1.76,0.09000000000000008,0.030000000000000027,1.822,1.85,1.8,0.050000000000000044,0.030000000000000027,1.786,1.81,1.76,0.050000000000000044,0.010000000000000009,1.796,1.81,1.77,0.040000000000000036,0.010000000000000009,459,895,130,765,-492
2016-05-08,1.8325,1.87,1.8,0.07000000000000006,0.07000000000000006,1.8625,1.91,1.8,0.10999999999999988,0.09999999999999987,1.82,1.87,1.75,0.1200000000000001,0.1200000000000001,1.84,1.9,1.76,0.1399999999999999,0.1399999999999999,694,1409,373,1036,-1036
2016-05-15,1.8225,1.97,1.61,0.3599999999999999,-0.2999999999999998,1.8599999999999999,2.0,1.67,0.33000000000000007,-0.33000000000000007,1.7,1.9,1.47,0.42999999999999994,-0.31999999999999984,1.76,2.0,1.58,0.41999999999999993,-0.41999999999999993,4764,10687,1035,9652,-3745
2016-05-22,1.672,1.72,1.6,0.11999999999999988,0.07999999999999985,1.682,1.74,1.6,0.1399999999999999,0.07999999999999985,1.656,1.72,1.57,0.1499999999999999,0.05999999999999983,1.668,1.74,1.57,0.16999999999999993,0.07999999999999985,901,1547,188,1359,-193
2016-05-29,1.775,1.82,1.7,0.1200000000000001,0.07000000000000006,1.82,1.84,1.8,0.040000000000000036,0.010000000000000009,1.73,1.81,1.65,0.16000000000000014,-0.050000000000000044,1.7825,1.84,1.73,0.1100000000000001,-0.07000000000000006,2081,3342,1010,2332,202
2016-06-05,1.902,2.06,1.77,0.29000000000000004,0.050000000000000044,2.008,2.25,1.85,0.3999999999999999,0.039999999999999813,1.82,1.92,1.75,0.16999999999999993,0.030000000000000027,1.874,2.0,1.75,0.25,0.020000000000000018,4808,10862,1204,9658,-1030
2016-06-12,1.824,1.88,1.73,0.1499999999999999,-0.009999999999999787,1.864,1.91,1.82,0.08999999999999986,0.020000000000000018,1.798,1.87,1.73,0.14000000000000012,0.030000000000000027,1.832,1.91,1.75,0.15999999999999992,0.06999999999999984,1207,1550,600,950,-392
2016-06-19,1.908,1.98,1.87,0.10999999999999988,0.009999999999999787,2.002,2.2,1.87,0.33000000000000007,0.33000000000000007,1.888,1.91,1.87,0.039999999999999813,0.009999999999999787,1.968,2.2,1.87,0.33000000000000007,0.33000000000000007,2514,8038,209,7829,7829
2016-06-26,2.114,2.2,1.99,0.2100000000000002,-0.020000000000000018,2.148,2.2,2.06,0.14000000000000012,-0.020000000000000018,2.024,2.13,1.94,0.18999999999999995,0.08000000000000007,2.074,2.15,2.0,0.1499999999999999,0.020000000000000018,5641,19009,521,18488,-5620
2016-07-03,1.9075,1.96,1.85,0.10999999999999988,-0.08999999999999986,1.9075,1.96,1.85,0.10999999999999988,-0.08999999999999986,1.875,1.96,1.81,0.1499999999999999,-0.09999999999999987,1.875,1.96,1.81,0.1499999999999999,-0.09999999999999987,951,2220,250,1970,173
2016-07-10,1.65,1.86,1.47,0.3900000000000001,-0.3600000000000001,1.6625,1.86,1.47,0.3900000000000001,-0.31000000000000005,1.5775000000000001,1.84,1.4,0.44000000000000017,-0.3700000000000001,1.6225,1.86,1.46,0.40000000000000013,-0.3600000000000001,4279,9112,448,8664,5004
2016-07-17,1.466,1.55,1.44,0.1100000000000001,0.10000000000000009,1.79,2.68,1.45,1.2300000000000002,0.43999999999999995,1.3659999999999999,1.45,1.21,0.24,-0.09999999999999987,1.46,1.55,1.42,0.13000000000000012,-0.030000000000000027,35743,130829,1131,129698,15041
2016-07-24,1.528,1.76,1.29,0.47,0.3999999999999999,1.706,1.85,1.45,0.40000000000000013,0.3800000000000001,1.424,1.67,1.2,0.47,0.31000000000000005,1.614,1.8,1.34,0.45999999999999996,0.32999999999999985,18072,29058,14751,14307,-1390
2016-07-31,1.534,1.79,1.37,0.41999999999999993,-0.41999999999999993,1.584,1.94,1.4,0.54,-0.54,1.418,1.65,1.3,0.34999999999999987,-0.2799999999999998,1.456,1.65,1.37,0.2799999999999998,-0.27,8997,19837,2897,16940,-16940
2016-08-07,1.41,1.43,1.39,0.040000000000000036,0.020000000000000018,1.41,1.43,1.39,0.040000000000000036,0.020000000000000018,1.3279999999999998,1.41,1.07,0.33999999999999986,-0.30999999999999983,1.3659999999999999,1.41,1.25,0.15999999999999992,-0.1299999999999999,5553,20117,1527,18590,18517
2016-08-14,1.188,1.23,1.17,0.06000000000000005,-0.06000000000000005,1.262,1.35,1.2,0.15000000000000013,0.030000000000000027,1.1280000000000001,1.19,1.1,0.08999999999999986,0.0,1.198,1.27,1.15,0.1200000000000001,-0.050000000000000044,7959,14009,948,13061,-2674
2016-08-21,1.1199999999999999,1.16,1.07,0.08999999999999986,-0.030000000000000027,1.1466666666666665,1.16,1.13,0.030000000000000027,-0.030000000000000027,1.0666666666666667,1.13,1.01,0.11999999999999988,0.11999999999999988,1.1033333333333333,1.13,1.06,0.06999999999999984,0.06999999999999984,5671,11369,1101,10268,-10268
2016-08-28,1.176,1.2,1.14,0.06000000000000005,-0.06000000000000005,1.248,1.5,1.14,0.3600000000000001,-0.1100000000000001,1.12,1.15,1.09,0.05999999999999983,-0.05999999999999983,1.184,1.25,1.13,0.1200000000000001,-0.1200000000000001,8935,27320,880,26440,-8643
2016-09-04,0.9924999999999999,1.13,0.93,0.19999999999999984,-0.19999999999999984,1.0074999999999998,1.13,0.94,0.18999999999999995,-0.18999999999999995,0.9475,1.0,0.92,0.07999999999999996,-0.07999999999999996,0.9575,1.0,0.93,0.06999999999999995,-0.06999999999999995,14092,20281,5742,14539,-14539
2016-09-11,0.9582,1.03,0.8809999999999999,0.14900000000000013,0.0,1.016,1.06,0.93,0.13,0.13,0.8996000000000001,0.9670000000000001,0.861,0.1060000000000001,0.030000000000000027,0.992,1.06,0.9,0.16000000000000003,0.16000000000000003,26763,54918,8811,46107,30916
2016-09-18,1.072,1.14,1.05,0.08999999999999986,0.0,1.132,1.2,1.08,0.11999999999999988,-0.050000000000000044,1.032,1.05,1.02,0.030000000000000027,0.030000000000000027,1.084,1.14,1.04,0.09999999999999987,-0.04999999999999982,14641,48009,3093,44916,-40738
