Date,HD_stock_Open_average,HD_stock_Open_max,HD_stock_Open_min,HD_stock_Open_volatility,HD_stock_Open_change,HD_stock_High_average,HD_stock_High_max,HD_stock_High_min,HD_stock_High_volatility,HD_stock_High_change,HD_stock_Low_average,HD_stock_Low_max,HD_stock_Low_min,HD_stock_Low_volatility,HD_stock_Low_change,HD_stock_Close_average,HD_stock_Close_max,HD_stock_Close_min,HD_stock_Close_volatility,HD_stock_Close_change,HD_stock_Volume_average,HD_stock_Volume_max,HD_stock_Volume_min,HD_stock_Volume_volatility,HD_stock_Volume_change
2016-03-20,130.5675,131.53,129.54,1.990000000000009,-1.990000000000009,131.3225,132.13,130.76,1.3700000000000045,-1.3700000000000045,129.9,130.27,129.46,0.8100000000000023,-0.8100000000000023,130.57,131.01,130.22,0.789999999999992,-0.549999999999983,3709555,3946527,3449469,497058,-367487
2016-03-27,132.274,133.56,130.6,2.960000000000008,2.5,133.626,135.2,131.81,3.3899999999999864,3.3899999999999864,132.028,133.1,130.49,2.609999999999985,2.609999999999985,133.05,134.85,131.08,3.769999999999982,3.769999999999982,3422036,4259433,2621143,1638290,1638290
2016-04-03,134.774,136.07,134.2,1.8700000000000045,-1.4499999999999886,135.506,136.23,134.62,1.6099999999999852,-1.6099999999999852,133.65,134.35,133.06,1.289999999999992,-1.289999999999992,134.472,135.44,133.62,1.8199999999999932,-1.2299999999999898,3572093,4068595,2924397,1144198,-623856
2016-04-10,133.93,134.86,133.3,1.5600000000000023,0.8299999999999841,134.93,135.28,134.71,0.5699999999999932,0.19999999999998863,133.228,133.97,132.88,1.0900000000000034,1.009999999999991,134.12199999999999,135.01,133.01,2.0,2.0,3948216,4324776,3472679,852097,36234
2016-04-17,135.488,136.8,134.81,1.990000000000009,0.03999999999999204,136.21,137.0,135.49,1.509999999999991,-1.1200000000000045,134.374,134.85,133.41,1.4399999999999977,-1.3300000000000125,135.538,136.8,134.6,2.200000000000017,-1.1400000000000148,4219556,4760195,3542180,1218015,215879
2016-04-24,134.632,135.37,132.71,2.6599999999999966,-2.469999999999999,135.598,136.28,134.3,1.9799999999999898,-1.4299999999999784,133.632,134.88,131.75,3.1299999999999955,-2.530000000000001,134.672,135.75,132.73,3.0200000000000102,-1.7600000000000193,3998854,5553551,2835404,2718147,1774649
2016-05-01,134.552,135.45,133.59,1.8599999999999852,0.10999999999998522,135.734,136.25,135.37,0.8799999999999955,-0.4399999999999977,133.908,134.31,133.13,1.1800000000000068,0.0,135.224,136.05,134.54,1.5100000000000193,-0.35000000000002274,3543382,4284363,3192089,1092274,-927515
2016-05-08,135.504,136.8,133.81,2.990000000000009,-1.7800000000000011,136.334,137.82,135.0,2.819999999999993,-1.1399999999999864,134.342,136.3,133.03,3.2700000000000102,-2.210000000000008,135.074,137.51,133.13,4.3799999999999955,-3.1100000000000136,4784979,6058405,3552322,2506083,1743467
2016-05-15,132.272,133.84,131.03,2.8100000000000023,-1.950000000000017,133.8,136.55,132.13,4.420000000000016,-3.490000000000009,131.346,133.08,130.02,3.0600000000000023,-1.3300000000000125,132.538,135.34,131.73,3.6100000000000136,-3.490000000000009,8462052,15989556,4577199,11412357,-3304997
2016-05-22,132.936,134.07,131.84,2.2299999999999898,2.2299999999999898,134.026,134.9,132.48,2.420000000000016,2.420000000000016,132.52800000000002,133.38,131.3,2.079999999999984,2.079999999999984,133.194,134.05,131.42,2.630000000000024,2.5200000000000102,4415157,5181511,3854497,1327014,170775
2016-05-29,132.3825,133.57,131.58,1.9899999999999807,-1.039999999999992,132.8375,133.8,132.12,1.6800000000000068,-1.0700000000000216,131.28,131.72,130.92,0.8000000000000114,-0.8000000000000114,132.025,132.41,131.74,0.6699999999999875,-0.37999999999999545,4781388,6366892,3858481,2508411,-2211040
2016-06-05,129.58599999999998,130.82,128.45,2.3700000000000045,-2.3700000000000045,130.206,130.87,129.23,1.6400000000000148,-1.6400000000000148,128.858,129.32,128.21,1.1099999999999852,-0.2599999999999909,129.366,129.92,128.83,1.089999999999975,-0.3599999999999852,4720943,8051735,3450623,4601112,-4125725
2016-06-12,127.112,128.94,125.74,3.200000000000003,-1.4200000000000017,127.992,129.45,127.44,2.009999999999991,-1.6699999999999875,126.074,127.78,124.71,3.0700000000000074,-1.0499999999999972,126.82,127.83,125.24,2.5900000000000034,-0.6899999999999977,5849731,7541933,4432314,3109619,2711026
2016-06-19,127.77199999999999,128.98,126.1,2.8799999999999955,-2.030000000000001,128.606,129.1,127.8,1.2999999999999972,-1.0499999999999972,127.01,127.45,125.5,1.9500000000000028,-1.9200000000000017,127.53,128.29,126.4,1.8899999999999864,-1.2199999999999989,4993814,8979810,3600869,5378941,5099531
2016-06-26,126.938,128.29,125.34,2.9499999999999886,2.9499999999999886,127.968,130.23,125.75,4.47999999999999,4.47999999999999,126.068,128.12,123.62,4.5,4.5,127.376,129.62,124.67,4.950000000000003,4.950000000000003,5825809,6641997,5385017,1256980,-29542
2016-07-03,130.595,132.33,129.2,3.130000000000024,2.730000000000018,132.1575,134.36,130.48,3.880000000000024,3.880000000000024,130.085,132.25,128.5,3.75,3.75,131.605,134.34,129.35,4.990000000000009,4.990000000000009,4452388,4933160,3973585,959575,709644
2016-07-10,134.886,135.24,134.4,0.8400000000000034,0.28999999999999204,135.49,135.99,134.79,1.200000000000017,-0.28999999999999204,134.066,134.65,133.1,1.5500000000000114,0.20000000000001705,134.574,135.15,133.56,1.5900000000000034,-0.37000000000000455,4174764,5322955,3122618,2200337,745967
2016-07-17,136.42,137.4,135.46,1.9399999999999977,0.9499999999999886,136.952,137.45,136.48,0.9699999999999989,0.1599999999999966,135.714,136.77,134.81,1.960000000000008,1.1500000000000057,136.664,137.41,136.07,1.3400000000000034,0.18000000000000682,3651368,4975146,2627239,2347907,-1103686
2016-07-24,136.742,137.46,136.19,1.2700000000000102,0.9099999999999966,137.778,138.72,136.85,1.8700000000000045,1.8700000000000045,136.342,137.44,135.96,1.4799999999999898,1.289999999999992,137.15200000000002,138.24,136.31,1.9300000000000068,1.740000000000009,3170296,3662581,2575629,1086952,310028
2016-07-31,137.378,138.91,135.79,3.1200000000000045,-1.0600000000000023,138.02,139.0,137.2,1.8000000000000114,-1.1999999999999886,136.486,137.85,135.46,2.3899999999999864,-1.25,137.202,138.77,136.05,2.719999999999999,-1.8600000000000136,3504717,3898130,3022121,876009,-135664
2016-08-07,136.358,136.91,136.0,0.9099999999999966,-0.9099999999999966,137.254,137.5,136.89,0.6100000000000136,-0.010000000000019327,135.472,136.16,135.06,1.0999999999999943,-0.5300000000000011,136.306,137.04,135.6,1.4399999999999977,0.3599999999999852,3614913,4183308,3180435,1002873,907258
2016-08-14,136.142,137.65,134.42,3.230000000000018,-2.690000000000026,137.0,138.65,135.76,2.890000000000015,-2.210000000000008,135.22,136.93,134.32,2.6100000000000136,-2.6100000000000136,135.94,137.06,134.8,2.259999999999991,-1.5999999999999943,5445107,7286139,3959011,3327128,-2368426
2016-08-21,135.492,135.93,134.73,1.200000000000017,-0.1699999999999875,136.198,136.55,135.85,0.700000000000017,0.3300000000000125,134.81,135.93,133.92,2.0100000000000193,-1.1000000000000227,135.282,136.22,134.36,1.8599999999999852,-0.9799999999999898,3437783,4193411,2752526,1440885,1440885
2016-08-28,134.56,134.86,133.89,0.9700000000000273,-0.09000000000000341,135.19400000000002,135.88,134.68,1.1999999999999886,0.5799999999999841,134.004,134.58,133.6,0.9800000000000182,-0.030000000000001137,134.568,135.24,134.1,1.1400000000000148,-0.09000000000000341,3714671,4650586,3227691,1422895,174931
2016-09-04,132.6125,134.96,130.64,4.320000000000022,-4.320000000000022,133.355,135.72,130.89,4.8300000000000125,-4.8300000000000125,131.2225,133.88,127.73,6.1499999999999915,-6.1499999999999915,131.4725,134.1,127.74,6.359999999999999,-6.359999999999999,5057768,6315009,4220390,2094619,2094619
2016-09-11,126.568,127.74,125.61,2.1299999999999955,0.519999999999996,127.69,128.85,126.94,1.9099999999999966,-1.8299999999999983,125.68,126.0,125.43,0.5699999999999932,-0.29999999999999716,126.728,128.59,125.72,2.8700000000000045,-2.480000000000004,6124889,7882616,4313902,3568714,-941454
2016-09-18,127.702,128.82,126.68,2.1399999999999864,1.9499999999999886,128.428,129.65,127.33,2.3200000000000074,1.829999999999984,127.112,128.72,126.17,2.549999999999997,1.6200000000000045,127.554,128.75,126.29,2.4599999999999937,1.5,4416840,5367370,3627058,1740312,-60704
2016-09-25,127.29599999999999,128.5,125.8,2.700000000000003,0.7700000000000102,128.546,130.74,126.99,3.750000000000014,2.010000000000005,126.66199999999999,127.91,125.35,2.5600000000000023,2.280000000000001,127.43,128.68,125.45,3.230000000000004,3.230000000000004,5511059,6044649,4433646,1611003,706184
2016-10-02,128.35,129.83,126.87,2.960000000000008,1.6300000000000239,129.726,130.45,128.82,1.6299999999999955,1.5900000000000034,127.55,127.97,126.43,1.539999999999992,-0.09000000000000341,128.55599999999998,130.19,127.58,2.6099999999999994,-0.18999999999999773,5120200,7472410,3652715,3819695,1859141
2016-10-09,126.86,128.45,125.85,2.5999999999999943,-1.549999999999983,127.48,128.94,126.66,2.280000000000001,-1.3799999999999955,126.002,127.25,125.17,2.0799999999999983,-0.8299999999999983,126.5,127.25,125.85,1.4000000000000057,-0.8299999999999983,4225466,5113918,3545903,1568015,112314
2016-10-16,125.87,126.18,125.31,0.8700000000000045,-0.8700000000000045,126.604,127.08,126.09,0.9899999999999949,0.0,125.072,125.57,124.51,1.059999999999988,0.37000000000000455,125.92399999999999,126.6,125.14,1.4599999999999937,1.4599999999999937,3637835,4095509,3234121,861388,-518901
2016-10-23,124.348,127.23,122.7,4.530000000000001,-4.530000000000001,125.142,128.14,123.46,4.679999999999993,-4.049999999999983,123.396,127.23,121.85,5.38000000000001,-5.02000000000001,123.934,127.78,122.26,5.519999999999996,-4.200000000000003,5354410,8731869,3824784,4907085,672933
2016-10-30,121.17,123.35,119.93,3.4199999999999875,-2.809999999999988,121.974,123.5,120.93,2.569999999999993,-1.5999999999999943,120.156,121.62,119.2,2.4200000000000017,-1.5600000000000023,120.656,122.01,119.89,2.1200000000000045,-1.1000000000000085,5546238,7492561,4607581,2884980,-1063944
2016-11-06,124.636,129.06,120.95,8.11,6.560000000000002,127.178,130.13,123.98,6.1499999999999915,6.1499999999999915,124.292,128.72,120.32,8.400000000000006,6.409999999999997,126.58,129.85,123.75,6.099999999999994,6.099999999999994,6780392,8736986,5496122,3240864,-14319
2016-11-13,127.194,130.5,123.6,6.900000000000006,-1.5699999999999932,128.502,130.64,125.7,4.9399999999999835,-1.2799999999999727,125.312,127.72,122.92,4.799999999999997,0.7800000000000011,126.932,128.93,124.4,4.530000000000001,0.6600000000000108,9181456,13445388,4428888,9016500,-7009573
2016-11-20,129.97,131.86,128.28,3.5800000000000125,3.5800000000000125,131.08,132.13,128.9,3.2299999999999898,3.2299999999999898,129.43,131.07,127.41,3.6599999999999966,3.6599999999999966,130.495,131.57,128.22,3.3499999999999943,3.3499999999999943,3941099,5535796,2545977,2989819,-1526139
2016-11-27,129.864,131.25,129.04,2.210000000000008,-2.210000000000008,130.744,131.65,130.32,1.3300000000000125,-1.0300000000000011,129.228,130.17,128.81,1.3599999999999852,-1.259999999999991,129.8,130.64,129.4,1.2399999999999807,-0.7699999999999818,5019385,6973817,3738338,3235479,-1120640
2016-12-04,130.784,132.51,128.75,3.759999999999991,2.1899999999999977,132.038,133.4,130.14,3.2600000000000193,2.9399999999999977,129.934,131.58,128.68,2.9000000000000057,1.539999999999992,131.36,133.39,128.74,4.649999999999977,3.7099999999999795,5099067,6987286,4065425,2921861,1109152
2016-12-11,135.27,136.51,133.13,3.3799999999999955,2.980000000000018,136.472,137.32,134.66,2.6599999999999966,1.950000000000017,134.85,135.77,133.13,2.640000000000015,1.920000000000016,135.61,136.54,134.58,1.9599999999999795,0.5300000000000011,7093641,9429345,5839829,3589516,3152888
2016-12-18,135.90800000000002,136.93,135.06,1.8700000000000045,0.5900000000000034,136.794,137.24,135.99,1.25,-0.5099999999999909,135.35,136.56,134.79,1.7700000000000102,0.0,135.972,137.11,135.05,2.0600000000000023,-0.38999999999998636,3380628,4301529,2337685,1963844,-1125873
2016-12-25,135.2475,135.64,134.76,0.8799999999999955,0.8799999999999955,135.8125,135.86,135.72,0.14000000000001478,0.09999999999999432,134.4575,134.71,133.83,0.8799999999999955,-0.8799999999999955,134.8775,135.26,134.08,1.1799999999999784,-1.1799999999999784,3137839,4149140,2254948,1894192,1894192
2017-01-01,134.5975,135.1,133.97,1.1299999999999955,-1.1299999999999955,135.31,135.94,134.33,1.6099999999999852,-1.1799999999999784,133.6575,134.21,133.05,1.1599999999999966,-0.539999999999992,134.31,135.5,133.53,1.9699999999999989,-0.7800000000000011,4251062,5300410,3821073,1479337,-1472928
2017-01-08,134.75,136.1,133.22,2.8799999999999955,1.6999999999999886,135.76,136.38,134.76,1.6200000000000045,0.9900000000000091,134.07,134.76,133.14,1.6200000000000045,1.6200000000000045,135.244,136.1,134.31,1.789999999999992,0.7299999999999898,4320035,5928339,3117703,2810636,-1192524
2017-01-15,135.5625,136.0,135.09,0.9099999999999966,0.1699999999999875,136.3875,136.78,136.0,0.7800000000000011,-0.47999999999998977,134.8025,134.93,134.6,0.3300000000000125,-0.1599999999999966,135.76999999999998,136.16,135.39,0.7700000000000102,-0.3300000000000125,4444795,5078666,3869678,1208988,876966
2017-01-22,137.69,138.8,135.31,3.490000000000009,3.490000000000009,138.806,139.37,138.27,1.0999999999999943,0.5600000000000023,137.028,137.71,135.0,2.710000000000008,2.6999999999999886,138.08,138.46,137.48,0.9800000000000182,0.2600000000000193,4164804,7056159,2931605,4124554,-3906695
2017-01-29,137.602,137.99,137.26,0.7300000000000182,-0.7300000000000182,138.21800000000002,138.62,137.55,1.0699999999999932,-0.020000000000010232,136.754,136.97,136.53,0.4399999999999977,0.10999999999998522,137.684,138.47,136.95,1.5200000000000102,-0.4900000000000091,2750651,3227039,2197649,1029390,-50310
2017-02-05,137.572,138.6,136.89,1.710000000000008,1.1699999999999875,138.646,140.57,137.7,2.8700000000000045,2.6699999999999875,137.052,138.25,136.33,1.9199999999999875,1.8000000000000114,137.916,139.85,136.49,3.359999999999985,3.359999999999985,3243532,3864067,2882742,981325,-567104
2017-02-12,141.09,142.39,139.95,2.4399999999999977,0.8800000000000239,142.15800000000002,143.12,140.65,2.469999999999999,2.469999999999999,140.248,141.0,139.05,1.9499999999999886,1.9499999999999886,141.592,143.0,139.87,3.1299999999999955,3.1299999999999955,4255314,5108352,2753068,2355284,2355284
2017-02-19,145.35250000000002,146.11,144.65,1.460000000000008,-0.9499999999999886,145.8825,146.33,145.47,0.8600000000000136,0.4300000000000068,144.095,144.65,143.25,1.4000000000000057,1.4000000000000057,145.23250000000002,145.95,144.71,1.2399999999999807,0.9299999999999784,5503657,9275897,3516923,5758974,-5758974
2017-02-26,146.554,148.12,144.98,3.140000000000015,2.25,147.166,148.26,145.63,2.6299999999999955,2.25,145.674,146.82,144.47,2.3499999999999943,2.019999999999982,146.53,147.95,144.91,3.039999999999992,2.509999999999991,4456142,6213540,3413398,2800142,-975016
2017-03-05,146.8,147.24,146.22,1.0200000000000102,0.11000000000001364,147.24,147.51,146.95,0.5600000000000023,-0.04999999999998295,146.262,146.58,145.83,0.75,-0.13000000000002387,146.708,147.13,146.02,1.1099999999999852,-0.28000000000000114,3665346,3998026,3123243,874783,-874783
2017-03-12,147.95000000000002,149.4,147.27,2.1299999999999955,2.069999999999993,148.564,149.99,147.59,2.4000000000000057,2.3200000000000216,147.172,148.13,146.46,1.6699999999999875,1.6299999999999955,148.174,149.6,147.16,2.4399999999999977,2.1699999999999875,4484584,9001961,2933276,6068685,6068685
2017-03-19,147.914,149.38,146.73,2.6500000000000057,-1.5300000000000011,148.956,150.15,147.93,2.219999999999999,0.5600000000000023,146.81199999999998,147.7,146.06,1.6399999999999864,-0.6899999999999977,147.494,147.99,146.61,1.3799999999999955,-0.09000000000000341,4311965,5906058,3169038,2737020,-1170697
2017-03-26,146.864,147.29,146.37,0.9199999999999875,-0.19999999999998863,147.402,147.68,147.18,0.5,-0.5,146.248,146.65,145.94,0.710000000000008,0.3900000000000148,146.978,147.2,146.83,0.3699999999999761,-0.03999999999999204,3401611,4635629,2450781,2184848,305660
2017-04-02,146.84199999999998,147.1,146.5,0.5999999999999943,0.1599999999999966,147.66,148.44,146.9,1.539999999999992,0.6000000000000227,146.524,147.0,146.05,0.9499999999999886,0.8100000000000023,146.794,147.24,146.34,0.9000000000000057,0.5099999999999909,3171729,3775283,2699679,1075604,-906163
2017-04-09,147.1775,147.91,146.42,1.490000000000009,-0.5400000000000205,148.0575,149.0,147.01,1.990000000000009,-1.990000000000009,146.5225,147.1,145.87,1.2299999999999898,-0.8799999999999955,147.215,148.21,145.91,2.3000000000000114,-2.3000000000000114,3670434,5044458,2346886,2697572,-2697572
2017-04-16,147.40800000000002,148.49,145.9,2.5900000000000034,2.5900000000000034,148.618,150.15,147.31,2.8400000000000034,2.8400000000000034,147.078,148.4,145.76,2.640000000000015,2.640000000000015,148.202,150.0,147.22,2.780000000000001,2.6899999999999977,3723692,5019927,2969413,2050514,1552277
2017-04-23,153.536,156.01,151.08,4.929999999999978,4.929999999999978,154.808,156.27,152.06,4.210000000000008,4.189999999999998,152.80599999999998,154.1,150.85,3.25,3.25,154.272,156.12,151.89,4.230000000000018,4.210000000000008,5311655,5881432,4983041,898391,-94133
2017-04-30,155.334,156.22,154.49,1.7299999999999898,-0.8799999999999955,155.642,156.27,155.16,1.1100000000000136,-0.5200000000000102,154.182,154.59,153.76,0.8300000000000125,-0.12000000000000455,154.95,155.73,154.21,1.5199999999999818,1.5199999999999818,3037449,3793067,2445489,1347578,-652313
2017-05-07,156.82999999999998,157.52,155.85,1.670000000000016,0.539999999999992,157.59,158.15,157.16,0.9900000000000091,0.03999999999999204,156.032,157.3,155.33,1.9699999999999989,0.2599999999999909,157.164,158.13,156.2,1.9300000000000068,0.030000000000001137,3132397,3929068,2617601,1311467,-258211
2017-05-14,157.198,160.11,155.48,4.630000000000024,-1.240000000000009,157.88,160.86,156.66,4.200000000000017,-1.0999999999999943,156.232,158.05,155.24,2.8100000000000023,-1.3400000000000034,156.736,158.26,155.7,2.5600000000000023,-1.0300000000000011,6353417,10120878,4781806,5339072,-1287066
2017-05-21,155.88,156.49,154.7,1.7900000000000205,-0.3900000000000148,156.394,157.0,155.43,1.5699999999999932,-0.5800000000000125,154.752,155.8,153.29,2.5100000000000193,-1.160000000000025,155.43,156.46,154.83,1.6299999999999955,-1.0600000000000023,4086315,4640854,3110806,1530048,482600
2017-05-28,154.16750000000002,154.79,153.52,1.2699999999999818,0.789999999999992,154.99,155.86,154.38,1.4800000000000182,1.3000000000000114,153.49,154.42,152.74,1.6799999999999784,0.8999999999999773,154.4725,155.35,153.51,1.8400000000000034,1.4699999999999989,4383347,7158383,3385133,3773250,-18709
2017-06-04,154.764,155.53,154.0,1.5300000000000011,-1.5300000000000011,154.962,155.62,154.0,1.6200000000000045,-1.6200000000000045,153.678,154.35,152.78,1.5699999999999932,-1.4499999999999886,154.082,154.96,152.96,2.0,-1.829999999999984,3563584,4705349,2651789,2053560,2053560
2017-06-11,154.398,156.25,152.31,3.9399999999999977,3.4499999999999886,155.716,157.28,153.3,3.9799999999999898,3.3899999999999864,153.61599999999999,155.41,151.73,3.680000000000007,3.680000000000007,155.268,156.77,152.18,4.590000000000003,4.4599999999999795,5460953,9105408,3753767,5351641,4631489
2017-06-18,157.03,158.73,155.16,3.569999999999993,-1.75,157.816,159.22,155.23,3.990000000000009,-3.8000000000000114,155.35999999999999,157.6,150.91,6.689999999999998,-5.47999999999999,155.972,158.81,151.31,7.5,-7.5,5647651,11422231,3347363,8074868,6226091
2017-06-25,152.152,152.77,151.06,1.710000000000008,0.8400000000000034,153.134,154.0,151.97,2.030000000000001,2.030000000000001,151.606,152.36,150.75,1.6100000000000136,1.1400000000000148,152.49,153.4,151.42,1.9800000000000182,1.9800000000000182,4055781,5087003,2855395,2231608,-487684
2017-07-02,153.0525,154.39,151.77,2.619999999999976,-2.3499999999999943,153.6075,154.79,152.48,2.3100000000000023,-1.9199999999999875,152.0725,153.71,151.22,2.490000000000009,-1.8100000000000023,152.745,154.01,152.05,1.9599999999999795,-1.7800000000000011,3318748,4432537,1658535,2774002,2116848
2017-07-09,152.234,153.22,151.45,1.7700000000000102,1.0,153.00199999999998,154.13,151.81,2.319999999999993,1.4099999999999966,151.402,152.6,150.5,2.0999999999999943,0.8199999999999932,152.108,153.29,150.6,2.6899999999999977,1.6999999999999886,4375078,5642013,3287961,2354052,-1492664
2017-07-16,151.758,153.75,147.03,6.719999999999999,-5.8700000000000045,152.478,154.5,147.46,7.039999999999992,-7.039999999999992,149.798,152.72,145.61,7.109999999999985,-6.590000000000003,150.608,153.89,146.65,7.239999999999981,-7.239999999999981,7628563,18264080,2808385,15455695,4953549
2017-07-23,146.65800000000002,147.9,145.74,2.1599999999999966,1.289999999999992,147.494,148.27,146.69,1.5800000000000125,1.5800000000000125,145.74,147.32,144.25,3.069999999999993,3.069999999999993,146.81,148.08,144.58,3.5,3.5,4790875,7295913,2835975,4459938,-3874832
2017-07-30,149.978,151.01,148.0,3.009999999999991,3.009999999999991,151.202,152.75,149.98,2.7700000000000102,2.7700000000000102,149.542,150.8,147.54,3.2600000000000193,3.2600000000000193,150.698,152.75,149.6,3.1500000000000057,3.1500000000000057,4304652,5253318,3258581,1994737,-1994737
2017-08-06,153.76,155.19,152.83,2.359999999999985,1.2800000000000011,155.188,155.98,154.2,1.7800000000000011,1.25,153.346,153.98,152.47,1.509999999999991,1.509999999999991,154.144,155.26,153.35,1.9099999999999966,1.5300000000000011,3796323,4433653,3218945,1214708,-183079
2017-08-13,152.638,156.04,149.61,6.429999999999978,-6.429999999999978,153.112,156.05,149.61,6.439999999999998,-6.439999999999998,149.91,153.56,146.96,6.599999999999994,-6.599999999999994,150.768,154.26,147.49,6.769999999999982,-6.769999999999982,7537005,13528650,4460870,9067780,326663
2017-08-20,148.642,149.73,147.1,2.6299999999999955,1.4099999999999966,150.214,150.6,149.48,1.1200000000000045,0.6500000000000057,147.998,149.29,146.89,2.4000000000000057,1.5100000000000193,149.222,149.91,148.25,1.6599999999999966,0.45000000000001705,3902008,5235444,3047971,2187473,-1174502
2017-08-27,150.576,151.94,150.0,1.9399999999999977,-1.6800000000000068,151.082,152.39,150.25,2.1399999999999864,-1.4499999999999886,149.67,150.43,149.03,1.4000000000000057,-0.6700000000000159,150.376,151.39,149.84,1.549999999999983,-0.6099999999999852,5064294,6845407,3383036,3462371,-3462371
2017-09-03,155.9575,159.09,151.71,7.3799999999999955,7.3799999999999955,157.73,160.69,153.92,6.77000000000001,6.77000000000001,155.04,157.52,151.7,5.820000000000022,5.820000000000022,156.77,159.66,152.93,6.72999999999999,6.72999999999999,8500027,10088630,7512387,2576243,2576243
2017-09-10,159.64,160.39,158.42,1.9699999999999989,1.5600000000000023,160.37800000000001,161.38,158.74,2.6399999999999864,1.25,158.42000000000002,159.55,156.22,3.3300000000000125,2.069999999999993,159.216,160.02,158.37,1.6500000000000057,0.030000000000001137,6754242,9124244,4713676,4410568,276316
2017-09-17,158.476,159.14,157.57,1.5699999999999932,0.13999999999998636,159.272,160.09,158.32,1.7700000000000102,1.0900000000000034,157.988,159.01,157.16,1.8499999999999943,1.3199999999999932,158.662,159.97,157.66,2.3100000000000023,2.1599999999999966,3796353,4599197,3082093,1517104,-434108
2017-09-24,161.24,162.5,160.05,2.4499999999999886,2.4499999999999886,162.236,163.61,161.43,2.180000000000007,2.180000000000007,160.698,162.15,159.75,2.4000000000000057,2.4000000000000057,161.84,163.56,160.92,2.640000000000015,2.460000000000008,4033626,4897741,3222646,1675095,-1430315
