Date,EQIXStock_Open_average,EQIXStock_Open_max,EQIXStock_Open_min,EQIXStock_Open_volatility,EQIXStock_Open_change,EQIXStock_High_average,EQIXStock_High_max,EQIXStock_High_min,EQIXStock_High_volatility,EQIXStock_High_change,EQIXStock_Low_average,EQIXStock_Low_max,EQIXStock_Low_min,EQIXStock_Low_volatility,EQIXStock_Low_change,EQIXStock_Close_average,EQIXStock_Close_max,EQIXStock_Close_min,EQIXStock_Close_volatility,EQIXStock_Close_change,EQIXStock_Volume_average,EQIXStock_Volume_max,EQIXStock_Volume_min,EQIXStock_Volume_volatility,EQIXStock_Volume_change
2016-01-03,301.34000000000003,304.73,297.98,6.75,4.850000000000023,306.88,312.29,300.6,11.689999999999998,11.689999999999998,298.574,304.32,293.25,11.069999999999993,11.069999999999993,304.34000000000003,309.79,296.08,13.710000000000036,13.710000000000036,1216536,1463330,879636,583694,583694
2016-01-10,310.364,314.76,305.01,9.75,-6.730000000000018,315.206,318.36,309.97,8.389999999999986,-8.389999999999986,304.194,309.83,297.29,12.539999999999964,-9.560000000000002,309.512,314.92,303.19,11.730000000000018,-9.689999999999998,1728717,3697919,860584,2837335,-349648
2016-01-17,296.8325,308.5,290.84,17.660000000000025,-14.800000000000011,300.02250000000004,308.94,295.35,13.589999999999975,-10.389999999999986,287.56,291.36,281.85,9.509999999999991,1.6399999999999864,294.075,297.05,289.78,7.270000000000039,1.9399999999999977,1336165,1831562,860683,970879,-562785
2016-01-24,301.452,304.24,296.26,7.980000000000018,5.069999999999993,308.21,310.83,305.99,4.839999999999975,4.519999999999982,297.64,300.01,295.51,4.5,4.230000000000018,302.786,310.57,299.57,11.0,10.639999999999986,1136442,1369679,1032436,337243,-224387
2016-01-31,310.112,313.5,306.91,6.589999999999975,-3.1399999999999864,313.19599999999997,315.81,307.34,8.470000000000027,-8.470000000000027,302.79,308.88,288.11,20.769999999999982,-20.769999999999982,306.092,312.59,288.44,24.149999999999977,-23.0,1103396,1390322,812171,578151,578151
2016-02-07,273.512,285.88,265.4,20.480000000000018,-6.339999999999975,279.746,286.0,269.99,16.00999999999999,-0.8299999999999841,265.102,276.56,255.45,21.110000000000014,14.75,273.432,284.88,265.05,19.829999999999984,16.04000000000002,1501112,2096993,978637,1118356,-768718
2016-02-14,288.26,291.3,285.82,5.480000000000018,2.079999999999984,296.4775,304.13,291.68,12.449999999999989,12.449999999999989,285.525,286.95,284.44,2.509999999999991,0.3199999999999932,292.9075,299.37,290.31,9.060000000000002,8.069999999999993,1491868,2164379,1178341,986038,859764
2016-02-21,300.27666666666664,307.33,290.59,16.74000000000001,5.159999999999968,305.225,315.06,296.61,18.44999999999999,2.5,297.28333333333336,307.33,287.69,19.639999999999986,9.159999999999968,301.41499999999996,307.49,292.06,15.430000000000007,7.5,952003,1078448,824753,253695,-116656
2016-02-28,306.526,310.59,302.78,7.810000000000002,5.279999999999973,309.518,311.44,308.0,3.4399999999999977,2.670000000000016,302.094,303.5,299.3,4.199999999999989,0.5500000000000114,307.282,310.59,303.69,6.899999999999977,6.03000000000003,1098123,1334962,1009112,325850,-8040
2016-03-06,303.022,310.0,295.84,14.160000000000025,4.110000000000014,308.48,319.36,303.7,15.660000000000025,11.340000000000032,299.73400000000004,308.66,294.05,14.610000000000014,14.610000000000014,304.49,318.0,297.73,20.269999999999982,20.269999999999982,884572,1080213,675148,405065,-96606
2016-03-13,313.88,317.5,310.28,7.220000000000027,3.730000000000018,317.868,321.45,315.61,5.839999999999975,2.6200000000000045,312.036,315.07,309.37,5.699999999999989,4.829999999999984,315.198,316.98,312.47,4.509999999999991,1.740000000000009,883394,1049166,671316,377850,212317
2016-03-20,316.91999999999996,319.31,314.76,4.550000000000011,3.1999999999999886,320.7325,323.0,319.0,4.0,4.0,315.695,317.8,311.95,5.850000000000023,5.850000000000023,319.135,320.75,317.39,3.3600000000000136,3.3600000000000136,538491,619912,456945,162967,-71881
2016-03-27,326.122,330.29,321.7,8.590000000000032,6.610000000000014,330.01,332.2,324.97,7.229999999999961,7.229999999999961,325.18399999999997,327.79,320.69,7.100000000000023,7.019999999999982,328.37399999999997,330.71,323.77,6.939999999999998,6.170000000000016,551760,819299,389662,429637,110218
2016-04-03,328.856,331.95,325.6,6.349999999999966,-3.2299999999999613,330.75,334.18,326.95,7.230000000000018,-4.4599999999999795,326.156,330.34,322.92,7.419999999999959,-7.419999999999959,328.192,333.11,325.81,7.300000000000011,-7.1200000000000045,561466,735872,427935,307937,39554
2016-04-10,323.568,327.96,320.5,7.4599999999999795,-7.4599999999999795,324.822,328.0,322.19,5.810000000000002,-2.680000000000007,320.264,323.46,318.41,5.0499999999999545,-3.819999999999993,322.504,324.1,320.75,3.3500000000000227,0.11000000000001364,525954,663013,357191,305822,-128829
2016-04-17,323.932,327.21,320.14,7.069999999999993,-2.8700000000000045,326.618,329.32,322.92,6.399999999999977,-3.089999999999975,320.124,322.34,316.3,6.039999999999964,-5.930000000000007,323.492,325.59,319.89,5.699999999999989,-3.579999999999984,435474,695541,303694,391847,91572
