Date,IOStock_Open_average,IOStock_Open_max,IOStock_Open_min,IOStock_Open_volatility,IOStock_Open_change,IOStock_High_average,IOStock_High_max,IOStock_High_min,IOStock_High_volatility,IOStock_High_change,IOStock_Low_average,IOStock_Low_max,IOStock_Low_min,IOStock_Low_volatility,IOStock_Low_change,IOStock_Close_average,IOStock_Close_max,IOStock_Close_min,IOStock_Close_volatility,IOStock_Close_change,IOStock_Volume_average,IOStock_Volume_max,IOStock_Volume_min,IOStock_Volume_volatility,IOStock_Volume_change
2016-01-03,7.38,7.8,6.75,1.0499999999999998,-1.0499999999999998,7.626,7.8,7.2,0.5999999999999996,-0.5999999999999996,7.018,7.35,6.14,1.21,-1.21,7.12,7.51,6.15,1.3599999999999994,-1.3599999999999994,34947,53794,15168,38626,27341
2016-01-10,6.316,7.05,5.55,1.5,-0.9800000000000004,6.5360000000000005,7.2,5.7,1.5,-0.8799999999999999,5.55,6.3,5.1,1.2000000000000002,-1.2000000000000002,5.708,6.5,5.1,1.4000000000000004,-1.4000000000000004,44685,61980,25404,36576,24047
2016-01-17,5.25,5.7,4.5,1.2000000000000002,0.0,5.5125,5.7,5.1,0.6000000000000005,0.0,4.88,5.4,4.5,0.9000000000000004,0.28000000000000025,5.1325,5.6,4.5,1.0999999999999996,0.47999999999999954,39448,59223,29888,29335,7277
2016-01-24,5.47,6.03,5.1,0.9300000000000006,0.9300000000000006,6.272,6.75,5.7,1.0499999999999998,1.0499999999999998,5.454,6.03,5.1,0.9300000000000006,0.9300000000000006,5.876,6.75,5.25,1.5,1.5,32289,52074,16727,35347,5554
2016-01-31,5.962,6.45,5.43,1.0200000000000005,-0.39000000000000057,6.542,7.05,5.97,1.08,0.05999999999999961,5.624,6.17,5.27,0.9000000000000004,-0.4299999999999997,5.906,6.73,5.4,1.33,-0.5200000000000005,43748,93862,28673,65189,64655
2016-02-07,4.506,6.18,2.7,3.4799999999999995,-3.4799999999999995,4.638,6.19,3.25,2.9400000000000004,-2.9400000000000004,3.556,5.5,2.55,2.95,-2.85,3.766,5.85,2.71,3.1399999999999997,-2.8599999999999994,230338,287663,62270,225393,215326
2016-02-14,3.575,4.11,3.03,1.0800000000000005,0.28000000000000025,3.94,4.35,3.54,0.8099999999999996,0.18000000000000016,3.17,3.69,2.91,0.7799999999999998,0.20999999999999996,3.5125,3.96,3.03,0.9300000000000002,0.28000000000000025,151703,232273,90315,141958,12986
2016-02-21,3.302,3.55,3.13,0.41999999999999993,-0.34999999999999964,3.5100000000000002,4.36,3.15,1.2100000000000004,-1.0700000000000003,3.13,3.4,2.98,0.41999999999999993,-0.3599999999999999,3.214,3.43,3.03,0.40000000000000036,-0.17000000000000037,139760,349202,66647,282555,-248386
2016-02-28,4.102,5.33,3.23,2.1,2.1,5.072,6.9,3.3,3.6000000000000005,3.6000000000000005,3.9979999999999998,5.3,3.09,2.21,2.21,4.73,6.61,3.1,3.5100000000000002,3.5100000000000002,680870,1957701,80688,1877013,431558
2016-03-06,6.73,7.07,6.49,0.5800000000000001,0.0600000000000005,7.162,7.92,6.74,1.1799999999999997,-0.6699999999999999,6.428,6.65,6.25,0.40000000000000036,-0.05000000000000071,6.758,7.14,6.52,0.6200000000000001,0.09999999999999964,164155,274123,98865,175258,-146104
