Date,CFBK_stock_Open_average,CFBK_stock_Open_max,CFBK_stock_Open_min,CFBK_stock_Open_volatility,CFBK_stock_Open_change,CFBK_stock_High_average,CFBK_stock_High_max,CFBK_stock_High_min,CFBK_stock_High_volatility,CFBK_stock_High_change,CFBK_stock_Low_average,CFBK_stock_Low_max,CFBK_stock_Low_min,CFBK_stock_Low_volatility,CFBK_stock_Low_change,CFBK_stock_Close_average,CFBK_stock_Close_max,CFBK_stock_Close_min,CFBK_stock_Close_volatility,CFBK_stock_Close_change,CFBK_stock_Volume_average,CFBK_stock_Volume_max,CFBK_stock_Volume_min,CFBK_stock_Volume_volatility,CFBK_stock_Volume_change
2016-01-03,1.316,1.34,1.3,0.040000000000000036,0.0,1.332,1.35,1.31,0.040000000000000036,-0.040000000000000036,1.302,1.31,1.28,0.030000000000000027,0.0,1.316,1.32,1.31,0.010000000000000009,0.0,2109,6654,7,6647,-561
2016-01-10,1.334,1.35,1.3,0.050000000000000044,0.010000000000000009,1.344,1.35,1.34,0.010000000000000009,0.010000000000000009,1.294,1.35,1.24,0.1100000000000001,-0.040000000000000036,1.314,1.35,1.24,0.1100000000000001,-0.07000000000000006,5287,13942,8,13934,-6186
2016-01-17,1.2025000000000001,1.29,1.12,0.16999999999999993,0.1100000000000001,1.2575,1.32,1.12,0.19999999999999996,0.030000000000000027,1.1875,1.28,1.12,0.15999999999999992,0.15000000000000013,1.215,1.32,1.12,0.19999999999999996,0.19000000000000017,28744,77777,1009,76768,55045
2016-01-24,1.328,1.38,1.26,0.11999999999999988,0.04999999999999982,1.36,1.4,1.33,0.06999999999999984,0.039999999999999813,1.304,1.37,1.23,0.14000000000000012,0.14000000000000012,1.338,1.37,1.26,0.1100000000000001,0.020000000000000018,7431,34578,86,34492,-33344
2016-01-31,1.324,1.39,1.25,0.1399999999999999,-0.039999999999999813,1.336,1.42,1.27,0.1499999999999999,-0.06999999999999984,1.318,1.39,1.25,0.1399999999999999,-0.039999999999999813,1.326,1.4,1.25,0.1499999999999999,-0.04999999999999982,7328,35503,189,35314,-35314
2016-02-07,1.33,1.36,1.3,0.06000000000000005,-0.06000000000000005,1.3533333333333335,1.36,1.35,0.010000000000000009,-0.010000000000000009,1.32,1.36,1.29,0.07000000000000006,-0.07000000000000006,1.3533333333333335,1.36,1.35,0.010000000000000009,-0.010000000000000009,2028,4943,63,4880,4880
2016-02-14,1.3025,1.42,1.26,0.15999999999999992,0.1499999999999999,1.3425,1.42,1.26,0.15999999999999992,0.1499999999999999,1.2775,1.32,1.26,0.06000000000000005,0.050000000000000044,1.32,1.42,1.26,0.15999999999999992,0.06000000000000005,457,1744,4,1740,1735
2016-02-21,1.334,1.42,1.26,0.15999999999999992,-0.11999999999999988,1.3800000000000001,1.42,1.35,0.06999999999999984,-0.05999999999999983,1.314,1.42,1.26,0.15999999999999992,-0.07000000000000006,1.354,1.42,1.3,0.11999999999999988,0.0,1703,2965,201,2764,1695
2016-02-28,1.3450000000000002,1.37,1.31,0.06000000000000005,0.040000000000000036,1.355,1.37,1.33,0.040000000000000036,0.040000000000000036,1.28,1.35,1.2,0.15000000000000013,-0.10000000000000009,1.2850000000000001,1.35,1.22,0.13000000000000012,-0.08000000000000007,8725,29740,405,29335,27834
2016-03-06,1.188,1.22,1.16,0.06000000000000005,-0.06000000000000005,1.278,1.32,1.26,0.06000000000000005,-0.06000000000000005,1.164,1.22,1.15,0.07000000000000006,-0.07000000000000006,1.168,1.22,1.15,0.07000000000000006,-0.07000000000000006,15925,21575,9810,11765,7625
2016-03-13,1.156,1.23,1.11,0.11999999999999988,0.0,1.294,1.45,1.15,0.30000000000000004,0.17999999999999994,1.1340000000000001,1.2,1.1,0.09999999999999987,0.04999999999999982,1.242,1.45,1.11,0.33999999999999986,0.30000000000000004,41166,77751,18277,59474,21450
2016-03-20,1.3125,1.44,1.24,0.19999999999999996,-0.11999999999999988,1.3775,1.44,1.35,0.08999999999999986,-0.08999999999999986,1.2650000000000001,1.32,1.22,0.10000000000000009,0.040000000000000036,1.32,1.36,1.22,0.14000000000000012,-0.020000000000000018,13810,22093,1432,20661,-15373
2016-03-27,1.358,1.41,1.32,0.08999999999999986,0.06999999999999984,1.406,1.43,1.39,0.040000000000000036,-0.030000000000000027,1.328,1.41,1.29,0.11999999999999988,-0.020000000000000018,1.338,1.41,1.29,0.11999999999999988,-0.020000000000000018,5254,15251,1,15250,-4214
2016-04-03,1.3075,1.33,1.29,0.040000000000000036,0.010000000000000009,1.3625,1.4,1.3,0.09999999999999987,-0.06000000000000005,1.295,1.31,1.28,0.030000000000000027,0.010000000000000009,1.3225,1.4,1.29,0.10999999999999988,0.010000000000000009,17211,57070,2006,55064,1300
2016-04-10,1.3559999999999999,1.39,1.29,0.09999999999999987,-0.010000000000000009,1.384,1.4,1.35,0.04999999999999982,0.010000000000000009,1.32,1.38,1.25,0.1299999999999999,0.06000000000000005,1.356,1.39,1.32,0.06999999999999984,0.030000000000000027,5521,11069,2009,9060,386
2016-04-17,1.3475000000000001,1.37,1.32,0.050000000000000044,0.020000000000000018,1.375,1.4,1.36,0.039999999999999813,-0.029999999999999805,1.3375000000000001,1.37,1.31,0.06000000000000005,0.06000000000000005,1.3525,1.37,1.31,0.06000000000000005,0.06000000000000005,1554,3290,404,2886,-2401
2016-04-24,1.37,1.39,1.35,0.039999999999999813,-0.019999999999999796,1.378,1.39,1.35,0.039999999999999813,0.0,1.362,1.37,1.35,0.020000000000000018,0.020000000000000018,1.37,1.39,1.35,0.039999999999999813,0.019999999999999796,9409,17200,2642,14558,14558
2016-05-01,1.3639999999999999,1.38,1.32,0.05999999999999983,0.019999999999999796,1.3699999999999999,1.39,1.32,0.06999999999999984,0.0,1.362,1.38,1.32,0.05999999999999983,0.019999999999999796,1.3679999999999999,1.39,1.32,0.06999999999999984,0.0,1156,5402,0,5402,-328
2016-05-08,1.3699999999999999,1.4,1.33,0.06999999999999984,0.04999999999999982,1.382,1.4,1.33,0.06999999999999984,0.04999999999999982,1.364,1.4,1.33,0.06999999999999984,0.04999999999999982,1.3739999999999999,1.4,1.33,0.06999999999999984,0.04999999999999982,11935,37500,119,37381,5890
2016-05-15,1.362,1.4,1.34,0.05999999999999983,-0.020000000000000018,1.398,1.4,1.39,0.010000000000000009,0.0,1.352,1.37,1.34,0.030000000000000027,-0.020000000000000018,1.364,1.4,1.35,0.04999999999999982,-0.04999999999999982,10101,19190,4337,14853,-148
2016-05-22,1.382,1.4,1.35,0.04999999999999982,0.029999999999999805,1.392,1.4,1.36,0.039999999999999813,0.039999999999999813,1.3699999999999999,1.38,1.35,0.029999999999999805,0.029999999999999805,1.376,1.4,1.36,0.039999999999999813,0.039999999999999813,9570,20481,282,20199,7556
