Date,CDZI_stock_Open_average,CDZI_stock_Open_max,CDZI_stock_Open_min,CDZI_stock_Open_volatility,CDZI_stock_Open_change,CDZI_stock_High_average,CDZI_stock_High_max,CDZI_stock_High_min,CDZI_stock_High_volatility,CDZI_stock_High_change,CDZI_stock_Low_average,CDZI_stock_Low_max,CDZI_stock_Low_min,CDZI_stock_Low_volatility,CDZI_stock_Low_change,CDZI_stock_Close_average,CDZI_stock_Close_max,CDZI_stock_Close_min,CDZI_stock_Close_volatility,CDZI_stock_Close_change,CDZI_stock_Volume_average,CDZI_stock_Volume_max,CDZI_stock_Volume_min,CDZI_stock_Volume_volatility,CDZI_stock_Volume_change
2016-01-03,5.5200000000000005,5.74,5.17,0.5700000000000003,0.29000000000000004,5.804,6.13,5.58,0.5499999999999998,-0.5499999999999998,5.174,5.5,4.86,0.6399999999999997,-0.1999999999999993,5.54,5.76,5.28,0.47999999999999954,-0.4500000000000002,239423,583905,115519,468386,-464851
2016-01-10,5.512,5.75,5.35,0.40000000000000036,0.33999999999999986,5.71,5.82,5.45,0.3700000000000001,-0.11000000000000032,5.31,5.35,5.26,0.08999999999999986,0.03000000000000025,5.422,5.55,5.33,0.21999999999999975,0.09999999999999964,81213,125649,35875,89774,-58441
2016-01-17,5.385,5.58,5.3,0.28000000000000025,0.21999999999999975,5.4975000000000005,5.73,5.34,0.39000000000000057,0.34000000000000075,5.2825,5.49,5.09,0.40000000000000036,0.2400000000000002,5.43,5.54,5.32,0.21999999999999975,0.20000000000000018,76569,115410,43853,71557,52934
2016-01-24,5.274,5.5,5.12,0.3799999999999999,-0.2599999999999998,5.416,5.63,5.25,0.3799999999999999,-0.05999999999999961,5.18,5.3,5.09,0.20999999999999996,-0.05999999999999961,5.298,5.55,5.16,0.3899999999999997,0.25,31784,44165,15872,28293,16999
2016-01-31,5.412,5.58,5.3,0.28000000000000025,-0.25,5.65,5.82,5.4,0.41999999999999993,-0.08999999999999986,5.294,5.52,5.13,0.3899999999999997,-0.21999999999999975,5.392,5.53,5.26,0.27000000000000046,-0.03000000000000025,56687,94946,33781,61165,29870
2016-02-07,5.3340000000000005,5.45,5.2,0.25,-0.11000000000000032,5.398,5.5,5.3,0.20000000000000018,-0.1200000000000001,5.238,5.34,5.15,0.1899999999999995,-0.040000000000000036,5.328,5.48,5.25,0.23000000000000043,-0.10000000000000053,36580,62499,19607,42892,-24433
2016-02-14,5.717499999999999,5.84,5.42,0.41999999999999993,0.3799999999999999,5.824999999999999,5.85,5.8,0.04999999999999982,-0.04999999999999982,5.6225,5.72,5.38,0.33999999999999986,0.33000000000000007,5.7825,5.82,5.72,0.10000000000000053,-0.08000000000000007,66498,123384,35487,87897,-84802
2016-02-21,4.991666666666667,5.7,4.39,1.3100000000000005,-1.13,5.158333333333333,5.82,4.57,1.25,-1.25,4.696666666666667,5.65,4.19,1.46,-1.08,4.816666666666666,5.65,4.39,1.2600000000000007,-1.08,83871,118965,37993,80972,54405
2016-02-28,4.856,5.06,4.7,0.35999999999999943,0.019999999999999574,5.078,5.28,4.84,0.4400000000000004,0.4400000000000004,4.658,4.8,4.34,0.45999999999999996,0.41000000000000014,4.89,5.11,4.71,0.40000000000000036,0.27000000000000046,62480,92463,31905,60558,-5461
2016-03-06,5.076,5.18,5.01,0.16999999999999993,0.05999999999999961,5.244,5.42,5.1,0.3200000000000003,0.1299999999999999,4.99,5.02,4.95,0.0699999999999994,0.019999999999999574,5.05,5.12,4.99,0.1299999999999999,0.0600000000000005,48014,89511,16420,73091,20447
2016-03-13,4.978,5.14,4.87,0.2699999999999996,-0.20000000000000018,5.078,5.38,4.92,0.45999999999999996,-0.45999999999999996,4.66,4.93,4.1,0.8300000000000001,-0.8300000000000001,4.816,5.18,4.26,0.9199999999999999,-0.9199999999999999,224340,650188,57341,592847,395843
2016-03-20,4.1825,4.26,4.08,0.17999999999999972,-0.17999999999999972,4.3375,4.54,4.21,0.33000000000000007,0.21999999999999975,4.0425,4.05,4.03,0.019999999999999574,-0.009999999999999787,4.2375,4.53,4.04,0.4900000000000002,0.27000000000000046,57854,79845,42861,36984,21997
2016-03-27,4.894,5.24,4.51,0.7300000000000004,0.7000000000000002,5.108,5.42,4.57,0.8499999999999996,0.6899999999999995,4.744,5.06,4.27,0.79,0.79,5.01,5.22,4.55,0.6699999999999999,0.54,71514,131103,30560,100543,16162
2016-04-03,5.146,5.3,5.02,0.28000000000000025,0.1800000000000006,5.282,5.3,5.24,0.05999999999999961,-0.040000000000000036,5.048,5.17,4.98,0.1899999999999995,0.1899999999999995,5.166,5.23,5.07,0.16000000000000014,-0.05000000000000071,14881,27979,4865,23114,-9985
2016-04-10,5.134,5.19,5.06,0.13000000000000078,-0.03000000000000025,5.244,5.41,5.16,0.25,0.20999999999999996,5.062,5.13,5.0,0.1299999999999999,0.11000000000000032,5.13,5.24,5.0,0.2400000000000002,0.2400000000000002,29969,60659,9588,51071,26265
2016-04-17,5.214,5.28,5.11,0.16999999999999993,0.010000000000000675,5.352,5.5,5.24,0.2599999999999998,0.16999999999999993,5.172,5.25,5.1,0.15000000000000036,0.09999999999999964,5.27,5.37,5.17,0.20000000000000018,0.1900000000000004,28831,46625,13153,33472,9851
2016-04-24,5.776,6.34,5.33,1.0099999999999998,1.0099999999999998,6.09,6.57,5.56,1.0100000000000007,1.0100000000000007,5.734,6.34,5.33,1.0099999999999998,1.0099999999999998,5.996,6.49,5.54,0.9500000000000002,0.9500000000000002,59579,79669,36524,43145,43145
2016-05-01,6.242,6.55,5.89,0.6600000000000001,-0.34999999999999964,6.418,6.68,6.14,0.54,-0.14000000000000057,6.072,6.47,5.83,0.6399999999999997,-0.4299999999999997,6.204,6.47,5.83,0.6399999999999997,0.0,41182,61673,12223,49450,-5126
2016-05-08,6.538,7.0,6.13,0.8700000000000001,-0.41000000000000014,6.876,7.66,6.2,1.46,-0.5599999999999996,6.226,6.49,5.93,0.5600000000000005,-0.3700000000000001,6.402,6.94,5.96,0.9800000000000004,-0.5999999999999996,110881,275175,26715,248460,-44595
2016-05-15,5.89,6.03,5.72,0.3100000000000005,-0.13999999999999968,6.014,6.1,5.9,0.1999999999999993,-0.1999999999999993,5.706,5.82,5.47,0.35000000000000053,0.29000000000000004,5.87,5.95,5.8,0.15000000000000036,-0.08000000000000007,47549,101713,12603,89110,-89110
2016-05-22,6.294,6.67,5.91,0.7599999999999998,0.35999999999999943,6.458,6.67,5.98,0.6899999999999995,0.41999999999999993,6.096,6.38,5.83,0.5499999999999998,0.34999999999999964,6.308,6.54,5.97,0.5700000000000003,0.2600000000000007,67421,144117,5972,138145,35696
2016-05-29,6.0575,6.27,5.9,0.3699999999999992,-0.3699999999999992,6.215,6.31,6.13,0.17999999999999972,0.02999999999999936,5.93,6.05,5.79,0.2599999999999998,-0.16999999999999993,5.97,6.09,5.87,0.21999999999999975,-0.1899999999999995,43886,80596,25643,54953,13255
2016-06-05,6.058,6.22,5.93,0.29000000000000004,0.25,6.2940000000000005,6.48,6.15,0.33000000000000007,0.2400000000000002,5.864,5.95,5.75,0.20000000000000018,-0.20000000000000018,6.038,6.3,5.85,0.4500000000000002,-0.3800000000000008,45449,69094,22344,46750,46750
2016-06-12,5.78,5.97,5.66,0.3099999999999996,-0.08999999999999986,5.854,6.0,5.74,0.2599999999999998,-0.0699999999999994,5.532,5.62,5.46,0.16000000000000014,0.05999999999999961,5.716,5.96,5.59,0.3700000000000001,-0.08999999999999986,156601,417142,83486,333656,333656
2016-06-19,5.636,5.96,5.41,0.5499999999999998,-0.2400000000000002,5.822,6.09,5.6,0.4900000000000002,-0.3799999999999999,5.462,5.55,5.32,0.22999999999999954,-0.16999999999999993,5.582,5.93,5.32,0.6099999999999994,-0.6099999999999994,53544,72078,29868,42210,-25837
2016-06-26,5.5,5.93,5.22,0.71,0.6200000000000001,5.79,5.95,5.59,0.3600000000000003,0.3600000000000003,5.398000000000001,5.69,5.11,0.5800000000000001,0.5800000000000001,5.606,5.87,5.18,0.6900000000000004,0.6299999999999999,32890,47890,23605,24285,-1389
2016-07-03,6.01,6.45,5.79,0.6600000000000001,0.6600000000000001,6.2175,6.49,5.92,0.5700000000000003,0.5700000000000003,5.915,6.23,5.64,0.5900000000000007,0.5900000000000007,6.1274999999999995,6.38,5.89,0.4900000000000002,0.4500000000000002,41901,70615,12004,58611,11004
2016-07-10,6.552,6.79,6.3,0.4900000000000002,0.4900000000000002,6.806,7.17,6.52,0.6500000000000004,0.40000000000000036,6.434,6.66,6.27,0.39000000000000057,0.39000000000000057,6.626,6.72,6.41,0.3099999999999996,0.3099999999999996,138171,322243,26167,296076,81456
2016-07-17,6.888,7.38,6.66,0.7199999999999998,0.14999999999999947,7.002,7.38,6.77,0.6100000000000003,0.3600000000000003,6.708,6.81,6.54,0.2699999999999996,0.2699999999999996,6.852,6.99,6.75,0.2400000000000002,0.2400000000000002,87323,151025,26704,124321,82026
2016-07-24,6.81,7.0,6.65,0.34999999999999964,-0.20000000000000018,6.946,7.2,6.85,0.35000000000000053,-0.23000000000000043,6.752,6.8,6.65,0.14999999999999947,0.0,6.828,6.96,6.73,0.22999999999999954,0.11000000000000032,35195,83477,14011,69466,-52448
2016-07-31,6.696,6.85,6.51,0.33999999999999986,0.09999999999999964,6.87,7.02,6.76,0.2599999999999998,-0.07999999999999918,6.58,6.72,6.38,0.33999999999999986,0.33999999999999986,6.708,6.94,6.44,0.5,0.5,36717,60533,23870,36663,-19666
2016-08-07,7.418,7.85,6.92,0.9299999999999997,0.9299999999999997,7.624,8.0,7.12,0.8799999999999999,0.7299999999999995,7.338,7.68,6.92,0.7599999999999998,0.7199999999999998,7.564,7.87,7.05,0.8200000000000003,0.75,126432,172088,54303,117785,-41353
2016-08-14,7.784,7.91,7.71,0.20000000000000018,0.03000000000000025,7.884,8.0,7.8,0.20000000000000018,0.04999999999999982,7.674,7.81,7.57,0.23999999999999932,0.040000000000000036,7.788,7.9,7.66,0.2400000000000002,0.17999999999999972,58478,80390,39140,41250,-41250
2016-08-21,7.852,7.99,7.6,0.39000000000000057,-0.27000000000000046,7.928,8.08,7.64,0.4400000000000004,-0.23000000000000043,7.664,7.9,7.27,0.6300000000000008,-0.46000000000000085,7.738,7.97,7.32,0.6499999999999995,-0.47999999999999954,40648,63933,23262,40671,90
2016-08-28,7.688,7.81,7.4,0.40999999999999925,0.40999999999999925,7.798,7.85,7.69,0.15999999999999925,0.11999999999999922,7.58,7.71,7.32,0.3899999999999997,0.27999999999999936,7.72,7.77,7.65,0.11999999999999922,-0.009999999999999787,24857,40356,9289,31067,-25323
