Date,RTN_stock_Open_average,RTN_stock_Open_max,RTN_stock_Open_min,RTN_stock_Open_volatility,RTN_stock_Open_change,RTN_stock_High_average,RTN_stock_High_max,RTN_stock_High_min,RTN_stock_High_volatility,RTN_stock_High_change,RTN_stock_Low_average,RTN_stock_Low_max,RTN_stock_Low_min,RTN_stock_Low_volatility,RTN_stock_Low_change,RTN_stock_Close_average,RTN_stock_Close_max,RTN_stock_Close_min,RTN_stock_Close_volatility,RTN_stock_Close_change,RTN_stock_Volume_average,RTN_stock_Volume_max,RTN_stock_Volume_min,RTN_stock_Volume_volatility,RTN_stock_Volume_change
2016-01-03,123.52,124.55,122.51,2.039999999999992,0.8999999999999915,125.036,126.84,122.99,3.8500000000000085,1.25,122.42399999999999,124.38,121.35,3.030000000000001,0.18000000000000682,123.806,125.82,121.79,4.029999999999987,-0.8199999999999932,2001813,2478291,1740256,738035,-204554
2016-01-10,122.366,125.5,118.49,7.010000000000005,-4.010000000000005,123.528,125.53,120.88,4.650000000000006,-3.180000000000007,120.832,123.45,118.19,5.260000000000005,-3.469999999999999,122.312,124.9,120.29,4.609999999999999,-3.239999999999995,2091728,2712853,1407926,1304927,1304927
2016-01-17,119.64750000000001,121.07,118.7,2.3699999999999903,-2.3699999999999903,120.17,121.79,119.1,2.690000000000012,-2.6099999999999994,117.3475,119.32,115.73,3.589999999999989,-2.0,118.845,120.94,117.62,3.319999999999993,-2.519999999999996,2036918,2208657,1788596,420061,247751
2016-01-24,119.468,122.47,118.04,4.429999999999993,3.780000000000001,122.352,128.24,119.64,8.600000000000009,8.600000000000009,118.69,122.47,117.0,5.469999999999999,4.789999999999992,121.318,128.24,118.07,10.170000000000016,9.670000000000016,2690711,5388062,1464086,3923976,3400323
2016-01-31,126.328,127.54,124.57,2.970000000000013,-0.6199999999999903,127.334,128.25,125.67,2.5799999999999983,-0.7399999999999949,124.31,125.53,122.92,2.6099999999999994,1.1400000000000006,126.428,128.08,125.44,2.640000000000015,1.1000000000000085,3574133,5531233,2505001,3026232,-473875
2016-02-07,124.83,126.37,122.73,3.6400000000000006,-3.1700000000000017,126.206,128.29,123.32,4.969999999999999,-3.490000000000009,123.038,126.03,119.5,6.530000000000001,-5.329999999999998,124.246,126.57,120.24,6.329999999999998,-5.609999999999999,2666556,3912731,1744434,2168297,310710
2016-02-14,121.05,121.53,119.83,1.7000000000000028,0.18999999999999773,122.5875,123.66,121.77,1.8900000000000006,1.8900000000000006,120.1775,121.02,119.38,1.6400000000000006,1.5699999999999932,121.91,123.57,120.81,2.759999999999991,2.759999999999991,2184793,2806716,1695700,1111016,-1111016
2016-02-21,124.452,125.08,123.84,1.2399999999999949,1.0300000000000011,125.628,126.35,125.03,1.3199999999999932,-0.04000000000000625,123.736,124.37,122.93,1.4399999999999977,0.7199999999999989,124.586,125.22,123.7,1.519999999999996,-0.030000000000001137,1515767,1718831,1325671,393160,-147458
2016-02-28,124.678,124.98,124.27,0.710000000000008,0.5700000000000074,125.566,125.92,125.2,0.7199999999999989,0.7199999999999989,124.206,124.51,123.85,0.6600000000000108,0.6600000000000108,124.74,125.13,123.85,1.2800000000000011,1.210000000000008,1450067,1689607,1248867,440740,1414
2016-03-06,123.108,124.66,121.88,2.780000000000001,-1.7999999999999972,124.112,125.34,123.11,2.230000000000004,-0.5700000000000074,122.022,122.41,121.53,0.8799999999999955,-0.10999999999999943,122.426,122.71,121.85,0.8599999999999994,0.20999999999999375,1910843,2020298,1833586,186712,105108
2016-03-13,122.478,123.38,121.24,2.1400000000000006,0.25,123.744,124.57,122.81,1.759999999999991,1.759999999999991,121.472,121.82,120.51,1.309999999999988,0.06999999999999318,122.99,124.46,121.8,2.6599999999999966,2.6599999999999966,1849314,2775424,1050985,1724439,891710
