Date,CLCT_stock_Open_average,CLCT_stock_Open_max,CLCT_stock_Open_min,CLCT_stock_Open_volatility,CLCT_stock_Open_change,CLCT_stock_High_average,CLCT_stock_High_max,CLCT_stock_High_min,CLCT_stock_High_volatility,CLCT_stock_High_change,CLCT_stock_Low_average,CLCT_stock_Low_max,CLCT_stock_Low_min,CLCT_stock_Low_volatility,CLCT_stock_Low_change,CLCT_stock_Close_average,CLCT_stock_Close_max,CLCT_stock_Close_min,CLCT_stock_Close_volatility,CLCT_stock_Close_change,CLCT_stock_Volume_average,CLCT_stock_Volume_max,CLCT_stock_Volume_min,CLCT_stock_Volume_volatility,CLCT_stock_Volume_change
2016-01-03,15.35,15.65,15.15,0.5,0.40000000000000036,15.56,15.69,15.4,0.28999999999999915,0.25,15.128,15.35,14.75,0.5999999999999996,0.41000000000000014,15.374,15.54,15.15,0.3899999999999988,0.009999999999999787,28898,40134,16351,23783,-9247
2016-01-10,14.326,15.16,13.88,1.2799999999999994,-1.2400000000000002,14.584,15.29,14.2,1.0899999999999999,-0.9199999999999999,13.847999999999999,14.28,13.67,0.6099999999999994,-0.6099999999999994,14.224,14.54,13.95,0.5899999999999999,-0.28999999999999915,44045,66871,27194,39677,-6586
2016-01-17,14.3625,14.85,14.0,0.8499999999999996,0.6699999999999999,14.809999999999999,15.37,14.36,1.0099999999999998,1.0099999999999998,14.215,14.85,13.71,1.1399999999999988,0.9499999999999993,14.615,15.29,14.05,1.2399999999999984,1.2399999999999984,30434,53123,16260,36863,-16475
2016-01-24,15.184,15.3,15.04,0.26000000000000156,-0.26000000000000156,15.428,15.67,15.3,0.3699999999999992,0.20999999999999908,15.074,15.15,15.0,0.15000000000000036,0.03999999999999915,15.176,15.25,15.09,0.16000000000000014,0.09999999999999964,29560,37962,15426,22536,18459
2016-01-31,15.166,15.31,15.05,0.2599999999999998,0.2599999999999998,15.362,15.39,15.31,0.08000000000000007,-0.05999999999999872,14.89,15.17,14.14,1.0299999999999994,-0.8699999999999992,15.056000000000001,15.34,14.22,1.1199999999999992,-1.0099999999999998,36969,90911,18909,72002,59740
2016-02-07,14.488,14.72,14.0,0.7200000000000006,0.6400000000000006,14.892,15.18,14.47,0.7099999999999991,0.33000000000000007,14.372,14.67,13.93,0.7400000000000002,0.41999999999999993,14.724,14.87,14.45,0.41999999999999993,0.33000000000000007,40752,61126,29129,31997,-3844
2016-02-14,15.09,15.25,14.92,0.33000000000000007,0.0600000000000005,15.2775,15.33,15.2,0.13000000000000078,-0.13000000000000078,14.935,15.14,14.8,0.33999999999999986,0.02999999999999936,15.1025,15.22,15.0,0.22000000000000064,-0.16999999999999993,24966,40772,15359,25413,-2852
2016-02-21,15.364,15.79,15.08,0.7099999999999991,0.7099999999999991,15.74,16.12,15.29,0.8300000000000018,0.8300000000000018,15.194,15.56,14.83,0.7300000000000004,0.7300000000000004,15.516,15.86,15.24,0.6199999999999992,0.6199999999999992,28222,41322,20524,20798,-5274
2016-02-28,15.866,16.0,15.79,0.21000000000000085,0.07000000000000028,16.092,16.22,15.99,0.22999999999999865,0.11999999999999744,15.762,15.83,15.7,0.13000000000000078,0.10999999999999943,15.948,16.02,15.88,0.1399999999999988,0.07000000000000028,22352,27319,17222,10097,-9149
2016-03-06,15.938,16.1,15.83,0.27000000000000135,0.27000000000000135,16.252,16.86,16.02,0.8399999999999999,0.6899999999999977,15.766,16.09,15.56,0.5299999999999994,0.2599999999999998,16.1,16.83,15.77,1.0599999999999987,0.8299999999999983,30003,50196,23281,26915,26915
2016-03-13,17.048000000000002,17.28,16.75,0.5300000000000011,0.5300000000000011,17.296,17.5,17.04,0.46000000000000085,0.46000000000000085,16.740000000000002,16.98,16.37,0.6099999999999994,0.20000000000000284,17.152,17.35,17.0,0.3500000000000014,0.3500000000000014,34556,62422,14289,48133,28720
2016-03-20,16.8075,17.28,16.07,1.2100000000000009,-1.2100000000000009,16.9375,17.3,16.09,1.2100000000000009,-1.2100000000000009,16.35,16.94,15.47,1.4700000000000006,-1.4700000000000006,16.4225,17.02,15.58,1.4399999999999995,-1.4399999999999995,30445,68049,11217,56832,51810
2016-03-27,16.018,16.53,15.23,1.3000000000000007,0.8100000000000005,16.468,16.92,15.6,1.320000000000002,1.320000000000002,15.852,16.36,15.06,1.299999999999999,1.2799999999999994,16.284,16.75,15.18,1.5700000000000003,1.5700000000000003,33311,85966,9867,76099,-70791
2016-04-03,16.444,16.88,16.09,0.7899999999999991,-0.39000000000000057,16.674,16.95,16.37,0.5799999999999983,-0.029999999999997584,16.212,16.49,16.02,0.46999999999999886,0.08999999999999986,16.468,16.84,16.1,0.7399999999999984,0.370000000000001,19287,25373,14818,10555,4917
2016-04-10,16.896,17.1,16.52,0.5800000000000018,0.030000000000001137,17.062,17.3,16.93,0.370000000000001,0.010000000000001563,16.73,16.94,16.47,0.4700000000000024,0.33999999999999986,16.968,17.2,16.73,0.46999999999999886,0.14999999999999858,19875,34677,12597,22080,-18797
2016-04-17,17.272000000000002,17.62,16.91,0.7100000000000009,0.7100000000000009,17.596,18.14,17.14,1.0,1.0,17.22,17.58,16.85,0.7299999999999969,0.7299999999999969,17.512,18.04,17.11,0.9299999999999997,0.9299999999999997,23331,28484,17451,11033,7913
2016-04-24,17.84,18.09,17.63,0.46000000000000085,-0.46000000000000085,17.904,18.09,17.64,0.4499999999999993,-0.4499999999999993,17.544,17.73,17.25,0.4800000000000004,-0.4800000000000004,17.678,17.94,17.39,0.5500000000000007,-0.5500000000000007,22465,26232,20212,6020,-6020
2016-05-01,17.334,17.53,17.12,0.41000000000000014,-0.00999999999999801,17.866,19.33,17.37,1.9599999999999973,1.9599999999999973,17.192,17.3,17.03,0.2699999999999996,0.2699999999999996,17.666,19.01,17.27,1.740000000000002,1.7200000000000024,22960,49487,12136,37351,34977
2016-05-08,19.43,19.65,19.09,0.5599999999999987,-0.1999999999999993,19.688,19.79,19.53,0.259999999999998,-0.16000000000000014,19.14,19.51,18.72,0.7900000000000027,-0.11999999999999744,19.445999999999998,19.63,19.08,0.5500000000000007,0.05999999999999872,25296,36720,14831,21889,-20152
2016-05-15,19.114,19.45,18.85,0.5999999999999979,-0.4599999999999973,19.328,19.57,18.99,0.5800000000000018,-0.379999999999999,18.874,19.04,18.61,0.4299999999999997,-0.23999999999999844,19.102,19.56,18.84,0.7199999999999989,-0.6600000000000001,28134,49464,14171,35293,-23033
2016-05-22,19.148,19.49,18.84,0.6499999999999986,0.6499999999999986,19.366,19.55,19.02,0.5300000000000011,0.5300000000000011,19.06,19.35,18.8,0.5500000000000007,0.5500000000000007,19.258,19.49,18.86,0.629999999999999,0.629999999999999,19464,30871,9880,20991,-1671
2016-05-29,19.4625,19.5,19.42,0.0799999999999983,0.030000000000001137,19.5225,19.55,19.5,0.05000000000000071,-0.03999999999999915,19.3125,19.36,19.25,0.10999999999999943,0.0,19.4775,19.53,19.44,0.08999999999999986,-0.019999999999999574,13640,21303,8199,13104,5307
2016-06-05,19.426,19.5,19.31,0.19000000000000128,-0.10000000000000142,19.492,19.55,19.37,0.17999999999999972,-0.17999999999999972,19.364,19.45,19.16,0.28999999999999915,-0.25,19.436,19.5,19.29,0.21000000000000085,-0.21000000000000085,10826,15252,3884,11368,-1453
2016-06-12,19.254,19.44,19.15,0.2900000000000027,0.17999999999999972,19.386,19.5,19.32,0.17999999999999972,-0.1700000000000017,19.072,19.16,19.01,0.14999999999999858,-0.08999999999999986,19.234,19.32,19.09,0.23000000000000043,-0.129999999999999,14838,36179,7260,28919,21335
