Date,NPK_stock_Open_average,NPK_stock_Open_max,NPK_stock_Open_min,NPK_stock_Open_volatility,NPK_stock_Open_change,NPK_stock_High_average,NPK_stock_High_max,NPK_stock_High_min,NPK_stock_High_volatility,NPK_stock_High_change,NPK_stock_Low_average,NPK_stock_Low_max,NPK_stock_Low_min,NPK_stock_Low_volatility,NPK_stock_Low_change,NPK_stock_Close_average,NPK_stock_Close_max,NPK_stock_Close_min,NPK_stock_Close_volatility,NPK_stock_Close_change,NPK_stock_Volume_average,NPK_stock_Volume_max,NPK_stock_Volume_min,NPK_stock_Volume_volatility,NPK_stock_Volume_change
2016-01-03,78.592,81.97,76.67,5.299999999999997,-5.299999999999997,80.04,81.97,77.55,4.420000000000002,-2.769999999999996,76.94200000000001,78.23,75.43,2.799999999999997,-2.7900000000000063,77.832,79.33,76.01,3.319999999999993,-3.319999999999993,38595,47088,32945,14143,-4102
2016-01-10,76.182,77.3,74.87,2.4299999999999926,-1.6299999999999955,77.842,79.3,76.61,2.6899999999999977,-1.3599999999999994,74.88,75.55,73.72,1.8299999999999983,-1.7000000000000028,76.366,76.93,75.31,1.6200000000000045,-0.1799999999999926,44023,72452,28651,43801,-1417
2016-01-17,75.9125,77.18,74.05,3.1300000000000097,-1.3000000000000114,77.265,77.84,76.95,0.8900000000000006,-0.8900000000000006,73.57,74.1,72.3,1.7999999999999972,0.0799999999999983,75.605,76.04,75.12,0.9200000000000017,0.7399999999999949,32951,42900,23978,18922,-14979
2016-01-24,76.35,77.36,75.37,1.9899999999999949,1.480000000000004,77.72,79.09,77.0,2.0900000000000034,2.0900000000000034,75.65,77.07,75.03,2.039999999999992,2.039999999999992,76.806,79.09,75.31,3.780000000000001,3.719999999999999,25182,34901,15614,19287,11540
2016-01-31,77.914,78.61,76.93,1.6799999999999926,-0.23999999999999488,78.81,79.32,78.32,1.0,-0.04999999999999716,76.428,77.36,75.3,2.0600000000000023,-0.23000000000000398,77.33800000000001,78.01,76.29,1.7199999999999989,-1.230000000000004,45882,81304,27441,53863,49415
2016-02-07,78.942,81.38,76.25,5.1299999999999955,3.780000000000001,80.486,82.39,78.85,3.5400000000000063,0.1599999999999966,77.522,79.24,75.73,3.509999999999991,1.289999999999992,79.404,80.63,78.33,2.299999999999997,-1.5300000000000011,46005,65161,16712,48449,-11529
2016-02-14,80.22749999999999,81.2,78.5,2.700000000000003,2.700000000000003,81.71000000000001,82.25,81.29,0.9599999999999937,0.75,79.64750000000001,81.1,78.0,3.0999999999999943,3.0999999999999943,80.9275,81.69,80.25,1.4399999999999977,0.9699999999999989,51817,65723,39718,26005,18843
2016-02-21,83.744,87.46,81.7,5.759999999999991,-1.1400000000000006,85.33,88.0,81.98,6.019999999999996,-2.299999999999997,83.0,85.95,80.49,5.460000000000008,-1.8599999999999994,84.376,87.08,81.0,6.079999999999998,-2.3400000000000034,53123,90835,30502,60333,3490
2016-02-28,81.036,81.96,78.89,3.069999999999993,0.7199999999999989,82.566,83.52,81.96,1.5600000000000023,1.4799999999999898,80.158,81.54,78.89,2.6500000000000057,0.14999999999999147,81.242,82.1,79.32,2.780000000000001,0.03999999999999204,61324,79222,35621,43601,32912
2016-03-06,80.402,81.0,79.68,1.3199999999999932,0.0799999999999983,81.254,81.8,80.23,1.5699999999999932,0.1599999999999966,79.462,80.57,78.95,1.6199999999999903,1.0699999999999932,80.236,81.34,79.69,1.6500000000000057,0.960000000000008,37644,52100,27346,24754,-1186
