Date,MD_stock_Open_average,MD_stock_Open_max,MD_stock_Open_min,MD_stock_Open_volatility,MD_stock_Open_change,MD_stock_High_average,MD_stock_High_max,MD_stock_High_min,MD_stock_High_volatility,MD_stock_High_change,MD_stock_Low_average,MD_stock_Low_max,MD_stock_Low_min,MD_stock_Low_volatility,MD_stock_Low_change,MD_stock_Close_average,MD_stock_Close_max,MD_stock_Close_min,MD_stock_Close_volatility,MD_stock_Close_change,MD_stock_Volume_average,MD_stock_Volume_max,MD_stock_Volume_min,MD_stock_Volume_volatility,MD_stock_Volume_change
2016-01-03,69.46,71.1,68.19,2.9099999999999966,-2.2700000000000102,70.124,71.26,68.54,2.719999999999999,-2.030000000000001,68.624,69.8,67.45,2.3499999999999943,-1.7999999999999972,69.256,71.05,67.96,3.0900000000000034,-2.8400000000000034,1114159,1709683,769390,940293,-285558
2016-01-10,67.192,68.51,65.63,2.8800000000000097,-2.8800000000000097,67.92,69.23,66.34,2.8900000000000006,-2.8900000000000006,65.766,66.82,64.18,2.6399999999999864,-2.4399999999999977,66.878,67.74,66.28,1.4599999999999937,-0.9099999999999966,891463,1128122,706947,421175,338554
2016-01-17,67.18,68.12,66.28,1.8400000000000034,1.2800000000000011,68.14,68.66,67.71,0.9500000000000028,0.9500000000000028,66.3175,67.62,64.88,2.740000000000009,1.3400000000000034,67.61,68.43,67.03,1.4000000000000057,1.4000000000000057,890737,1071673,759276,312397,-44551
2016-01-24,68.56400000000001,69.45,67.11,2.3400000000000034,-1.230000000000004,69.542,69.96,69.29,0.6699999999999875,0.14999999999999147,67.504,68.49,65.9,2.589999999999989,-1.3199999999999932,68.652,69.47,66.93,2.539999999999992,0.9199999999999875,735615,1028284,438921,589363,589363
2016-01-31,66.338,69.11,61.9,7.210000000000001,-5.729999999999997,67.676,69.81,65.11,4.700000000000003,-4.700000000000003,65.238,68.57,61.4,7.169999999999995,-5.189999999999991,66.674,69.54,63.93,5.6100000000000065,-4.720000000000013,1404166,2479864,689799,1790065,673580
2016-02-07,65.032,66.04,63.89,2.1500000000000057,1.2399999999999949,66.324,68.36,65.02,3.3400000000000034,0.38000000000000966,63.508,64.92,62.79,2.1300000000000026,0.14999999999999858,65.232,67.02,63.42,3.5999999999999943,-1.230000000000004,1087938,1407537,555229,852308,-96143
2016-02-14,64.6175,65.15,63.39,1.7600000000000051,1.5400000000000063,65.715,66.28,65.17,1.1099999999999994,0.8799999999999955,63.925,64.41,62.76,1.6499999999999986,1.6499999999999986,65.15,65.88,64.81,1.0699999999999932,0.9099999999999966,803404,986778,473001,513777,-467110
2016-02-21,66.744,67.23,66.28,0.9500000000000028,0.6300000000000097,67.724,68.31,66.76,1.5499999999999972,0.269999999999996,66.126,66.54,65.2,1.3400000000000034,0.0799999999999983,67.104,68.08,66.51,1.5699999999999932,0.7800000000000011,600947,1121089,418126,702963,-605875
2016-02-28,67.816,68.76,67.19,1.5700000000000074,0.5200000000000102,68.524,68.78,68.25,0.5300000000000011,0.5300000000000011,67.038,67.47,66.83,0.6400000000000006,0.5100000000000051,67.762,68.76,67.04,1.7199999999999989,0.9399999999999977,532508,694181,433774,260407,117696
2016-03-06,65.466,66.31,64.14,2.1700000000000017,-2.1700000000000017,66.106,66.71,65.7,1.009999999999991,-1.009999999999991,63.878,64.64,63.22,1.4200000000000017,0.39000000000000057,65.03,66.35,63.72,2.6299999999999955,-1.2999999999999972,992652,1585589,525709,1059880,37256
2016-03-13,63.174,65.07,61.95,3.1199999999999903,-3.1199999999999903,64.164,65.52,63.26,2.259999999999998,-0.9200000000000017,62.226,63.52,61.44,2.0800000000000054,-1.5700000000000003,62.934,63.55,62.12,1.4299999999999997,-0.14999999999999858,1019953,1350919,833088,517831,138167
2016-03-20,63.9775,64.49,63.18,1.3099999999999952,1.3099999999999952,64.7875,65.21,64.28,0.9299999999999926,0.769999999999996,63.615,64.16,62.95,1.2099999999999937,0.8200000000000003,64.445,64.91,64.2,0.7099999999999937,0.06999999999999318,754398,909751,644018,265733,117964
2016-03-27,64.812,65.35,64.15,1.1999999999999886,-0.269999999999996,65.238,65.58,64.59,0.9899999999999949,-0.5699999999999932,64.0,64.57,63.16,1.4099999999999966,-0.6300000000000026,64.918,65.34,64.54,0.7999999999999972,-0.39000000000000057,861428,1184952,535746,649206,30822
2016-04-03,63.382,64.59,62.12,2.470000000000006,-0.7900000000000063,63.882,64.61,62.94,1.6700000000000017,-0.5799999999999983,62.618,63.13,61.87,1.2600000000000051,0.030000000000001137,63.252,63.88,61.97,1.9100000000000037,0.5900000000000034,736524,855645,606631,249014,-166516
