Date,SPDR Global DowEtf_Open_average,SPDR Global DowEtf_Open_max,SPDR Global DowEtf_Open_min,SPDR Global DowEtf_Open_volatility,SPDR Global DowEtf_Open_change,SPDR Global DowEtf_High_average,SPDR Global DowEtf_High_max,SPDR Global DowEtf_High_min,SPDR Global DowEtf_High_volatility,SPDR Global DowEtf_High_change,SPDR Global DowEtf_Low_average,SPDR Global DowEtf_Low_max,SPDR Global DowEtf_Low_min,SPDR Global DowEtf_Low_volatility,SPDR Global DowEtf_Low_change,SPDR Global DowEtf_Close_average,SPDR Global DowEtf_Close_max,SPDR Global DowEtf_Close_min,SPDR Global DowEtf_Close_volatility,SPDR Global DowEtf_Close_change
2016-04-17,66.15,66.15,66.15,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.15,66.15,66.15,0.0,0.0,66.55,66.55,66.55,0.0,0.0
2016-04-24,66.0,66.0,66.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,65.23,65.23,65.23,0.0,0.0,65.57,65.57,65.57,0.0,0.0
2016-05-01,64.12,64.12,64.12,0.0,0.0,64.31,64.31,64.31,0.0,0.0,64.12,64.12,64.12,0.0,0.0,64.31,64.31,64.31,0.0,0.0
2016-05-08,63.88,63.88,63.88,0.0,0.0,63.98,63.98,63.98,0.0,0.0,63.53,63.53,63.53,0.0,0.0,63.53,63.53,63.53,0.0,0.0
2016-05-15,63.79,63.79,63.79,0.0,0.0,63.83,63.83,63.83,0.0,0.0,63.79,63.79,63.79,0.0,0.0,63.83,63.83,63.83,0.0,0.0
2016-05-22,65.15,65.15,65.15,0.0,0.0,65.3,65.3,65.3,0.0,0.0,64.92,64.92,64.92,0.0,0.0,65.21,65.21,65.21,0.0,0.0
2016-05-29,64.98,64.98,64.98,0.0,0.0,65.33,65.33,65.33,0.0,0.0,64.98,64.98,64.98,0.0,0.0,65.31,65.31,65.31,0.0,0.0
2016-06-05,65.21,65.21,65.21,0.0,0.0,65.21,65.21,65.21,0.0,0.0,64.66,64.66,64.66,0.0,0.0,64.69,64.69,64.69,0.0,0.0
2016-06-12,63.35,63.35,63.35,0.0,0.0,63.54,63.54,63.54,0.0,0.0,63.24,63.24,63.24,0.0,0.0,63.37,63.37,63.37,0.0,0.0
2016-06-19,61.44,61.44,61.44,0.0,0.0,62.65,62.65,62.65,0.0,0.0,61.44,61.44,61.44,0.0,0.0,61.79,61.79,61.79,0.0,0.0
2016-06-26,64.18,64.18,64.18,0.0,0.0,64.18,64.18,64.18,0.0,0.0,64.06,64.06,64.06,0.0,0.0,64.17,64.17,64.17,0.0,0.0
2016-07-03,64.1,64.1,64.1,0.0,0.0,64.25,64.25,64.25,0.0,0.0,64.08,64.08,64.08,0.0,0.0,64.25,64.25,64.25,0.0,0.0
2016-07-10,66.2,66.2,66.2,0.0,0.0,66.2,66.2,66.2,0.0,0.0,66.2,66.2,66.2,0.0,0.0,66.2,66.2,66.2,0.0,0.0
2016-07-17,66.16,66.16,66.16,0.0,0.0,66.35,66.35,66.35,0.0,0.0,66.16,66.16,66.16,0.0,0.0,66.25,66.25,66.25,0.0,0.0
2016-07-24,66.31,66.31,66.31,0.0,0.0,66.79,66.79,66.79,0.0,0.0,66.31,66.31,66.31,0.0,0.0,66.79,66.79,66.79,0.0,0.0
2016-07-31,66.63,66.63,66.63,0.0,0.0,67.0,67.0,67.0,0.0,0.0,66.63,66.63,66.63,0.0,0.0,67.0,67.0,67.0,0.0,0.0
2016-08-07,67.57,67.57,67.57,0.0,0.0,67.75,67.75,67.75,0.0,0.0,67.39,67.39,67.39,0.0,0.0,67.5,67.5,67.5,0.0,0.0
2016-08-14,67.84,67.84,67.84,0.0,0.0,67.99,67.99,67.99,0.0,0.0,67.84,67.84,67.84,0.0,0.0,67.99,67.99,67.99,0.0,0.0
2016-08-21,67.65,67.65,67.65,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.65,67.65,67.65,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2016-08-28,68.73,68.73,68.73,0.0,0.0,68.9,68.9,68.9,0.0,0.0,68.37,68.37,68.37,0.0,0.0,68.37,68.37,68.37,0.0,0.0
2016-09-04,68.31,68.31,68.31,0.0,0.0,68.31,68.31,68.31,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2016-09-11,66.2,66.2,66.2,0.0,0.0,66.34,66.34,66.34,0.0,0.0,66.2,66.2,66.2,0.0,0.0,66.34,66.34,66.34,0.0,0.0
2016-09-18,68.42,68.42,68.42,0.0,0.0,68.58,68.58,68.58,0.0,0.0,68.33,68.33,68.33,0.0,0.0,68.33,68.33,68.33,0.0,0.0
2016-09-25,67.69,67.69,67.69,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.69,67.69,67.69,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2016-10-02,67.78,67.78,67.78,0.0,0.0,67.78,67.78,67.78,0.0,0.0,67.78,67.78,67.78,0.0,0.0,67.78,67.78,67.78,0.0,0.0
2016-10-09,67.33,67.33,67.33,0.0,0.0,67.33,67.33,67.33,0.0,0.0,67.33,67.33,67.33,0.0,0.0,67.33,67.33,67.33,0.0,0.0
2016-10-16,67.63,67.63,67.63,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.63,67.63,67.63,0.0,0.0,67.75,67.75,67.75,0.0,0.0
2016-10-23,67.76,67.76,67.76,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.57,67.57,67.57,0.0,0.0,67.58,67.58,67.58,0.0,0.0
2016-10-30,66.6,66.6,66.6,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.62,66.62,66.62,0.0,0.0
2016-11-06,67.81,67.81,67.81,0.0,0.0,67.81,67.81,67.81,0.0,0.0,67.42,67.42,67.42,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2016-11-13,67.36,67.36,67.36,0.0,0.0,67.36,67.36,67.36,0.0,0.0,67.22,67.22,67.22,0.0,0.0,67.22,67.22,67.22,0.0,0.0
2016-11-20,68.23,68.23,68.23,0.0,0.0,68.23,68.23,68.23,0.0,0.0,68.23,68.23,68.23,0.0,0.0,68.23,68.23,68.23,0.0,0.0
2016-11-27,68.25,68.25,68.25,0.0,0.0,68.39,68.39,68.39,0.0,0.0,68.23,68.23,68.23,0.0,0.0,68.26,68.26,68.26,0.0,0.0
2016-12-04,70.59,70.59,70.59,0.0,0.0,70.94,70.94,70.94,0.0,0.0,70.59,70.59,70.59,0.0,0.0,70.94,70.94,70.94,0.0,0.0
2016-12-11,70.26,70.26,70.26,0.0,0.0,70.26,70.26,70.26,0.0,0.0,69.9,69.9,69.9,0.0,0.0,69.9,69.9,69.9,0.0,0.0
2016-12-18,70.01,70.01,70.01,0.0,0.0,70.06,70.06,70.06,0.0,0.0,69.87,69.87,69.87,0.0,0.0,70.04,70.04,70.04,0.0,0.0
2016-12-25,69.91,69.91,69.91,0.0,0.0,69.94,69.94,69.94,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.91,69.91,69.91,0.0,0.0
2017-01-01,71.3,71.3,71.3,0.0,0.0,71.49,71.49,71.49,0.0,0.0,71.1,71.1,71.1,0.0,0.0,71.45,71.45,71.45,0.0,0.0
2017-01-08,71.62,71.62,71.62,0.0,0.0,71.63,71.63,71.63,0.0,0.0,71.52,71.52,71.52,0.0,0.0,71.59,71.59,71.59,0.0,0.0
2017-01-15,71.57,71.57,71.57,0.0,0.0,71.65,71.65,71.65,0.0,0.0,71.38,71.38,71.38,0.0,0.0,71.38,71.38,71.38,0.0,0.0
2017-01-22,72.32,72.32,72.32,0.0,0.0,72.35,72.35,72.35,0.0,0.0,72.24,72.24,72.24,0.0,0.0,72.24,72.24,72.24,0.0,0.0
2017-01-29,72.1,72.1,72.1,0.0,0.0,72.38,72.38,72.38,0.0,0.0,72.1,72.1,72.1,0.0,0.0,72.3,72.3,72.3,0.0,0.0
2017-02-05,72.53,72.53,72.53,0.0,0.0,72.61,72.61,72.61,0.0,0.0,72.53,72.53,72.53,0.0,0.0,72.61,72.61,72.61,0.0,0.0
2017-02-12,73.06,73.06,73.06,0.0,0.0,73.25,73.25,73.25,0.0,0.0,73.06,73.06,73.06,0.0,0.0,73.25,73.25,73.25,0.0,0.0
2017-02-19,73.5,73.5,73.5,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.46,73.46,73.46,0.0,0.0
2017-02-26,74.32,74.32,74.32,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.32,74.32,74.32,0.0,0.0
2017-03-05,73.75,73.75,73.75,0.0,0.0,73.88,73.88,73.88,0.0,0.0,73.69,73.69,73.69,0.0,0.0,73.88,73.88,73.88,0.0,0.0
2017-03-12,74.56,74.56,74.56,0.0,0.0,74.79,74.79,74.79,0.0,0.0,74.56,74.56,74.56,0.0,0.0,74.6,74.6,74.6,0.0,0.0
2017-03-19,74.21,74.21,74.21,0.0,0.0,74.21,74.21,74.21,0.0,0.0,74.21,74.21,74.21,0.0,0.0,74.21,74.21,74.21,0.0,0.0
2017-03-26,74.42,74.42,74.42,0.0,0.0,74.49,74.49,74.49,0.0,0.0,74.41,74.41,74.41,0.0,0.0,74.49,74.49,74.49,0.0,0.0
2017-04-02,74.23,74.23,74.23,0.0,0.0,74.23,74.23,74.23,0.0,0.0,74.23,74.23,74.23,0.0,0.0,74.23,74.23,74.23,0.0,0.0
2017-04-09,73.66,73.66,73.66,0.0,0.0,73.66,73.66,73.66,0.0,0.0,73.29,73.29,73.29,0.0,0.0,73.29,73.29,73.29,0.0,0.0
2017-04-16,73.62,73.62,73.62,0.0,0.0,73.62,73.62,73.62,0.0,0.0,73.62,73.62,73.62,0.0,0.0,73.62,73.62,73.62,0.0,0.0
2017-04-23,75.86,75.86,75.86,0.0,0.0,76.05,76.05,76.05,0.0,0.0,75.86,75.86,75.86,0.0,0.0,76.05,76.05,76.05,0.0,0.0
2017-04-30,76.17,76.17,76.17,0.0,0.0,76.69,76.69,76.69,0.0,0.0,76.08,76.08,76.08,0.0,0.0,76.69,76.69,76.69,0.0,0.0
2017-05-07,76.12,76.12,76.12,0.0,0.0,76.34,76.34,76.34,0.0,0.0,76.12,76.12,76.12,0.0,0.0,76.3,76.3,76.3,0.0,0.0
2017-05-14,76.31,76.31,76.31,0.0,0.0,76.55,76.55,76.55,0.0,0.0,76.16,76.16,76.16,0.0,0.0,76.55,76.55,76.55,0.0,0.0
2017-05-21,76.99,76.99,76.99,0.0,0.0,77.12,77.12,77.12,0.0,0.0,76.99,76.99,76.99,0.0,0.0,77.12,77.12,77.12,0.0,0.0
2017-05-28,77.75,77.75,77.75,0.0,0.0,77.75,77.75,77.75,0.0,0.0,77.75,77.75,77.75,0.0,0.0,77.75,77.75,77.75,0.0,0.0
2017-06-04,77.65,77.65,77.65,0.0,0.0,77.65,77.65,77.65,0.0,0.0,77.65,77.65,77.65,0.0,0.0,77.65,77.65,77.65,0.0,0.0
2017-06-11,76.25,76.25,76.25,0.0,0.0,76.37,76.37,76.37,0.0,0.0,76.25,76.25,76.25,0.0,0.0,76.37,76.37,76.37,0.0,0.0
2017-06-18,76.41,76.41,76.41,0.0,0.0,76.58,76.58,76.58,0.0,0.0,76.41,76.41,76.41,0.0,0.0,76.58,76.58,76.58,0.0,0.0
2017-06-25,76.51,76.51,76.51,0.0,0.0,76.73,76.73,76.73,0.0,0.0,76.51,76.51,76.51,0.0,0.0,76.73,76.73,76.73,0.0,0.0
2017-07-02,76.77,76.77,76.77,0.0,0.0,76.89,76.89,76.89,0.0,0.0,76.64,76.64,76.64,0.0,0.0,76.88,76.88,76.88,0.0,0.0
2017-07-09,78.03,78.03,78.03,0.0,0.0,78.24,78.24,78.24,0.0,0.0,78.03,78.03,78.03,0.0,0.0,78.24,78.24,78.24,0.0,0.0
2017-07-16,78.58,78.58,78.58,0.0,0.0,78.58,78.58,78.58,0.0,0.0,78.58,78.58,78.58,0.0,0.0,78.58,78.58,78.58,0.0,0.0
2017-07-23,78.73,78.73,78.73,0.0,0.0,78.8,78.8,78.8,0.0,0.0,78.73,78.73,78.73,0.0,0.0,78.8,78.8,78.8,0.0,0.0
2017-07-30,79.64,79.64,79.64,0.0,0.0,79.64,79.64,79.64,0.0,0.0,79.5,79.5,79.5,0.0,0.0,79.55,79.55,79.55,0.0,0.0
2017-08-06,78.07,78.07,78.07,0.0,0.0,78.28,78.28,78.28,0.0,0.0,78.07,78.07,78.07,0.0,0.0,78.22,78.22,78.22,0.0,0.0
2017-08-13,78.0,78.0,78.0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,78.0,78.0,78.0,0.0,0.0
2017-08-20,78.12,78.12,78.12,0.0,0.0,78.12,78.12,78.12,0.0,0.0,78.12,78.12,78.12,0.0,0.0,78.12,78.12,78.12,0.0,0.0
2017-08-27,79.11,79.11,79.11,0.0,0.0,79.21,79.21,79.21,0.0,0.0,78.92,78.92,78.92,0.0,0.0,78.92,78.92,78.92,0.0,0.0
2017-09-03,79.16,79.16,79.16,0.0,0.0,79.16,79.16,79.16,0.0,0.0,79.09,79.09,79.09,0.0,0.0,79.09,79.09,79.09,0.0,0.0
2017-09-10,79.68,79.68,79.68,0.0,0.0,80.2,80.2,80.2,0.0,0.0,79.56,79.56,79.56,0.0,0.0,80.14,80.14,80.14,0.0,0.0
2017-09-17,80.1,80.1,80.1,0.0,0.0,80.1,80.1,80.1,0.0,0.0,80.06,80.06,80.06,0.0,0.0,80.06,80.06,80.06,0.0,0.0
2017-09-24,80.51,80.51,80.51,0.0,0.0,80.68,80.68,80.68,0.0,0.0,80.51,80.51,80.51,0.0,0.0,80.68,80.68,80.68,0.0,0.0
2017-10-01,80.93,80.93,80.93,0.0,0.0,81.14,81.14,81.14,0.0,0.0,80.82,80.82,80.82,0.0,0.0,80.82,80.82,80.82,0.0,0.0
2017-10-08,82.0,82.0,82.0,0.0,0.0,82.0,82.0,82.0,0.0,0.0,81.87,81.87,81.87,0.0,0.0,82.0,82.0,82.0,0.0,0.0
2017-10-15,82.04,82.04,82.04,0.0,0.0,82.21,82.21,82.21,0.0,0.0,82.04,82.04,82.04,0.0,0.0,82.21,82.21,82.21,0.0,0.0
2017-10-22,81.74,81.74,81.74,0.0,0.0,82.09,82.09,82.09,0.0,0.0,81.74,81.74,81.74,0.0,0.0,82.09,82.09,82.09,0.0,0.0
2017-10-29,82.47,82.47,82.47,0.0,0.0,82.48,82.48,82.48,0.0,0.0,82.41,82.41,82.41,0.0,0.0,82.41,82.41,82.41,0.0,0.0
2017-11-05,81.88,81.88,81.88,0.0,0.0,81.88,81.88,81.88,0.0,0.0,81.72,81.72,81.72,0.0,0.0,81.87,81.87,81.87,0.0,0.0
2017-11-12,81.61,81.61,81.61,0.0,0.0,81.95,81.95,81.95,0.0,0.0,81.61,81.61,81.61,0.0,0.0,81.95,81.95,81.95,0.0,0.0
2017-11-19,82.93,82.93,82.93,0.0,0.0,83.12,83.12,83.12,0.0,0.0,82.93,82.93,82.93,0.0,0.0,83.12,83.12,83.12,0.0,0.0
2017-11-26,82.96,82.96,82.96,0.0,0.0,83.17,83.17,83.17,0.0,0.0,82.96,82.96,82.96,0.0,0.0,83.17,83.17,83.17,0.0,0.0
2017-12-03,83.68,83.68,83.68,0.0,0.0,83.68,83.68,83.68,0.0,0.0,83.4,83.4,83.4,0.0,0.0,83.4,83.4,83.4,0.0,0.0
2017-12-10,84.13,84.13,84.13,0.0,0.0,84.23,84.23,84.23,0.0,0.0,84.06,84.06,84.06,0.0,0.0,84.15,84.15,84.15,0.0,0.0
2017-12-17,85.0,85.0,85.0,0.0,0.0,85.03,85.03,85.03,0.0,0.0,85.0,85.0,85.0,0.0,0.0,85.03,85.03,85.03,0.0,0.0
2017-12-24,86.27,86.27,86.27,0.0,0.0,86.27,86.27,86.27,0.0,0.0,85.41,85.41,85.41,0.0,0.0,85.48,85.48,85.48,0.0,0.0
2017-12-31,87.56,87.56,87.56,0.0,0.0,87.86,87.86,87.86,0.0,0.0,87.46,87.46,87.46,0.0,0.0,87.86,87.86,87.86,0.0,0.0
