Date,TRIPStock_Open_average,TRIPStock_Open_max,TRIPStock_Open_min,TRIPStock_Open_volatility,TRIPStock_Open_change,TRIPStock_High_average,TRIPStock_High_max,TRIPStock_High_min,TRIPStock_High_volatility,TRIPStock_High_change,TRIPStock_Low_average,TRIPStock_Low_max,TRIPStock_Low_min,TRIPStock_Low_volatility,TRIPStock_Low_change,TRIPStock_Close_average,TRIPStock_Close_max,TRIPStock_Close_min,TRIPStock_Close_volatility,TRIPStock_Close_change,TRIPStock_Volume_average,TRIPStock_Volume_max,TRIPStock_Volume_min,TRIPStock_Volume_volatility,TRIPStock_Volume_change
2016-01-03,80.894,83.64,77.77,5.8700000000000045,-5.8700000000000045,81.402,83.97,78.6,5.3700000000000045,-5.160000000000011,78.986,82.02,75.92,6.099999999999994,-6.099999999999994,79.776,82.98,76.18,6.799999999999997,-6.799999999999997,1819854,2521661,1447745,1073916,-286140
2016-01-10,74.86,77.48,69.77,7.710000000000008,-6.890000000000001,75.632,78.8,70.69,8.11,-6.6200000000000045,72.334,76.34,68.88,7.460000000000008,-6.719999999999999,73.96,77.36,70.63,6.730000000000004,-6.320000000000007,2249675,2911221,1189363,1721858,1553832
2016-01-17,70.33500000000001,71.34,69.29,2.049999999999997,-0.6599999999999966,72.0375,72.46,70.9,1.559999999999988,0.10999999999999943,68.44749999999999,70.07,65.78,4.289999999999992,-0.29999999999999716,70.1525,71.19,69.26,1.9299999999999926,-0.539999999999992,1894470,2509939,1009838,1500101,-1500101
2016-01-24,68.218,70.76,65.81,4.950000000000003,-3.450000000000003,69.362,71.01,68.1,2.910000000000011,-2.8900000000000006,66.69200000000001,69.23,65.0,4.230000000000004,-2.8599999999999994,68.16,69.69,66.76,2.9299999999999926,-2.7299999999999898,2419576,3199382,1117965,2081417,1506462
2016-01-31,64.57,66.52,62.89,3.6299999999999955,-3.249999999999993,65.368,67.64,63.58,4.060000000000002,-4.060000000000002,61.676,65.8,57.29,8.509999999999998,-8.509999999999998,63.028,67.19,58.37,8.82,-8.82,2760534,5109284,1793687,3315597,3315597
2016-02-07,57.83,61.0,54.9,6.100000000000001,3.990000000000002,59.364000000000004,64.75,55.99,8.759999999999998,3.229999999999997,55.922,59.49,53.48,6.010000000000005,2.5700000000000003,57.058,61.07,54.09,6.979999999999997,4.019999999999996,5084831,9480481,2689088,6791393,-7623
2016-02-14,63.379999999999995,65.41,60.39,5.019999999999996,2.3100000000000023,65.0575,67.0,63.47,3.530000000000001,0.30000000000000426,61.9475,64.07,59.95,4.11999999999999,1.4299999999999997,63.79,65.35,63.07,2.279999999999994,0.10000000000000142,2621952,3337235,1770758,1566477,-1323038
2016-02-21,61.70666666666666,63.0,60.0,3.0,0.6200000000000045,62.556666666666665,63.51,61.16,2.3500000000000014,-1.0700000000000003,60.69,62.42,58.53,3.8900000000000006,1.0500000000000043,61.89,63.11,60.66,2.450000000000003,-0.6700000000000017,1912583,2534005,1244134,1289871,-528098
2016-02-28,64.49199999999999,66.07,62.28,3.789999999999992,3.569999999999993,65.728,66.62,63.3,3.3200000000000074,2.6099999999999994,63.548,64.53,61.81,2.719999999999999,2.4099999999999966,64.93799999999999,66.1,62.6,3.499999999999993,2.499999999999993,2034066,2970509,1550729,1419780,-697559
2016-03-06,63.212,65.11,61.45,3.6599999999999966,-3.230000000000004,64.28,66.23,61.86,4.3700000000000045,-2.480000000000004,61.384,63.7,59.33,4.3700000000000045,-2.3200000000000003,62.754,65.5,60.98,4.520000000000003,-1.7999999999999972,2126080,2732523,1597813,1134710,-385398
2016-03-13,65.76,67.22,63.08,4.140000000000001,2.1700000000000017,67.29599999999999,68.28,65.27,3.010000000000005,-3.010000000000005,64.662,66.01,63.05,2.960000000000008,0.4000000000000057,66.08800000000001,67.48,64.31,3.1700000000000017,-2.230000000000004,3327066,5466989,1869483,3597506,-605655
2016-03-20,63.57,64.4,61.72,2.680000000000007,-2.680000000000007,64.4125,65.79,62.44,3.3500000000000085,-3.3500000000000085,62.504999999999995,64.36,60.5,3.8599999999999994,-3.8599999999999994,63.43,65.71,61.74,3.9699999999999918,-3.479999999999997,1840017,2097281,1519147,578134,164248
2016-03-27,64.676,66.05,62.61,3.4399999999999977,3.4399999999999977,66.27,68.07,63.14,4.929999999999993,4.25,63.961999999999996,65.83,61.53,4.299999999999997,3.569999999999993,65.68,67.23,62.51,4.720000000000006,4.720000000000006,1907110,2549599,1309485,1240114,415772
2016-04-03,65.044,67.44,64.07,3.3700000000000045,-3.3700000000000045,65.628,67.5,64.58,2.9200000000000017,-2.9200000000000017,63.230000000000004,64.93,61.7,3.230000000000004,-3.230000000000004,64.034,65.53,62.24,3.289999999999999,-2.8500000000000014,1772514,2389136,1137709,1251427,1233901
2016-04-10,62.49,63.85,60.56,3.289999999999999,1.1200000000000045,63.25,64.27,61.49,2.779999999999994,0.9100000000000037,61.574,63.03,60.2,2.8299999999999983,1.740000000000002,62.466,63.79,60.59,3.1999999999999957,2.4099999999999966,1699433,2267406,1032688,1234718,-690783
2016-04-17,64.352,65.88,63.06,2.819999999999993,0.4099999999999966,65.182,65.88,64.55,1.3299999999999983,-1.0900000000000034,63.336,63.99,62.69,1.3000000000000043,0.28000000000000114,64.304,65.44,63.34,2.0999999999999943,-2.0999999999999943,1579905,2299960,1059518,1240442,-462365
2016-04-24,63.264,64.12,62.5,1.6200000000000045,0.8299999999999983,64.156,65.0,63.47,1.5300000000000011,1.5100000000000051,62.36,63.44,61.96,1.4799999999999969,0.38000000000000256,63.386,64.59,62.5,2.0900000000000034,2.0400000000000063,1700503,2886104,1049499,1836605,748005
2016-05-01,63.114,64.42,61.0,3.4200000000000017,-2.8200000000000003,64.788,65.99,62.09,3.8999999999999915,-3.1499999999999915,61.992,63.9,59.64,4.259999999999998,-4.259999999999998,63.592,65.83,62.04,3.789999999999999,-2.8200000000000003,4219320,7308906,1832834,5476072,1348684
2016-05-08,64.384,66.21,62.38,3.829999999999991,1.3299999999999983,65.84,66.89,64.91,1.980000000000004,-0.04000000000000625,63.552,65.22,62.15,3.0700000000000003,1.5200000000000031,64.62,66.1,63.09,3.009999999999991,1.3699999999999903,2718402,3449066,1966283,1482783,-1482783
2016-05-15,64.47,65.28,63.54,1.740000000000002,-0.970000000000006,65.484,66.8,64.53,2.269999999999996,-0.060000000000002274,63.708,64.91,62.57,2.3399999999999963,-0.8299999999999983,64.528,65.79,63.25,2.5400000000000063,-0.37000000000000455,1899862,2774216,1187654,1586562,611020
2016-05-22,66.25800000000001,66.92,64.81,2.1099999999999994,1.730000000000004,67.872,68.53,67.22,1.3100000000000023,0.09999999999999432,65.688,66.39,64.53,1.8599999999999994,1.8599999999999994,66.752,67.32,66.07,1.25,0.44999999999998863,1946661,3469388,1001337,2468051,-2165802
2016-05-29,67.5,68.3,66.79,1.509999999999991,0.7999999999999972,68.2325,68.76,67.68,1.0799999999999983,0.3299999999999983,66.6675,67.18,66.06,1.1200000000000045,-0.020000000000010232,67.8975,68.63,67.06,1.5699999999999932,0.4200000000000017,1279774,1566651,863413,703238,-162543
2016-06-05,69.044,69.78,68.63,1.1500000000000057,0.13000000000000966,70.218,71.61,69.15,2.4599999999999937,-2.4599999999999937,68.096,68.85,66.9,1.9499999999999886,-1.019999999999996,69.204,71.46,67.22,4.239999999999995,-4.239999999999995,2489896,4475517,1151695,3323822,-1669294
2016-06-12,65.23,67.02,63.99,3.029999999999994,-2.9599999999999937,66.116,68.59,64.63,3.960000000000008,-3.8200000000000074,64.06,66.01,62.52,3.490000000000002,-3.1600000000000037,64.698,66.11,63.08,3.030000000000001,-3.030000000000001,1726538,2014676,1574055,440621,435285
2016-06-19,64.252,65.32,62.71,2.6099999999999923,-1.269999999999996,65.354,66.44,64.37,2.069999999999993,-1.3799999999999955,63.558,65.02,61.36,3.6599999999999966,-2.259999999999998,64.352,65.98,61.87,4.1100000000000065,-2.789999999999999,2030037,4606873,912839,3694034,2445924
2016-06-26,62.436,64.3,60.69,3.6099999999999994,3.0999999999999943,63.54,65.36,61.6,3.759999999999998,3.700000000000003,61.76,64.28,58.95,5.329999999999998,5.329999999999998,62.796,64.61,60.03,4.579999999999998,4.579999999999998,1816531,3190199,1066335,2123864,-2123864
2016-07-03,64.8125,66.09,63.88,2.210000000000001,1.9399999999999977,65.8325,67.46,64.58,2.8799999999999955,2.8799999999999955,64.66,66.08,63.75,2.3299999999999983,2.3299999999999983,65.505,67.13,64.3,2.8299999999999983,2.8299999999999983,1473775,1512486,1430042,82444,65839
2016-07-10,68.788,69.89,67.19,2.700000000000003,1.7199999999999989,69.618,70.38,68.53,1.8499999999999943,0.37999999999999545,67.968,68.38,67.18,1.1999999999999886,0.5699999999999932,68.66,69.72,68.2,1.519999999999996,0.060000000000002274,1654279,2552370,990690,1561680,-319849
2016-07-17,68.726,69.36,68.06,1.2999999999999972,1.0799999999999983,69.512,70.23,68.73,1.5,1.1200000000000045,68.154,68.49,67.87,0.6199999999999903,0.6199999999999903,69.072,70.09,68.55,1.5400000000000063,1.3500000000000085,1066790,1254142,734202,519940,167176
2016-07-24,70.14399999999999,71.1,69.5,1.5999999999999943,-0.519999999999996,70.744,71.69,70.22,1.4699999999999989,0.12999999999999545,69.486,69.67,69.17,0.5,-0.28000000000000114,70.21,71.23,69.85,1.3800000000000097,-0.09000000000000341,1594234,2420622,1099133,1321489,1321489
2016-07-31,67.344,70.28,63.04,7.240000000000002,-7.050000000000004,68.21600000000001,70.7,63.6,7.100000000000001,-7.100000000000001,65.972,69.4,60.73,8.670000000000009,-8.670000000000009,66.75,70.45,60.81,9.64,-9.64,4519012,8795389,2078481,6716908,3361086
2016-08-07,61.354,62.02,61.0,1.0200000000000031,0.3100000000000023,61.954,62.3,61.66,0.6400000000000006,0.09000000000000341,60.898,61.1,60.68,0.4200000000000017,0.3500000000000014,61.496,61.84,61.1,0.740000000000002,-0.14000000000000057,2543225,3592672,1563791,2028881,-1968358
2016-08-14,62.064,62.15,61.87,0.28000000000000114,0.2600000000000051,62.456,62.55,62.27,0.27999999999999403,0.09999999999999432,61.686,61.88,61.46,0.4200000000000017,-0.1599999999999966,62.082,62.23,62.0,0.22999999999999687,-0.13000000000000256,1331248,1609915,1000989,608926,6120
