Date,GPI_stock_Open_average,GPI_stock_Open_max,GPI_stock_Open_min,GPI_stock_Open_volatility,GPI_stock_Open_change,GPI_stock_High_average,GPI_stock_High_max,GPI_stock_High_min,GPI_stock_High_volatility,GPI_stock_High_change,GPI_stock_Low_average,GPI_stock_Low_max,GPI_stock_Low_min,GPI_stock_Low_volatility,GPI_stock_Low_change,GPI_stock_Close_average,GPI_stock_Close_max,GPI_stock_Close_min,GPI_stock_Close_volatility,GPI_stock_Close_change,GPI_stock_Volume_average,GPI_stock_Volume_max,GPI_stock_Volume_min,GPI_stock_Volume_volatility,GPI_stock_Volume_change
2016-01-03,69.194,74.68,63.07,11.610000000000007,-11.080000000000005,70.19800000000001,75.63,63.57,12.059999999999995,-12.059999999999995,66.118,73.6,59.58,14.019999999999996,-14.019999999999996,66.592,74.65,59.76,14.890000000000008,-14.890000000000008,563857,1054227,255027,799200,206169
2016-01-10,59.966,61.72,58.12,3.6000000000000014,-1.8800000000000026,60.944,62.0,59.24,2.759999999999998,-2.1599999999999966,58.426,59.75,57.18,2.5700000000000003,-2.3100000000000023,59.85,61.15,58.69,2.460000000000001,-2.460000000000001,401359,700238,288964,411274,6336
2016-01-17,57.63,58.75,55.31,3.4399999999999977,-0.6199999999999974,59.239999999999995,59.47,58.62,0.8500000000000014,-0.8500000000000014,55.9225,57.15,54.66,2.490000000000002,2.1099999999999994,57.4925,58.39,56.31,2.0799999999999983,1.8200000000000003,406479,570932,292823,278109,-147171
2016-01-24,56.126000000000005,57.95,52.67,5.280000000000001,-5.280000000000001,56.636,58.27,53.68,4.590000000000003,-4.590000000000003,54.442,56.65,52.03,4.619999999999997,-4.149999999999999,55.134,57.53,52.31,5.219999999999999,-3.1400000000000006,341309,591126,186264,404862,381180
2016-01-31,53.664,54.4,52.23,2.1700000000000017,0.9399999999999977,55.076,55.76,54.09,1.6699999999999946,-0.07000000000000028,52.336,54.07,50.67,3.3999999999999986,1.6199999999999974,54.25,55.11,53.0,2.1099999999999994,-0.18999999999999773,423566,459675,392605,67070,26502
2016-02-07,52.967999999999996,53.9,51.45,2.4499999999999957,-2.4499999999999957,54.024,55.4,51.45,3.9499999999999957,-3.9499999999999957,51.196,53.52,47.67,5.850000000000001,-4.010000000000005,52.524,53.83,49.8,4.030000000000001,-3.9000000000000057,493036,682818,287205,395613,103161
2016-02-14,51.26,52.19,49.81,2.3799999999999955,1.8699999999999974,52.144999999999996,52.6,51.5,1.1000000000000014,0.5499999999999972,50.9975,51.68,49.81,1.8699999999999974,1.4799999999999969,51.71,52.01,51.05,0.9600000000000009,0.740000000000002,590137,810768,447866,362902,-243229
2016-02-21,53.922,56.07,52.43,3.6400000000000006,3.240000000000002,55.232,56.36,53.44,2.9200000000000017,2.789999999999999,53.238,54.94,52.01,2.9299999999999997,2.759999999999998,54.641999999999996,56.07,53.01,3.0600000000000023,2.289999999999999,431479,712813,167279,545534,-281589
2016-02-28,56.694,58.79,55.44,3.3500000000000014,3.3500000000000014,57.888,59.92,56.61,3.3100000000000023,3.1099999999999994,55.972,58.14,54.06,4.079999999999998,2.700000000000003,57.147999999999996,58.79,55.76,3.030000000000001,2.480000000000004,380473,474609,218961,255648,51777
2016-03-06,58.634,59.49,58.11,1.3800000000000026,0.5399999999999991,59.484,59.97,59.17,0.7999999999999972,-0.07000000000000028,57.652,58.36,56.8,1.5600000000000023,0.22999999999999687,58.536,59.43,56.81,2.6199999999999974,-0.11999999999999744,444170,527605,338558,189047,130312
