Date,EDN_stock_Open_average,EDN_stock_Open_max,EDN_stock_Open_min,EDN_stock_Open_volatility,EDN_stock_Open_change,EDN_stock_High_average,EDN_stock_High_max,EDN_stock_High_min,EDN_stock_High_volatility,EDN_stock_High_change,EDN_stock_Low_average,EDN_stock_Low_max,EDN_stock_Low_min,EDN_stock_Low_volatility,EDN_stock_Low_change,EDN_stock_Close_average,EDN_stock_Close_max,EDN_stock_Close_min,EDN_stock_Close_volatility,EDN_stock_Close_change,EDN_stock_Volume_average,EDN_stock_Volume_max,EDN_stock_Volume_min,EDN_stock_Volume_volatility,EDN_stock_Volume_change
2016-03-20,15.5925,15.96,15.36,0.6000000000000014,-0.6000000000000014,16.005000000000003,16.1,15.96,0.14000000000000057,-0.14000000000000057,15.2275,15.42,15.1,0.3200000000000003,-0.3200000000000003,15.5175,15.72,15.3,0.41999999999999993,-0.08000000000000007,35108,42635,30385,12250,-6766
2016-03-27,15.644,16.59,15.27,1.3200000000000003,1.1899999999999995,16.166,16.8,15.7,1.1000000000000014,1.08,15.34,16.03,14.86,1.1700000000000017,1.1700000000000017,15.97,16.8,15.36,1.4400000000000013,1.4400000000000013,37123,57615,15826,41789,-26666
2016-04-03,16.058,16.8,15.7,1.1000000000000014,-1.0899999999999999,16.304,17.22,15.71,1.509999999999998,-1.509999999999998,15.508,16.41,15.05,1.3599999999999994,-1.290000000000001,15.708,16.5,15.21,1.2899999999999991,-1.2899999999999991,24063,33071,12037,21034,-17629
2016-04-10,15.389999999999999,16.09,14.69,1.4000000000000004,0.6400000000000006,15.762,16.24,15.09,1.1499999999999986,0.5500000000000007,15.098,15.8,14.66,1.1400000000000006,1.1100000000000012,15.394,15.86,14.85,1.0099999999999998,1.0099999999999998,35699,67302,14961,52341,-51527
2016-04-17,16.142,16.46,15.69,0.7700000000000014,0.5300000000000011,16.302,16.5,15.93,0.5700000000000003,0.5700000000000003,15.64,15.88,15.16,0.7200000000000006,0.370000000000001,16.086,16.5,15.62,0.8800000000000008,0.3200000000000003,31570,78790,12351,66439,-6284
2016-04-24,15.624,16.16,15.21,0.9499999999999993,-0.9499999999999993,15.78,16.16,15.52,0.6400000000000006,-0.40000000000000036,15.028,15.12,14.98,0.1399999999999988,-0.11999999999999922,15.374,15.76,15.14,0.6199999999999992,0.41000000000000014,38316,84423,17234,67189,67189
2016-05-01,14.932,15.53,14.6,0.9299999999999997,-0.7299999999999986,15.134,15.6,14.88,0.7199999999999989,-0.7199999999999989,14.754,15.15,14.58,0.5700000000000003,-0.370000000000001,14.858,15.25,14.58,0.6699999999999999,-0.3800000000000008,25367,38504,14645,23859,11551
2016-05-08,14.668000000000001,14.82,14.49,0.33000000000000007,-0.33000000000000007,15.0,15.41,14.78,0.6300000000000008,-0.019999999999999574,14.296,14.51,14.16,0.34999999999999964,-0.3100000000000005,14.638,14.79,14.5,0.28999999999999915,-0.28999999999999915,68365,196719,21545,175174,642
2016-05-15,14.084,14.47,13.76,0.7100000000000009,-0.7100000000000009,14.198,14.61,13.91,0.6999999999999993,-0.6999999999999993,13.848,14.23,13.4,0.8300000000000001,-0.6300000000000008,14.052,14.41,13.67,0.7400000000000002,-0.5199999999999996,20368,36651,10285,26366,26192
2016-05-22,13.84,14.41,13.5,0.9100000000000001,0.6699999999999999,14.186,14.76,13.67,1.0899999999999999,0.9199999999999999,13.668,14.41,13.24,1.17,0.9199999999999999,13.962,14.66,13.44,1.2200000000000006,1.1099999999999994,18080,26440,13908,12532,12532
2016-05-29,15.035,15.5,14.79,0.7100000000000009,0.7100000000000009,15.3125,15.74,15.04,0.7000000000000011,0.7000000000000011,14.805,15.22,14.6,0.620000000000001,0.5600000000000005,15.2225,15.48,15.0,0.4800000000000004,0.45000000000000107,56481,78047,32284,45763,-19251
2016-06-05,15.678,16.0,15.46,0.5399999999999991,-0.1899999999999995,16.012,16.43,15.71,0.7199999999999989,0.049999999999998934,15.32,15.54,15.12,0.41999999999999993,-0.16999999999999993,15.798,16.19,15.44,0.7500000000000018,0.17999999999999972,52041,120039,16102,103937,15019
2016-06-12,15.45,15.74,15.26,0.4800000000000004,0.25,15.766,15.97,15.65,0.3200000000000003,0.13000000000000078,15.182,15.26,15.0,0.2599999999999998,0.0,15.49,15.81,15.31,0.5,0.2599999999999998,22257,35943,14655,21288,3430
2016-06-19,16.27,16.57,15.76,0.8100000000000005,-0.23000000000000043,16.564,17.18,15.97,1.209999999999999,-0.6199999999999992,16.028,16.3,15.6,0.7000000000000011,-0.39000000000000057,16.268,16.52,15.8,0.7199999999999989,-0.6799999999999997,110443,244418,37089,207329,4844
2016-06-26,16.706,17.96,15.63,2.33,2.33,17.256,18.1,16.45,1.6500000000000021,1.6500000000000021,16.426,17.49,15.63,1.8599999999999977,1.8599999999999977,16.958,17.8,15.99,1.8100000000000005,1.8100000000000005,89048,134019,47381,86638,43962
2016-07-03,17.505,17.68,17.34,0.33999999999999986,-0.33999999999999986,17.665,17.86,17.34,0.5199999999999996,-0.5199999999999996,16.8975,17.1,16.64,0.46000000000000085,-0.15000000000000213,17.2775,17.6,17.06,0.5400000000000027,-0.5400000000000027,32323,51015,11901,39114,-21942
2016-07-10,16.738,17.0,16.55,0.4499999999999993,-0.4499999999999993,17.026,17.35,16.75,0.6000000000000014,-0.25,16.442,16.72,16.25,0.46999999999999886,-0.46999999999999886,16.722,17.04,16.5,0.5399999999999991,0.3000000000000007,26342,41656,11451,30205,27244
2016-07-17,17.038,17.53,16.77,0.7600000000000016,0.6900000000000013,17.522,18.0,17.2,0.8000000000000007,0.8000000000000007,16.696,16.89,16.42,0.46999999999999886,0.21000000000000085,17.29,17.71,16.92,0.7899999999999991,0.5700000000000003,38006,44262,26251,18011,-5770
2016-07-24,17.154,17.55,16.94,0.6099999999999994,-0.6099999999999994,17.468,17.87,17.01,0.8599999999999994,0.05000000000000071,16.822,17.01,16.63,0.38000000000000256,-0.22000000000000242,17.236,17.79,16.96,0.8299999999999983,0.5500000000000007,31411,50429,20626,29803,29803
2016-07-31,17.132,17.5,16.7,0.8000000000000007,-0.7199999999999989,17.227999999999998,17.71,16.81,0.9000000000000021,-0.8900000000000006,16.792,17.11,16.19,0.9199999999999982,-0.9199999999999982,17.038,17.46,16.56,0.9000000000000021,-0.9000000000000021,27590,45516,17486,28030,-28030
2016-08-07,16.238,16.61,15.96,0.6499999999999986,-0.41000000000000014,16.436,16.75,16.2,0.5500000000000007,-0.5500000000000007,15.709999999999999,16.08,15.05,1.0299999999999976,-0.6399999999999988,15.996,16.38,15.61,0.7699999999999996,-0.22000000000000064,25489,52847,10206,42641,26850
2016-08-14,15.554,16.07,15.17,0.9000000000000004,0.22000000000000064,16.098,16.75,15.49,1.2599999999999998,1.0900000000000016,15.224,15.39,15.03,0.3600000000000012,0.08999999999999986,15.672,16.26,15.25,1.0100000000000016,0.9400000000000013,34847,54037,17341,36696,18620
2016-08-21,16.448,16.73,16.26,0.46999999999999886,0.09999999999999787,16.838,17.49,16.5,0.9899999999999984,-0.08999999999999986,16.084,16.32,15.84,0.4800000000000004,-0.02999999999999936,16.448,16.6,16.32,0.28000000000000114,0.10999999999999943,44250,68032,16652,51380,51380
2016-08-28,17.02,17.82,16.66,1.1600000000000001,1.1600000000000001,17.6,18.0,17.05,0.9499999999999993,0.9499999999999993,16.804,17.34,16.4,0.9400000000000013,0.8299999999999983,17.378,17.85,16.79,1.0600000000000023,0.9600000000000009,50363,74942,27676,47266,47182
2016-09-04,18.6025,19.27,17.76,1.509999999999998,0.9799999999999969,19.1175,19.5,18.81,0.6900000000000013,-0.19000000000000128,18.0675,18.36,17.62,0.7399999999999984,0.6199999999999974,18.93,19.1,18.64,0.46000000000000085,-0.35999999999999943,67622,112463,41916,70547,-69650
2016-09-11,18.448,18.95,18.2,0.75,0.35999999999999943,18.79,18.99,18.66,0.3299999999999983,0.25,18.114,18.29,18.0,0.28999999999999915,0.03999999999999915,18.456,18.76,18.33,0.43000000000000327,-0.07000000000000028,34170,83151,8251,74900,56832
2016-09-18,18.956,19.85,18.49,1.360000000000003,1.360000000000003,19.358,19.92,18.8,1.120000000000001,0.860000000000003,18.808,19.26,18.49,0.7700000000000031,0.7700000000000031,19.094,19.66,18.61,1.0500000000000007,0.7699999999999996,38735,73458,8515,64943,-47289
2016-09-25,19.226,19.75,18.99,0.7600000000000016,0.379999999999999,19.408,19.8,19.1,0.6999999999999993,0.4299999999999997,18.958,19.25,18.78,0.46999999999999886,0.3000000000000007,19.174,19.8,18.82,0.9800000000000004,0.8300000000000018,57127,163237,15685,147552,147081
2016-10-02,20.218,21.11,19.81,1.3000000000000007,1.2899999999999991,20.764,21.5,20.37,1.129999999999999,1.1000000000000014,19.878,20.68,19.4,1.2800000000000011,1.2800000000000011,20.488,21.12,19.84,1.2800000000000011,1.0400000000000027,150807,365501,49955,315546,-49560
2016-10-09,21.386,21.75,21.15,0.6000000000000014,-0.14000000000000057,21.78,22.0,21.5,0.5,0.5,21.162,21.45,20.72,0.7300000000000004,-0.14000000000000057,21.522,21.75,21.2,0.5500000000000007,0.25,24887,39160,4718,34442,28746
2016-10-16,22.076,22.8,21.54,1.2600000000000016,1.2600000000000016,22.83,24.78,21.65,3.1300000000000026,3.1300000000000026,21.996,22.8,21.35,1.4499999999999993,1.4499999999999993,22.538,24.1,21.58,2.520000000000003,2.520000000000003,58272,75139,31077,44062,40555
2016-10-23,24.994,25.62,24.39,1.2300000000000004,0.9499999999999993,25.626,25.96,24.99,0.9700000000000024,0.8300000000000018,24.509999999999998,25.34,23.97,1.370000000000001,1.370000000000001,25.29,25.61,24.81,0.8000000000000007,0.8000000000000007,83835,207407,48733,158674,149754
2016-10-30,25.355999999999998,25.72,24.77,0.9499999999999993,-0.5899999999999999,26.024,26.43,25.46,0.9699999999999989,-0.41000000000000014,24.804,25.31,24.4,0.9100000000000001,-0.17999999999999972,25.412,25.88,24.84,1.0399999999999991,-0.20000000000000284,96159,178001,15121,162880,-79129
2016-11-06,26.072,27.15,25.2,1.9499999999999993,-0.9499999999999993,26.656,27.24,25.61,1.629999999999999,-0.6999999999999993,25.362,25.97,23.72,2.25,-2.0600000000000023,26.332,27.0,25.43,1.5700000000000003,-0.6600000000000001,141288,354327,37549,316778,316778
2016-11-13,25.476,25.73,25.0,0.7300000000000004,0.6700000000000017,25.724,25.88,25.6,0.2799999999999976,0.23999999999999844,25.048,25.53,24.72,0.8100000000000023,0.8100000000000023,25.45,25.66,25.02,0.6400000000000006,0.5899999999999999,84272,298485,19923,278562,-278562
2016-11-20,26.2725,27.0,25.67,1.3299999999999983,1.3299999999999983,27.505,28.39,26.08,2.3100000000000023,2.3100000000000023,25.8325,26.58,25.1,1.4799999999999969,1.0700000000000003,26.8875,27.63,25.82,1.8099999999999987,1.8099999999999987,75057,106459,48234,58225,-25366
2016-11-27,27.224,27.62,26.69,0.9299999999999997,-0.7699999999999996,27.956,28.19,27.72,0.4700000000000024,-0.20000000000000284,26.614,27.36,26.07,1.2899999999999991,-0.6699999999999982,27.48,27.98,27.02,0.9600000000000009,0.08000000000000185,66075,134068,15813,118255,39951
2016-12-04,27.41,27.86,27.0,0.8599999999999994,0.46000000000000085,27.884,28.02,27.7,0.3200000000000003,-0.08999999999999986,26.864,27.25,26.44,0.8099999999999987,0.16999999999999815,27.366,27.59,27.0,0.5899999999999999,-0.17999999999999972,26796,61744,11473,50271,-50271
2016-12-11,27.036,27.31,26.8,0.509999999999998,0.25,27.541999999999998,27.99,27.33,0.6600000000000001,0.07000000000000028,26.628,26.9,26.32,0.5799999999999983,0.33999999999999986,27.176,27.36,26.89,0.46999999999999886,-0.09999999999999787,47484,105873,27649,78224,-8143
2016-12-18,26.998,27.71,26.14,1.5700000000000003,-0.10000000000000142,27.534,28.03,27.18,0.8500000000000014,-0.030000000000001137,26.402,26.8,26.14,0.6600000000000001,0.28000000000000114,26.86,27.21,26.49,0.7200000000000024,0.15000000000000213,66237,214336,17120,197216,181798
2016-12-25,26.655,27.43,26.06,1.370000000000001,0.870000000000001,27.41,27.85,27.0,0.8500000000000014,0.490000000000002,25.58,26.66,25.0,1.6600000000000001,1.0599999999999987,27.02,27.85,26.14,1.7100000000000009,0.7600000000000016,47232,63817,25505,38312,-21833
2017-01-01,29.4575,30.56,27.95,2.6099999999999994,2.6099999999999994,30.697499999999998,31.9,28.81,3.09,3.09,29.105,30.56,27.55,3.009999999999998,3.009999999999998,30.44,31.67,28.63,3.0400000000000027,3.0400000000000027,53865,77229,28694,48535,-48535
2017-01-08,31.477999999999998,31.9,31.2,0.6999999999999993,-0.5600000000000023,32.086,32.33,31.9,0.4299999999999997,0.010000000000001563,30.778000000000002,31.21,30.47,0.740000000000002,0.060000000000002274,31.264,31.8,30.99,0.8100000000000023,-0.019999999999999574,70525,159902,12966,146936,81250
2017-01-15,31.0175,31.27,30.56,0.7100000000000009,-0.23999999999999844,31.57,31.81,31.33,0.4800000000000004,-0.4800000000000004,30.6675,31.0,30.5,0.5,0.5,30.9575,31.19,30.5,0.6900000000000013,0.6900000000000013,37030,89335,9782,79553,-20970
2017-01-22,31.198,31.48,30.93,0.5500000000000007,-0.5199999999999996,31.311999999999998,31.5,30.99,0.5100000000000016,-0.1700000000000017,30.76,31.0,30.5,0.5,-0.21000000000000085,31.07,31.33,30.71,0.6199999999999974,0.10999999999999943,39271,92738,8475,84263,-68222
2017-01-29,33.236,35.0,30.95,4.050000000000001,4.050000000000001,34.382,35.73,31.48,4.2499999999999964,3.5199999999999996,32.391999999999996,33.71,30.14,3.5700000000000003,3.519999999999996,33.628,34.95,31.4,3.5500000000000043,2.5,120886,158415,84862,73553,60352
2017-02-05,33.068,33.85,32.2,1.6499999999999986,-0.9400000000000048,33.572,34.0,32.82,1.1799999999999997,-0.3999999999999986,32.38,33.37,31.75,1.6199999999999974,-1.1599999999999966,32.862,33.6,32.32,1.2800000000000011,-0.8000000000000043,72264,85361,61177,24184,9014
2017-02-12,33.706,34.6,33.06,1.5399999999999991,0.9399999999999977,34.218,34.81,33.33,1.480000000000004,1.1700000000000017,32.7,33.3,32.09,1.2099999999999937,1.2099999999999937,33.808,34.36,33.19,1.1700000000000017,0.9600000000000009,72743,171521,28874,142647,-111324
2017-02-19,33.9325,34.25,33.25,1.0,-1.0,34.855,34.97,34.58,0.39000000000000057,-0.39000000000000057,33.5025,33.84,33.25,0.5900000000000034,-0.5900000000000034,33.910000000000004,34.45,33.5,0.9500000000000028,-0.46000000000000085,49510,106920,26393,80527,-75679
2017-02-26,34.18,34.49,33.92,0.5700000000000003,0.490000000000002,34.548,34.67,34.46,0.21000000000000085,-0.1700000000000017,33.466,33.82,33.26,0.5600000000000023,0.37000000000000455,34.15,34.3,33.95,0.3499999999999943,-0.259999999999998,34043,47053,22012,25041,-25041
2017-03-05,32.656,33.62,31.88,1.7399999999999984,-1.6199999999999974,33.006,33.78,32.29,1.490000000000002,-1.490000000000002,32.038,33.25,31.34,1.9100000000000001,-1.7399999999999984,32.406,33.44,31.86,1.5799999999999983,-1.5399999999999991,57726,99293,40397,58896,-176
2017-03-12,32.239999999999995,32.65,31.4,1.25,1.009999999999998,32.796,32.99,32.64,0.3500000000000014,-0.3500000000000014,31.740000000000002,32.17,31.4,0.7700000000000031,0.3000000000000007,32.438,32.9,32.24,0.6599999999999966,-0.6299999999999955,57771,178607,17684,160923,-141380
2017-03-19,32.864,33.1,32.44,0.6600000000000037,0.5399999999999991,33.29,33.72,33.0,0.7199999999999989,0.44999999999999574,32.548,32.89,32.28,0.6099999999999994,0.6099999999999994,32.918,33.0,32.8,0.20000000000000284,0.20000000000000284,29896,40622,13764,26858,-2987
2017-03-26,33.898,34.66,33.1,1.5599999999999952,1.5599999999999952,34.33,34.98,33.34,1.6399999999999935,1.6399999999999935,33.308,34.4,32.57,1.8299999999999983,1.7299999999999969,34.14,34.8,32.87,1.9299999999999997,1.9299999999999997,60166,92122,34326,57796,12489
2017-04-02,34.714,35.0,34.37,0.6300000000000026,-0.07000000000000028,34.94,35.0,34.87,0.13000000000000256,0.12000000000000455,34.2,34.59,33.77,0.8200000000000003,-0.509999999999998,34.416,34.81,34.05,0.7600000000000051,-0.7600000000000051,57515,75259,28766,46493,-23120
2017-04-09,34.78,35.47,34.2,1.269999999999996,1.269999999999996,35.3825,36.46,34.57,1.8900000000000006,1.8900000000000006,34.3275,34.6,34.0,0.6000000000000014,0.240000000000002,34.99,35.46,34.25,1.2100000000000009,1.0799999999999983,59602,76045,42099,33946,-29613
2017-04-16,36.304,36.5,35.92,0.5799999999999983,-0.14999999999999858,36.676,37.12,36.34,0.779999999999994,-0.3200000000000003,35.806,36.04,35.44,0.6000000000000014,-0.240000000000002,36.217999999999996,36.36,36.06,0.29999999999999716,0.03999999999999915,43885,77312,15630,61682,-27348
2017-04-23,35.56,36.78,33.83,2.950000000000003,-2.950000000000003,35.818,36.94,34.81,2.1299999999999955,-2.1299999999999955,34.708,36.56,33.07,3.490000000000002,-3.490000000000002,35.238,36.67,33.85,2.8200000000000003,-2.1099999999999994,44979,62542,28309,34233,33590
2017-04-30,34.598,34.95,34.22,0.730000000000004,-0.3299999999999983,34.858,35.33,34.23,1.1000000000000014,-0.4100000000000037,33.84,34.75,33.3,1.4500000000000028,-0.19999999999999574,34.428,34.98,33.58,1.3999999999999986,-0.740000000000002,46874,94559,11873,82686,10359
2017-05-07,33.426,34.09,32.23,1.8600000000000065,0.5399999999999991,33.904,34.36,33.38,0.9799999999999969,0.509999999999998,32.967999999999996,33.41,32.23,1.1799999999999997,0.6599999999999966,33.454,33.78,33.3,0.480000000000004,0.1600000000000037,29055,61565,13324,48241,40339
2017-05-14,32.468,33.26,31.66,1.5999999999999979,-1.1899999999999977,32.994,33.86,32.28,1.5799999999999983,-0.6899999999999977,31.794,32.85,30.33,2.520000000000003,-0.9600000000000009,32.256,33.26,31.43,1.8299999999999983,-1.2999999999999972,39136,69464,17284,52180,-6411
2017-05-21,31.318,32.11,30.79,1.3200000000000003,-0.8599999999999994,31.926,32.41,31.5,0.9099999999999966,0.29999999999999716,30.541999999999998,31.02,29.81,1.2100000000000009,1.0500000000000007,31.3,31.97,31.0,0.9699999999999989,0.7899999999999991,60614,160119,27866,132253,127903
2017-05-28,32.64,33.64,31.8,1.8399999999999999,-1.4000000000000021,33.2575,33.71,32.49,1.2199999999999989,-0.5200000000000031,31.59,32.04,30.99,1.0500000000000007,-0.46000000000000085,32.0675,32.2,31.99,0.2100000000000044,-0.060000000000002274,161840,301364,86344,215020,-215020
2017-06-04,31.828,32.9,31.29,1.6099999999999994,-1.5999999999999979,31.966,32.9,31.48,1.4199999999999982,-1.4199999999999982,30.766000000000002,31.42,30.35,1.0700000000000003,-1.0700000000000003,31.406,31.71,31.16,0.5500000000000007,-0.5100000000000016,36360,48852,21737,27115,17458
2017-06-11,30.785999999999998,31.2,30.08,1.120000000000001,-0.7100000000000009,31.366,31.8,30.73,1.0700000000000003,0.5399999999999991,30.114,30.69,29.88,0.8100000000000023,0.0400000000000027,30.78,31.14,30.06,1.0800000000000018,0.21999999999999886,32683,53538,18115,35423,-21327
2017-06-18,31.396,31.99,30.9,1.0899999999999999,-0.8500000000000014,31.596,32.0,31.0,1.0,-1.0,30.6,31.5,29.1,2.3999999999999986,-0.9299999999999997,31.189999999999998,31.75,30.7,1.0500000000000007,-0.9299999999999997,79275,237781,6795,230986,-90763
2017-06-25,30.976,31.15,30.76,0.389999999999997,0.08000000000000185,31.732,31.99,31.51,0.4799999999999969,0.4799999999999969,30.536,31.0,30.25,0.75,0.060000000000002274,31.192,31.9,30.63,1.2699999999999996,0.7299999999999969,62965,95776,23519,72257,67177
2017-07-02,31.740000000000002,32.3,31.35,0.9499999999999957,-0.7899999999999956,32.027499999999996,32.57,31.52,1.0500000000000007,-1.0500000000000007,31.15,31.86,30.86,1.0,-0.9800000000000004,31.4925,31.97,31.23,0.7399999999999984,-0.7399999999999984,24259,41213,12625,28588,-9634
2017-07-09,31.11,31.6,30.51,1.0899999999999999,-1.0899999999999999,31.323999999999998,31.74,30.79,0.9499999999999993,-0.8100000000000023,30.464,31.06,29.94,1.1199999999999974,-1.1199999999999974,30.932,31.33,30.38,0.9499999999999993,-0.5999999999999979,35097,50097,19022,31075,30255
2017-07-16,30.648,31.47,30.17,1.2999999999999972,0.36999999999999744,31.284,31.48,30.91,0.5700000000000003,0.08000000000000185,30.242,30.34,30.15,0.19000000000000128,0.129999999999999,30.756,31.16,30.59,0.5700000000000003,0.5700000000000003,40675,72363,16886,55477,-17718
2017-07-23,30.73,31.54,29.82,1.7199999999999989,-1.7199999999999989,31.232,31.68,30.6,1.0799999999999983,-1.0799999999999983,30.074,30.33,29.66,0.6699999999999982,-0.6699999999999982,30.66,31.33,30.25,1.0799999999999983,-0.23000000000000043,45076,74358,29416,44942,42257
2017-07-30,30.186,30.72,29.91,0.8099999999999987,-0.5199999999999996,30.718,30.92,30.5,0.4200000000000017,-0.20000000000000284,29.838,30.2,29.15,1.0500000000000007,0.03999999999999915,30.422,30.52,30.26,0.259999999999998,0.019999999999999574,36451,55557,24100,31457,7530
2017-08-06,29.828,30.33,28.88,1.4499999999999993,-1.370000000000001,30.71,31.0,30.28,0.7199999999999989,-0.17999999999999972,29.458000000000002,30.05,28.88,1.1700000000000017,-1.1700000000000017,30.125999999999998,30.47,29.47,1.0,-0.07000000000000028,76710,190193,19362,170831,157107
2017-08-13,32.1,32.78,30.0,2.780000000000001,2.6799999999999997,33.268,34.69,32.78,1.9099999999999966,1.9099999999999966,31.488,32.68,29.9,2.780000000000001,2.780000000000001,32.958,34.3,32.33,1.9699999999999989,1.6599999999999966,133780,194751,46537,148214,-58761
2017-08-20,35.014,36.0,34.51,1.490000000000002,1.490000000000002,35.394,36.0,34.51,1.490000000000002,1.490000000000002,34.410000000000004,35.02,33.67,1.3500000000000014,1.3500000000000014,35.132,35.87,34.09,1.779999999999994,1.6999999999999957,58202,90591,18551,72040,39047
2017-08-27,35.394,35.56,35.28,0.28000000000000114,-0.10999999999999943,35.724,35.99,35.4,0.5900000000000034,-0.4200000000000017,35.04,35.35,34.78,0.5700000000000003,-0.1700000000000017,35.358,35.51,35.2,0.30999999999999517,-0.0899999999999963,42800,79734,23484,56250,-4309
2017-09-03,35.85,36.25,35.47,0.7800000000000011,-0.10000000000000142,36.7225,36.9,36.5,0.3999999999999986,-0.21000000000000085,35.39,35.72,35.2,0.519999999999996,0.04999999999999716,36.19,36.47,36.0,0.46999999999999886,-0.07000000000000028,49356,62519,33183,29336,-21584
2017-09-10,36.258,36.6,35.45,1.1499999999999986,-0.04999999999999716,36.724000000000004,36.88,36.41,0.47000000000000597,-0.14000000000000057,35.788000000000004,36.32,35.35,0.9699999999999989,-0.36999999999999744,36.216,36.58,35.68,0.8999999999999986,-0.38000000000000256,81884,231480,25587,205893,205547
2017-09-17,36.626,37.49,35.62,1.8700000000000045,1.009999999999998,37.496,39.17,36.38,2.789999999999999,2.789999999999999,36.292,37.09,35.23,1.8600000000000065,1.8600000000000065,37.076,38.27,36.09,2.1799999999999997,2.1799999999999997,128717,264349,64179,200170,-51897
2017-09-24,38.192,38.6,37.5,1.1000000000000014,0.3400000000000034,39.036,40.48,38.41,2.0700000000000003,1.8299999999999983,37.452,38.6,36.79,1.8100000000000023,1.5900000000000034,38.196,39.75,37.44,2.3100000000000023,2.3100000000000023,68541,165387,21879,143508,119111
2017-10-01,41.414,43.57,40.33,3.240000000000002,3.1799999999999997,42.428,43.88,41.46,2.4200000000000017,2.1300000000000026,40.258,40.78,39.71,1.0700000000000003,0.6999999999999957,41.458,42.38,40.25,2.1300000000000026,1.759999999999998,67446,117723,32361,85362,-63424
2017-10-08,42.206,42.67,41.65,1.0200000000000031,-0.259999999999998,43.132000000000005,43.96,42.38,1.5799999999999983,0.8900000000000006,41.722,42.0,41.5,0.5,0.28999999999999915,42.324,42.69,41.66,1.0300000000000011,1.0300000000000011,37481,58158,20568,37590,12458
