Date,EMRStock_Open_average,EMRStock_Open_max,EMRStock_Open_min,EMRStock_Open_volatility,EMRStock_Open_change,EMRStock_High_average,EMRStock_High_max,EMRStock_High_min,EMRStock_High_volatility,EMRStock_High_change,EMRStock_Low_average,EMRStock_Low_max,EMRStock_Low_min,EMRStock_Low_volatility,EMRStock_Low_change,EMRStock_Close_average,EMRStock_Close_max,EMRStock_Close_min,EMRStock_Close_volatility,EMRStock_Close_change,EMRStock_Volume_average,EMRStock_Volume_max,EMRStock_Volume_min,EMRStock_Volume_volatility,EMRStock_Volume_change
2016-01-03,46.356,47.58,44.99,2.5899999999999963,-2.3299999999999983,46.516,47.67,45.11,2.5600000000000023,-2.230000000000004,45.522,46.63,44.01,2.6200000000000045,-2.510000000000005,45.89,47.3,44.1,3.1999999999999957,-3.1999999999999957,5118692,6162036,3656417,2505619,455925
2016-01-10,43.852000000000004,44.57,42.7,1.8699999999999974,-1.4799999999999969,44.264,44.76,43.34,1.4199999999999946,-1.019999999999996,43.014,43.63,42.17,1.4600000000000009,-1.0799999999999983,43.64,44.22,43.09,1.1299999999999955,-0.7099999999999937,4744600,6386900,4136893,2250007,2090200
2016-01-17,43.04,43.89,42.31,1.5799999999999983,0.28000000000000114,43.5075,43.97,42.97,1.0,0.269999999999996,42.0075,42.55,41.25,1.2999999999999972,-0.10999999999999943,42.9725,43.17,42.64,0.5300000000000011,0.030000000000001137,4753636,5907250,4097019,1810231,589503
2016-01-24,43.532000000000004,44.77,42.68,2.0900000000000034,1.7800000000000011,44.31,45.98,43.1,2.8799999999999955,2.8799999999999955,43.118,44.62,42.18,2.4399999999999977,2.4399999999999977,43.87,45.98,42.29,3.6899999999999977,3.6899999999999977,6118643,7578033,4471399,3106634,3106634
2016-01-31,45.912,46.64,45.0,1.6400000000000006,1.240000000000002,46.98,48.29,45.75,2.539999999999999,1.4500000000000028,45.444,46.39,44.75,1.6400000000000006,1.3500000000000014,46.242,46.91,45.5,1.4099999999999966,1.4099999999999966,5829911,7855602,3919984,3935618,-607238
2016-02-07,45.94,46.5,44.85,1.6499999999999986,-0.980000000000004,46.686,47.33,45.81,1.519999999999996,-1.0399999999999991,45.586,46.2,44.7,1.5,-0.6199999999999974,46.238,47.06,45.43,1.6300000000000026,-1.0399999999999991,4564094,5171753,4030491,1141262,-921159
2016-02-14,47.4975,48.19,46.72,1.4699999999999989,1.4699999999999989,48.0275,48.77,46.82,1.9500000000000028,1.490000000000002,47.085,47.93,45.82,2.1099999999999994,1.7899999999999991,47.695,48.34,46.62,1.720000000000006,1.4400000000000048,4492929,5215704,3753605,1462099,-203029
2016-02-21,48.574,49.21,47.8,1.4100000000000037,0.4799999999999969,49.18,49.8,48.41,1.3900000000000006,0.3299999999999983,48.15,48.83,47.18,1.6499999999999986,0.3399999999999963,48.822,49.38,48.36,1.0200000000000031,0.10000000000000142,3209832,4070579,2258649,1811930,256473
2016-02-28,49.998,50.8,49.4,1.3999999999999986,1.3999999999999986,50.522,51.5,49.52,1.9799999999999969,1.9799999999999969,49.682,50.63,48.8,1.8300000000000054,1.8300000000000054,50.251999999999995,51.26,48.83,2.4299999999999997,2.4299999999999997,3335825,4165403,2496690,1668713,-553378
2016-03-06,50.976,51.44,50.52,0.9199999999999946,-0.21999999999999886,51.408,51.92,50.63,1.2899999999999991,-0.46000000000000085,50.436,51.0,49.8,1.2000000000000028,-0.259999999999998,50.902,51.91,50.06,1.8499999999999943,-0.6499999999999986,4235180,5065566,3122825,1942741,362078
2016-03-13,51.839999999999996,54.95,50.69,4.260000000000005,4.050000000000004,52.81,55.19,50.84,4.349999999999994,3.5799999999999983,51.468,54.22,50.07,4.149999999999999,3.3599999999999994,52.572,54.74,50.79,3.950000000000003,3.3999999999999986,6729142,12733228,2748806,9984422,9984422
2016-03-20,54.6075,54.98,54.17,0.8099999999999952,-0.509999999999998,55.0325,55.54,54.46,1.0799999999999983,-0.5899999999999963,54.3475,54.57,53.84,0.7299999999999969,-0.6999999999999957,54.825,55.32,54.39,0.9299999999999997,-0.6000000000000014,3989143,4917435,3535660,1381775,-1194490
2016-03-27,54.232,55.0,53.11,1.8900000000000006,-1.3100000000000023,54.746,55.09,54.53,0.5600000000000023,0.1600000000000037,53.81,54.3,53.03,1.269999999999996,-0.9299999999999997,54.494,54.75,54.33,0.4200000000000017,0.4200000000000017,3012294,3539413,2225906,1313507,528239
2016-04-03,53.808,54.78,52.99,1.7899999999999991,-1.2899999999999991,54.166000000000004,54.84,53.63,1.2100000000000009,-0.44000000000000483,53.1,53.56,52.6,0.9600000000000009,-0.19000000000000483,53.51,54.11,52.87,1.240000000000002,-0.269999999999996,4050130,4587097,3198757,1388340,-546153
2016-04-10,54.732,55.74,53.87,1.8700000000000045,1.2000000000000028,55.252,55.74,54.52,1.2199999999999989,1.0700000000000003,54.426,55.01,53.78,1.2299999999999969,1.2299999999999969,54.834,55.47,53.78,1.6899999999999977,1.5399999999999991,3578652,4324949,2440289,1884660,-841074
2016-04-17,55.358000000000004,55.92,54.82,1.1000000000000014,0.5300000000000011,55.774,56.1,55.36,0.740000000000002,0.5399999999999991,54.972,55.22,54.45,0.769999999999996,0.6499999999999986,55.316,55.65,55.07,0.5799999999999983,0.25,3429042,3705465,2719272,986193,120161
2016-04-24,55.662,56.23,54.94,1.2899999999999991,-0.46000000000000085,56.004,56.82,55.31,1.509999999999998,-0.3200000000000003,55.136,55.96,54.36,1.6000000000000014,-0.6400000000000006,55.472,56.29,54.63,1.6599999999999966,-0.6799999999999997,3710679,4200641,3170778,1029863,776868
2016-05-01,54.072,55.48,52.95,2.529999999999994,-1.5499999999999972,54.45,55.73,53.38,2.3499999999999943,-1.8900000000000006,53.188,54.2,52.37,1.8300000000000054,-1.5400000000000063,53.79,55.21,52.78,2.4299999999999997,-1.8999999999999986,4272206,5742425,2409610,3332815,-1846087
2016-05-08,53.07,53.35,52.73,0.6200000000000045,-0.6200000000000045,53.342,53.52,52.92,0.6000000000000014,-0.4399999999999977,52.4,52.74,51.65,1.0900000000000034,-0.730000000000004,52.74,53.5,51.81,1.6899999999999977,-0.8099999999999952,3074987,3624487,2745039,879448,338728
2016-05-15,51.532000000000004,52.75,50.45,2.299999999999997,-1.5499999999999972,51.91,53.14,50.58,2.5600000000000023,-2.1299999999999955,50.892,52.13,49.48,2.6500000000000057,-1.6099999999999994,51.35,52.81,50.14,2.6700000000000017,-2.1600000000000037,4395296,6519118,2439042,4080076,-1688275
2016-05-22,51.414,52.19,50.57,1.6199999999999974,1.6199999999999974,51.858,52.46,50.96,1.5,1.259999999999998,51.162,51.91,50.22,1.6899999999999977,1.6899999999999977,51.634,52.2,50.69,1.5100000000000051,1.5100000000000051,2530773,3818521,1663461,2155060,-2155060
2016-05-29,52.0625,52.23,51.79,0.4399999999999977,-0.04999999999999716,52.322500000000005,52.46,52.18,0.28000000000000114,-0.11999999999999744,51.5175,51.6,51.34,0.259999999999998,-0.030000000000001137,52.18,52.3,52.02,0.27999999999999403,0.27999999999999403,2934003,3519362,2483264,1036098,-975635
2016-06-05,53.302,53.75,52.56,1.1899999999999977,0.6999999999999957,53.726,54.04,53.32,0.7199999999999989,-0.21999999999999886,52.96,53.48,52.28,1.1999999999999957,-0.19999999999999574,53.43,53.82,52.73,1.0900000000000034,-0.75,3214113,3596856,2946805,650051,-355794
2016-06-12,51.96,52.29,51.56,0.7299999999999969,-0.10999999999999943,52.364,52.6,52.08,0.5200000000000031,0.17999999999999972,51.62,51.99,51.11,0.8800000000000026,0.35999999999999943,52.034,52.44,51.63,0.8099999999999952,0.8099999999999952,2968827,3720213,2233784,1486429,-92067
2016-06-19,52.91,53.34,51.94,1.4000000000000057,-1.3500000000000014,53.252,53.87,52.13,1.7399999999999949,-1.7399999999999949,52.414,53.27,50.58,2.690000000000005,-2.690000000000005,52.72,53.67,50.83,2.8400000000000034,-2.530000000000001,4550755,9501081,2650546,6850535,5703030
2016-06-26,50.73,51.97,50.01,1.9600000000000009,1.5899999999999963,51.172,52.49,50.02,2.469999999999999,2.0900000000000034,49.964,51.79,48.45,3.3399999999999963,3.3399999999999963,50.796,52.2,49.23,2.970000000000006,2.970000000000006,4301848,5972459,2732074,3240385,-3240385
2016-07-03,52.0775,52.79,51.73,1.0600000000000023,0.75,52.465,53.5,51.86,1.6400000000000006,1.4500000000000028,51.44,52.77,50.55,2.220000000000006,2.0700000000000003,52.1325,53.44,51.05,2.3900000000000006,2.3900000000000006,3431082,4177929,2743970,1433959,605226
