Date,Direxion Daily SP Biotech Bear 3X_etf_Open_average,Direxion Daily SP Biotech Bear 3X_etf_Open_max,Direxion Daily SP Biotech Bear 3X_etf_Open_min,Direxion Daily SP Biotech Bear 3X_etf_Open_volatility,Direxion Daily SP Biotech Bear 3X_etf_Open_change,Direxion Daily SP Biotech Bear 3X_etf_High_average,Direxion Daily SP Biotech Bear 3X_etf_High_max,Direxion Daily SP Biotech Bear 3X_etf_High_min,Direxion Daily SP Biotech Bear 3X_etf_High_volatility,Direxion Daily SP Biotech Bear 3X_etf_High_change,Direxion Daily SP Biotech Bear 3X_etf_Low_average,Direxion Daily SP Biotech Bear 3X_etf_Low_max,Direxion Daily SP Biotech Bear 3X_etf_Low_min,Direxion Daily SP Biotech Bear 3X_etf_Low_volatility,Direxion Daily SP Biotech Bear 3X_etf_Low_change,Direxion Daily SP Biotech Bear 3X_etf_Close_average,Direxion Daily SP Biotech Bear 3X_etf_Close_max,Direxion Daily SP Biotech Bear 3X_etf_Close_min,Direxion Daily SP Biotech Bear 3X_etf_Close_volatility,Direxion Daily SP Biotech Bear 3X_etf_Close_change
2016-01-03,417.4,417.4,417.4,0.0,0.0,475.0,475.0,475.0,0.0,0.0,408.3,408.3,408.3,0.0,0.0,471.1,471.1,471.1,0.0,0.0
2016-01-10,618.8,618.8,618.8,0.0,0.0,644.2,644.2,644.2,0.0,0.0,582.4,582.4,582.4,0.0,0.0,583.9,583.9,583.9,0.0,0.0
2016-01-17,554.5,554.5,554.5,0.0,0.0,599.6,599.6,599.6,0.0,0.0,540.2,540.2,540.2,0.0,0.0,557.7,557.7,557.7,0.0,0.0
2016-01-24,774.0,774.0,774.0,0.0,0.0,795.78,795.78,795.78,0.0,0.0,690.0,690.0,690.0,0.0,0.0,716.8,716.8,716.8,0.0,0.0
2016-01-31,725.4,725.4,725.4,0.0,0.0,821.64,821.64,821.64,0.0,0.0,713.2,713.2,713.2,0.0,0.0,793.2,793.2,793.2,0.0,0.0
2016-02-07,882.0,882.0,882.0,0.0,0.0,982.5,982.5,982.5,0.0,0.0,841.8,841.8,841.8,0.0,0.0,843.8,843.8,843.8,0.0,0.0
2016-02-14,740.0,740.0,740.0,0.0,0.0,763.63,763.63,763.63,0.0,0.0,678.6,678.6,678.6,0.0,0.0,680.1,680.1,680.1,0.0,0.0
2016-02-21,714.0,714.0,714.0,0.0,0.0,746.4,746.4,746.4,0.0,0.0,680.0,680.0,680.0,0.0,0.0,701.0,701.0,701.0,0.0,0.0
2016-02-28,594.5,594.5,594.5,0.0,0.0,607.2,607.2,607.2,0.0,0.0,532.0,532.0,532.0,0.0,0.0,579.7,579.7,579.7,0.0,0.0
2016-03-06,620.5,620.5,620.5,0.0,0.0,642.8,642.8,642.8,0.0,0.0,580.0,580.0,580.0,0.0,0.0,582.8,582.8,582.8,0.0,0.0
2016-03-13,660.2,660.2,660.2,0.0,0.0,705.6,705.6,705.6,0.0,0.0,601.3,601.3,601.3,0.0,0.0,624.5,624.5,624.5,0.0,0.0
2016-03-20,637.0,637.0,637.0,0.0,0.0,655.76,655.76,655.76,0.0,0.0,554.7,554.7,554.7,0.0,0.0,593.2,593.2,593.2,0.0,0.0
2016-03-27,551.0,551.0,551.0,0.0,0.0,558.43,558.43,558.43,0.0,0.0,482.5,482.5,482.5,0.0,0.0,485.4,485.4,485.4,0.0,0.0
2016-04-03,363.2,363.2,363.2,0.0,0.0,418.25,418.25,418.25,0.0,0.0,363.2,363.2,363.2,0.0,0.0,402.7,402.7,402.7,0.0,0.0
2016-04-10,386.0,386.0,386.0,0.0,0.0,400.4,400.4,400.4,0.0,0.0,380.0,380.0,380.0,0.0,0.0,384.5,384.5,384.5,0.0,0.0
2016-04-17,366.4,366.4,366.4,0.0,0.0,386.9,386.9,386.9,0.0,0.0,356.8,356.8,356.8,0.0,0.0,357.0,357.0,357.0,0.0,0.0
2016-04-24,414.1,414.1,414.1,0.0,0.0,444.7,444.7,444.7,0.0,0.0,405.5,405.5,405.5,0.0,0.0,438.4,438.4,438.4,0.0,0.0
2016-05-01,534.6,534.6,534.6,0.0,0.0,554.6,554.6,554.6,0.0,0.0,504.7,504.7,504.7,0.0,0.0,526.1,526.1,526.1,0.0,0.0
2016-05-08,548.0,548.0,548.0,0.0,0.0,548.0,548.0,548.0,0.0,0.0,493.5,493.5,493.5,0.0,0.0,512.2,512.2,512.2,0.0,0.0
2016-05-15,434.0,434.0,434.0,0.0,0.0,438.61,438.61,438.61,0.0,0.0,405.6,405.6,405.6,0.0,0.0,406.6,406.6,406.6,0.0,0.0
2016-05-22,356.1,356.1,356.1,0.0,0.0,368.5,368.5,368.5,0.0,0.0,346.3,346.3,346.3,0.0,0.0,347.1,347.1,347.1,0.0,0.0
2016-05-29,295.2,295.2,295.2,0.0,0.0,329.4,329.4,329.4,0.0,0.0,295.1,295.1,295.1,0.0,0.0,321.7,321.7,321.7,0.0,0.0
2016-06-05,352.5,352.5,352.5,0.0,0.0,365.0,365.0,365.0,0.0,0.0,345.9,345.9,345.9,0.0,0.0,359.2,359.2,359.2,0.0,0.0
2016-06-12,369.0,369.0,369.0,0.0,0.0,405.9,405.9,405.9,0.0,0.0,367.6,367.6,367.6,0.0,0.0,403.5,403.5,403.5,0.0,0.0
2016-06-19,415.0,415.0,415.0,0.0,0.0,428.25,428.25,428.25,0.0,0.0,396.7,396.7,396.7,0.0,0.0,428.1,428.1,428.1,0.0,0.0
2016-06-26,373.6,373.6,373.6,0.0,0.0,373.74,373.74,373.74,0.0,0.0,329.4,329.4,329.4,0.0,0.0,330.3,330.3,330.3,0.0,0.0
2016-07-03,307.3,307.3,307.3,0.0,0.0,314.3,314.3,314.3,0.0,0.0,292.9,292.9,292.9,0.0,0.0,298.5,298.5,298.5,0.0,0.0
2016-07-10,319.3,319.3,319.3,0.0,0.0,322.0,322.0,322.0,0.0,0.0,301.2,301.2,301.2,0.0,0.0,302.9,302.9,302.9,0.0,0.0
2016-07-17,270.0,270.0,270.0,0.0,0.0,277.77,277.77,277.77,0.0,0.0,262.8,262.8,262.8,0.0,0.0,267.9,267.9,267.9,0.0,0.0
2016-07-24,245.5,245.5,245.5,0.0,0.0,247.7,247.7,247.7,0.0,0.0,231.0,231.0,231.0,0.0,0.0,231.9,231.9,231.9,0.0,0.0
2016-07-31,212.8,212.8,212.8,0.0,0.0,216.3,216.3,216.3,0.0,0.0,205.58,205.58,205.58,0.0,0.0,207.9,207.9,207.9,0.0,0.0
2016-08-07,232.5,232.5,232.5,0.0,0.0,233.9,233.9,233.9,0.0,0.0,220.9,220.9,220.9,0.0,0.0,222.7,222.7,222.7,0.0,0.0
