Date,CLMT_stock_Open_average,CLMT_stock_Open_max,CLMT_stock_Open_min,CLMT_stock_Open_volatility,CLMT_stock_Open_change,CLMT_stock_High_average,CLMT_stock_High_max,CLMT_stock_High_min,CLMT_stock_High_volatility,CLMT_stock_High_change,CLMT_stock_Low_average,CLMT_stock_Low_max,CLMT_stock_Low_min,CLMT_stock_Low_volatility,CLMT_stock_Low_change,CLMT_stock_Close_average,CLMT_stock_Close_max,CLMT_stock_Close_min,CLMT_stock_Close_volatility,CLMT_stock_Close_change,CLMT_stock_Volume_average,CLMT_stock_Volume_max,CLMT_stock_Volume_min,CLMT_stock_Volume_volatility,CLMT_stock_Volume_change
2016-03-13,12.126,13.26,11.57,1.6899999999999995,1.5,12.645999999999999,14.09,11.67,2.42,2.1899999999999995,11.922,13.23,11.22,2.01,1.8600000000000012,12.506,13.88,11.56,2.3200000000000003,2.200000000000001,420759,793534,240766,552768,535520
2016-03-20,13.0175,14.0,11.54,2.460000000000001,-2.460000000000001,13.3,14.0,11.9,2.0999999999999996,-2.0999999999999996,12.21,13.08,11.15,1.9299999999999997,-1.8399999999999999,12.5025,13.52,11.33,2.1899999999999995,-2.0999999999999996,527295,669006,322199,346807,157829
2016-03-27,11.45,11.99,11.0,0.9900000000000002,0.08999999999999986,11.9,12.69,11.49,1.1999999999999993,-0.05000000000000071,11.104,11.36,11.0,0.35999999999999943,-0.3099999999999987,11.384,11.75,11.13,0.6199999999999992,-0.3000000000000007,379412,587468,247483,339985,14867
2016-04-03,11.37,11.95,11.06,0.8899999999999988,0.7899999999999991,11.812,12.48,11.51,0.9700000000000006,0.9700000000000006,11.234,11.87,11.01,0.8599999999999994,0.7999999999999989,11.568,12.39,11.11,1.2800000000000011,1.2800000000000011,385746,573599,268121,305478,201535
2016-04-10,11.69,12.02,11.0,1.0199999999999996,-1.0,12.0,12.4,11.14,1.2599999999999998,-1.1399999999999988,11.152000000000001,11.71,10.14,1.5700000000000003,-1.2699999999999996,11.379999999999999,12.02,10.27,1.75,-1.4600000000000009,529796,663155,351274,311881,803
2016-04-17,4.982,5.24,4.65,0.5899999999999999,0.020000000000000462,5.422,6.18,4.99,1.1899999999999995,-1.1899999999999995,4.69,4.9,4.45,0.4500000000000002,-0.20000000000000018,4.962,5.3,4.63,0.6699999999999999,-0.4500000000000002,4486199,11492619,1066987,10425632,-10425632
2016-04-24,4.838,4.97,4.73,0.23999999999999932,0.08999999999999986,4.964,5.14,4.86,0.27999999999999936,0.08000000000000007,4.678,4.83,4.59,0.2400000000000002,-0.020000000000000462,4.776,4.97,4.6,0.3700000000000001,-0.1200000000000001,918583,1114547,799853,314694,268057
2016-05-01,4.276,4.57,4.09,0.4800000000000004,-0.3799999999999999,4.378,4.63,4.26,0.3700000000000001,-0.33000000000000007,4.03,4.17,3.93,0.23999999999999977,-0.1299999999999999,4.118,4.3,4.01,0.29000000000000004,-0.20999999999999996,1123744,1674395,724154,950241,-584572
2016-05-08,3.91,4.09,3.7,0.3899999999999997,-0.2999999999999998,4.032,4.16,3.88,0.28000000000000025,-0.28000000000000025,3.66,3.77,3.55,0.2200000000000002,-0.11000000000000032,3.8,3.92,3.68,0.23999999999999977,-0.040000000000000036,1065385,1327413,955473,371940,-218059
2016-05-15,3.714,3.76,3.64,0.11999999999999966,0.0,3.806,3.91,3.7,0.20999999999999996,-0.13000000000000034,3.6,3.69,3.48,0.20999999999999996,-0.08999999999999986,3.656,3.72,3.61,0.11000000000000032,-0.0900000000000003,1059878,1419715,697609,722106,-521893
2016-05-22,3.624,3.85,3.51,0.3400000000000003,0.22999999999999998,3.778,4.08,3.57,0.5100000000000002,0.3900000000000001,3.52,3.75,3.42,0.33000000000000007,0.27,3.6919999999999997,4.06,3.5,0.5599999999999996,0.5599999999999996,1025147,1256165,855826,400339,336966
2016-05-29,4.297499999999999,4.38,4.1,0.28000000000000025,0.28000000000000025,4.4425,4.5,4.4,0.09999999999999964,-0.09999999999999964,4.1425,4.24,4.06,0.1800000000000006,0.08000000000000007,4.345,4.38,4.24,0.13999999999999968,-0.13999999999999968,898606,1342747,487699,855048,-855048
2016-06-05,4.976,5.8,4.26,1.54,1.1400000000000006,5.35,5.85,4.39,1.46,1.0700000000000003,4.7940000000000005,5.34,4.23,1.1099999999999994,0.7799999999999994,5.1,5.7,4.34,1.3600000000000003,0.7199999999999998,1784869,3611632,533194,3078438,763061
2016-06-12,4.998,5.35,4.55,0.7999999999999998,0.2599999999999998,5.284,5.62,5.11,0.5099999999999998,0.5099999999999998,4.7379999999999995,5.02,4.55,0.46999999999999975,0.41999999999999993,5.024,5.2,4.78,0.41999999999999993,0.2999999999999998,1399992,2427527,1033320,1394207,1394207
2016-06-19,5.042,5.25,4.72,0.5300000000000002,-0.5300000000000002,5.098,5.26,4.95,0.3099999999999996,-0.3099999999999996,4.824,5.02,4.6,0.41999999999999993,-0.41999999999999993,4.968,5.15,4.81,0.34000000000000075,-0.34000000000000075,579265,881507,376823,504684,36507
2016-06-26,4.7459999999999996,4.84,4.54,0.2999999999999998,0.1200000000000001,4.938,5.15,4.77,0.3800000000000008,0.3000000000000007,4.564,4.79,4.25,0.54,0.41000000000000014,4.74,4.91,4.31,0.6000000000000005,0.5200000000000005,582452,780991,412102,368889,-368889
2016-07-03,4.6025,4.71,4.5,0.20999999999999996,-0.20999999999999996,4.7075,4.79,4.62,0.16999999999999993,-0.11000000000000032,4.445,4.51,4.36,0.14999999999999947,-0.09999999999999964,4.5425,4.65,4.43,0.22000000000000064,-0.1200000000000001,400895,483974,306086,177888,-140212
2016-07-10,4.58,4.64,4.54,0.09999999999999964,-0.05999999999999961,4.668,4.75,4.6,0.15000000000000036,-0.040000000000000036,4.4799999999999995,4.55,4.43,0.1200000000000001,0.040000000000000036,4.553999999999999,4.64,4.52,0.1200000000000001,0.03000000000000025,374423,531289,243465,287824,-124407
2016-07-17,4.726,5.0,4.5,0.5,0.4300000000000006,4.95,5.27,4.68,0.5899999999999999,0.41999999999999993,4.646,4.93,4.44,0.4899999999999993,0.35999999999999943,4.792,4.98,4.5,0.4800000000000004,0.34999999999999964,490222,701563,361757,339806,-27467
2016-07-24,4.762,4.86,4.66,0.20000000000000018,0.0,4.922,5.08,4.83,0.25,0.16000000000000014,4.686,4.76,4.65,0.10999999999999943,0.009999999999999787,4.774,4.84,4.7,0.13999999999999968,0.009999999999999787,340652,407100,294286,112814,112814
2016-07-31,4.5200000000000005,4.65,4.42,0.23000000000000043,-0.23000000000000043,4.788,5.0,4.65,0.34999999999999964,0.20999999999999996,4.448,4.5,4.4,0.09999999999999964,-0.08000000000000007,4.622,4.88,4.48,0.39999999999999947,0.3799999999999999,428042,767363,244802,522561,440025
2016-08-07,4.934,5.01,4.78,0.22999999999999954,-0.040000000000000036,5.13,5.25,4.96,0.29000000000000004,-0.05999999999999961,4.844,4.91,4.75,0.16000000000000014,0.010000000000000675,4.954,5.11,4.77,0.34000000000000075,0.10000000000000053,420098,673771,198538,475233,-229715
2016-08-14,5.49,5.66,5.06,0.6000000000000005,0.5300000000000002,5.782,5.88,5.69,0.1899999999999995,-0.020000000000000462,5.394,5.5,5.06,0.4400000000000004,0.4400000000000004,5.594,5.67,5.54,0.1299999999999999,-0.019999999999999574,619810,1072862,359279,713583,-595629
2016-08-21,5.5520000000000005,5.62,5.48,0.13999999999999968,0.040000000000000036,5.648,5.7,5.58,0.1200000000000001,0.02999999999999936,5.4,5.46,5.36,0.09999999999999964,0.09999999999999964,5.522,5.61,5.48,0.1299999999999999,-0.019999999999999574,372358,529188,262102,267086,-216421
2016-08-28,5.528,5.58,5.44,0.13999999999999968,0.07999999999999918,5.634,5.67,5.58,0.08999999999999986,-0.07000000000000028,5.45,5.52,5.37,0.14999999999999947,-0.040000000000000036,5.546,5.6,5.47,0.1299999999999999,-0.11000000000000032,280092,369808,224629,145179,50715
2016-09-04,5.725,6.38,5.43,0.9500000000000002,0.9500000000000002,6.0,6.42,5.55,0.8700000000000001,0.8300000000000001,5.6,6.08,5.41,0.6699999999999999,0.6699999999999999,5.8774999999999995,6.33,5.45,0.8799999999999999,0.6499999999999995,890113,1823502,303332,1520170,550373
2016-09-11,5.9719999999999995,6.08,5.85,0.23000000000000043,0.08000000000000007,6.1979999999999995,6.32,6.1,0.22000000000000064,-0.1200000000000001,5.802,5.9,5.69,0.20999999999999996,0.20999999999999996,6.018,6.15,5.87,0.28000000000000025,-0.1299999999999999,493945,652100,403998,248102,-64202
2016-09-18,5.546,5.95,5.12,0.8300000000000001,-0.8300000000000001,5.668,6.03,5.25,0.7800000000000002,-0.7800000000000002,5.308,5.75,5.0,0.75,-0.75,5.372,5.75,5.16,0.5899999999999999,-0.5800000000000001,494430,706741,317769,388972,262782
2016-09-25,4.97,5.2,4.71,0.4900000000000002,-0.4900000000000002,5.064,5.24,4.86,0.3799999999999999,-0.3799999999999999,4.788,4.96,4.5,0.45999999999999996,-0.45999999999999996,4.82,4.97,4.51,0.45999999999999996,-0.45999999999999996,531300,815914,321919,493995,493995
2016-10-02,4.362,4.51,4.21,0.2999999999999998,-0.16999999999999993,4.534,4.68,4.38,0.2999999999999998,-0.2999999999999998,4.2379999999999995,4.37,4.1,0.27000000000000046,-0.27000000000000046,4.306,4.4,4.19,0.20999999999999996,-0.16999999999999993,476552,573924,369593,204331,7563
2016-10-09,4.062,4.25,4.0,0.25,-0.25,4.152,4.36,4.02,0.34000000000000075,-0.34000000000000075,3.914,4.06,3.86,0.19999999999999973,-0.19999999999999973,3.996,4.1,3.88,0.21999999999999975,-0.21999999999999975,349284,523903,230653,293250,447
2016-10-16,3.87,4.0,3.8,0.20000000000000018,0.20000000000000018,3.99,4.2,3.85,0.3500000000000001,0.30000000000000027,3.81,3.85,3.75,0.10000000000000009,0.10000000000000009,3.9099999999999997,4.1,3.8,0.2999999999999998,0.2999999999999998,226510,295394,156080,139314,29249
2016-10-23,3.77,4.15,3.6,0.5500000000000003,-0.5500000000000003,3.87,4.15,3.7,0.4500000000000002,-0.4500000000000002,3.65,3.75,3.5,0.25,-0.25,3.68,3.85,3.5,0.3500000000000001,-0.3500000000000001,275224,364830,218170,146660,-97411
2016-10-30,3.4699999999999998,3.55,3.25,0.2999999999999998,-0.25,3.56,3.6,3.55,0.050000000000000266,0.0,3.278,3.5,2.79,0.71,-0.3500000000000001,3.4,3.55,3.15,0.3999999999999999,-0.25,404214,889873,223322,666551,117664
2016-11-06,3.62,4.1,3.35,0.7499999999999996,0.6999999999999997,3.916,4.4,3.53,0.8700000000000006,0.8700000000000006,3.55,3.9,3.3,0.6000000000000001,0.6000000000000001,3.6999999999999997,4.1,3.35,0.7499999999999996,0.6499999999999999,547233,1057560,261837,795723,263981
2016-11-13,4.49,4.85,4.1,0.75,0.6000000000000005,4.68,5.0,4.25,0.75,0.5,4.4,4.65,4.0,0.6500000000000004,0.5499999999999998,4.5600000000000005,4.8,4.2,0.5999999999999996,0.4500000000000002,592766,745573,366354,379219,-379219
2016-11-20,4.6,4.75,4.45,0.2999999999999998,-0.2999999999999998,4.6975,4.9,4.5,0.40000000000000036,-0.3099999999999996,4.4375,4.65,4.25,0.40000000000000036,-0.40000000000000036,4.475,4.65,4.25,0.40000000000000036,-0.40000000000000036,308847,397384,184014,213370,-114752
2016-11-27,4.09,4.25,3.9,0.3500000000000001,0.0,4.279999999999999,4.5,3.9,0.6000000000000001,0.20000000000000018,3.95,4.25,3.65,0.6000000000000001,0.3999999999999999,4.08,4.4,3.8,0.6000000000000005,0.4500000000000002,466344,590276,337945,252331,-168223
2016-12-04,4.54,4.7,4.4,0.2999999999999998,0.1999999999999993,4.79,4.9,4.7,0.20000000000000018,0.0,4.42,4.5,4.4,0.09999999999999964,0.0,4.59,4.75,4.4,0.34999999999999964,-0.10000000000000053,525782,853144,372023,481121,-66685
2016-12-11,4.37,4.7,4.1,0.6000000000000005,-0.40000000000000036,4.49,4.8,4.3,0.5,-0.25,4.16,4.25,4.0,0.25,0.0,4.27,4.45,4.1,0.35000000000000053,-0.15000000000000036,426793,601228,325590,275638,226408
2016-12-18,4.06,4.25,3.9,0.3500000000000001,-0.15000000000000036,4.29,4.4,4.1,0.3000000000000007,-0.10000000000000053,3.94,4.1,3.75,0.34999999999999964,-0.04999999999999982,4.09,4.25,3.9,0.3500000000000001,0.15000000000000036,679222,962981,407104,555877,99561
2016-12-25,4.0875,4.3,4.0,0.2999999999999998,-0.2999999999999998,4.1875,4.4,4.05,0.35000000000000053,-0.35000000000000053,3.975,4.0,3.95,0.04999999999999982,-0.04999999999999982,4.05,4.1,4.0,0.09999999999999964,-0.04999999999999982,569887,803246,367198,436048,-125552
2017-01-01,4.2875,4.6,4.05,0.5499999999999998,0.5499999999999998,4.5025,4.7,4.15,0.5499999999999998,0.45999999999999996,4.15,4.4,3.9,0.5000000000000004,0.5000000000000004,4.375,4.6,4.0,0.5999999999999996,0.5999999999999996,495441,710484,323860,386624,-48316
2017-01-08,4.39,4.6,4.25,0.34999999999999964,-0.34999999999999964,4.51,4.7,4.4,0.2999999999999998,-0.2999999999999998,4.28,4.3,4.25,0.04999999999999982,-0.04999999999999982,4.33,4.45,4.3,0.15000000000000036,0.0,223881,407268,166942,240326,-240326
2017-01-15,4.2125,4.3,4.1,0.20000000000000018,-0.20000000000000018,4.275,4.35,4.2,0.14999999999999947,-0.14999999999999947,4.1125,4.2,4.0,0.20000000000000018,-0.20000000000000018,4.175,4.3,4.05,0.25,-0.14999999999999947,260762,479130,131400,347730,284909
2017-01-22,4.11,4.15,4.0,0.15000000000000036,0.05000000000000071,4.26,4.4,4.15,0.25,0.09999999999999964,4.05,4.15,3.9,0.25000000000000044,0.25000000000000044,4.140000000000001,4.2,4.0,0.20000000000000018,0.20000000000000018,421117,517380,291793,225587,-170664
2017-01-29,4.06,4.15,3.95,0.20000000000000018,-0.05000000000000071,4.13,4.2,4.1,0.10000000000000053,-0.04999999999999982,3.97,4.05,3.9,0.1499999999999999,-0.04999999999999982,4.03,4.1,3.95,0.14999999999999947,0.0,197999,222811,140557,82254,-68532
2017-02-05,3.8899999999999997,4.1,3.8,0.2999999999999998,-0.2999999999999998,3.948,4.14,3.85,0.2899999999999996,-0.23999999999999977,3.82,3.9,3.75,0.1499999999999999,-0.10000000000000009,3.84,3.9,3.8,0.10000000000000009,-0.04999999999999982,313471,400848,231058,169790,-129164
2017-02-12,3.82,3.9,3.75,0.1499999999999999,0.04999999999999982,3.928,4.05,3.85,0.19999999999999973,0.0900000000000003,3.7600000000000002,3.85,3.7,0.1499999999999999,0.10000000000000009,3.85,3.95,3.77,0.18000000000000016,0.10000000000000009,379153,627998,187370,440628,-228975
2017-02-19,3.8625,3.95,3.8,0.15000000000000036,-0.10000000000000009,3.9475,4.05,3.89,0.1599999999999997,-0.050000000000000266,3.725,3.8,3.7,0.09999999999999964,-0.09999999999999964,3.875,4.0,3.8,0.20000000000000018,-0.10000000000000009,506420,870781,212711,658070,364200
2017-02-26,3.93,4.0,3.75,0.25,0.25,3.9899999999999998,4.1,3.9,0.19999999999999973,0.10000000000000009,3.86,3.9,3.75,0.1499999999999999,0.1499999999999999,3.95,4.0,3.9,0.10000000000000009,0.10000000000000009,366445,554427,233445,320982,42657
2017-03-05,3.86,4.05,3.65,0.3999999999999999,-0.3999999999999999,3.9,4.05,3.75,0.2999999999999998,-0.2999999999999998,3.69,3.8,3.55,0.25,-0.19999999999999973,3.75,3.9,3.65,0.25,-0.25,433157,921251,268702,652549,9084
2017-03-12,3.68,3.75,3.6,0.1499999999999999,0.10000000000000009,3.792,3.95,3.69,0.26000000000000023,0.15000000000000036,3.62,3.7,3.55,0.15000000000000036,0.050000000000000266,3.7,3.8,3.6,0.19999999999999973,0.04999999999999982,421545,769323,209491,559832,559832
2017-03-19,3.75,3.85,3.65,0.20000000000000018,-0.1499999999999999,3.84,3.9,3.8,0.10000000000000009,-0.10000000000000009,3.656,3.75,3.6,0.1499999999999999,-0.1499999999999999,3.8,3.85,3.75,0.10000000000000009,-0.050000000000000266,263900,376394,189572,186822,105786
2017-03-26,3.73,3.8,3.7,0.09999999999999964,0.04999999999999982,3.794,3.85,3.75,0.10000000000000009,0.04999999999999982,3.66,3.7,3.65,0.050000000000000266,0.0,3.76,3.8,3.7,0.09999999999999964,0.04999999999999982,190744,218946,138366,80580,25888
2017-04-02,3.74,3.8,3.7,0.09999999999999964,-0.04999999999999982,3.78,3.8,3.75,0.04999999999999982,-0.04999999999999982,3.66,3.7,3.65,0.050000000000000266,0.0,3.74,3.8,3.7,0.09999999999999964,0.0,197857,245187,173615,71572,48697
2017-04-09,3.725,3.75,3.7,0.04999999999999982,0.0,3.7874999999999996,3.8,3.75,0.04999999999999982,0.04999999999999982,3.67,3.73,3.65,0.08000000000000007,0.0,3.7,3.8,3.65,0.1499999999999999,-0.050000000000000266,246625,298307,165683,132624,126643
2017-04-16,3.55,3.65,3.5,0.1499999999999999,-0.1499999999999999,3.584,3.7,3.55,0.15000000000000036,-0.15000000000000036,3.484,3.55,3.4,0.1499999999999999,-0.07999999999999963,3.546,3.58,3.5,0.08000000000000007,-0.03000000000000025,224334,459295,108527,350768,-345490
2017-04-23,3.63,3.7,3.55,0.15000000000000036,0.050000000000000266,3.7,3.75,3.65,0.10000000000000009,-0.050000000000000266,3.56,3.6,3.5,0.10000000000000009,0.04999999999999982,3.67,3.7,3.6,0.10000000000000009,-0.10000000000000009,238374,316895,187232,129663,-129663
2017-04-30,3.67,3.85,3.55,0.30000000000000027,0.30000000000000027,3.74,3.95,3.6,0.3500000000000001,0.3500000000000001,3.604,3.8,3.45,0.34999999999999964,0.25,3.7,3.9,3.5,0.3999999999999999,0.2999999999999998,369889,825409,132234,693175,230561
2017-05-07,4.24,4.5,3.9,0.6000000000000001,0.6000000000000001,4.44,4.75,3.95,0.7999999999999998,0.7999999999999998,4.172,4.46,3.85,0.6099999999999999,0.6099999999999999,4.3260000000000005,4.65,3.95,0.7000000000000002,0.7000000000000002,667043,1031592,210953,820639,550463
2017-05-14,4.62,4.9,4.4,0.5,-0.34999999999999964,4.706,4.93,4.5,0.4299999999999997,-0.4299999999999997,4.476,4.66,4.3,0.3600000000000003,-0.3000000000000007,4.5600000000000005,4.85,4.4,0.4499999999999993,-0.4499999999999993,441747,555634,357236,198398,-198398
2017-05-21,4.24,4.4,4.1,0.3000000000000007,-0.3000000000000007,4.316,4.48,4.15,0.33000000000000007,-0.33000000000000007,4.14,4.25,4.0,0.25,-0.25,4.15,4.25,4.0,0.25,-0.25,242142,310987,184165,126822,-30453
2017-05-28,3.9375,4.0,3.85,0.1499999999999999,0.04999999999999982,4.025,4.1,3.95,0.14999999999999947,0.04999999999999982,3.85,3.9,3.8,0.10000000000000009,0.04999999999999982,3.95,4.0,3.9,0.10000000000000009,0.10000000000000009,228958,301478,137227,164251,-93113
2017-06-04,4.11,4.15,4.05,0.10000000000000053,0.10000000000000053,4.24,4.35,4.1,0.25,0.15000000000000036,4.08,4.15,4.0,0.15000000000000036,0.15000000000000036,4.15,4.2,4.05,0.15000000000000036,0.15000000000000036,212459,319835,141256,178579,10743
2017-06-11,4.28,4.45,4.15,0.2999999999999998,0.0,4.44,4.5,4.3,0.20000000000000018,-0.15000000000000036,4.184,4.3,4.1,0.20000000000000018,-0.08000000000000007,4.3100000000000005,4.45,4.2,0.25,-0.10000000000000053,215002,358625,88063,270562,-270562
2017-06-18,4.11,4.25,3.95,0.2999999999999998,-0.15000000000000036,4.208,4.35,4.14,0.20999999999999996,-0.14999999999999947,4.03,4.2,3.95,0.25,-0.20000000000000018,4.09,4.2,3.95,0.25,-0.10000000000000053,151405,202794,93746,109048,38807
2017-06-25,4.14,4.2,4.1,0.10000000000000053,0.10000000000000053,4.2,4.25,4.1,0.15000000000000036,0.15000000000000036,4.03,4.05,4.0,0.04999999999999982,0.04999999999999982,4.18,4.25,4.1,0.15000000000000036,0.15000000000000036,148093,210536,89909,120627,62420
2017-07-02,4.1875,4.25,4.1,0.15000000000000036,-0.15000000000000036,4.2,4.25,4.15,0.09999999999999964,-0.09999999999999964,4.1075,4.15,4.03,0.1200000000000001,-0.1200000000000001,4.15,4.2,4.05,0.15000000000000036,-0.15000000000000036,130328,237526,78347,159179,159179
2017-07-09,4.140000000000001,4.2,4.0,0.20000000000000018,0.15000000000000036,4.206,4.25,4.15,0.09999999999999964,-0.04999999999999982,4.1,4.15,4.0,0.15000000000000036,0.09999999999999964,4.180000000000001,4.2,4.15,0.04999999999999982,0.0,106648,138579,83257,55322,-41471
2017-07-16,4.5,4.95,4.1,0.8500000000000005,0.8500000000000005,4.71,5.2,4.25,0.9500000000000002,0.9500000000000002,4.444,4.8,4.1,0.7000000000000002,0.7000000000000002,4.7,5.15,4.25,0.9000000000000004,0.9000000000000004,415061,643288,232410,410878,255351
2017-07-23,5.27,5.35,5.2,0.14999999999999947,-0.04999999999999982,5.352,5.4,5.25,0.15000000000000036,0.11000000000000032,5.134,5.3,4.95,0.34999999999999964,0.15000000000000036,5.28,5.4,5.2,0.20000000000000018,0.04999999999999982,345881,528567,229748,298819,-39959
2017-07-30,5.3100000000000005,5.7,5.2,0.5,0.4500000000000002,5.43,5.8,5.3,0.5,0.4500000000000002,5.094,5.22,4.95,0.2699999999999996,0.16999999999999993,5.23,5.35,5.15,0.1999999999999993,0.04999999999999982,425498,936358,184827,751531,652017
2017-08-06,5.31,5.55,5.05,0.5,-0.25,5.4879999999999995,5.75,5.32,0.4299999999999997,0.14999999999999947,5.14,5.3,5.0,0.2999999999999998,0.04999999999999982,5.33,5.55,5.1,0.4500000000000002,0.20000000000000018,443823,925762,217633,708129,-189855
2017-08-13,6.15,6.55,5.7,0.8499999999999996,0.5,6.61,6.9,6.2,0.7000000000000002,0.4500000000000002,5.956,6.1,5.65,0.4499999999999993,0.39999999999999947,6.29,6.55,6.0,0.5499999999999998,0.5499999999999998,1062517,1594307,590848,1003459,-913172
2017-08-20,6.66,6.75,6.55,0.20000000000000018,0.05000000000000071,6.782,6.86,6.7,0.16000000000000014,-0.14999999999999947,6.52,6.55,6.5,0.04999999999999982,0.04999999999999982,6.63,6.75,6.55,0.20000000000000018,-0.20000000000000018,407613,609202,253715,355487,-355487
2017-08-27,7.12,8.1,6.55,1.5499999999999998,1.5499999999999998,7.76,9.1,6.75,2.3499999999999996,2.3499999999999996,7.068,8.07,6.55,1.5200000000000005,1.5200000000000005,7.43,8.4,6.6,1.8000000000000007,1.8000000000000007,1436267,2636097,462162,2173935,2091091
2017-09-03,8.05,8.15,8.0,0.15000000000000036,-0.15000000000000036,8.1375,8.25,8.0,0.25,-0.1999999999999993,7.715,7.91,7.55,0.3600000000000003,0.04999999999999982,7.925000000000001,8.05,7.75,0.3000000000000007,-0.25,698037,1607257,314425,1292832,-1292832
2017-09-10,7.88,8.0,7.75,0.25,0.15000000000000036,8.068,8.25,7.95,0.2999999999999998,-0.08999999999999897,7.74,7.9,7.55,0.35000000000000053,-0.04999999999999982,7.9,7.95,7.85,0.10000000000000053,-0.10000000000000053,317685,442172,229577,212595,161538
2017-09-17,7.66,7.85,7.55,0.2999999999999998,-0.09999999999999964,7.822,7.96,7.7,0.2599999999999998,0.05999999999999961,7.492,7.7,7.4,0.2999999999999998,0.25,7.67,7.8,7.6,0.20000000000000018,0.14999999999999947,282473,375321,181219,194102,-194102
2017-09-24,8.12,8.25,7.8,0.4500000000000002,0.35000000000000053,8.36,8.5,8.25,0.25,0.09999999999999964,8.0,8.1,7.8,0.2999999999999998,0.2500000000000009,8.2,8.35,8.1,0.25,0.15000000000000036,313608,519563,178596,340967,-195640
2017-10-01,8.56,8.75,8.45,0.3000000000000007,0.20000000000000107,8.75,8.85,8.65,0.1999999999999993,0.10000000000000142,8.41,8.5,8.3,0.1999999999999993,0.1999999999999993,8.58,8.65,8.45,0.20000000000000107,-0.05000000000000071,318639,434669,222713,211956,-91659
2017-10-08,8.48,8.7,8.15,0.5499999999999989,-0.4499999999999993,8.56,8.8,8.25,0.5500000000000007,-0.5500000000000007,8.28,8.5,7.9,0.5999999999999996,-0.5999999999999996,8.344000000000001,8.57,7.9,0.6699999999999999,-0.6699999999999999,235822,308029,128654,179375,20915
