Date,GPNStock_Open_average,GPNStock_Open_max,GPNStock_Open_min,GPNStock_Open_volatility,GPNStock_Open_change,GPNStock_High_average,GPNStock_High_max,GPNStock_High_min,GPNStock_High_volatility,GPNStock_High_change,GPNStock_Low_average,GPNStock_Low_max,GPNStock_Low_min,GPNStock_Low_volatility,GPNStock_Low_change,GPNStock_Close_average,GPNStock_Close_max,GPNStock_Close_min,GPNStock_Close_volatility,GPNStock_Close_change,GPNStock_Volume_average,GPNStock_Volume_max,GPNStock_Volume_min,GPNStock_Volume_volatility,GPNStock_Volume_change
2016-01-03,62.744,63.51,61.87,1.6400000000000006,-1.6400000000000006,63.482,64.08,62.59,1.4899999999999949,-1.1299999999999955,61.634,62.78,60.02,2.759999999999998,-1.9499999999999957,62.284,63.75,60.18,3.5700000000000003,-2.3999999999999986,2441433,2911308,1870750,1040558,-810822
2016-01-10,58.142,60.27,56.12,4.150000000000006,-4.150000000000006,58.83,60.98,57.16,3.8200000000000003,-3.8200000000000003,56.467999999999996,57.73,55.57,2.1599999999999966,-2.1599999999999966,57.58,58.52,56.4,2.1200000000000045,-1.4200000000000017,3036004,3665845,1955359,1710486,439116
2016-01-17,57.465,58.04,56.14,1.8999999999999986,0.38000000000000256,58.6575,59.04,58.36,0.6799999999999997,0.5499999999999972,56.665,57.78,54.79,2.990000000000002,0.730000000000004,57.875,58.86,57.29,1.5700000000000003,1.5399999999999991,2609378,3481267,1882834,1598433,-738844
2016-01-24,57.564,58.79,56.15,2.6400000000000006,-2.6400000000000006,58.558,59.18,57.41,1.7700000000000031,-0.21000000000000085,56.356,57.55,55.54,2.009999999999998,-1.6899999999999977,57.534,58.95,55.85,3.1000000000000014,1.2900000000000063,2384635,2719978,1862763,857215,223281
2016-01-31,57.8,58.77,57.01,1.7600000000000051,-0.8299999999999983,58.478,60.03,57.69,2.3400000000000034,-2.3400000000000034,56.596,58.23,55.58,2.6499999999999986,-2.6499999999999986,57.39,59.62,55.76,3.8599999999999994,-3.8599999999999994,1630920,1970151,1055741,914410,-612757
2016-02-07,53.614,55.65,51.62,4.030000000000001,0.8399999999999963,55.154,56.86,53.88,2.979999999999997,2.049999999999997,52.662,54.86,51.29,3.5700000000000003,3.5700000000000003,54.238,56.8,52.47,4.329999999999998,4.259999999999998,2168661,2673116,1800789,872327,-312370
2016-02-14,58.385,59.54,57.29,2.25,0.6700000000000017,59.075,59.59,58.24,1.3500000000000014,1.009999999999998,57.4525,57.98,56.64,1.3399999999999963,0.6599999999999966,58.614999999999995,59.19,58.01,1.1799999999999997,1.0599999999999952,1546471,1654691,1391513,263178,173386
2016-02-21,61.083999999999996,62.54,59.64,2.8999999999999986,2.8999999999999986,62.246,62.99,61.65,1.3400000000000034,1.1400000000000006,60.568,61.8,59.64,2.1599999999999966,1.5300000000000011,61.582,62.38,60.58,1.8000000000000043,0.14000000000000057,1163362,1466393,967713,498680,-434481
2016-02-28,62.042,62.86,61.28,1.5799999999999983,1.4799999999999969,62.821999999999996,63.48,62.16,1.3200000000000003,1.3200000000000003,61.332,62.23,60.72,1.509999999999998,1.509999999999998,62.42,63.26,60.95,2.309999999999995,2.309999999999995,1134431,1415790,869985,545805,-40310
2016-03-06,60.402,62.94,59.04,3.8999999999999986,-2.6599999999999966,60.82,63.0,59.38,3.6199999999999974,-1.990000000000002,59.35,60.11,58.57,1.5399999999999991,-0.240000000000002,59.744,60.53,58.93,1.6000000000000014,-0.37000000000000455,1710643,2560940,1153389,1407551,-1005322
