Date,LUV_stock_Open_average,LUV_stock_Open_max,LUV_stock_Open_min,LUV_stock_Open_volatility,LUV_stock_Open_change,LUV_stock_High_average,LUV_stock_High_max,LUV_stock_High_min,LUV_stock_High_volatility,LUV_stock_High_change,LUV_stock_Low_average,LUV_stock_Low_max,LUV_stock_Low_min,LUV_stock_Low_volatility,LUV_stock_Low_change,LUV_stock_Close_average,LUV_stock_Close_max,LUV_stock_Close_min,LUV_stock_Close_volatility,LUV_stock_Close_change,LUV_stock_Volume_average,LUV_stock_Volume_max,LUV_stock_Volume_min,LUV_stock_Volume_volatility,LUV_stock_Volume_change
2016-01-03,42.286,42.95,41.7,1.25,0.7099999999999937,42.996,43.5,42.19,1.3100000000000023,0.8700000000000045,41.616,42.11,41.18,0.9299999999999997,0.9299999999999997,42.286,42.85,41.95,0.8999999999999986,0.25,7504491,9364610,5916379,3448231,1542979
2016-01-10,41.464,42.91,39.29,3.6199999999999974,-3.009999999999998,41.95,42.98,40.16,2.8200000000000003,-2.720000000000006,40.154,41.33,38.84,2.489999999999995,-2.4099999999999966,41.072,42.68,39.77,2.9099999999999966,-2.269999999999996,6926795,8234856,5999553,2235303,2117956
2016-01-17,39.947500000000005,40.67,39.13,1.5399999999999991,-0.6700000000000017,40.6475,41.5,40.1,1.3999999999999986,-0.6400000000000006,38.515,39.13,37.14,1.990000000000002,-0.28000000000000114,39.35,39.6,39.0,0.6000000000000014,-0.6000000000000014,9683963,12315264,7001676,5313588,-220118
2016-01-24,37.972,39.35,36.17,3.1799999999999997,-3.1799999999999997,38.496,39.38,37.67,1.7100000000000009,-1.7100000000000009,36.800000000000004,38.13,35.51,2.6200000000000045,-2.6200000000000045,37.534,38.37,36.19,2.1799999999999997,-0.5800000000000054,8630082,9554523,6382821,3171702,113278
2016-01-31,37.24,38.02,36.44,1.5800000000000054,-0.3499999999999943,37.822,38.59,37.1,1.490000000000002,-0.990000000000002,36.246,37.39,35.51,1.8800000000000026,-1.8800000000000026,36.972,38.31,35.69,2.6200000000000045,-2.6200000000000045,7243462,8158656,6553721,1604935,1213023
2016-02-07,35.19,35.8,34.38,1.4199999999999946,0.6699999999999946,35.8,36.25,35.13,1.1199999999999974,1.1199999999999974,34.674,35.24,33.96,1.2800000000000011,1.1300000000000026,35.418,36.24,34.72,1.5200000000000031,1.5200000000000031,7274769,9555301,6111264,3444037,-2940555
2016-02-14,37.9075,38.91,36.6,2.309999999999995,2.309999999999995,38.605000000000004,39.45,37.18,2.270000000000003,2.270000000000003,37.6925,38.57,36.34,2.229999999999997,2.229999999999997,38.475,39.31,37.08,2.230000000000004,2.230000000000004,6677548,7571936,5546694,2025242,-1259349
2016-02-21,41.034,42.75,39.56,3.1899999999999977,3.1899999999999977,41.818,42.86,41.0,1.8599999999999994,1.8599999999999994,40.67,41.93,39.56,2.3699999999999974,2.3699999999999974,41.604,42.59,40.82,1.7700000000000031,1.3500000000000014,7929201,11400900,5763234,5637666,-4598280
2016-02-28,42.147999999999996,42.43,41.93,0.5,0.22999999999999687,42.432,42.79,42.13,0.6599999999999966,-0.269999999999996,41.571999999999996,42.07,41.19,0.8800000000000026,-0.4299999999999997,41.984,42.5,41.5,1.0,-0.45000000000000284,6652834,7509210,6066378,1442832,-593741
2016-03-06,41.68,42.53,40.64,1.8900000000000006,1.3999999999999986,42.462,43.46,41.84,1.6199999999999974,1.6199999999999974,41.216,42.4,39.99,2.4099999999999966,1.6899999999999977,42.196,43.33,41.48,1.8500000000000014,1.8500000000000014,6810137,8532367,5091010,3441357,-139048
2016-03-13,43.574,44.08,43.17,0.9099999999999966,0.4299999999999997,44.178,44.58,43.8,0.7800000000000011,0.5499999999999972,43.3,43.5,43.1,0.3999999999999986,0.3299999999999983,43.938,44.5,43.6,0.8999999999999986,0.6799999999999997,6528782,9757307,4798990,4958317,3678720
2016-03-20,44.525,44.72,44.35,0.36999999999999744,-0.14999999999999858,44.93,45.39,44.35,1.0399999999999991,-1.0399999999999991,44.07,44.49,43.27,1.2199999999999989,-1.2199999999999989,44.5225,44.99,44.06,0.9299999999999997,-0.9299999999999997,5709499,6300656,4374193,1926463,-241727
2016-03-27,44.474,44.97,44.0,0.9699999999999989,0.3200000000000003,44.884,45.37,44.42,0.9499999999999957,0.21999999999999886,44.13,44.77,43.56,1.2100000000000009,0.04999999999999716,44.558,44.98,43.81,1.1699999999999946,0.75,5320941,6223511,4791890,1431621,765679
2016-04-03,43.95,44.76,43.63,1.1299999999999955,-0.8599999999999994,44.442,45.1,43.86,1.240000000000002,-0.45000000000000284,43.518,44.0,43.09,0.9099999999999966,-0.3400000000000034,43.912,44.5,43.63,0.8699999999999974,0.39000000000000057,4997482,5923754,4079648,1844106,-433602
2016-04-10,45.518,47.15,44.38,2.769999999999996,2.3999999999999986,46.146,47.18,44.95,2.229999999999997,1.5799999999999983,45.158,46.41,44.23,2.1799999999999997,2.049999999999997,45.722,47.04,44.37,2.6700000000000017,2.6700000000000017,6366767,7720103,4340318,3379785,-645442
