Date,PRO_stock_Open_average,PRO_stock_Open_max,PRO_stock_Open_min,PRO_stock_Open_volatility,PRO_stock_Open_change,PRO_stock_High_average,PRO_stock_High_max,PRO_stock_High_min,PRO_stock_High_volatility,PRO_stock_High_change,PRO_stock_Low_average,PRO_stock_Low_max,PRO_stock_Low_min,PRO_stock_Low_volatility,PRO_stock_Low_change,PRO_stock_Close_average,PRO_stock_Close_max,PRO_stock_Close_min,PRO_stock_Close_volatility,PRO_stock_Close_change,PRO_stock_Volume_average,PRO_stock_Volume_max,PRO_stock_Volume_min,PRO_stock_Volume_volatility,PRO_stock_Volume_change
2016-03-13,11.272,11.67,10.94,0.7300000000000004,-0.41000000000000014,11.476,11.77,11.3,0.46999999999999886,-0.34999999999999964,11.036,11.49,10.64,0.8499999999999996,-0.3200000000000003,11.228,11.57,11.01,0.5600000000000005,-0.2400000000000002,257263,324694,170368,154326,98427
2016-03-20,11.195,11.35,11.04,0.3100000000000005,-0.3100000000000005,11.395,11.49,11.33,0.16000000000000014,-0.07000000000000028,11.0925,11.17,11.02,0.15000000000000036,-0.15000000000000036,11.280000000000001,11.4,11.15,0.25,0.0600000000000005,173531,263533,98446,165087,-2529
2016-03-27,11.514,11.73,11.1,0.6300000000000008,0.2599999999999998,11.812000000000001,12.14,11.47,0.6699999999999999,0.33999999999999986,11.264,11.56,10.98,0.5800000000000001,0.33000000000000007,11.574,11.79,11.09,0.6999999999999993,0.6400000000000006,157218,212636,111282,101354,82089
2016-04-03,11.546,11.77,11.2,0.5700000000000003,-0.5700000000000003,11.64,11.83,11.32,0.5099999999999998,-0.5099999999999998,11.222,11.54,10.8,0.7399999999999984,-0.7399999999999984,11.39,11.81,10.94,0.870000000000001,-0.870000000000001,140093,250450,76502,173948,100751
2016-04-10,11.022,11.59,10.75,0.8399999999999999,-0.02999999999999936,11.346,11.7,10.89,0.8099999999999987,0.1899999999999995,10.790000000000001,10.97,10.61,0.3600000000000012,0.14000000000000057,11.078,11.67,10.74,0.9299999999999997,0.41000000000000014,146438,192217,95281,96936,69695
2016-04-17,11.022,11.19,10.87,0.3200000000000003,-0.20000000000000107,11.32,11.45,11.12,0.33000000000000007,0.11999999999999922,10.908,10.98,10.87,0.11000000000000121,-0.040000000000000924,11.116,11.42,10.92,0.5,0.17999999999999972,132848,172306,106551,65755,32306
2016-04-24,11.482,11.82,11.32,0.5,0.47000000000000064,11.686,11.94,11.44,0.5,0.4299999999999997,11.35,11.5,11.18,0.3200000000000003,0.2599999999999998,11.584,11.87,11.32,0.5499999999999989,0.4399999999999995,179468,327958,62245,265713,82033
2016-05-01,12.218,13.0,11.71,1.2899999999999991,0.39000000000000057,12.644,13.89,11.87,2.0200000000000014,0.5900000000000016,11.754,12.31,11.19,1.120000000000001,0.3200000000000003,12.174,13.0,11.55,1.4499999999999993,0.15000000000000036,323476,616865,152328,464537,-14157
2016-05-08,11.952,12.16,11.7,0.46000000000000085,-0.25,12.164,12.41,11.89,0.5199999999999996,-0.129999999999999,11.74,12.0,11.6,0.40000000000000036,-0.120000000000001,11.868,12.12,11.67,0.4499999999999993,-0.07000000000000028,125419,147393,71183,76210,-61423
2016-05-15,11.36,11.72,11.05,0.6699999999999999,-0.6699999999999999,11.856,12.65,11.41,1.2400000000000002,0.7699999999999996,11.148,11.48,10.9,0.5800000000000001,-0.4900000000000002,11.538,12.5,10.99,1.5099999999999998,0.9399999999999995,170339,328947,107478,221469,151517
2016-05-22,13.43,14.2,12.42,1.7799999999999994,1.4299999999999997,13.894,14.31,12.59,1.7200000000000006,1.6999999999999993,13.218,13.81,12.32,1.4900000000000002,1.4900000000000002,13.72,14.17,12.37,1.8000000000000007,1.6300000000000008,191626,376852,118357,258495,23041
2016-05-29,14.3275,15.12,13.98,1.1399999999999988,1.1199999999999992,14.7075,15.29,14.17,1.1199999999999992,1.1199999999999992,14.125,14.69,13.8,0.8899999999999988,0.8899999999999988,14.5775,15.14,13.99,1.1500000000000004,1.1500000000000004,256286,365532,154441,211091,96257
2016-06-05,15.994,16.3,15.24,1.0600000000000005,1.0600000000000005,16.39,16.64,16.1,0.5399999999999991,0.29999999999999716,15.776000000000002,16.12,15.14,0.9800000000000004,0.6699999999999999,16.272,16.53,16.02,0.5100000000000016,0.25,279126,408806,214281,194525,-34463
2016-06-12,16.036,16.25,15.92,0.33000000000000007,-0.25,16.302,16.64,16.0,0.6400000000000006,-0.370000000000001,15.868,16.05,15.53,0.5200000000000014,-0.16999999999999993,16.054000000000002,16.18,15.88,0.29999999999999893,0.07000000000000028,157894,246748,101474,145274,64791
2016-06-19,16.7,17.04,16.24,0.8000000000000007,0.41000000000000014,17.041999999999998,17.55,16.65,0.9000000000000021,-0.3200000000000003,16.406,16.71,15.93,0.7800000000000011,-0.3099999999999987,16.810000000000002,17.53,16.19,1.3399999999999999,-0.5,250177,463555,155350,308205,172402
2016-06-26,16.46,17.38,15.94,1.4399999999999995,1.4399999999999995,16.918,17.9,16.04,1.8599999999999994,1.8599999999999994,16.214,17.32,15.49,1.83,1.83,16.72,17.84,15.73,2.1099999999999994,2.1099999999999994,260729,334428,140814,193614,-20288
2016-07-03,17.41,17.65,17.27,0.379999999999999,-0.379999999999999,17.735,17.79,17.69,0.09999999999999787,0.0,17.105,17.26,16.82,0.4400000000000013,0.120000000000001,17.314999999999998,17.45,17.06,0.39000000000000057,-0.10999999999999943,387247,582717,199638,383079,-276631
2016-07-10,17.676,18.08,17.28,0.7999999999999972,-0.17999999999999972,17.902,18.24,17.35,0.889999999999997,-0.5799999999999983,17.278,17.75,16.76,0.9899999999999984,-0.6199999999999974,17.556,17.95,17.18,0.7699999999999996,-0.5700000000000003,166800,230060,140003,90057,23082
2016-07-17,17.48,17.76,17.33,0.43000000000000327,0.26000000000000156,17.776,17.99,17.47,0.5199999999999996,0.46999999999999886,17.28,17.4,17.19,0.2099999999999973,0.1999999999999993,17.57,17.88,17.21,0.6699999999999982,0.5299999999999976,147554,252970,80764,172206,22861
2016-07-24,18.298000000000002,18.53,17.87,0.6600000000000001,0.6600000000000001,18.546,18.72,18.25,0.46999999999999886,0.46999999999999886,18.148,18.41,17.8,0.6099999999999994,0.41999999999999815,18.422,18.58,18.21,0.36999999999999744,0.36999999999999744,126127,171790,90780,81010,55452
2016-07-31,18.312,18.85,17.77,1.0800000000000018,-0.5999999999999979,18.798,19.2,18.15,1.0500000000000007,-0.120000000000001,17.855999999999998,18.79,16.25,2.539999999999999,-0.7199999999999989,18.576,18.92,17.81,1.110000000000003,-0.13000000000000256,268529,486898,173786,313112,-28166
2016-08-07,18.662,18.86,18.54,0.3200000000000003,-0.3099999999999987,18.884,18.98,18.79,0.19000000000000128,0.07000000000000028,18.476,18.6,18.38,0.22000000000000242,-0.19000000000000128,18.631999999999998,18.7,18.52,0.17999999999999972,0.05000000000000071,137243,291437,59873,231564,196160
2016-08-14,18.586,18.72,18.45,0.2699999999999996,-0.10999999999999943,18.778,18.88,18.69,0.18999999999999773,-0.019999999999999574,18.394000000000002,18.62,18.19,0.4299999999999997,-0.4299999999999997,18.578,18.67,18.5,0.1700000000000017,-0.1700000000000017,139989,178039,99446,78593,-40296
2016-08-21,18.669999999999998,19.25,18.22,1.0300000000000011,0.9100000000000001,18.964,19.32,18.34,0.9800000000000004,0.9800000000000004,18.404,18.78,17.8,0.9800000000000004,0.9800000000000004,18.742,19.04,18.05,0.9899999999999984,0.9899999999999984,112028,163081,51789,111292,-50504
2016-08-28,19.518,19.84,19.02,0.8200000000000003,0.8200000000000003,19.846,20.0,19.79,0.21000000000000085,0.21000000000000085,19.364,19.61,18.99,0.620000000000001,0.620000000000001,19.68,20.0,19.35,0.6499999999999986,0.6499999999999986,197605,343131,133992,209139,18731
2016-09-04,20.5125,20.97,20.0,0.9699999999999989,0.870000000000001,20.98,21.28,20.45,0.8300000000000018,0.6000000000000014,20.2725,20.97,19.95,1.0199999999999996,0.010000000000001563,20.6275,21.1,19.98,1.120000000000001,-0.35999999999999943,166623,245816,111341,134475,-134475
2016-09-11,20.036,20.23,19.85,0.379999999999999,0.33999999999999986,20.3,20.36,20.21,0.14999999999999858,0.0,19.658,19.98,19.43,0.5500000000000007,0.4299999999999997,20.12,20.3,19.8,0.5,-0.010000000000001563,150737,257125,78641,178484,13731
2016-09-18,20.976,22.05,20.33,1.7200000000000024,1.7200000000000024,21.444,22.37,20.66,1.7100000000000009,1.6700000000000017,20.832,21.93,20.16,1.7699999999999996,1.6999999999999993,21.258,22.15,20.41,1.7399999999999984,1.4899999999999984,117169,160030,78814,81216,-81216
2016-09-25,22.316,22.8,21.78,1.0199999999999996,0.7999999999999972,22.596,22.93,22.03,0.8999999999999986,0.7199999999999989,22.112000000000002,22.42,21.74,0.6800000000000033,0.45000000000000284,22.424,22.79,21.9,0.8900000000000006,0.7100000000000009,114575,162699,89938,72761,62146
2016-10-02,22.496000000000002,22.64,22.17,0.46999999999999886,-0.35999999999999943,22.69,22.86,22.53,0.3299999999999983,-0.1999999999999993,22.186,22.34,21.92,0.41999999999999815,-0.29999999999999716,22.46,22.62,22.28,0.33999999999999986,-0.33999999999999986,133733,186444,85434,101010,-40266
2016-10-09,21.782,22.6,20.87,1.7300000000000004,-1.5599999999999987,21.934,22.88,21.18,1.6999999999999993,-1.6999999999999993,21.323999999999998,22.4,20.56,1.8399999999999999,-1.7399999999999984,21.556,22.6,20.76,1.8399999999999999,-1.490000000000002,149162,195452,103889,91563,-40556
2016-10-16,21.83,22.28,21.06,1.2200000000000024,1.2200000000000024,22.212,22.6,21.44,1.1600000000000001,0.8399999999999999,21.558,21.93,21.01,0.9199999999999982,0.5999999999999979,22.04,22.41,21.38,1.0300000000000011,0.6300000000000026,126886,210715,87352,123363,123363
2016-10-23,22.157999999999998,22.32,21.95,0.370000000000001,-0.28999999999999915,22.454,22.67,22.35,0.3200000000000003,-0.20000000000000284,21.756,22.1,21.46,0.6400000000000006,-0.5899999999999999,22.042,22.35,21.61,0.740000000000002,-0.740000000000002,223440,365245,146457,218788,-201792
2016-10-30,22.9,24.65,21.55,3.099999999999998,1.379999999999999,23.332,25.63,22.03,3.599999999999998,1.3099999999999987,22.125999999999998,22.74,21.08,1.6600000000000001,1.5100000000000016,22.612000000000002,23.69,21.8,1.8900000000000006,0.9299999999999997,356786,878901,199599,679302,-8519
2016-11-06,23.946,24.96,23.31,1.6500000000000021,1.6500000000000021,24.528000000000002,25.46,23.87,1.5899999999999999,1.4100000000000001,23.56,24.68,23.11,1.5700000000000003,1.5700000000000003,24.254,25.3,23.7,1.6000000000000014,1.490000000000002,253369,497641,152247,345394,330652
2016-11-13,25.274,25.53,24.85,0.6799999999999997,-0.14999999999999858,25.54,25.66,25.36,0.3000000000000007,-0.14000000000000057,24.902,25.12,24.55,0.5700000000000003,0.5,25.276,25.55,25.04,0.5100000000000016,0.21000000000000085,212443,325395,124372,201023,-183103
2016-11-20,25.2025,25.39,25.0,0.39000000000000057,-0.3000000000000007,25.3,25.43,25.16,0.2699999999999996,-0.25,24.9375,25.1,24.65,0.45000000000000284,-0.10000000000000142,25.1525,25.28,25.0,0.28000000000000114,-0.28000000000000114,136593,236431,77719,158712,-52789
2016-11-27,23.922,24.97,22.39,2.5799999999999983,-2.5799999999999983,24.12,25.16,22.53,2.629999999999999,-2.629999999999999,23.108,24.04,21.9,2.1400000000000006,-2.1400000000000006,23.274,24.08,22.02,2.0599999999999987,-2.0599999999999987,198598,303967,132297,171670,-22498
2016-12-04,22.59,23.05,21.89,1.1600000000000001,0.8000000000000007,23.014,23.38,22.26,1.1199999999999974,1.0599999999999987,22.292,22.94,21.59,1.3500000000000014,1.1799999999999997,22.733999999999998,23.04,21.89,1.1499999999999986,1.0999999999999979,277513,460246,173290,286956,-111657
2016-12-11,22.812,22.93,22.66,0.2699999999999996,-0.10000000000000142,23.05,23.3,22.83,0.4700000000000024,-0.20000000000000284,22.242,22.58,21.9,0.6799999999999997,0.060000000000002274,22.618,22.87,22.15,0.7200000000000024,-0.4800000000000004,244623,378525,115148,263377,-175107
2016-12-18,22.096,22.6,21.12,1.4800000000000004,-1.1899999999999977,22.29,22.79,21.58,1.2100000000000009,-0.9200000000000017,21.63,22.27,21.04,1.2300000000000004,-0.7699999999999996,21.9,22.58,21.19,1.389999999999997,-1.1099999999999994,84582,117548,53924,63624,-45536
2016-12-25,21.3825,21.55,21.17,0.379999999999999,0.21000000000000085,21.665,21.84,21.52,0.3200000000000003,-0.08999999999999986,21.0925,21.18,20.99,0.19000000000000128,-0.03999999999999915,21.4025,21.52,21.07,0.4499999999999993,0.00999999999999801,79541,110478,54751,55727,55727
2017-01-01,21.825,22.03,21.66,0.370000000000001,0.1999999999999993,22.1125,22.3,21.99,0.3100000000000023,0.120000000000001,21.4875,21.72,21.12,0.5999999999999979,0.4399999999999977,21.78,22.01,21.56,0.45000000000000284,0.14000000000000057,101981,139661,57799,81862,20112
2017-01-08,21.606,21.75,21.51,0.23999999999999844,-0.14999999999999858,21.844,22.01,21.65,0.360000000000003,0.10000000000000142,21.306,21.52,20.89,0.629999999999999,0.15000000000000213,21.59,21.7,21.46,0.23999999999999844,0.23999999999999844,91987,176894,53544,123350,89959
2017-01-15,20.995,21.53,20.62,0.9100000000000001,-0.9100000000000001,21.2825,21.53,21.06,0.4700000000000024,-0.28000000000000114,20.48,20.62,20.34,0.28000000000000114,-0.15000000000000213,20.8625,21.02,20.56,0.46000000000000085,0.16000000000000014,178893,193444,160145,33299,-8564
2017-01-22,21.672,22.29,20.94,1.3499999999999979,1.3499999999999979,22.012,22.38,21.19,1.1899999999999977,1.1899999999999977,21.318,21.9,20.51,1.389999999999997,1.389999999999997,21.894000000000002,22.35,20.88,1.4700000000000024,1.4700000000000024,126688,142406,107907,34499,21453
2017-01-29,22.156,22.59,21.86,0.7300000000000004,-0.3200000000000003,22.406,22.74,22.06,0.6799999999999997,0.08999999999999986,21.8,21.94,21.67,0.2699999999999996,0.120000000000001,22.105999999999998,22.4,21.72,0.6799999999999997,0.259999999999998,110378,134885,73253,61632,1038
2017-02-05,22.934,24.0,22.25,1.75,1.7399999999999984,23.418,24.32,22.45,1.870000000000001,1.6000000000000014,22.316,23.27,21.1,2.169999999999998,1.3000000000000007,23.164,24.17,22.26,1.9100000000000001,1.5199999999999996,220338,419092,90816,328276,69052
2017-02-12,23.156,23.84,22.84,1.0,-0.9299999999999997,23.466,23.84,23.23,0.6099999999999994,-0.6099999999999994,22.796,23.02,22.68,0.33999999999999986,-0.3299999999999983,23.054,23.29,22.86,0.4299999999999997,-0.05000000000000071,109173,129216,96132,33084,-33084
2017-02-19,23.56,24.15,22.9,1.25,0.7900000000000027,24.1725,24.53,23.76,0.7699999999999996,0.5899999999999999,23.325,23.78,22.62,1.1600000000000001,0.8699999999999974,24.002499999999998,24.24,23.74,0.5,0.5,124387,171617,80001,91616,-91616
2017-02-26,23.56,24.17,22.82,1.3500000000000014,-1.3500000000000014,23.748,24.26,23.14,1.120000000000001,-1.120000000000001,23.244,23.92,22.7,1.2200000000000024,-1.2200000000000024,23.286,23.97,22.8,1.1699999999999982,-1.1699999999999982,109057,128634,63147,65487,9398
2017-03-05,22.404,22.61,22.09,0.5199999999999996,-0.48999999999999844,22.704,22.97,22.2,0.7699999999999996,0.11999999999999744,22.086000000000002,22.51,21.7,0.8100000000000023,0.05999999999999872,22.364,22.72,21.78,0.9399999999999977,-0.09999999999999787,195952,278254,118510,159744,96917
2017-03-12,22.704,23.29,22.41,0.879999999999999,0.7199999999999989,23.092,23.85,22.6,1.25,1.0700000000000003,22.446,22.97,21.98,0.9899999999999984,0.7799999999999976,22.908,23.67,22.32,1.3500000000000014,1.1700000000000017,207924,299398,109642,189756,-26539
2017-03-19,22.97,23.58,22.34,1.2399999999999984,-0.7899999999999991,23.182,23.75,22.81,0.9400000000000013,-0.9400000000000013,22.498,23.32,22.04,1.2800000000000011,-1.0100000000000016,22.708,23.52,22.3,1.2199999999999989,-1.0500000000000007,124033,133740,100717,33023,-33023
2017-03-26,23.220000000000002,24.05,22.07,1.9800000000000004,1.620000000000001,23.954,24.44,23.15,1.2900000000000027,1.2900000000000027,23.03,23.6,21.82,1.7800000000000011,1.6699999999999982,23.752,24.28,23.11,1.1700000000000017,1.0800000000000018,119548,142060,104939,37121,-6113
2017-04-02,23.402,24.12,22.84,1.2800000000000011,-1.0600000000000023,23.614,24.27,23.17,1.0999999999999979,-0.9699999999999989,23.006,23.48,22.57,0.9100000000000001,-0.5,23.224,23.64,22.81,0.8300000000000018,-0.35999999999999943,131573,153171,114545,38626,-31238
2017-04-09,22.950000000000003,23.3,22.64,0.6600000000000001,-0.6600000000000001,23.0975,23.47,22.78,0.6899999999999977,-0.6899999999999977,22.645,22.9,22.42,0.4799999999999969,-0.379999999999999,22.8075,23.02,22.51,0.509999999999998,-0.48999999999999844,85362,110076,70834,39242,-39242
2017-04-16,22.924,23.26,22.53,0.7300000000000004,0.6799999999999997,23.23,23.41,22.86,0.5500000000000007,0.4499999999999993,22.748,23.05,22.38,0.6700000000000017,0.4700000000000024,23.078,23.36,22.66,0.6999999999999993,0.5300000000000011,95504,108874,82467,26407,26407
2017-04-23,23.902,24.7,23.45,1.25,1.25,24.298,24.84,23.65,1.1900000000000013,1.1900000000000013,23.666,24.13,23.2,0.9299999999999997,0.9299999999999997,24.128,24.69,23.45,1.240000000000002,1.1999999999999993,147331,197848,113118,84730,28063
2017-04-30,24.776,25.4,24.0,1.3999999999999986,0.75,25.434,25.79,25.02,0.7699999999999996,0.6600000000000001,24.534,25.18,23.63,1.5500000000000007,0.759999999999998,25.248,25.61,24.7,0.9100000000000001,0.9100000000000001,208369,308085,147522,160563,-89575
2017-05-07,25.334,25.65,25.24,0.41000000000000014,0.3999999999999986,25.676,26.06,25.38,0.6799999999999997,0.639999999999997,25.098,25.39,24.84,0.5500000000000007,0.5500000000000007,25.47,25.98,25.1,0.879999999999999,0.879999999999999,139120,225452,73080,152372,-108060
2017-05-14,26.388,27.25,25.86,1.3900000000000006,1.25,27.009999999999998,27.85,26.47,1.3800000000000026,1.3800000000000026,26.206,26.85,25.86,0.990000000000002,0.870000000000001,26.808,27.49,26.29,1.1999999999999993,1.1999999999999993,219158,329627,91455,238172,133573
2017-05-21,28.698,29.67,27.63,2.0400000000000027,2.0400000000000027,29.387999999999998,30.49,28.42,2.0699999999999967,1.5699999999999967,28.274,29.17,27.51,1.6600000000000001,1.259999999999998,29.028000000000002,29.75,28.26,1.4899999999999984,1.1799999999999997,338080,567854,125868,441986,441986
2017-05-28,29.58,29.85,29.4,0.45000000000000284,-0.10999999999999943,29.85,29.99,29.77,0.21999999999999886,-0.010000000000001563,29.16,29.24,28.99,0.25,0.25,29.5675,29.87,29.39,0.4800000000000004,0.21999999999999886,345407,536849,262317,274532,-274532
2017-06-04,29.234,29.6,28.81,0.7900000000000027,0.19000000000000128,29.496,29.66,29.0,0.6600000000000001,-0.05999999999999872,28.542,29.35,27.59,1.7600000000000016,-1.7600000000000016,28.902,29.63,27.93,1.6999999999999993,-1.6999999999999993,268291,329826,205448,124378,46840
2017-06-11,27.528000000000002,27.92,27.09,0.8300000000000018,-0.6400000000000006,27.786,28.0,27.4,0.6000000000000014,-0.38000000000000256,26.826,27.44,26.24,1.2000000000000028,-0.19000000000000128,27.512,27.79,26.96,0.8299999999999983,-0.41999999999999815,306687,629894,135718,494176,368660
2017-06-18,27.072,27.23,26.94,0.28999999999999915,-0.04999999999999716,27.387999999999998,27.61,27.15,0.46000000000000085,0.26000000000000156,26.706,26.86,26.53,0.3299999999999983,-0.05999999999999872,27.106,27.51,26.91,0.6000000000000014,0.3100000000000023,239643,371669,120069,251600,70818
2017-06-25,26.864,27.56,26.16,1.3999999999999986,-0.4299999999999997,27.169999999999998,27.79,26.57,1.2199999999999989,0.05999999999999872,26.252,26.73,25.92,0.8099999999999987,0.3000000000000007,26.73,27.39,25.94,1.4499999999999993,0.7800000000000011,184772,399902,100993,298909,63680
2017-07-02,27.66,28.2,27.33,0.870000000000001,0.6099999999999994,28.0775,28.88,27.59,1.2899999999999991,1.2899999999999991,27.305,27.92,26.97,0.9500000000000028,0.8800000000000026,27.8475,28.35,27.34,1.0100000000000016,1.0100000000000016,293521,538400,104304,434096,143358
2017-07-09,28.986,29.46,28.26,1.1999999999999993,1.1999999999999993,29.292,29.57,28.73,0.8399999999999999,0.8000000000000007,28.66,29.17,28.01,1.1600000000000001,1.1600000000000001,29.094,29.47,28.61,0.8599999999999994,0.5899999999999999,270274,586517,108134,478383,99444
2017-07-16,29.096,29.22,28.81,0.41000000000000014,0.029999999999997584,29.402,29.67,29.15,0.5200000000000031,0.17999999999999972,28.726,28.94,28.49,0.45000000000000284,0.1700000000000017,29.156,29.36,29.03,0.3299999999999983,0.3299999999999983,147249,177942,85018,92924,-14510
2017-07-23,29.218,29.49,28.46,1.0299999999999976,-0.9100000000000001,29.428,29.69,28.83,0.860000000000003,-0.6300000000000026,28.766,29.24,28.2,1.0399999999999991,-0.7899999999999991,28.978,29.43,28.21,1.2199999999999989,-1.1600000000000001,120292,141951,91937,50014,50014
2017-07-30,28.722,29.04,28.27,0.7699999999999996,0.7699999999999996,29.23,29.98,28.86,1.120000000000001,1.120000000000001,27.846,28.45,26.3,2.1499999999999986,-1.5399999999999991,28.366,29.02,26.61,2.41,-2.219999999999999,584407,1253258,142395,1110863,1041841
2017-08-06,26.336,27.15,25.21,1.9399999999999977,-1.4699999999999989,26.768,27.38,26.16,1.2199999999999989,-1.0100000000000016,25.83,26.78,24.49,2.2900000000000027,-2.16,26.323999999999998,27.15,25.47,1.6799999999999997,-1.0700000000000003,274776,312111,210137,101974,2395
2017-08-13,26.65,27.31,25.77,1.5399999999999991,-0.6400000000000006,27.01,27.51,26.09,1.4200000000000017,-1.4200000000000017,26.214000000000002,26.8,25.51,1.2899999999999991,-0.8999999999999986,26.598,27.28,25.97,1.3100000000000023,-1.2600000000000016,213312,308806,112063,196743,-196743
2017-08-20,25.988,26.17,25.92,0.25,-0.010000000000001563,26.14,26.41,25.95,0.46000000000000085,-0.21000000000000085,25.582,25.9,25.16,0.7399999999999984,-0.5300000000000011,25.822,26.13,25.51,0.6199999999999974,-0.4399999999999977,186382,252739,114004,138735,-61984
2017-08-27,25.882,26.29,25.61,0.6799999999999997,0.6799999999999997,26.112000000000002,26.42,25.74,0.6800000000000033,0.6000000000000014,25.674,25.98,25.32,0.6600000000000001,0.620000000000001,25.990000000000002,26.34,25.62,0.7199999999999989,0.5500000000000007,142650,233901,99635,134266,-49519
2017-09-03,25.465,26.13,24.85,1.2799999999999976,-1.2799999999999976,25.57,26.22,24.92,1.2999999999999972,-1.2999999999999972,24.905,25.31,24.48,0.8299999999999983,-0.8299999999999983,25.075,25.49,24.65,0.8399999999999999,-0.8399999999999999,141714,169713,96284,73429,-15194
2017-09-10,25.256,25.39,25.01,0.379999999999999,0.379999999999999,25.572,25.83,25.38,0.4499999999999993,0.07000000000000028,24.854,25.25,24.32,0.9299999999999997,-0.129999999999999,25.116,25.46,24.34,1.120000000000001,-0.75,266695,454698,174207,280491,145277
2017-09-17,23.888,24.42,23.48,0.9400000000000013,-0.7900000000000027,24.13,24.62,23.72,0.9000000000000021,-0.8500000000000014,23.416,24.15,22.91,1.2399999999999984,-0.7799999999999976,23.716,24.21,23.43,0.7800000000000011,-0.5199999999999996,300702,781614,119630,661984,-120385
2017-09-24,23.852,24.39,23.49,0.9000000000000021,0.7700000000000031,24.214,24.57,23.74,0.8300000000000018,0.40000000000000213,23.624,24.13,23.16,0.9699999999999989,0.8399999999999999,23.944,24.47,23.41,1.0599999999999987,0.6600000000000001,205253,294477,148465,146012,-143656
2017-10-01,24.376,24.73,24.2,0.5300000000000011,0.07000000000000028,24.734,24.91,24.59,0.3200000000000003,-0.3200000000000003,24.156,24.21,24.11,0.10000000000000142,-0.010000000000001563,24.454,24.71,24.25,0.46000000000000085,-0.15000000000000213,140223,163946,96172,67774,-67774
2017-10-08,24.791999999999998,25.05,24.38,0.6700000000000017,0.6700000000000017,25.162,25.7,24.64,1.0599999999999987,1.0599999999999987,24.602,24.9,24.28,0.6199999999999974,0.6199999999999974,24.98,25.6,24.48,1.120000000000001,1.120000000000001,224773,283905,131243,152662,141773
