Date,CBANStock_Open_average,CBANStock_Open_max,CBANStock_Open_min,CBANStock_Open_volatility,CBANStock_Open_change,CBANStock_High_average,CBANStock_High_max,CBANStock_High_min,CBANStock_High_volatility,CBANStock_High_change,CBANStock_Low_average,CBANStock_Low_max,CBANStock_Low_min,CBANStock_Low_volatility,CBANStock_Low_change,CBANStock_Close_average,CBANStock_Close_max,CBANStock_Close_min,CBANStock_Close_volatility,CBANStock_Close_change,CBANStock_Volume_average,CBANStock_Volume_max,CBANStock_Volume_min,CBANStock_Volume_volatility,CBANStock_Volume_change
2016-01-03,9.73,10.0,9.51,0.4900000000000002,0.17999999999999972,9.856,10.04,9.69,0.34999999999999964,0.05000000000000071,9.62,9.69,9.51,0.17999999999999972,0.14000000000000057,9.728,9.89,9.57,0.3200000000000003,0.23000000000000043,3984,9422,868,8554,7844
2016-01-10,9.712,9.98,9.55,0.4299999999999997,-0.25,9.88,9.98,9.65,0.33000000000000007,-0.09999999999999964,9.596,9.65,9.55,0.09999999999999964,-0.08999999999999986,9.742,9.95,9.58,0.3699999999999992,-0.0600000000000005,3658,11133,72,11061,3025
2016-01-17,9.57,9.83,9.4,0.4299999999999997,-0.15000000000000036,9.575,9.83,9.4,0.4299999999999997,-0.16999999999999993,9.32,9.35,9.31,0.03999999999999915,0.03999999999999915,9.32,9.35,9.31,0.03999999999999915,0.03999999999999915,2615,7363,402,6961,-6961
2016-01-24,9.34,9.39,9.31,0.08000000000000007,0.08000000000000007,9.504,9.86,9.31,0.5499999999999989,0.41000000000000014,9.324,9.38,9.31,0.07000000000000028,0.0,9.35,9.45,9.31,0.1399999999999988,-0.019999999999999574,1937,4511,584,3927,1884
2016-01-31,9.354,9.43,9.31,0.11999999999999922,-0.03999999999999915,9.426,9.49,9.31,0.17999999999999972,-0.11999999999999922,9.332,9.43,9.27,0.16000000000000014,-0.05000000000000071,9.344,9.43,9.27,0.16000000000000014,-0.05000000000000071,5686,18662,704,17958,13202
2016-02-07,9.016,9.25,8.76,0.4900000000000002,-0.3600000000000012,9.13,9.25,8.87,0.3800000000000008,-0.09999999999999964,8.677999999999999,9.15,8.11,1.040000000000001,-0.6100000000000012,8.864,9.25,8.3,0.9499999999999993,-0.34999999999999964,7185,17992,2557,15435,2953
2016-02-14,8.86,8.9,8.8,0.09999999999999964,-0.040000000000000924,8.98,9.09,8.86,0.23000000000000043,0.16999999999999993,8.7125,8.85,8.4,0.4499999999999993,0.4499999999999993,8.8525,8.9,8.8,0.09999999999999964,-0.05000000000000071,3220,6375,1808,4567,-4567
2016-02-21,8.713333333333333,8.86,8.64,0.21999999999999886,-0.21999999999999886,8.886666666666667,9.07,8.64,0.4299999999999997,-0.4299999999999997,8.406666666666666,8.56,8.26,0.3000000000000007,0.14000000000000057,8.53,8.64,8.35,0.2900000000000009,0.2900000000000009,4739,6826,3000,3826,-3826
2016-02-28,8.86,9.1,8.65,0.4499999999999993,0.27999999999999936,9.068,9.61,8.7,0.9100000000000001,0.23000000000000043,8.725999999999999,8.93,8.5,0.4299999999999997,0.4299999999999997,8.856,9.1,8.52,0.5800000000000001,0.41000000000000014,10500,23549,174,23375,-15378
2016-03-06,9.158000000000001,9.3,8.96,0.33999999999999986,0.21999999999999886,9.298,9.44,9.18,0.2599999999999998,-0.2599999999999998,9.112,9.3,8.83,0.47000000000000064,0.34999999999999964,9.206,9.3,9.03,0.27000000000000135,-0.120000000000001,5299,22688,300,22388,-21903
2016-03-13,9.306000000000001,9.48,9.22,0.2599999999999998,-0.009999999999999787,9.348,9.48,9.22,0.2599999999999998,-0.22000000000000064,9.24,9.34,9.2,0.14000000000000057,0.0,9.308,9.46,9.2,0.26000000000000156,-0.26000000000000156,960,2075,0,2075,1077
2016-03-20,9.290000000000001,9.32,9.25,0.07000000000000028,-0.07000000000000028,9.41,9.47,9.3,0.16999999999999993,0.009999999999999787,9.256666666666668,9.3,9.22,0.08000000000000007,0.02999999999999936,9.333333333333334,9.47,9.23,0.2400000000000002,0.2400000000000002,1613,4622,10,4612,-4612
2016-03-27,9.342,9.46,9.21,0.25,0.21000000000000085,9.364,9.46,9.25,0.21000000000000085,0.21000000000000085,9.236,9.33,9.18,0.15000000000000036,0.08000000000000007,9.27,9.38,9.18,0.20000000000000107,0.09999999999999964,2460,5240,821,4419,590
2016-04-03,9.292,9.39,9.2,0.19000000000000128,-0.11000000000000121,9.332,9.4,9.2,0.20000000000000107,-0.120000000000001,9.246,9.38,9.2,0.1800000000000015,-0.040000000000000924,9.312,9.4,9.2,0.20000000000000107,-0.1800000000000015,967,4461,3,4458,-4211
2016-04-10,9.392,9.5,9.32,0.17999999999999972,0.14000000000000057,9.554,9.65,9.32,0.33000000000000007,0.33000000000000007,9.322,9.42,9.25,0.16999999999999993,0.16999999999999993,9.454,9.56,9.3,0.2599999999999998,0.1399999999999988,3737,7000,791,6209,2233
2016-04-17,9.496,9.65,9.42,0.23000000000000043,0.009999999999999787,9.76,10.0,9.54,0.46000000000000085,0.3500000000000014,9.426,9.52,9.39,0.129999999999999,-0.02999999999999936,9.482,9.65,9.4,0.25,-0.0600000000000005,10377,28253,2942,25311,3217
2016-04-24,9.63,9.88,9.43,0.45000000000000107,-0.45000000000000107,9.748,9.88,9.6,0.28000000000000114,-0.26000000000000156,9.5,9.72,9.33,0.39000000000000057,-0.10999999999999943,9.62,9.78,9.34,0.4399999999999995,-0.3800000000000008,2965,7077,500,6577,-6247
2016-05-01,9.434000000000001,9.62,9.3,0.3199999999999985,-0.15999999999999837,9.458,9.65,9.3,0.34999999999999964,-0.17999999999999972,9.374,9.46,9.3,0.16000000000000014,0.14000000000000057,9.378,9.47,9.3,0.16999999999999993,0.15000000000000036,1722,3328,63,3265,-2880
2016-05-08,9.4275,9.68,9.26,0.41999999999999993,0.07000000000000028,9.4875,9.68,9.33,0.34999999999999964,-0.16999999999999993,9.4275,9.68,9.26,0.41999999999999993,0.07000000000000028,9.4825,9.68,9.33,0.34999999999999964,-0.15000000000000036,807,2616,50,2566,-2177
2016-05-15,9.5,9.6,9.33,0.2699999999999996,0.16999999999999993,9.568,9.69,9.42,0.2699999999999996,0.14000000000000057,9.478,9.56,9.33,0.23000000000000043,0.16999999999999993,9.556000000000001,9.69,9.42,0.2699999999999996,0.14000000000000057,1627,3219,393,2826,-695
2016-05-22,9.622,9.69,9.52,0.16999999999999993,0.0,9.642,9.69,9.52,0.16999999999999993,0.0,9.594,9.69,9.52,0.16999999999999993,0.03999999999999915,9.634,9.69,9.52,0.16999999999999993,0.019999999999999574,2153,6975,49,6926,-2742
2016-05-29,9.629999999999999,9.69,9.46,0.22999999999999865,0.22999999999999865,9.629999999999999,9.69,9.46,0.22999999999999865,0.22999999999999865,9.51,9.56,9.46,0.09999999999999964,0.03999999999999915,9.567499999999999,9.69,9.46,0.22999999999999865,0.1399999999999988,697,2032,25,2007,36
2016-06-05,9.62,9.75,9.51,0.2400000000000002,-0.08999999999999986,9.67,9.75,9.51,0.2400000000000002,-0.2400000000000002,9.613333333333333,9.75,9.51,0.2400000000000002,-0.07000000000000028,9.65,9.75,9.51,0.2400000000000002,-0.17999999999999972,514,1515,0,1515,-1488
2016-06-12,9.613999999999999,9.7,9.51,0.1899999999999995,0.019999999999999574,9.648,9.7,9.53,0.16999999999999993,-0.120000000000001,9.564,9.67,9.51,0.16000000000000014,0.019999999999999574,9.59,9.7,9.51,0.1899999999999995,0.019999999999999574,1533,5474,341,5133,-5133
2016-06-19,9.51,9.68,9.35,0.33000000000000007,-0.16999999999999993,9.532,9.68,9.46,0.21999999999999886,-0.05999999999999872,9.411999999999999,9.52,9.35,0.16999999999999993,-0.16999999999999993,9.436,9.52,9.35,0.16999999999999993,-0.08999999999999986,1984,5694,306,5388,1351
2016-06-26,9.544,9.74,9.4,0.33999999999999986,0.07000000000000028,9.568,9.75,9.4,0.34999999999999964,0.08000000000000007,9.432,9.51,9.4,0.10999999999999943,0.0,9.47,9.64,9.4,0.2400000000000002,0.0,1978,4596,27,4569,2655
2016-07-03,9.375,9.51,9.24,0.2699999999999996,-0.2699999999999996,9.4625,9.6,9.3,0.29999999999999893,-0.1899999999999995,9.200000000000001,9.46,8.8,0.6600000000000001,-0.22000000000000064,9.25,9.5,8.8,0.6999999999999993,-0.09999999999999964,5955,11938,989,10949,484
2016-07-10,9.388,9.43,9.3,0.129999999999999,0.10999999999999943,9.45,9.49,9.41,0.08000000000000007,-0.08000000000000007,9.386000000000001,9.43,9.3,0.129999999999999,0.09999999999999964,9.426,9.47,9.4,0.07000000000000028,0.0,2345,8166,305,7861,-1023
2016-07-17,9.6325,9.8,9.45,0.3500000000000014,0.28000000000000114,9.7425,9.8,9.62,0.1800000000000015,0.13000000000000078,9.6225,9.76,9.45,0.3100000000000005,0.28000000000000114,9.7075,9.8,9.55,0.25,0.1999999999999993,6264,20355,70,20285,-3543
2016-07-24,9.53,9.87,9.26,0.6099999999999994,-0.1800000000000015,9.826,9.94,9.61,0.33000000000000007,0.09999999999999964,9.442,9.6,9.26,0.33999999999999986,-0.010000000000001563,9.766,9.94,9.6,0.33999999999999986,0.09999999999999964,2277,9049,13,9036,-8266
2016-07-31,9.682500000000001,9.75,9.63,0.11999999999999922,0.019999999999999574,9.71,9.75,9.64,0.10999999999999943,0.10999999999999943,9.645,9.7,9.61,0.08999999999999986,0.009999999999999787,9.6525,9.7,9.61,0.08999999999999986,0.019999999999999574,699,2212,0,2212,1809
2016-08-07,9.63,9.7,9.55,0.14999999999999858,-0.08999999999999986,9.63,9.7,9.55,0.14999999999999858,-0.08999999999999986,9.63,9.7,9.55,0.14999999999999858,-0.08999999999999986,9.63,9.7,9.55,0.14999999999999858,-0.08999999999999986,533,800,0,800,800
2016-08-14,9.525,9.65,9.4,0.25,-0.25,9.615,9.7,9.55,0.14999999999999858,0.049999999999998934,9.502500000000001,9.65,9.4,0.25,-0.25,9.615,9.7,9.55,0.14999999999999858,0.049999999999998934,1718,3619,0,3619,3619
2016-08-21,9.738,9.78,9.7,0.08000000000000007,0.08000000000000007,9.77,9.88,9.73,0.15000000000000036,0.15000000000000036,9.652,9.78,9.46,0.3199999999999985,0.08000000000000007,9.744,9.88,9.67,0.21000000000000085,0.16000000000000014,10483,21891,1763,20128,3781
