Date,PRUStock_Open_average,PRUStock_Open_max,PRUStock_Open_min,PRUStock_Open_volatility,PRUStock_Open_change,PRUStock_High_average,PRUStock_High_max,PRUStock_High_min,PRUStock_High_volatility,PRUStock_High_change,PRUStock_Low_average,PRUStock_Low_max,PRUStock_Low_min,PRUStock_Low_volatility,PRUStock_Low_change,PRUStock_Close_average,PRUStock_Close_max,PRUStock_Close_min,PRUStock_Close_volatility,PRUStock_Close_change,PRUStock_Volume_average,PRUStock_Volume_max,PRUStock_Volume_min,PRUStock_Volume_volatility,PRUStock_Volume_change
2016-01-03,77.482,79.85,74.9,4.949999999999989,-4.6499999999999915,77.978,80.34,75.42,4.920000000000002,-4.459999999999994,75.984,78.83,72.86,5.969999999999999,-5.510000000000005,76.634,79.84,73.05,6.790000000000006,-6.790000000000006,3148296,3963252,2137772,1825480,666527
2016-01-10,72.736,74.9,69.18,5.719999999999999,-4.239999999999995,73.44200000000001,75.67,70.48,5.189999999999998,-3.3499999999999943,70.756,71.95,68.64,3.3100000000000023,-3.0999999999999943,72.014,73.12,70.17,2.950000000000003,-2.719999999999999,3826575,5032225,2694175,2338050,1620124
2016-01-17,68.8925,71.24,67.15,4.089999999999989,-1.809999999999988,69.85499999999999,71.55,68.22,3.3299999999999983,-1.25,67.63,69.0,65.07,3.930000000000007,0.15000000000000568,68.6625,69.87,67.36,2.510000000000005,0.5799999999999983,3915633,5075935,3426126,1649809,71116
2016-01-24,69.064,69.52,68.2,1.3199999999999932,-0.46999999999999886,69.97,70.37,69.53,0.8400000000000034,-0.04000000000000625,68.018,68.36,67.78,0.5799999999999983,0.5799999999999983,68.884,70.08,67.88,2.200000000000003,2.200000000000003,2900641,4239152,2383890,1855262,1569842
2016-01-31,67.746,69.34,66.42,2.9200000000000017,-2.3200000000000074,68.306,69.95,67.77,2.180000000000007,-2.1400000000000006,66.246,68.34,65.0,3.3400000000000034,-3.3400000000000034,67.184,69.57,65.35,4.219999999999999,-4.219999999999999,3783588,4615741,3155385,1460356,1460356
2016-02-07,62.208,64.81,58.63,6.18,-6.18,63.577999999999996,65.47,60.84,4.6299999999999955,-2.490000000000002,60.68,63.77,57.19,6.580000000000005,-3.980000000000004,62.124,64.06,58.0,6.060000000000002,-1.6899999999999977,5698072,8850978,3594734,5256244,2872249
2016-02-14,64.78999999999999,66.64,62.66,3.980000000000004,2.3200000000000074,65.85249999999999,67.19,63.86,3.3299999999999983,1.5799999999999983,64.02,65.52,61.74,3.779999999999994,2.229999999999997,65.38499999999999,66.6,63.44,3.1599999999999966,1.9200000000000017,4130042,5792756,3114760,2677996,-919815
2016-02-21,65.49,66.83,63.63,3.1999999999999957,0.6400000000000006,66.428,68.27,64.85,3.4200000000000017,1.4399999999999977,64.706,66.56,62.62,3.940000000000005,0.8799999999999955,65.688,66.99,64.59,2.3999999999999915,0.9099999999999966,2952667,3728994,1959035,1769959,528701
2016-02-28,69.342,72.24,66.65,5.589999999999989,5.589999999999989,70.654,72.65,67.11,5.540000000000006,5.540000000000006,68.822,70.8,65.99,4.810000000000002,4.810000000000002,70.10000000000001,71.87,66.09,5.780000000000001,5.3799999999999955,3154849,4489915,2550348,1939567,-370384
2016-03-06,71.08,71.61,70.8,0.8100000000000023,0.8100000000000023,72.136,73.7,71.27,2.430000000000007,1.5300000000000011,70.194,71.61,69.33,2.280000000000001,0.9299999999999926,71.392,73.55,70.31,3.239999999999995,1.4200000000000017,2683050,3103457,2152604,950853,839446
2016-03-13,72.85,73.96,72.2,1.759999999999991,0.7999999999999972,73.746,75.42,72.42,3.0,1.7999999999999972,72.228,73.84,71.36,2.480000000000004,1.1000000000000085,73.256,74.94,72.42,2.519999999999996,1.9399999999999977,2739192,3792736,2271479,1521257,956287
2016-03-20,73.02250000000001,74.95,70.0,4.950000000000003,-4.950000000000003,73.6875,75.57,70.78,4.789999999999992,-4.789999999999992,72.2475,74.05,69.35,4.700000000000003,-4.700000000000003,73.065,74.55,70.76,3.789999999999992,-3.789999999999992,3188978,6005530,2065889,3939641,3834113
2016-03-27,71.852,72.85,71.13,1.7199999999999989,0.39000000000000057,73.092,74.73,71.67,3.0600000000000023,1.0,71.18,71.87,70.33,1.5400000000000063,-0.21999999999999886,72.39,73.25,71.52,1.730000000000004,1.2399999999999949,2961577,4185996,2486025,1699971,-534025
2016-04-03,71.584,73.12,70.98,2.1400000000000006,-2.0400000000000063,72.03399999999999,73.28,71.32,1.960000000000008,-1.960000000000008,70.626,72.11,69.32,2.7900000000000063,-2.3400000000000034,71.10000000000001,72.28,70.01,2.269999999999996,-2.1099999999999994,2579548,3568294,1800924,1767370,1767370
2016-04-10,73.77,76.21,70.89,5.319999999999993,5.319999999999993,74.914,76.59,72.28,4.310000000000002,4.060000000000002,73.514,75.56,70.84,4.719999999999999,4.719999999999999,74.57600000000001,76.29,71.54,4.75,4.469999999999999,2207412,2553817,1904186,649631,-120014
2016-04-17,77.666,78.91,75.68,3.2299999999999898,3.1299999999999955,78.624,79.97,76.65,3.319999999999993,3.319999999999993,77.384,78.76,75.36,3.4000000000000057,3.4000000000000057,78.242,79.58,76.65,2.9299999999999926,2.9299999999999926,1893637,2157545,1699243,458302,-166290
2016-04-24,78.84,79.67,77.66,2.010000000000005,-1.2800000000000011,79.36,80.45,78.13,2.3200000000000074,-1.230000000000004,78.102,79.2,76.87,2.3299999999999983,-1.1400000000000006,78.758,79.71,77.64,2.069999999999993,-1.2099999999999937,2270588,2631945,1644259,987686,880722
2016-05-01,76.548,78.28,74.93,3.3499999999999943,-2.9399999999999977,77.318,78.8,76.36,2.4399999999999977,-2.4399999999999977,75.804,77.34,74.93,2.4099999999999966,-2.3299999999999983,76.858,78.67,75.83,2.8400000000000034,-2.6200000000000045,2540649,4069198,1543640,2525558,578494
