Date,Materials Select Sector SPDR_etf_Open_average,Materials Select Sector SPDR_etf_Open_max,Materials Select Sector SPDR_etf_Open_min,Materials Select Sector SPDR_etf_Open_volatility,Materials Select Sector SPDR_etf_Open_change,Materials Select Sector SPDR_etf_High_average,Materials Select Sector SPDR_etf_High_max,Materials Select Sector SPDR_etf_High_min,Materials Select Sector SPDR_etf_High_volatility,Materials Select Sector SPDR_etf_High_change,Materials Select Sector SPDR_etf_Low_average,Materials Select Sector SPDR_etf_Low_max,Materials Select Sector SPDR_etf_Low_min,Materials Select Sector SPDR_etf_Low_volatility,Materials Select Sector SPDR_etf_Low_change,Materials Select Sector SPDR_etf_Close_average,Materials Select Sector SPDR_etf_Close_max,Materials Select Sector SPDR_etf_Close_min,Materials Select Sector SPDR_etf_Close_volatility,Materials Select Sector SPDR_etf_Close_change
2017-05-07,52.7,52.7,52.7,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2017-05-14,52.09,52.09,52.09,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.08,52.08,52.08,0.0,0.0,52.44,52.44,52.44,0.0,0.0
2017-05-21,52.75,52.75,52.75,0.0,0.0,52.98,52.98,52.98,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2017-05-28,53.7,53.7,53.7,0.0,0.0,53.97,53.97,53.97,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.85,53.85,53.85,0.0,0.0
2017-06-04,54.06,54.06,54.06,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.06,54.06,54.06,0.0,0.0,54.63,54.63,54.63,0.0,0.0
2017-06-11,54.04,54.04,54.04,0.0,0.0,54.05,54.05,54.05,0.0,0.0,53.72,53.72,53.72,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2017-06-18,53.77,53.77,53.77,0.0,0.0,54.01,54.01,54.01,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.85,53.85,53.85,0.0,0.0
2017-06-25,53.61,53.61,53.61,0.0,0.0,54.05,54.05,54.05,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.81,53.81,53.81,0.0,0.0
2017-07-02,53.95,53.95,53.95,0.0,0.0,54.2,54.2,54.2,0.0,0.0,53.74,53.74,53.74,0.0,0.0,54.14,54.14,54.14,0.0,0.0
2017-07-09,55.17,55.17,55.17,0.0,0.0,55.36,55.36,55.36,0.0,0.0,55.02,55.02,55.02,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2017-07-16,55.09,55.09,55.09,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.01,55.01,55.01,0.0,0.0,55.26,55.26,55.26,0.0,0.0
2017-07-23,55.31,55.31,55.31,0.0,0.0,55.48,55.48,55.48,0.0,0.0,54.85,54.85,54.85,0.0,0.0,55.06,55.06,55.06,0.0,0.0
2017-07-30,54.48,54.48,54.48,0.0,0.0,54.64,54.64,54.64,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.58,54.58,54.58,0.0,0.0
2017-08-06,53.45,53.45,53.45,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2017-08-13,53.5,53.5,53.5,0.0,0.0,53.94,53.94,53.94,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.71,53.71,53.71,0.0,0.0
2017-08-20,54.46,54.46,54.46,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.31,54.31,54.31,0.0,0.0,54.43,54.43,54.43,0.0,0.0
2017-08-27,55.26,55.26,55.26,0.0,0.0,55.49,55.49,55.49,0.0,0.0,55.13,55.13,55.13,0.0,0.0,55.43,55.43,55.43,0.0,0.0
2017-09-03,54.99,54.99,54.99,0.0,0.0,55.07,55.07,55.07,0.0,0.0,54.76,54.76,54.76,0.0,0.0,55.01,55.01,55.01,0.0,0.0
2017-09-10,56.03,56.03,56.03,0.0,0.0,56.17,56.17,56.17,0.0,0.0,55.88,55.88,55.88,0.0,0.0,56.07,56.07,56.07,0.0,0.0
2017-09-17,56.65,56.65,56.65,0.0,0.0,56.73,56.73,56.73,0.0,0.0,56.46,56.46,56.46,0.0,0.0,56.55,56.55,56.55,0.0,0.0
2017-09-24,56.76,56.76,56.76,0.0,0.0,56.88,56.88,56.88,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.8,56.8,56.8,0.0,0.0
2017-10-01,57.78,57.78,57.78,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.67,57.67,57.67,0.0,0.0,57.9,57.9,57.9,0.0,0.0
2017-10-08,58.44,58.44,58.44,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.35,58.35,58.35,0.0,0.0
2017-10-15,58.46,58.46,58.46,0.0,0.0,58.74,58.74,58.74,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.74,58.74,58.74,0.0,0.0
2017-10-22,59.38,59.38,59.38,0.0,0.0,59.38,59.38,59.38,0.0,0.0,58.78,58.78,58.78,0.0,0.0,59.12,59.12,59.12,0.0,0.0
2017-10-29,58.9,58.9,58.9,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.83,58.83,58.83,0.0,0.0
2017-11-05,58.01,58.01,58.01,0.0,0.0,58.26,58.26,58.26,0.0,0.0,57.99,57.99,57.99,0.0,0.0,58.11,58.11,58.11,0.0,0.0
2017-11-12,58.08,58.08,58.08,0.0,0.0,58.49,58.49,58.49,0.0,0.0,58.03,58.03,58.03,0.0,0.0,58.31,58.31,58.31,0.0,0.0
2017-11-19,58.67,58.67,58.67,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.64,58.64,58.64,0.0,0.0,58.84,58.84,58.84,0.0,0.0
2017-11-26,59.67,59.67,59.67,0.0,0.0,59.75,59.75,59.75,0.0,0.0,58.62,58.62,58.62,0.0,0.0,59.07,59.07,59.07,0.0,0.0
2017-12-03,59.5,59.5,59.5,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.29,59.29,59.29,0.0,0.0,59.43,59.43,59.43,0.0,0.0
2017-12-10,58.96,58.96,58.96,0.0,0.0,59.25,59.25,59.25,0.0,0.0,58.87,58.87,58.87,0.0,0.0,59.08,59.08,59.08,0.0,0.0
2017-12-17,60.21,60.21,60.21,0.0,0.0,60.39,60.39,60.39,0.0,0.0,60.09,60.09,60.09,0.0,0.0,60.34,60.34,60.34,0.0,0.0
2017-12-24,60.87,60.87,60.87,0.0,0.0,60.87,60.87,60.87,0.0,0.0,60.47,60.47,60.47,0.0,0.0,60.53,60.53,60.53,0.0,0.0
2017-12-31,62.63,62.63,62.63,0.0,0.0,62.92,62.92,62.92,0.0,0.0,62.49,62.49,62.49,0.0,0.0,62.86,62.86,62.86,0.0,0.0
