Date,MSN_stock_Open_average,MSN_stock_Open_max,MSN_stock_Open_min,MSN_stock_Open_volatility,MSN_stock_Open_change,MSN_stock_High_average,MSN_stock_High_max,MSN_stock_High_min,MSN_stock_High_volatility,MSN_stock_High_change,MSN_stock_Low_average,MSN_stock_Low_max,MSN_stock_Low_min,MSN_stock_Low_volatility,MSN_stock_Low_change,MSN_stock_Close_average,MSN_stock_Close_max,MSN_stock_Close_min,MSN_stock_Close_volatility,MSN_stock_Close_change,MSN_stock_Volume_average,MSN_stock_Volume_max,MSN_stock_Volume_min,MSN_stock_Volume_volatility,MSN_stock_Volume_change
2016-05-01,0.786,0.8,0.77,0.030000000000000027,-0.030000000000000027,0.792,0.8,0.79,0.010000000000000009,-0.010000000000000009,0.782,0.79,0.77,0.020000000000000018,-0.020000000000000018,0.784,0.79,0.77,0.020000000000000018,-0.020000000000000018,3482,7168,1183,5985,4456
2016-05-08,0.796,0.8,0.78,0.020000000000000018,-0.020000000000000018,0.796,0.8,0.78,0.020000000000000018,-0.020000000000000018,0.768,0.8,0.75,0.050000000000000044,-0.050000000000000044,0.774,0.8,0.76,0.040000000000000036,-0.020000000000000018,5520,17685,532,17153,13053
2016-05-15,0.748,0.77,0.73,0.040000000000000036,-0.010000000000000009,0.7518,0.77,0.73,0.040000000000000036,-0.010000000000000009,0.736,0.75,0.73,0.020000000000000018,-0.010000000000000009,0.737,0.75,0.73,0.020000000000000018,-0.0050000000000000044,2955,4978,900,4078,-1779
2016-05-22,0.71998,0.75,0.7,0.050000000000000044,-0.050000000000000044,0.72232,0.75,0.7,0.050000000000000044,-0.050000000000000044,0.70428,0.72,0.69,0.030000000000000027,-0.02069999999999994,0.7114199999999999,0.735,0.69,0.04500000000000004,-0.04469999999999996,4530,12760,479,12281,-7074
2016-05-29,0.6924999999999999,0.7,0.69,0.010000000000000009,0.0,0.6975,0.7,0.69,0.010000000000000009,0.010000000000000009,0.679675,0.6809999999999999,0.6777,0.0032999999999999696,0.0023000000000000798,0.6833,0.6895,0.6777,0.011800000000000033,0.007300000000000084,5838,14816,1156,13660,-13660
2016-06-05,0.69,0.7,0.68,0.019999999999999907,-0.010000000000000009,0.694,0.7,0.69,0.010000000000000009,0.0,0.67466,0.68,0.6702,0.009800000000000031,-0.009000000000000119,0.67672,0.69,0.6702,0.01979999999999993,-0.009000000000000119,3113,10154,900,9254,-8690
2016-06-12,0.6616,0.68,0.64,0.040000000000000036,-0.020000000000000018,0.6636,0.68,0.65,0.030000000000000027,-0.020000000000000018,0.64362,0.65,0.638,0.01200000000000001,-0.01200000000000001,0.64562,0.65,0.638,0.01200000000000001,-0.01200000000000001,8108,18737,1738,16999,-10634
2016-06-19,0.6214,0.65,0.58,0.07000000000000006,-0.07000000000000006,0.6399400000000001,0.65,0.6248,0.0252,-0.0252,0.6062,0.635,0.58,0.05500000000000005,-0.05500000000000005,0.616,0.65,0.5994,0.05059999999999998,-0.0494,12333,20906,6800,14106,14106
2016-06-26,0.57922,0.6199,0.55,0.06989999999999996,0.04799999999999993,0.60516,0.62,0.5954,0.024599999999999955,-0.0044000000000000705,0.5687800000000001,0.5852,0.55,0.03520000000000001,0.03520000000000001,0.5835,0.5901,0.575,0.015100000000000002,0.0031000000000001027,6924,11964,2800,9164,-9164
2016-07-03,0.6044,0.609,0.6,0.009000000000000008,-0.008600000000000052,0.634725,0.72,0.6,0.12,0.11009999999999998,0.5894999999999999,0.6,0.58,0.020000000000000018,-0.0020000000000000018,0.6076,0.64,0.58,0.06000000000000005,0.031000000000000028,10210,29116,1400,27716,20905
2016-07-10,0.6443,0.6615,0.62,0.04149999999999998,0.04149999999999998,0.6636000000000001,0.67,0.65,0.020000000000000018,-0.0010000000000000009,0.6358,0.66,0.61,0.050000000000000044,0.049000000000000044,0.6619200000000001,0.669,0.65,0.019000000000000017,-0.000300000000000078,5232,12971,550,12421,-1050
2016-07-17,0.6795800000000001,0.6890000000000001,0.6749,0.014100000000000001,0.0050000000000000044,0.68388,0.6890000000000001,0.6763,0.012700000000000045,0.012599999999999945,0.6679200000000001,0.679,0.6589,0.020100000000000007,-0.006799999999999917,0.6766800000000001,0.6889,0.6589,0.029999999999999916,0.01849999999999996,3978,7945,700,7245,-3379
2016-07-24,0.67584,0.7001,0.6551,0.04499999999999993,-0.04499999999999993,0.6824399999999999,0.7001,0.6551,0.04499999999999993,-0.04499999999999993,0.66654,0.69,0.6551,0.03489999999999993,-0.014900000000000024,0.67254,0.7,0.6551,0.04489999999999994,-0.04489999999999994,3486,8754,110,8644,-8644
2016-07-31,0.6690200000000001,0.6759999999999999,0.6573,0.01869999999999994,0.0030000000000000027,0.6792,0.6999,0.6573,0.04259999999999997,0.029999999999999916,0.64556,0.6729,0.612,0.060900000000000065,0.060900000000000065,0.65778,0.68,0.642,0.038000000000000034,0.038000000000000034,5067,16769,941,15828,-15828
2016-08-07,0.6989599999999999,0.7149,0.69,0.024900000000000033,-0.00990000000000002,0.6999599999999999,0.7149,0.695,0.01990000000000003,-0.0049000000000000155,0.6896,0.695,0.6779999999999999,0.017000000000000015,0.01200000000000001,0.694,0.695,0.69,0.0050000000000000044,0.0,1606,4065,498,3567,-1027
2016-08-14,0.77426,0.879,0.695,0.18400000000000005,0.18400000000000005,0.81898,0.885,0.695,0.19000000000000006,0.18400000000000005,0.75308,0.86,0.65,0.20999999999999996,0.1704,0.79936,0.8788,0.6779999999999999,0.2008000000000001,0.15200000000000002,22528,52525,1600,50925,-15800
2016-08-21,0.87336,0.927,0.8299,0.09710000000000008,0.09710000000000008,0.8901,0.927,0.83,0.09700000000000009,0.09700000000000009,0.84998,0.9,0.8299,0.07010000000000005,9.999999999998899e-05,0.86472,0.9,0.83,0.07000000000000006,0.0,21946,102766,813,101953,-1229
2016-08-28,0.8509,0.8944,0.8001,0.09429999999999994,0.09429999999999994,0.88198,0.92,0.86,0.06000000000000005,0.020100000000000007,0.84466,0.8832,0.8001,0.08309999999999995,0.08309999999999995,0.86464,0.8832,0.85,0.03320000000000001,0.0031999999999999806,3546,5556,1094,4462,-3936
2016-09-04,0.877475,0.88,0.87,0.010000000000000009,-0.00990000000000002,0.8846,0.9,0.87,0.030000000000000027,-0.010000000000000009,0.84,0.85,0.82,0.030000000000000027,-0.020000000000000018,0.860025,0.88,0.84,0.040000000000000036,-0.040000000000000036,4318,7920,2688,5232,3954
2016-09-11,0.91002,1.03,0.86,0.17000000000000004,0.16000000000000003,0.9760000000000001,1.08,0.91,0.17000000000000004,0.16000000000000003,0.8815999999999999,0.98,0.82,0.16000000000000003,0.16000000000000003,0.9447,1.07,0.86,0.21000000000000008,0.1865000000000001,26437,56860,8155,48705,7055
2016-09-18,1.028,1.06,0.99,0.07000000000000006,-0.030000000000000027,1.064,1.1,1.05,0.050000000000000044,-0.040000000000000036,0.99432,1.05,0.9602,0.08979999999999999,0.0686,1.038,1.06,1.0,0.06000000000000005,-0.010000000000000009,11966,28619,1409,27210,-21945
2016-09-25,1.048,1.07,1.02,0.050000000000000044,-0.040000000000000036,1.066,1.07,1.05,0.020000000000000018,-0.020000000000000018,1.022,1.05,1.0,0.050000000000000044,-0.020000000000000018,1.044,1.06,1.02,0.040000000000000036,-0.020000000000000018,9584,25544,1356,24188,1627
2016-10-02,1.036,1.05,1.01,0.040000000000000036,0.030000000000000027,1.048,1.05,1.04,0.010000000000000009,-0.010000000000000009,1.024,1.05,1.01,0.040000000000000036,0.010000000000000009,1.036,1.05,1.02,0.030000000000000027,-0.030000000000000027,3138,7760,371,7389,-392
2016-10-09,0.9781,1.03,0.9201,0.1099,-0.04959999999999998,1.0,1.03,0.99,0.040000000000000036,-0.040000000000000036,0.9621,1.02,0.9201,0.09989999999999999,-0.03959999999999997,0.97608,1.03,0.95,0.08000000000000007,-0.040000000000000036,4105,11488,310,11178,25
2016-10-16,0.98618,1.0,0.951,0.049000000000000044,-0.00990000000000002,0.99198,1.0,0.98,0.020000000000000018,-0.00990000000000002,0.9642,0.98,0.95,0.030000000000000027,0.0,0.9660799999999999,0.98,0.95,0.030000000000000027,0.0,949,1973,200,1773,-1773
2016-10-23,0.9502666666666667,0.98,0.93,0.04999999999999993,-0.04999999999999993,0.9766666666666667,0.98,0.97,0.010000000000000009,0.0,0.9502666666666667,0.98,0.93,0.04999999999999993,-0.04999999999999993,0.97,0.98,0.95,0.030000000000000027,0.0,596,1288,200,1088,100
2016-10-30,0.95338,0.9969,0.92,0.07689999999999997,-0.07689999999999997,0.96536,0.9969,0.94,0.05690000000000006,-0.036900000000000044,0.9474,0.9969,0.92,0.07689999999999997,-0.07689999999999997,0.95562,0.9969,0.9212,0.07569999999999999,-0.036900000000000044,1288,2404,316,2088,718
2016-11-06,0.9499799999999999,0.98,0.9,0.07999999999999996,-0.06999999999999995,0.966,0.98,0.95,0.030000000000000027,-0.020000000000000018,0.92948,0.95,0.9,0.04999999999999993,-0.01749999999999996,0.93758,0.9604,0.9175,0.04290000000000005,0.012500000000000067,1346,3267,100,3167,847
2016-11-13,0.81204,0.9001,0.75,0.1501,-0.14,0.8439800000000001,0.93,0.78,0.15000000000000002,-0.15000000000000002,0.7685,0.85,0.73,0.12,-0.08989999999999998,0.7955800000000001,0.86,0.7578,0.10219999999999996,-0.07999999999999996,14807,48106,265,47841,-5775
2016-11-20,0.79755,0.83,0.7801,0.049899999999999944,0.049899999999999944,0.802525,0.83,0.7801,0.049899999999999944,0.049899999999999944,0.795,0.8199,0.78,0.039899999999999936,0.039899999999999936,0.799975,0.8199,0.78,0.039899999999999936,0.039899999999999936,4787,9445,150,9295,-6989
2016-11-27,0.79572,0.81,0.7801,0.029900000000000038,0.00990000000000002,0.8099,0.82,0.7995,0.020499999999999963,-0.019899999999999918,0.7857000000000001,0.7984,0.78,0.018399999999999972,0.010000000000000009,0.79664,0.8099,0.78,0.029899999999999927,0.020000000000000018,2711,7443,515,6928,-1849
2016-12-04,0.81314,0.8320000000000001,0.795,0.03700000000000003,-0.014200000000000101,0.8172,0.8320000000000001,0.795,0.03700000000000003,-0.005900000000000127,0.79588,0.8178,0.78,0.037799999999999945,0.03379999999999994,0.79982,0.82,0.784,0.03599999999999992,0.03599999999999992,7542,34808,401,34407,-291
2016-12-11,0.8387,0.8497,0.82,0.02970000000000006,0.028000000000000025,0.84788,0.8497,0.846,0.0037000000000000366,0.0020000000000000018,0.8316,0.848,0.82,0.028000000000000025,0.028000000000000025,0.84592,0.8497,0.84,0.009700000000000042,0.0020999999999999908,1725,4307,286,4021,-3957
2016-12-18,0.9735,1.03,0.85,0.18000000000000005,0.16000000000000003,1.018,1.03,1.0,0.030000000000000027,0.010000000000000009,0.96152,1.01,0.85,0.16000000000000003,0.16000000000000003,0.996,1.02,0.94,0.08000000000000007,0.07000000000000006,20690,78945,400,78545,-78545
2016-12-25,1.0174750000000001,1.04,0.9999,0.040100000000000025,0.040100000000000025,1.0350000000000001,1.05,1.01,0.040000000000000036,0.040000000000000036,1.014975,1.04,0.9999,0.040100000000000025,0.040100000000000025,1.025,1.05,1.0,0.050000000000000044,0.050000000000000044,6375,11925,1405,10520,885
2017-01-01,1.05,1.05,1.05,0.0,0.0,1.085,1.09,1.08,0.010000000000000009,0.010000000000000009,1.0475,1.05,1.04,0.010000000000000009,0.0,1.0625,1.08,1.04,0.040000000000000036,0.010000000000000009,4193,5809,2790,3019,-2037
2017-01-08,1.094,1.1,1.07,0.030000000000000027,0.0,1.116,1.14,1.1,0.039999999999999813,0.020000000000000018,1.078,1.1,1.05,0.050000000000000044,0.050000000000000044,1.106,1.12,1.09,0.030000000000000027,0.010000000000000009,5220,9347,1100,8247,-1891
2017-01-15,1.08,1.09,1.06,0.030000000000000027,0.030000000000000027,1.1075,1.14,1.08,0.05999999999999983,-0.039999999999999813,1.06,1.07,1.04,0.030000000000000027,-0.020000000000000018,1.065,1.08,1.04,0.040000000000000036,-0.030000000000000027,7080,13608,1985,11623,-4352
2017-01-22,1.058,1.08,1.04,0.040000000000000036,-0.040000000000000036,1.074,1.1,1.05,0.050000000000000044,-0.030000000000000027,1.036,1.05,1.02,0.030000000000000027,0.020000000000000018,1.064,1.08,1.05,0.030000000000000027,0.010000000000000009,3220,5320,1218,4102,-1448
2017-01-29,1.102,1.13,1.06,0.06999999999999984,0.06000000000000005,1.128,1.16,1.1,0.05999999999999983,0.05999999999999983,1.098,1.12,1.06,0.06000000000000005,0.06000000000000005,1.114,1.13,1.09,0.039999999999999813,0.030000000000000027,9568,20808,525,20283,19204
2017-02-05,1.1260000000000001,1.15,1.1,0.04999999999999982,0.039999999999999813,1.144,1.15,1.13,0.020000000000000018,0.020000000000000018,1.112,1.14,1.1,0.039999999999999813,0.039999999999999813,1.13,1.15,1.1,0.04999999999999982,0.039999999999999813,8528,23043,1131,21912,-21912
2017-02-12,1.158,1.17,1.15,0.020000000000000018,0.010000000000000009,1.162,1.17,1.15,0.020000000000000018,0.020000000000000018,1.136,1.16,1.1,0.05999999999999983,0.039999999999999813,1.148,1.16,1.12,0.039999999999999813,0.039999999999999813,9023,16854,1646,15208,-6375
2017-02-19,1.1724999999999999,1.21,1.13,0.08000000000000007,0.050000000000000044,1.2025,1.24,1.16,0.08000000000000007,0.08000000000000007,1.1099999999999999,1.2,1.0,0.19999999999999996,0.08999999999999986,1.18,1.22,1.11,0.10999999999999988,0.08999999999999986,15488,29270,6646,22624,-10539
2017-02-26,1.268,1.29,1.23,0.06000000000000005,0.040000000000000036,1.3,1.32,1.29,0.030000000000000027,0.030000000000000027,1.25,1.27,1.23,0.040000000000000036,0.040000000000000036,1.282,1.3,1.25,0.050000000000000044,0.010000000000000009,9904,17843,6055,11788,-4184
2017-03-05,1.276,1.31,1.23,0.08000000000000007,-0.050000000000000044,1.314,1.33,1.3,0.030000000000000027,-0.020000000000000018,1.258,1.29,1.23,0.06000000000000005,-0.050000000000000044,1.28,1.32,1.26,0.06000000000000005,-0.040000000000000036,3561,8770,588,8182,-7435
2017-03-12,1.284,1.33,1.25,0.08000000000000007,0.020000000000000018,1.302,1.33,1.26,0.07000000000000006,0.040000000000000036,1.26,1.3,1.23,0.07000000000000006,-0.010000000000000009,1.274,1.31,1.25,0.06000000000000005,-0.010000000000000009,3800,8969,361,8608,1964
2017-03-19,1.276,1.29,1.26,0.030000000000000027,0.020000000000000018,1.302,1.37,1.27,0.10000000000000009,0.010000000000000009,1.254,1.29,1.15,0.14000000000000012,0.13000000000000012,1.282,1.3,1.27,0.030000000000000027,0.020000000000000018,3683,9060,1181,7879,-2456
2017-03-26,1.324,1.37,1.3,0.07000000000000006,0.07000000000000006,1.35,1.4,1.3,0.09999999999999987,0.09999999999999987,1.318,1.36,1.29,0.07000000000000006,0.07000000000000006,1.332,1.36,1.29,0.07000000000000006,0.07000000000000006,3574,10756,998,9758,-294
2017-04-02,1.28,1.35,1.25,0.10000000000000009,-0.050000000000000044,1.318,1.37,1.3,0.07000000000000006,-0.07000000000000006,1.256,1.28,1.24,0.040000000000000036,0.020000000000000018,1.27,1.3,1.25,0.050000000000000044,0.010000000000000009,4599,7566,801,6765,4551
2017-04-09,1.2875,1.3,1.27,0.030000000000000027,0.020000000000000018,1.295,1.3,1.28,0.020000000000000018,0.020000000000000018,1.25,1.3,1.15,0.15000000000000013,-0.13000000000000012,1.2675,1.3,1.21,0.09000000000000008,-0.07000000000000006,1824,5507,137,5370,5370
2017-04-16,1.232,1.29,1.16,0.13000000000000012,0.07000000000000006,1.27,1.3,1.24,0.06000000000000005,0.040000000000000036,1.19,1.23,1.15,0.08000000000000007,-0.030000000000000027,1.222,1.28,1.15,0.13000000000000012,-0.050000000000000044,6911,19477,1792,17685,-596
2017-04-23,1.2,1.24,1.16,0.08000000000000007,0.030000000000000027,1.232,1.25,1.22,0.030000000000000027,0.020000000000000018,1.186,1.22,1.16,0.06000000000000005,0.030000000000000027,1.218,1.25,1.18,0.07000000000000006,0.020000000000000018,5719,13952,650,13302,4265
2017-04-30,1.258,1.29,1.23,0.06000000000000005,-0.010000000000000009,1.292,1.37,1.23,0.14000000000000012,-0.06000000000000005,1.232,1.24,1.21,0.030000000000000027,0.0,1.264,1.31,1.23,0.08000000000000007,-0.06000000000000005,7821,25390,359,25031,-25031
2017-05-07,1.262,1.27,1.25,0.020000000000000018,0.020000000000000018,1.27,1.3,1.25,0.050000000000000044,0.020000000000000018,1.256,1.26,1.25,0.010000000000000009,0.0,1.258,1.27,1.25,0.020000000000000018,0.0,1901,4364,234,4130,3440
2017-05-14,1.248,1.26,1.23,0.030000000000000027,-0.020000000000000018,1.27,1.27,1.27,0.0,0.0,1.248,1.26,1.23,0.030000000000000027,-0.020000000000000018,1.266,1.27,1.25,0.020000000000000018,0.0,2339,7229,702,6527,-5769
2017-05-21,1.314,1.33,1.29,0.040000000000000036,-0.030000000000000027,1.324,1.34,1.31,0.030000000000000027,-0.020000000000000018,1.294,1.33,1.24,0.09000000000000008,0.050000000000000044,1.32,1.34,1.3,0.040000000000000036,-0.020000000000000018,2636,5819,213,5606,-4488
2017-05-28,1.315,1.35,1.29,0.06000000000000005,0.030000000000000027,1.335,1.36,1.31,0.050000000000000044,0.030000000000000027,1.31,1.35,1.29,0.06000000000000005,0.050000000000000044,1.3225,1.35,1.3,0.050000000000000044,0.050000000000000044,3518,6018,1960,4058,-468
2017-06-04,1.3625,1.39,1.34,0.04999999999999982,0.029999999999999805,1.3625,1.39,1.34,0.04999999999999982,0.029999999999999805,1.36,1.38,1.34,0.039999999999999813,0.019999999999999796,1.3625,1.39,1.34,0.04999999999999982,0.029999999999999805,1608,2514,742,1772,1195
2017-06-11,1.3924999999999998,1.4,1.38,0.020000000000000018,0.010000000000000009,1.4024999999999999,1.41,1.4,0.010000000000000009,0.0,1.3824999999999998,1.4,1.36,0.039999999999999813,0.039999999999999813,1.395,1.41,1.38,0.030000000000000027,0.020000000000000018,3313,6948,568,6380,-4355
2017-06-18,1.394,1.41,1.38,0.030000000000000027,0.020000000000000018,1.394,1.41,1.38,0.030000000000000027,0.020000000000000018,1.38,1.41,1.36,0.04999999999999982,-0.019999999999999796,1.392,1.41,1.38,0.030000000000000027,0.010000000000000009,3039,8139,1093,7046,6802
2017-06-25,1.396,1.43,1.38,0.050000000000000044,-0.020000000000000018,1.42,1.44,1.4,0.040000000000000036,-0.040000000000000036,1.396,1.43,1.38,0.050000000000000044,-0.020000000000000018,1.412,1.43,1.4,0.030000000000000027,-0.030000000000000027,2498,4077,322,3755,388
2017-07-02,1.41,1.43,1.39,0.040000000000000036,0.030000000000000027,1.4175,1.43,1.39,0.040000000000000036,0.040000000000000036,1.3975,1.42,1.38,0.040000000000000036,0.030000000000000027,1.4075,1.42,1.39,0.030000000000000027,0.030000000000000027,1983,4414,196,4218,4218
2017-07-09,1.396,1.4,1.39,0.010000000000000009,-0.010000000000000009,1.402,1.41,1.39,0.020000000000000018,-0.010000000000000009,1.376,1.4,1.32,0.07999999999999985,-0.05999999999999983,1.376,1.4,1.32,0.07999999999999985,-0.05999999999999983,2033,7688,310,7378,7127
2017-07-16,1.338,1.38,1.3,0.07999999999999985,0.050000000000000044,1.3599999999999999,1.4,1.31,0.08999999999999986,0.06999999999999984,1.332,1.38,1.29,0.08999999999999986,0.08000000000000007,1.3479999999999999,1.38,1.29,0.08999999999999986,0.08999999999999986,1306,3434,389,3045,-777
2017-07-23,1.29,1.3,1.27,0.030000000000000027,-0.020000000000000018,1.316,1.36,1.28,0.08000000000000007,-0.07000000000000006,1.282,1.3,1.2695,0.03049999999999997,-0.03049999999999997,1.28606,1.3203,1.2695,0.050799999999999956,-0.050799999999999956,3002,5574,24,5550,-5550
2017-07-30,1.298,1.35,1.25,0.10000000000000009,0.10000000000000009,1.3027600000000001,1.35,1.2638,0.08620000000000005,0.08000000000000007,1.264,1.29,1.25,0.040000000000000036,0.040000000000000036,1.2727600000000001,1.29,1.25,0.040000000000000036,0.020000000000000018,1172,4560,89,4471,722
2017-08-06,1.232,1.25,1.22,0.030000000000000027,0.0,1.24,1.25,1.23,0.020000000000000018,0.0,1.208,1.24,1.14,0.10000000000000009,-0.10000000000000009,1.21122,1.24,1.14,0.10000000000000009,-0.10000000000000009,2415,6800,951,5849,-834
2017-08-13,1.248,1.3,1.17,0.13000000000000012,0.1100000000000001,1.282,1.3,1.26,0.040000000000000036,-0.020000000000000018,1.214,1.26,1.17,0.09000000000000008,0.050000000000000044,1.252,1.3,1.21,0.09000000000000008,-0.040000000000000036,1215,2150,108,2042,1019
2017-08-20,1.246,1.27,1.21,0.06000000000000005,-0.030000000000000027,1.26,1.28,1.24,0.040000000000000036,-0.030000000000000027,1.212,1.24,1.19,0.050000000000000044,-0.020000000000000018,1.238,1.26,1.22,0.040000000000000036,-0.030000000000000027,5102,12279,250,12029,7223
2017-08-27,1.162,1.22,1.11,0.10999999999999988,-0.10999999999999988,1.178,1.24,1.11,0.1299999999999999,-0.10999999999999988,1.122,1.16,1.09,0.06999999999999984,-0.06999999999999984,1.12798,1.16,1.0999,0.06009999999999982,-0.06009999999999982,6271,13439,1235,12204,4583
2017-09-03,1.2125,1.3,1.1,0.19999999999999996,0.1399999999999999,1.28,1.33,1.19,0.14000000000000012,0.1200000000000001,1.1975,1.24,1.1,0.1399999999999999,0.1399999999999999,1.255,1.3,1.19,0.1100000000000001,0.1100000000000001,984,1499,312,1187,-677
2017-09-10,1.328,1.36,1.29,0.07000000000000006,0.050000000000000044,1.348,1.37,1.33,0.040000000000000036,0.040000000000000036,1.31,1.34,1.27,0.07000000000000006,0.06000000000000005,1.33602,1.37,1.3001,0.06990000000000007,0.06990000000000007,3519,5596,370,5226,-3035
2017-09-17,1.366,1.4,1.34,0.05999999999999983,-0.030000000000000027,1.4,1.43,1.37,0.05999999999999983,0.05999999999999983,1.36,1.39,1.34,0.04999999999999982,-0.030000000000000027,1.38602,1.43,1.36,0.06999999999999984,0.05999999999999983,4805,12369,143,12226,6552
2017-09-24,1.398,1.43,1.37,0.05999999999999983,-0.050000000000000044,1.41,1.43,1.38,0.050000000000000044,-0.050000000000000044,1.358,1.37,1.34,0.030000000000000027,-0.010000000000000009,1.374,1.42,1.34,0.07999999999999985,-0.020000000000000018,1593,3722,179,3543,-3543
