Date,CPST_stock_Open_average,CPST_stock_Open_max,CPST_stock_Open_min,CPST_stock_Open_volatility,CPST_stock_Open_change,CPST_stock_High_average,CPST_stock_High_max,CPST_stock_High_min,CPST_stock_High_volatility,CPST_stock_High_change,CPST_stock_Low_average,CPST_stock_Low_max,CPST_stock_Low_min,CPST_stock_Low_volatility,CPST_stock_Low_change,CPST_stock_Close_average,CPST_stock_Close_max,CPST_stock_Close_min,CPST_stock_Close_volatility,CPST_stock_Close_change,CPST_stock_Volume_average,CPST_stock_Volume_max,CPST_stock_Volume_min,CPST_stock_Volume_volatility,CPST_stock_Volume_change
2016-01-03,1.45,1.54,1.38,0.16000000000000014,0.0,1.5056,1.63,1.39,0.24,-0.09800000000000031,1.3488,1.45,1.244,0.20599999999999996,-0.040000000000000036,1.4,1.48,1.26,0.21999999999999997,-0.09999999999999987,596541,1267050,272978,994072,-215408
2016-01-10,1.28,1.38,1.17,0.20999999999999996,-0.20999999999999996,1.306,1.38,1.21,0.16999999999999993,-0.16999999999999993,1.198,1.25,1.15,0.10000000000000009,-0.10000000000000009,1.23,1.3,1.18,0.1200000000000001,-0.1200000000000001,254339,277435,227081,50354,-39843
2016-01-17,1.1525,1.26,1.05,0.20999999999999996,0.06000000000000005,1.208,1.28,1.062,0.21799999999999997,0.050000000000000044,1.09,1.2,1.0,0.19999999999999996,0.1399999999999999,1.1425,1.27,1.05,0.21999999999999997,0.18999999999999995,277774,391128,200723,190405,-9120
2016-01-24,1.292,1.37,1.22,0.15000000000000013,0.06000000000000005,1.337,1.41,1.27,0.1399999999999999,0.06999999999999984,1.2594,1.36,1.21,0.15000000000000013,0.15000000000000013,1.302,1.41,1.22,0.18999999999999995,0.18999999999999995,251452,334181,107342,226839,96013
2016-01-31,1.432,1.63,1.32,0.30999999999999983,0.17999999999999994,1.498,1.69,1.32,0.3699999999999999,0.16999999999999993,1.344,1.44,1.25,0.18999999999999995,0.08999999999999986,1.3920000000000001,1.58,1.28,0.30000000000000004,0.09999999999999987,439935,878516,222492,656024,39313
2016-02-07,1.3940000000000001,1.48,1.35,0.1299999999999999,-0.06000000000000005,1.4474,1.4969999999999999,1.38,0.11699999999999999,-0.006999999999999895,1.352,1.41,1.29,0.11999999999999988,0.05999999999999983,1.382,1.45,1.33,0.11999999999999988,0.09999999999999987,285436,358636,238821,119815,-34648
2016-02-14,1.4324999999999999,1.49,1.38,0.1100000000000001,-0.1100000000000001,1.45275,1.53,1.381,0.14900000000000002,-0.14900000000000002,1.3725,1.41,1.3,0.10999999999999988,-0.10999999999999988,1.38375,1.45,1.3,0.1499999999999999,-0.1499999999999999,282047,340008,183410,156598,108248
2016-02-21,1.208,1.32,1.12,0.19999999999999996,-0.14000000000000012,1.25,1.33,1.22,0.1100000000000001,-0.1100000000000001,1.14,1.21,1.06,0.1499999999999999,-0.06000000000000005,1.19,1.26,1.14,0.1200000000000001,-0.09000000000000008,318024,408403,143325,265078,-168371
2016-02-28,1.234,1.34,1.17,0.17000000000000015,0.17000000000000015,1.309,1.43,1.21,0.21999999999999997,0.21999999999999997,1.218,1.33,1.16,0.17000000000000015,0.17000000000000015,1.262,1.4,1.17,0.22999999999999998,0.22999999999999998,548210,946086,262569,683517,452489
2016-03-06,1.462,1.55,1.4,0.15000000000000013,0.050000000000000044,1.514,1.59,1.47,0.1200000000000001,-0.1100000000000001,1.4,1.42,1.38,0.040000000000000036,0.0,1.456,1.51,1.41,0.10000000000000009,-0.07000000000000006,419752,943838,201900,741938,-741938
2016-03-13,1.3860000000000001,1.43,1.35,0.07999999999999985,-0.07999999999999985,1.416,1.47,1.37,0.09999999999999987,-0.06000000000000005,1.334,1.4,1.29,0.10999999999999988,-0.07999999999999985,1.366,1.42,1.32,0.09999999999999987,-0.09999999999999987,209015,377870,118559,259311,78447
2016-03-20,1.315,1.35,1.25,0.10000000000000009,-0.08000000000000007,1.34125,1.39,1.26,0.1299999999999999,-0.1299999999999999,1.2625,1.33,1.2,0.13000000000000012,-0.13000000000000012,1.2875,1.35,1.22,0.13000000000000012,-0.13000000000000012,387797,581274,167233,414041,156689
2016-03-27,1.336,1.58,1.22,0.3600000000000001,0.3600000000000001,1.4428,1.669,1.26,0.40900000000000003,0.31000000000000005,1.302,1.45,1.21,0.24,0.22999999999999998,1.39,1.6,1.24,0.3600000000000001,0.22999999999999998,525387,1414121,214003,1200118,145094
2016-04-03,1.41,1.5,1.36,0.1399999999999999,-0.1100000000000001,1.458,1.56,1.4,0.16000000000000014,-0.1200000000000001,1.364,1.4,1.34,0.05999999999999983,-0.029999999999999805,1.388,1.42,1.36,0.05999999999999983,-0.030000000000000027,253747,389931,150482,239449,-239449
2016-04-10,1.762,2.12,1.45,0.6700000000000002,0.6599999999999999,1.9684,2.4,1.632,0.768,0.44000000000000017,1.6856,2.0,1.43,0.5700000000000001,0.52,1.8199999999999998,2.09,1.52,0.5699999999999998,0.4199999999999997,1114332,2343793,366636,1977157,-174974
2016-04-17,1.8880000000000001,2.0,1.76,0.24,-0.21999999999999997,2.098,2.7,1.79,0.9100000000000001,-0.9100000000000001,1.793,1.92,1.725,0.19499999999999984,-0.19499999999999984,1.964,2.51,1.77,0.7399999999999998,-0.7399999999999998,1703567,3905194,638232,3266962,-1524514
2016-04-24,1.692,1.75,1.66,0.09000000000000008,-0.06000000000000005,1.724,1.78,1.68,0.10000000000000009,-0.09000000000000008,1.6219999999999999,1.65,1.55,0.09999999999999987,-0.09999999999999987,1.658,1.69,1.57,0.11999999999999988,-0.09999999999999987,524256,753160,323216,429944,-142934
2016-05-01,1.502,1.56,1.44,0.1200000000000001,-0.1200000000000001,1.554,1.6,1.48,0.1200000000000001,-0.1200000000000001,1.4344,1.5319999999999998,1.35,0.18199999999999972,-0.18199999999999972,1.482,1.55,1.44,0.1100000000000001,-0.1100000000000001,353993,406871,317224,89647,76442
2016-05-08,1.46,1.53,1.39,0.14000000000000012,-0.040000000000000036,1.504,1.55,1.44,0.1100000000000001,-0.010000000000000009,1.386,1.46,1.32,0.1399999999999999,0.030000000000000027,1.44,1.53,1.38,0.15000000000000013,0.040000000000000036,451519,697092,193179,503913,-363299
2016-05-15,1.414,1.45,1.39,0.06000000000000005,-0.040000000000000036,1.464,1.5,1.43,0.07000000000000006,0.040000000000000036,1.39,1.4,1.38,0.020000000000000018,0.020000000000000018,1.424,1.45,1.39,0.06000000000000005,0.06000000000000005,187318,234645,131533,103112,77087
2016-05-22,1.552,1.62,1.49,0.13000000000000012,0.040000000000000036,1.606,1.66,1.55,0.10999999999999988,0.020000000000000018,1.5070000000000001,1.53,1.465,0.06499999999999995,0.04499999999999993,1.564,1.62,1.55,0.07000000000000006,0.0,606165,1482395,157684,1324711,-409360
2016-05-29,1.53,1.56,1.46,0.10000000000000009,-0.09000000000000008,1.5550000000000002,1.6,1.49,0.1100000000000001,-0.1100000000000001,1.4875,1.55,1.43,0.1200000000000001,-0.1200000000000001,1.5075,1.57,1.44,0.13000000000000012,-0.1200000000000001,262253,400154,148776,251378,-11901
2016-06-05,1.502,1.54,1.44,0.10000000000000009,0.050000000000000044,1.524,1.54,1.49,0.050000000000000044,-0.040000000000000036,1.438,1.495,1.34,0.15500000000000003,-0.09499999999999997,1.488,1.53,1.38,0.15000000000000013,-0.15000000000000013,354119,795927,177250,618677,618677
2016-06-12,1.412,1.44,1.38,0.06000000000000005,0.010000000000000009,1.442,1.47,1.42,0.050000000000000044,0.0,1.368,1.39,1.35,0.039999999999999813,0.029999999999999805,1.408,1.45,1.38,0.07000000000000006,0.020000000000000018,217238,354752,142821,211931,56613
2016-06-19,1.404,1.43,1.38,0.050000000000000044,-0.050000000000000044,1.4232,1.45,1.4,0.050000000000000044,-0.050000000000000044,1.37,1.41,1.34,0.06999999999999984,-0.06999999999999984,1.404,1.44,1.37,0.06999999999999984,-0.040000000000000036,234456,649677,103568,546109,546109
2016-06-26,1.354,1.38,1.29,0.08999999999999986,-0.019999999999999796,1.408,1.45,1.36,0.08999999999999986,0.030000000000000027,1.3,1.36,1.25,0.1100000000000001,0.1100000000000001,1.3519999999999999,1.4,1.25,0.1499999999999999,0.1499999999999999,335688,558261,122114,436147,-229100
2016-07-03,1.3525,1.38,1.33,0.04999999999999982,-0.029999999999999805,1.3775,1.41,1.36,0.04999999999999982,-0.039999999999999813,1.32,1.34,1.31,0.030000000000000027,0.030000000000000027,1.34,1.35,1.33,0.020000000000000018,0.020000000000000018,124880,151606,91219,60387,-35585
2016-07-10,1.364,1.38,1.34,0.039999999999999813,0.039999999999999813,1.398,1.42,1.37,0.04999999999999982,0.04999999999999982,1.354,1.37,1.34,0.030000000000000027,0.010000000000000009,1.364,1.38,1.34,0.039999999999999813,0.010000000000000009,244099,538254,85124,453130,357255
2016-07-17,1.428,1.48,1.35,0.1299999999999999,0.1299999999999999,1.484,1.53,1.39,0.14000000000000012,0.14000000000000012,1.42,1.48,1.34,0.1399999999999999,0.1399999999999999,1.458,1.52,1.38,0.14000000000000012,0.14000000000000012,517904,1040407,249472,790935,-53823
2016-07-24,1.522,1.53,1.51,0.020000000000000018,-0.020000000000000018,1.552,1.57,1.54,0.030000000000000027,0.030000000000000027,1.495,1.51,1.47,0.040000000000000036,0.010000000000000009,1.532,1.55,1.5,0.050000000000000044,0.010000000000000009,278591,369455,213852,155603,146700
2016-07-31,1.508,1.56,1.45,0.1100000000000001,-0.10000000000000009,1.542,1.58,1.5,0.08000000000000007,-0.07000000000000006,1.4724,1.54,1.45,0.09000000000000008,-0.09000000000000008,1.492,1.55,1.46,0.09000000000000008,-0.09000000000000008,288473,407436,214802,192634,-179986
2016-08-07,1.5,1.52,1.49,0.030000000000000027,0.030000000000000027,1.513,1.525,1.5,0.02499999999999991,0.02499999999999991,1.474,1.5,1.45,0.050000000000000044,0.020000000000000018,1.496,1.52,1.48,0.040000000000000036,0.020000000000000018,250977,343151,142102,201049,200054
2016-08-14,1.518,1.55,1.5,0.050000000000000044,0.050000000000000044,1.55,1.58,1.52,0.06000000000000005,0.06000000000000005,1.51,1.53,1.5,0.030000000000000027,0.030000000000000027,1.528,1.55,1.5,0.050000000000000044,0.030000000000000027,315166,512199,190563,321636,95609
2016-08-21,1.702,1.89,1.58,0.30999999999999983,0.1399999999999999,1.8052,1.97,1.6,0.3699999999999999,0.18599999999999994,1.632,1.69,1.56,0.1299999999999999,0.11999999999999988,1.728,1.89,1.59,0.2999999999999998,0.11999999999999988,1219989,3690028,268642,3421386,-463289
2016-08-28,1.704,1.75,1.68,0.07000000000000006,0.0,1.744,1.8,1.71,0.09000000000000008,-0.040000000000000036,1.6543999999999999,1.68,1.62,0.05999999999999983,0.019999999999999796,1.694,1.73,1.64,0.09000000000000008,-0.09000000000000008,245572,366548,195195,171353,-44627
2016-09-04,1.5375,1.64,1.47,0.16999999999999993,-0.15999999999999992,1.5765,1.68,1.49,0.18999999999999995,-0.16399999999999992,1.475,1.57,1.41,0.16000000000000014,-0.16000000000000014,1.4849999999999999,1.57,1.41,0.16000000000000014,-0.16000000000000014,466692,966750,256485,710265,16241
2016-09-11,1.416,1.45,1.4,0.050000000000000044,-0.010000000000000009,1.44,1.47,1.41,0.06000000000000005,-0.06000000000000005,1.406,1.41,1.4,0.010000000000000009,-0.010000000000000009,1.414,1.43,1.4,0.030000000000000027,-0.030000000000000027,190220,241207,119657,121550,83769
2016-09-18,1.38,1.42,1.34,0.07999999999999985,-0.010000000000000009,1.4054,1.43,1.35,0.07999999999999985,0.020000000000000018,1.349,1.38,1.32,0.05999999999999983,0.05999999999999983,1.3739999999999999,1.43,1.33,0.09999999999999987,0.05999999999999983,227972,430753,80102,350651,-350651
2016-09-25,1.368,1.39,1.34,0.04999999999999982,-0.010000000000000009,1.402,1.43,1.38,0.050000000000000044,0.040000000000000036,1.3352,1.35,1.31,0.040000000000000036,0.020000000000000018,1.362,1.38,1.35,0.029999999999999805,0.020000000000000018,194464,330724,109186,221538,-36219
2016-10-02,1.364,1.44,1.3,0.1399999999999999,0.08999999999999986,1.43,1.48,1.37,0.10999999999999988,0.10999999999999988,1.342,1.4,1.3,0.09999999999999987,0.06999999999999984,1.374,1.45,1.3,0.1499999999999999,0.08999999999999986,349301,718846,153458,565388,-8453
