Date,BANR_stock_Open_average,BANR_stock_Open_max,BANR_stock_Open_min,BANR_stock_Open_volatility,BANR_stock_Open_change,BANR_stock_High_average,BANR_stock_High_max,BANR_stock_High_min,BANR_stock_High_volatility,BANR_stock_High_change,BANR_stock_Low_average,BANR_stock_Low_max,BANR_stock_Low_min,BANR_stock_Low_volatility,BANR_stock_Low_change,BANR_stock_Close_average,BANR_stock_Close_max,BANR_stock_Close_min,BANR_stock_Close_volatility,BANR_stock_Close_change,BANR_stock_Volume_average,BANR_stock_Volume_max,BANR_stock_Volume_min,BANR_stock_Volume_volatility,BANR_stock_Volume_change
2016-01-03,44.188,45.07,43.58,1.490000000000002,-1.490000000000002,44.816,45.92,44.1,1.8200000000000003,-1.8200000000000003,43.638,43.97,42.87,1.1000000000000014,-1.1000000000000014,44.078,44.77,43.11,1.6600000000000037,-1.2700000000000031,212832,320928,133026,187902,104859
2016-01-10,42.824,43.84,41.09,2.75,-2.3599999999999994,43.31,43.9,42.07,1.8299999999999983,-1.7299999999999969,41.955999999999996,43.08,40.62,2.460000000000001,-2.460000000000001,42.604,43.48,41.96,1.519999999999996,-1.519999999999996,140121,205620,109886,95734,74970
2016-01-17,41.3,42.38,40.71,1.6700000000000017,-1.3300000000000054,41.72,42.38,41.41,0.970000000000006,-0.970000000000006,40.54,41.03,40.06,0.9699999999999989,-0.480000000000004,41.082499999999996,41.41,40.54,0.8699999999999974,0.0799999999999983,121214,147152,103955,43197,-43197
2016-01-24,40.696,41.25,40.14,1.1099999999999994,-0.39000000000000057,41.742000000000004,42.67,41.32,1.3500000000000014,0.04999999999999716,39.89,40.12,39.48,0.6400000000000006,0.28999999999999915,40.814,41.5,39.94,1.5600000000000023,1.5600000000000023,154695,195827,122336,73491,45867
2016-01-31,40.784,41.36,40.03,1.3299999999999983,-1.3200000000000003,41.374,41.9,40.58,1.3200000000000003,-1.3200000000000003,39.882,41.0,39.24,1.759999999999998,-1.759999999999998,40.412,41.76,39.24,2.519999999999996,-2.519999999999996,129411,197076,58504,138572,-47442
2016-02-07,37.782,39.01,36.51,2.5,-2.0500000000000043,38.838,39.44,38.04,1.3999999999999986,-1.1599999999999966,37.054,37.93,35.39,2.539999999999999,-1.1900000000000048,37.916,38.58,36.57,2.009999999999998,-0.4099999999999966,143319,193044,71478,121566,-5624
2016-02-14,38.82,39.31,38.05,1.2600000000000051,-0.6500000000000057,39.2375,39.71,38.74,0.9699999999999989,-0.5399999999999991,38.06,38.83,37.8,1.0300000000000011,0.0,38.7075,39.02,38.19,0.8300000000000054,-0.4200000000000017,155641,169473,132561,36912,-36912
2016-02-21,38.84833333333333,40.1,37.68,2.4200000000000017,1.1799999999999997,39.26166666666666,40.3,38.36,1.9399999999999977,1.0200000000000031,38.36833333333333,40.1,37.14,2.960000000000001,2.009999999999998,39.075,40.2,38.11,2.0900000000000034,1.4100000000000037,117262,158373,85680,72693,-56960
2016-02-28,40.67,41.61,39.96,1.6499999999999986,1.5499999999999972,41.106,41.92,40.09,1.8299999999999983,1.8299999999999983,40.31,41.28,39.44,1.8400000000000034,1.8400000000000034,40.964,41.89,39.71,2.1799999999999997,2.1799999999999997,138643,206749,83495,123254,-68711
2016-03-06,41.566,42.22,41.0,1.2199999999999989,-0.3399999999999963,42.132,42.55,41.56,0.9899999999999949,-0.4200000000000017,41.014,41.49,40.14,1.3500000000000014,-0.29999999999999716,41.596000000000004,42.45,40.88,1.5700000000000003,-0.37000000000000455,104422,142088,72430,69658,-69658
2016-03-13,41.608,42.6,40.97,1.6300000000000026,0.6400000000000006,42.378,43.51,41.53,1.9799999999999969,1.1499999999999986,41.374,42.6,40.93,1.6700000000000017,1.1900000000000048,42.026,43.29,41.16,2.1300000000000026,1.5499999999999972,135587,242076,62518,179558,179558
