Date,PTEN_stock_Open_average,PTEN_stock_Open_max,PTEN_stock_Open_min,PTEN_stock_Open_volatility,PTEN_stock_Open_change,PTEN_stock_High_average,PTEN_stock_High_max,PTEN_stock_High_min,PTEN_stock_High_volatility,PTEN_stock_High_change,PTEN_stock_Low_average,PTEN_stock_Low_max,PTEN_stock_Low_min,PTEN_stock_Low_volatility,PTEN_stock_Low_change,PTEN_stock_Close_average,PTEN_stock_Close_max,PTEN_stock_Close_min,PTEN_stock_Close_volatility,PTEN_stock_Close_change,PTEN_stock_Volume_average,PTEN_stock_Volume_max,PTEN_stock_Volume_min,PTEN_stock_Volume_volatility,PTEN_stock_Volume_change
2016-01-03,14.414,15.27,13.68,1.5899999999999999,-1.3499999999999996,14.57,15.35,13.68,1.67,-1.67,13.856,14.54,12.93,1.6099999999999994,-1.6099999999999994,14.176,15.18,13.26,1.92,-1.92,6038122,7696305,4985462,2710843,1084473
2016-01-10,13.014,13.4,12.57,0.8300000000000001,-0.7899999999999991,13.414,13.72,12.9,0.8200000000000003,-0.8200000000000003,12.476,12.8,12.24,0.5600000000000005,-0.5600000000000005,12.934,13.19,12.56,0.629999999999999,-0.120000000000001,5361430,5840577,4704958,1135619,-277529
2016-01-17,12.125,12.92,11.43,1.4900000000000002,-0.3699999999999992,12.567499999999999,13.03,11.9,1.129999999999999,0.08000000000000007,11.55,12.13,10.94,1.1900000000000013,0.28000000000000114,12.092500000000001,12.67,11.64,1.0299999999999994,0.5999999999999996,7087558,8097965,5918008,2179957,2179957
2016-01-24,12.48,13.62,11.6,2.0199999999999996,1.3999999999999986,13.188,14.39,12.06,2.33,1.5600000000000005,12.176,13.36,11.48,1.879999999999999,1.879999999999999,12.744,14.38,11.49,2.8900000000000006,2.8900000000000006,6779003,8050075,6090652,1959423,780196
2016-01-31,13.488,14.15,12.73,1.42,0.21000000000000085,13.862,14.38,12.93,1.450000000000001,-0.010000000000001563,12.825999999999999,13.37,12.01,1.3599999999999994,0.27999999999999936,13.352,14.15,12.49,1.6600000000000001,0.41000000000000014,6322967,6983872,5395204,1588668,1483045
2016-02-07,12.816,13.3,12.25,1.0500000000000007,-0.4300000000000015,13.18,13.64,12.7,0.9400000000000013,0.2900000000000009,12.46,12.83,11.8,1.0299999999999994,-0.02999999999999936,12.87,13.27,12.57,0.6999999999999993,-0.1399999999999988,4697859,5783609,3219027,2564582,-275509
2016-02-14,14.2475,15.0,13.55,1.4499999999999993,0.8599999999999994,14.7325,15.1,13.8,1.299999999999999,1.2699999999999996,13.9325,14.27,13.25,1.0199999999999996,1.0199999999999996,14.535,15.0,13.75,1.25,1.25,4710648,5446055,3582108,1863947,1293531
2016-02-21,15.003333333333334,15.34,14.27,1.0700000000000003,0.16999999999999993,15.356666666666667,15.68,14.97,0.7099999999999991,-0.2400000000000002,14.688333333333334,15.33,13.91,1.42,0.2699999999999996,15.113333333333333,15.44,14.82,0.6199999999999992,-0.10999999999999943,4349670,5570392,2685551,2884841,566388
2016-02-28,15.966,17.14,15.39,1.75,1.75,16.733999999999998,18.31,15.82,2.4899999999999984,2.4899999999999984,15.709999999999999,16.68,15.26,1.42,1.42,16.408,17.48,15.54,1.9400000000000013,1.9400000000000013,6210525,7527886,5347309,2180577,1337563
2016-03-06,17.698,18.14,17.42,0.7199999999999989,0.33999999999999986,18.278,18.64,17.99,0.6500000000000021,-0.41000000000000014,17.372,17.74,17.18,0.5599999999999987,0.33999999999999986,17.808,18.43,17.39,1.0399999999999991,-0.5199999999999996,5552972,7483635,4859189,2624446,-2624446
