Date,AAU_stock_Open_average,AAU_stock_Open_max,AAU_stock_Open_min,AAU_stock_Open_volatility,AAU_stock_Open_change,AAU_stock_High_average,AAU_stock_High_max,AAU_stock_High_min,AAU_stock_High_volatility,AAU_stock_High_change,AAU_stock_Low_average,AAU_stock_Low_max,AAU_stock_Low_min,AAU_stock_Low_volatility,AAU_stock_Low_change,AAU_stock_Close_average,AAU_stock_Close_max,AAU_stock_Close_min,AAU_stock_Close_volatility,AAU_stock_Close_change,AAU_stock_Volume_average,AAU_stock_Volume_max,AAU_stock_Volume_min,AAU_stock_Volume_volatility,AAU_stock_Volume_change
2016-01-03,0.6646,0.71,0.64,0.06999999999999995,-0.06999999999999995,0.6648000000000001,0.71,0.64,0.06999999999999995,-0.06999999999999995,0.6326,0.65,0.62,0.030000000000000027,-0.030000000000000027,0.6392,0.66,0.62,0.040000000000000036,-0.040000000000000036,9832,16400,3200,13200,7372
2016-01-10,0.5781999999999999,0.611,0.557,0.05399999999999994,-0.04800000000000004,0.5886,0.62,0.57,0.050000000000000044,-0.04700000000000004,0.5688,0.59,0.557,0.03299999999999992,-0.03299999999999992,0.5743999999999999,0.59,0.563,0.027000000000000024,-0.02100000000000002,21763,58750,5344,53406,46851
2016-01-17,0.5425,0.57,0.5,0.06999999999999995,-0.009999999999999898,0.5525,0.57,0.53,0.039999999999999925,0.0,0.52075,0.5429999999999999,0.5,0.04299999999999993,0.04299999999999993,0.53,0.55,0.5,0.050000000000000044,0.050000000000000044,20901,52751,5700,47051,-35447
2016-01-24,0.5758,0.61,0.54,0.06999999999999995,0.04499999999999993,0.6048,0.64,0.5579999999999999,0.08200000000000007,0.052000000000000046,0.57,0.6,0.54,0.05999999999999994,0.04499999999999993,0.5962,0.64,0.55,0.08999999999999997,0.05499999999999994,14649,31783,5700,26083,23883
2016-01-31,0.6376000000000001,0.65,0.63,0.020000000000000018,0.01100000000000001,0.645,0.66,0.63,0.030000000000000027,0.0050000000000000044,0.5942,0.62,0.58,0.040000000000000036,0.020000000000000018,0.6316,0.649,0.62,0.029000000000000026,0.009000000000000008,18053,28159,6510,21649,-21649
2016-02-07,0.6324,0.66,0.61,0.050000000000000044,0.020000000000000018,0.6758,0.7,0.64,0.05999999999999994,-0.010000000000000009,0.6238,0.66,0.6,0.06000000000000005,0.04300000000000004,0.6374,0.68,0.61,0.07000000000000006,0.06300000000000006,11446,28392,4600,23792,-18031
2016-02-14,0.7070000000000001,0.7390000000000001,0.67,0.06900000000000006,0.06900000000000006,0.744,0.8,0.72,0.08000000000000007,0.08000000000000007,0.6970000000000001,0.7390000000000001,0.669,0.07000000000000006,0.06900000000000006,0.73125,0.78,0.6890000000000001,0.09099999999999997,0.09099999999999997,26731,68467,8744,59723,52267
2016-02-21,0.782,0.8,0.77,0.030000000000000027,-0.020000000000000018,0.793,0.815,0.77,0.04499999999999993,-0.040000000000000036,0.7472,0.7659999999999999,0.73,0.03599999999999992,-0.025999999999999912,0.7646,0.79,0.74,0.050000000000000044,-0.030999999999999917,21630,31405,13681,17724,15517
2016-02-28,0.7252,0.775,0.68,0.09499999999999997,0.03500000000000003,0.7666000000000001,0.833,0.7090000000000001,0.12399999999999989,0.07299999999999995,0.7,0.76,0.65,0.10999999999999999,0.030000000000000027,0.745,0.79,0.691,0.09900000000000009,0.030000000000000027,31208,47181,16877,30304,17089
2016-03-06,0.7223999999999999,0.7809999999999999,0.67,0.11099999999999988,-0.05799999999999994,0.748,0.82,0.7,0.12,-0.06699999999999995,0.7014,0.75,0.67,0.07999999999999996,-0.027000000000000024,0.7236,0.76,0.69,0.07000000000000006,-0.007000000000000006,20190,32408,3250,29158,-9407
2016-03-13,0.7352,0.77,0.677,0.09299999999999997,0.0030000000000000027,0.75,0.77,0.726,0.04400000000000004,0.002000000000000113,0.7086,0.735,0.677,0.05799999999999994,-0.006000000000000005,0.7244,0.735,0.698,0.03700000000000003,-0.004000000000000115,17626,35000,3454,31546,-31546
2016-03-20,0.704,0.73,0.674,0.05599999999999994,-0.028000000000000025,0.7175,0.74,0.69,0.050000000000000044,-0.050000000000000044,0.6837500000000001,0.7020000000000001,0.66,0.04200000000000004,-0.04200000000000004,0.6975,0.73,0.66,0.06999999999999995,-0.06999999999999995,17251,25438,14100,11338,-300
2016-03-27,0.6852,0.706,0.66,0.04599999999999993,0.025999999999999912,0.7001999999999999,0.71,0.68,0.029999999999999916,0.029999999999999916,0.6776,0.69,0.6579999999999999,0.03200000000000003,0.029999999999999916,0.6941999999999999,0.71,0.66,0.04999999999999993,0.04499999999999993,5956,9828,4154,5674,1251
2016-04-03,0.7766,1.0,0.6579999999999999,0.3420000000000001,0.30000000000000004,0.8502,1.23,0.685,0.5449999999999999,0.53,0.7674,1.0,0.6579999999999999,0.3420000000000001,0.32099999999999995,0.8194,1.12,0.6759999999999999,0.4440000000000002,0.43000000000000016,190482,560569,6765,553804,323579
2016-04-10,1.196,1.26,1.14,0.1200000000000001,-0.06000000000000005,1.214,1.27,1.17,0.10000000000000009,-0.09000000000000008,1.1301999999999999,1.16,1.101,0.05899999999999994,-0.030000000000000027,1.186,1.22,1.16,0.06000000000000005,-0.050000000000000044,185645,456458,63540,392918,-387697
2016-04-17,1.242,1.4,1.18,0.21999999999999997,0.020000000000000018,1.278,1.41,1.19,0.21999999999999997,0.010000000000000009,1.156,1.22,1.11,0.10999999999999988,-0.029999999999999805,1.208,1.35,1.15,0.20000000000000018,0.0,139072,318663,53694,264969,-47933
2016-04-24,1.1360000000000001,1.21,1.08,0.1299999999999999,0.08999999999999986,1.18,1.23,1.15,0.08000000000000007,0.07000000000000006,1.09,1.1,1.08,0.020000000000000018,0.0,1.118,1.16,1.08,0.07999999999999985,0.0,87305,111544,37069,74475,37811
2016-05-01,1.102,1.14,1.03,0.10999999999999988,-0.05999999999999983,1.136,1.17,1.11,0.05999999999999983,-0.030000000000000027,1.048,1.1,1.0,0.10000000000000009,-0.040000000000000036,1.088,1.13,1.05,0.07999999999999985,0.029999999999999805,91829,192072,30139,161933,-85647
2016-05-08,1.144,1.23,1.06,0.16999999999999993,0.020000000000000018,1.188,1.24,1.1,0.1399999999999999,0.09000000000000008,1.08,1.13,1.01,0.11999999999999988,0.09000000000000008,1.1300000000000001,1.19,1.05,0.1399999999999999,0.07000000000000006,61718,105942,23236,82706,-32706
