Date,ProShares UltraShort Bloomberg Natural GasEtf_Open_average,ProShares UltraShort Bloomberg Natural GasEtf_Open_max,ProShares UltraShort Bloomberg Natural GasEtf_Open_min,ProShares UltraShort Bloomberg Natural GasEtf_Open_volatility,ProShares UltraShort Bloomberg Natural GasEtf_Open_change,ProShares UltraShort Bloomberg Natural GasEtf_High_average,ProShares UltraShort Bloomberg Natural GasEtf_High_max,ProShares UltraShort Bloomberg Natural GasEtf_High_min,ProShares UltraShort Bloomberg Natural GasEtf_High_volatility,ProShares UltraShort Bloomberg Natural GasEtf_High_change,ProShares UltraShort Bloomberg Natural GasEtf_Low_average,ProShares UltraShort Bloomberg Natural GasEtf_Low_max,ProShares UltraShort Bloomberg Natural GasEtf_Low_min,ProShares UltraShort Bloomberg Natural GasEtf_Low_volatility,ProShares UltraShort Bloomberg Natural GasEtf_Low_change,ProShares UltraShort Bloomberg Natural GasEtf_Close_average,ProShares UltraShort Bloomberg Natural GasEtf_Close_max,ProShares UltraShort Bloomberg Natural GasEtf_Close_min,ProShares UltraShort Bloomberg Natural GasEtf_Close_volatility,ProShares UltraShort Bloomberg Natural GasEtf_Close_change
2016-03-13,64.4,64.4,64.4,0.0,0.0,67.33,67.33,67.33,0.0,0.0,63.73,63.73,63.73,0.0,0.0,67.11,67.11,67.11,0.0,0.0
2016-03-20,74.62,74.62,74.62,0.0,0.0,74.93,74.93,74.93,0.0,0.0,71.39,71.39,71.39,0.0,0.0,72.3,72.3,72.3,0.0,0.0
2016-03-27,67.57,67.57,67.57,0.0,0.0,68.24,68.24,68.24,0.0,0.0,66.98,66.98,66.98,0.0,0.0,66.98,66.98,66.98,0.0,0.0
2016-04-03,62.5,62.5,62.5,0.0,0.0,63.87,63.87,63.87,0.0,0.0,62.47,62.47,62.47,0.0,0.0,63.87,63.87,63.87,0.0,0.0
2016-04-10,66.67,66.67,66.67,0.0,0.0,66.68,66.68,66.68,0.0,0.0,65.66,65.66,65.66,0.0,0.0,66.55,66.55,66.55,0.0,0.0
2016-04-17,53.52,53.52,53.52,0.0,0.0,53.75,53.75,53.75,0.0,0.0,50.33,50.33,50.33,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2016-04-24,57.21,57.21,57.21,0.0,0.0,57.21,57.21,57.21,0.0,0.0,53.16,53.16,53.16,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2016-05-01,57.62,57.62,57.62,0.0,0.0,57.62,57.62,57.62,0.0,0.0,56.37,56.37,56.37,0.0,0.0,57.02,57.02,57.02,0.0,0.0
2016-05-08,56.07,56.07,56.07,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.26,56.26,56.26,0.0,0.0
2016-05-15,57.36,57.36,57.36,0.0,0.0,58.62,58.62,58.62,0.0,0.0,57.36,57.36,57.36,0.0,0.0,58.62,58.62,58.62,0.0,0.0
2016-05-22,59.67,59.67,59.67,0.0,0.0,60.0,60.0,60.0,0.0,0.0,59.17,59.17,59.17,0.0,0.0,60.0,60.0,60.0,0.0,0.0
2016-05-29,47.4,47.4,47.4,0.0,0.0,48.33,48.33,48.33,0.0,0.0,46.67,46.67,46.67,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2016-06-05,41.08,41.08,41.08,0.0,0.0,42.33,42.33,42.33,0.0,0.0,41.08,41.08,41.08,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2016-06-12,41.35,41.35,41.35,0.0,0.0,41.35,41.35,41.35,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2016-06-19,39.88,39.88,39.88,0.0,0.0,40.33,40.33,40.33,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2016-06-26,34.36,34.36,34.36,0.0,0.0,34.36,34.36,34.36,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2016-07-03,36.82,36.82,36.82,0.0,0.0,37.17,37.17,37.17,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2016-07-10,39.83,39.83,39.83,0.0,0.0,40.19,40.19,40.19,0.0,0.0,37.64,37.64,37.64,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2016-07-17,38.0,38.0,38.0,0.0,0.0,38.0,38.0,38.0,0.0,0.0,36.79,36.79,36.79,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2016-07-24,33.57,33.57,33.57,0.0,0.0,33.88,33.88,33.88,0.0,0.0,32.95,32.95,32.95,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2016-07-31,34.8,34.8,34.8,0.0,0.0,36.0,36.0,36.0,0.0,0.0,34.8,34.8,34.8,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2016-08-07,39.8,39.8,39.8,0.0,0.0,40.4,40.4,40.4,0.0,0.0,39.01,39.01,39.01,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2016-08-14,40.25,40.25,40.25,0.0,0.0,41.32,41.32,41.32,0.0,0.0,40.19,40.19,40.19,0.0,0.0,41.26,41.26,41.26,0.0,0.0
2016-08-21,35.15,35.15,35.15,0.0,0.0,35.23,35.23,35.23,0.0,0.0,33.64,33.64,33.64,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2016-08-28,36.89,36.89,36.89,0.0,0.0,37.44,37.44,37.44,0.0,0.0,36.5,36.5,36.5,0.0,0.0,37.38,37.38,37.38,0.0,0.0
2016-09-04,36.06,36.06,36.06,0.0,0.0,37.54,37.54,37.54,0.0,0.0,36.05,36.05,36.05,0.0,0.0,37.54,37.54,37.54,0.0,0.0
2016-09-11,35.1,35.1,35.1,0.0,0.0,35.23,35.23,35.23,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2016-09-18,32.77,32.77,32.77,0.0,0.0,34.22,34.22,34.22,0.0,0.0,32.77,32.77,32.77,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2016-09-25,35.31,35.31,35.31,0.0,0.0,36.56,36.56,36.56,0.0,0.0,35.31,35.31,35.31,0.0,0.0,36.14,36.14,36.14,0.0,0.0
2016-10-02,32.1,32.1,32.1,0.0,0.0,32.14,32.14,32.14,0.0,0.0,29.35,29.35,29.35,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2016-10-09,27.6,27.6,27.6,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.69,27.69,27.69,0.0,0.0
2016-10-16,29.12,29.12,29.12,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2016-10-23,33.96,33.96,33.96,0.0,0.0,34.19,34.19,34.19,0.0,0.0,33.29,33.29,33.29,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2016-10-30,40.9,40.9,40.9,0.0,0.0,41.4,41.4,41.4,0.0,0.0,40.31,40.31,40.31,0.0,0.0,40.8,40.8,40.8,0.0,0.0
2016-11-06,43.25,43.25,43.25,0.0,0.0,43.52,43.52,43.52,0.0,0.0,42.25,42.25,42.25,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2016-11-13,39.58,39.58,39.58,0.0,0.0,39.86,39.86,39.86,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.29,39.29,39.29,0.0,0.0
2016-11-20,34.4,34.4,34.4,0.0,0.0,34.4,34.4,34.4,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.58,33.58,33.58,0.0,0.0
2016-11-27,28.4,28.4,28.4,0.0,0.0,29.76,29.76,29.76,0.0,0.0,27.66,27.66,27.66,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2016-12-04,24.0,24.0,24.0,0.0,0.0,24.94,24.94,24.94,0.0,0.0,23.56,23.56,23.56,0.0,0.0,24.14,24.14,24.14,0.0,0.0
2016-12-11,28.31,28.31,28.31,0.0,0.0,28.4,28.4,28.4,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2016-12-18,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2016-12-25,22.33,22.33,22.33,0.0,0.0,23.45,23.45,23.45,0.0,0.0,22.33,22.33,22.33,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2017-01-01,27.61,27.61,27.61,0.0,0.0,28.41,28.41,28.41,0.0,0.0,27.48,27.48,27.48,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2017-01-08,26.0,26.0,26.0,0.0,0.0,26.53,26.53,26.53,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2017-01-15,27.04,27.04,27.04,0.0,0.0,28.69,28.69,28.69,0.0,0.0,26.5,26.5,26.5,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2017-01-22,26.8,26.8,26.8,0.0,0.0,26.87,26.87,26.87,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2017-01-29,30.75,30.75,30.75,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2017-02-05,30.93,30.93,30.93,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2017-02-12,34.0,34.0,34.0,0.0,0.0,34.36,34.36,34.36,0.0,0.0,33.78,33.78,33.78,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2017-02-19,38.64,38.64,38.64,0.0,0.0,38.7,38.7,38.7,0.0,0.0,37.22,37.22,37.22,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2017-02-26,35.85,35.85,35.85,0.0,0.0,36.26,36.26,36.26,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2017-03-05,31.61,31.61,31.61,0.0,0.0,32.87,32.87,32.87,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2017-03-12,33.75,33.75,33.75,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2017-03-19,30.44,30.44,30.44,0.0,0.0,30.45,30.45,30.45,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2017-03-26,28.54,28.54,28.54,0.0,0.0,29.41,29.41,29.41,0.0,0.0,28.54,28.54,28.54,0.0,0.0,29.25,29.25,29.25,0.0,0.0
2017-04-02,27.08,27.08,27.08,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.08,27.08,27.08,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2017-04-09,28.26,28.26,28.26,0.0,0.0,28.83,28.83,28.83,0.0,0.0,27.96,27.96,27.96,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2017-04-16,28.76,28.76,28.76,0.0,0.0,30.16,30.16,30.16,0.0,0.0,28.7,28.7,28.7,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2017-04-23,28.2,28.2,28.2,0.0,0.0,28.35,28.35,28.35,0.0,0.0,27.96,27.96,27.96,0.0,0.0,28.17,28.17,28.17,0.0,0.0
2017-04-30,28.72,28.72,28.72,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2017-05-07,26.12,26.12,26.12,0.0,0.0,26.17,26.17,26.17,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.98,25.98,25.98,0.0,0.0
2017-05-14,28.3,28.3,28.3,0.0,0.0,28.38,28.38,28.38,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2017-05-21,28.72,28.72,28.72,0.0,0.0,29.27,29.27,29.27,0.0,0.0,28.09,28.09,28.09,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2017-05-28,33.63,33.63,33.63,0.0,0.0,34.39,34.39,34.39,0.0,0.0,33.46,33.46,33.46,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2017-06-04,33.23,33.23,33.23,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2017-06-11,33.2,33.2,33.2,0.0,0.0,33.49,33.49,33.49,0.0,0.0,32.75,32.75,32.75,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2017-06-18,35.49,35.49,35.49,0.0,0.0,35.49,35.49,35.49,0.0,0.0,34.98,34.98,34.98,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2017-06-25,33.6,33.6,33.6,0.0,0.0,34.43,34.43,34.43,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2017-07-02,35.14,35.14,35.14,0.0,0.0,37.3,37.3,37.3,0.0,0.0,35.14,35.14,35.14,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2017-07-09,34.63,34.63,34.63,0.0,0.0,34.66,34.66,34.66,0.0,0.0,33.68,33.68,33.68,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2017-07-16,32.83,32.83,32.83,0.0,0.0,34.79,34.79,34.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2017-07-23,33.62,33.62,33.62,0.0,0.0,34.46,34.46,34.46,0.0,0.0,33.56,33.56,33.56,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2017-07-30,37.93,37.93,37.93,0.0,0.0,38.51,38.51,38.51,0.0,0.0,37.79,37.79,37.79,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2017-08-06,33.35,33.35,33.35,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.33,33.33,33.33,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2017-08-13,34.55,34.55,34.55,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2017-08-20,34.52,34.52,34.52,0.0,0.0,35.23,35.23,35.23,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2017-08-27,32.98,32.98,32.98,0.0,0.0,33.17,33.17,33.17,0.0,0.0,31.56,31.56,31.56,0.0,0.0,32.03,32.03,32.03,0.0,0.0
2017-09-03,34.65,34.65,34.65,0.0,0.0,35.55,35.55,35.55,0.0,0.0,34.6,34.6,34.6,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2017-09-10,32.59,32.59,32.59,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2017-09-17,33.61,33.61,33.61,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2017-09-24,34.05,34.05,34.05,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.64,33.64,33.64,0.0,0.0
2017-10-01,36.24,36.24,36.24,0.0,0.0,37.33,37.33,37.33,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.99,36.99,36.99,0.0,0.0
2017-10-08,34.26,34.26,34.26,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.05,34.05,34.05,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2017-10-15,35.6,35.6,35.6,0.0,0.0,35.73,35.73,35.73,0.0,0.0,34.88,34.88,34.88,0.0,0.0,35.23,35.23,35.23,0.0,0.0
2017-10-22,37.9,37.9,37.9,0.0,0.0,38.49,38.49,38.49,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.97,37.97,37.97,0.0,0.0
2017-10-29,38.21,38.21,38.21,0.0,0.0,38.46,38.46,38.46,0.0,0.0,37.84,37.84,37.84,0.0,0.0,38.13,38.13,38.13,0.0,0.0
2017-11-05,33.5,33.5,33.5,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2017-11-12,35.79,35.79,35.79,0.0,0.0,36.02,36.02,36.02,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.11,35.11,35.11,0.0,0.0
2017-11-19,40.14,40.14,40.14,0.0,0.0,42.47,42.47,42.47,0.0,0.0,40.14,40.14,40.14,0.0,0.0,41.9,41.9,41.9,0.0,0.0
2017-11-26,37.19,37.19,37.19,0.0,0.0,37.89,37.89,37.89,0.0,0.0,36.59,36.59,36.59,0.0,0.0,37.64,37.64,37.64,0.0,0.0
2017-12-03,44.89,44.89,44.89,0.0,0.0,45.8,45.8,45.8,0.0,0.0,44.65,44.65,44.65,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2017-12-10,48.23,48.23,48.23,0.0,0.0,51.3,51.3,51.3,0.0,0.0,47.81,47.81,47.81,0.0,0.0,49.92,49.92,49.92,0.0,0.0
2017-12-17,50.14,50.14,50.14,0.0,0.0,50.25,50.25,50.25,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2017-12-24,38.8,38.8,38.8,0.0,0.0,40.11,40.11,40.11,0.0,0.0,38.1,38.1,38.1,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2017-12-31,44.17,44.17,44.17,0.0,0.0,44.66,44.66,44.66,0.0,0.0,43.52,43.52,43.52,0.0,0.0,44.0,44.0,44.0,0.0,0.0
