Date,LANC_stock_Open_average,LANC_stock_Open_max,LANC_stock_Open_min,LANC_stock_Open_volatility,LANC_stock_Open_change,LANC_stock_High_average,LANC_stock_High_max,LANC_stock_High_min,LANC_stock_High_volatility,LANC_stock_High_change,LANC_stock_Low_average,LANC_stock_Low_max,LANC_stock_Low_min,LANC_stock_Low_volatility,LANC_stock_Low_change,LANC_stock_Close_average,LANC_stock_Close_max,LANC_stock_Close_min,LANC_stock_Close_volatility,LANC_stock_Close_change,LANC_stock_Volume_average,LANC_stock_Volume_max,LANC_stock_Volume_min,LANC_stock_Volume_volatility,LANC_stock_Volume_change
2016-01-03,114.478,116.42,113.42,3.0,2.5799999999999983,116.22,116.82,114.76,2.059999999999988,2.059999999999988,113.532,114.49,112.03,2.4599999999999937,1.7999999999999972,114.958,116.19,112.87,3.319999999999993,1.1199999999999903,209569,245335,161479,83856,-42529
2016-01-10,114.884,117.05,112.8,4.25,-2.1300000000000097,116.092,117.3,114.84,2.4599999999999937,-0.4399999999999977,113.42399999999999,114.4,112.14,2.260000000000005,-0.7399999999999949,114.954,116.71,114.0,2.7099999999999937,0.7199999999999989,170033,249524,118450,131074,74738
2016-01-17,116.5025,117.36,115.56,1.7999999999999972,1.2900000000000063,117.775,119.02,117.07,1.9500000000000028,1.9500000000000028,115.2975,116.11,114.11,2.0,0.730000000000004,117.1,118.66,116.43,2.2299999999999898,2.1799999999999926,204863,262906,160057,102849,89593
2016-01-24,113.244,118.59,103.5,15.090000000000003,-15.090000000000003,115.51,119.8,103.69,16.11,-16.11,110.25,117.68,97.24,20.440000000000012,-20.39,111.646,118.01,101.68,16.33,-16.309999999999988,609551,1298927,294359,1004568,900640
2016-01-31,100.216,101.92,98.33,3.5900000000000034,-2.4099999999999966,101.63,103.09,99.52,3.5700000000000074,-2.760000000000005,98.684,100.99,96.85,4.140000000000001,-2.910000000000011,99.554,102.13,96.86,5.269999999999996,-5.269999999999996,221076,287257,177591,109666,-6180
2016-02-07,99.25,102.0,95.85,6.150000000000006,5.680000000000007,101.806,103.33,99.09,4.239999999999995,4.239999999999995,98.278,100.44,95.78,4.659999999999997,3.799999999999997,100.348,101.09,98.55,2.5400000000000063,2.030000000000001,167264,252357,107425,144932,-116272
2016-02-14,101.4425,102.03,101.06,0.9699999999999989,0.45000000000000284,102.5625,103.61,101.67,1.9399999999999977,1.1400000000000006,100.2825,101.0,99.44,1.5600000000000023,0.5499999999999972,101.41499999999999,102.22,100.46,1.7600000000000051,1.2199999999999989,126933,148890,115489,33401,33401
2016-02-21,101.78166666666667,103.5,99.77,3.730000000000004,-1.7000000000000028,102.83,103.77,101.24,2.530000000000001,-2.219999999999999,100.51666666666667,101.78,99.2,2.5799999999999983,1.3699999999999903,101.67333333333333,103.53,100.36,3.1700000000000017,0.8799999999999955,119536,151544,92975,58569,-212
2016-02-28,101.602,102.37,100.87,1.5,0.5799999999999983,103.09,104.76,102.26,2.5,1.8400000000000034,100.334,101.21,99.6,1.6099999999999994,-0.0899999999999892,102.328,104.4,101.21,3.190000000000012,2.6300000000000097,152317,180196,126318,53878,42866
2016-03-06,105.962,108.26,103.6,4.660000000000011,2.969999999999999,107.244,108.31,105.12,3.1899999999999977,2.9499999999999886,105.122,106.58,103.6,2.980000000000004,1.3500000000000085,106.164,107.55,105.1,2.450000000000003,0.6000000000000085,149321,187313,102873,84440,-45145
2016-03-13,106.288,108.19,105.29,2.8999999999999915,2.819999999999993,107.628,108.49,106.88,1.6099999999999994,1.6099999999999994,105.494,106.41,104.8,1.6099999999999994,1.4299999999999926,106.748,107.69,105.89,1.7999999999999972,0.18000000000000682,114790,230333,58177,172156,133701
2016-03-20,106.815,108.89,104.52,4.3700000000000045,1.6800000000000068,108.6825,109.66,107.03,2.6299999999999955,0.9200000000000017,105.2,107.92,103.13,4.790000000000006,1.9500000000000028,107.535,109.44,104.67,4.769999999999996,2.299999999999997,194888,223937,166253,57684,51128
2016-03-27,110.55199999999999,111.32,109.12,2.1999999999999886,0.9899999999999949,112.22,113.63,111.31,2.319999999999993,2.319999999999993,109.604,110.11,108.65,1.4599999999999937,1.4599999999999937,111.356,113.14,110.53,2.6099999999999994,2.6099999999999994,200614,296678,127386,169292,-100906
2016-04-03,110.714,113.42,108.98,4.439999999999998,-4.439999999999998,111.354,113.72,109.96,3.760000000000005,-3.760000000000005,109.27,110.76,108.3,2.460000000000008,-2.260000000000005,110.1,111.37,108.61,2.760000000000005,-1.4200000000000017,152188,176486,104803,71683,-58494
2016-04-10,109.132,110.16,107.72,2.4399999999999977,-2.4399999999999977,110.5,111.38,109.67,1.7099999999999937,0.14999999999999147,107.994,108.23,107.65,0.5799999999999983,-0.5100000000000051,109.322,111.31,107.96,3.3500000000000085,2.969999999999999,134836,163834,114403,49431,43332
2016-04-17,110.85600000000001,112.87,107.78,5.090000000000003,-3.480000000000004,111.688,112.9,110.28,2.6200000000000045,-2.3700000000000045,109.296,111.51,107.29,4.219999999999999,-2.5999999999999943,110.522,112.62,107.68,4.939999999999998,-2.740000000000009,134426,205595,81421,124174,52188
2016-04-24,111.836,114.78,109.88,4.900000000000006,4.900000000000006,115.154,124.25,110.75,13.5,7.739999999999995,110.736,114.71,108.29,6.4199999999999875,5.579999999999998,112.376,116.5,109.57,6.930000000000007,6.670000000000002,363712,694636,116258,578378,525385
2016-05-01,119.538,121.24,117.47,3.769999999999996,3.769999999999996,121.736,123.53,120.47,3.0600000000000023,3.0600000000000023,118.88,120.74,116.4,4.339999999999989,4.339999999999989,120.922,122.9,119.29,3.6099999999999994,2.730000000000004,164351,221689,118890,102799,-56733
2016-05-08,122.434,123.56,120.0,3.5600000000000023,3.5600000000000023,123.73,124.5,123.21,1.2900000000000063,1.2900000000000063,121.424,122.48,120.0,2.480000000000004,1.6700000000000017,122.976,123.94,122.31,1.6299999999999955,-0.23000000000000398,148735,174834,114947,59887,-59887
2016-05-15,120.352,123.03,118.27,4.760000000000005,-3.4299999999999926,121.45400000000001,124.62,118.95,5.670000000000002,-4.640000000000001,118.124,122.47,116.11,6.359999999999999,-6.359999999999999,119.584,123.37,118.14,5.230000000000004,-5.230000000000004,173286,207899,138143,69756,43952
2016-05-22,119.772,120.79,118.27,2.5200000000000102,2.280000000000001,121.398,122.57,119.49,3.0799999999999983,3.0799999999999983,119.048,120.79,117.66,3.1300000000000097,3.1300000000000097,120.32600000000001,121.79,118.27,3.5200000000000102,3.5200000000000102,103474,138214,76462,61752,-61752
2016-05-29,121.7725,122.38,120.94,1.4399999999999977,-0.14000000000000057,122.70750000000001,123.76,121.73,2.030000000000001,0.8200000000000074,120.8775,121.97,120.37,1.5999999999999943,1.3599999999999994,122.075,123.55,121.23,2.319999999999993,2.319999999999993,123254,140745,84396,56349,11015
2016-06-05,123.59,125.0,122.75,2.25,1.3499999999999943,124.544,125.43,123.95,1.480000000000004,1.3300000000000125,122.816,123.19,122.52,0.6700000000000017,0.4000000000000057,124.14,125.04,123.34,1.7000000000000028,1.309999999999988,95767,116948,68547,48401,-48401
2016-06-12,123.232,124.42,122.02,2.4000000000000057,-0.25,123.724,124.61,122.8,1.8100000000000023,-0.4299999999999926,121.614,122.26,121.23,1.0300000000000011,-1.0200000000000102,122.752,123.86,122.2,1.6599999999999966,0.13000000000000966,132567,172694,83395,89299,51134
2016-06-19,124.098,124.9,122.94,1.960000000000008,-0.8299999999999983,125.346,125.85,124.69,1.1599999999999966,0.21999999999999886,123.524,124.45,122.54,1.9099999999999966,-0.5099999999999909,124.358,125.83,123.73,2.0999999999999943,0.0,131358,321645,54125,267520,194887
2016-06-26,124.896,127.69,123.32,4.3700000000000045,4.3700000000000045,126.25,129.09,124.24,4.8500000000000085,4.240000000000009,123.768,125.9,122.11,3.7900000000000063,3.7900000000000063,125.194,127.61,123.41,4.200000000000003,2.219999999999999,129146,192579,106484,86095,6894
2016-07-03,126.145,126.53,125.67,0.8599999999999994,-0.6299999999999955,127.865,128.75,127.27,1.480000000000004,1.480000000000004,125.5075,125.84,124.9,0.9399999999999977,-0.2400000000000091,126.73,128.53,125.42,3.1099999999999994,2.1099999999999994,110217,115015,103382,11633,-4361
2016-07-10,127.976,128.87,127.5,1.3700000000000045,-1.1700000000000017,128.58,129.12,128.05,1.0699999999999932,-0.8199999999999932,126.922,127.37,126.38,0.9900000000000091,-0.27000000000001023,127.588,127.83,127.32,0.5100000000000051,0.0,98365,134626,70046,64580,-32008
2016-07-17,127.684,128.46,126.59,1.8700000000000045,0.18000000000000682,128.662,129.97,127.62,2.3499999999999943,1.240000000000009,126.906,127.84,125.46,2.3800000000000097,0.8100000000000023,127.884,129.27,127.15,2.1200000000000045,2.1000000000000085,66459,94428,40029,54399,-12285
