Date,Global X JPMorgan EfficienteEtf_Open_average,Global X JPMorgan EfficienteEtf_Open_max,Global X JPMorgan EfficienteEtf_Open_min,Global X JPMorgan EfficienteEtf_Open_volatility,Global X JPMorgan EfficienteEtf_Open_change,Global X JPMorgan EfficienteEtf_High_average,Global X JPMorgan EfficienteEtf_High_max,Global X JPMorgan EfficienteEtf_High_min,Global X JPMorgan EfficienteEtf_High_volatility,Global X JPMorgan EfficienteEtf_High_change,Global X JPMorgan EfficienteEtf_Low_average,Global X JPMorgan EfficienteEtf_Low_max,Global X JPMorgan EfficienteEtf_Low_min,Global X JPMorgan EfficienteEtf_Low_volatility,Global X JPMorgan EfficienteEtf_Low_change,Global X JPMorgan EfficienteEtf_Close_average,Global X JPMorgan EfficienteEtf_Close_max,Global X JPMorgan EfficienteEtf_Close_min,Global X JPMorgan EfficienteEtf_Close_volatility,Global X JPMorgan EfficienteEtf_Close_change
2016-09-11,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0
2016-09-18,24.69,24.69,24.69,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2016-09-25,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2016-10-02,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2016-10-09,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2016-10-16,24.25,24.25,24.25,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2016-10-23,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2016-10-30,23.86,23.86,23.86,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.86,23.86,23.86,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2016-11-06,23.85,23.85,23.85,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2016-11-13,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2016-11-20,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2016-11-27,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2016-12-04,24.66,24.66,24.66,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2016-12-11,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2016-12-18,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2016-12-25,24.53,24.53,24.53,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2017-01-01,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2017-01-08,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2017-01-15,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2017-01-22,24.69,24.69,24.69,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2017-01-29,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2017-02-05,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2017-02-12,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2017-02-19,25.13,25.13,25.13,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2017-02-26,25.02,25.02,25.02,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2017-03-05,24.57,24.57,24.57,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2017-03-12,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2017-03-19,24.69,24.69,24.69,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2017-03-26,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2017-04-02,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2017-04-09,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2017-04-16,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2017-04-23,25.44,25.44,25.44,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2017-04-30,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2017-05-07,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2017-05-14,24.99,24.99,24.99,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2017-05-21,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2017-05-28,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0
2017-06-04,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2017-06-11,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.51,25.51,25.51,0.0,0.0
2017-06-18,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2017-06-25,25.7,25.7,25.7,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2017-07-02,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2017-07-09,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2017-07-16,25.98,25.98,25.98,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.98,25.98,25.98,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2017-07-23,25.95,25.95,25.95,0.0,0.0,26.01,26.01,26.01,0.0,0.0,25.95,25.95,25.95,0.0,0.0,26.01,26.01,26.01,0.0,0.0
2017-07-30,26.12,26.12,26.12,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2017-08-06,26.0,26.0,26.0,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.01,26.01,26.01,0.0,0.0
2017-08-13,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.17,26.17,26.17,0.0,0.0
2017-08-20,26.16,26.16,26.16,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2017-08-27,26.15,26.15,26.15,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2017-09-03,26.34,26.34,26.34,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2017-09-10,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2017-09-17,26.12,26.12,26.12,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2017-09-24,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2017-10-01,25.96,25.96,25.96,0.0,0.0,25.96,25.96,25.96,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2017-10-08,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2017-10-15,26.1,26.1,26.1,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2017-10-22,25.99,25.99,25.99,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.99,25.99,25.99,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2017-10-29,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0
2017-11-05,26.28,26.28,26.28,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2017-11-12,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2017-11-19,26.34,26.34,26.34,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.34,26.34,26.34,0.0,0.0
2017-11-26,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2017-12-03,26.64,26.64,26.64,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2017-12-10,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2017-12-17,26.38,26.38,26.38,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.42,26.42,26.42,0.0,0.0
2017-12-24,26.41,26.41,26.41,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.43,26.43,26.43,0.0,0.0
2017-12-31,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0
