Date,BA_stock_Open_average,BA_stock_Open_max,BA_stock_Open_min,BA_stock_Open_volatility,BA_stock_Open_change,BA_stock_High_average,BA_stock_High_max,BA_stock_High_min,BA_stock_High_volatility,BA_stock_High_change,BA_stock_Low_average,BA_stock_Low_max,BA_stock_Low_min,BA_stock_Low_volatility,BA_stock_Low_change,BA_stock_Close_average,BA_stock_Close_max,BA_stock_Close_min,BA_stock_Close_volatility,BA_stock_Close_change,BA_stock_Volume_average,BA_stock_Volume_max,BA_stock_Volume_min,BA_stock_Volume_volatility,BA_stock_Volume_change
2016-03-13,127.006,131.24,123.93,7.310000000000002,7.310000000000002,129.556,134.68,126.37,8.310000000000002,7.680000000000007,126.45,131.01,123.86,7.1499999999999915,7.1499999999999915,128.986,133.96,126.34,7.6200000000000045,7.6200000000000045,5612998,9108420,3717494,5390926,4825069
2016-03-20,133.8,135.14,131.61,3.5299999999999727,-1.8499999999999943,135.0275,136.78,132.23,4.550000000000011,-4.550000000000011,132.735,134.78,130.03,4.75,-3.359999999999985,133.99,135.86,132.12,3.740000000000009,-3.740000000000009,4898686,5671395,4361178,1310217,-1098247
2016-03-27,129.632,132.53,126.23,6.299999999999997,-6.299999999999997,130.35,132.73,127.09,5.639999999999986,-5.530000000000001,127.42200000000001,130.55,125.11,5.440000000000012,-5.440000000000012,128.93,131.29,126.94,4.349999999999994,-4.329999999999998,5659536,8758273,3352222,5406051,1975757
2016-04-03,126.978,128.04,126.15,1.8899999999999864,1.4999999999999858,128.712,130.02,127.97,2.0500000000000114,2.0500000000000114,126.276,127.61,125.58,2.030000000000001,1.730000000000004,127.236,127.93,126.34,1.5900000000000034,1.539999999999992,4446160,5036477,3939827,1096650,-1096650
2016-04-10,129.762,131.5,127.62,3.8799999999999955,2.6999999999999886,131.066,131.95,129.9,2.049999999999983,1.6999999999999886,129.076,130.68,126.68,4.0,3.0,130.1,131.14,127.91,3.2299999999999898,3.219999999999999,4180389,5008698,3514790,1493908,1396981
2016-04-17,130.766,132.57,128.55,4.019999999999982,0.45000000000001705,132.386,133.85,131.36,2.4899999999999807,-0.4199999999999875,130.364,132.21,128.49,3.719999999999999,0.18000000000000682,131.40200000000002,132.68,130.57,2.1100000000000136,-0.9199999999999875,4288792,6799035,2931033,3868002,802010
2016-04-24,133.12199999999999,136.29,130.45,5.840000000000003,3.969999999999999,135.022,137.89,131.0,6.889999999999986,4.22999999999999,131.924,134.5,129.31,5.189999999999998,3.5,134.13400000000001,137.08,130.75,6.3300000000000125,4.050000000000011,5257957,6930830,3716685,3214145,-883371
2016-05-01,132.502,134.38,131.59,2.789999999999992,-2.269999999999982,133.378,135.0,132.31,2.6899999999999977,-1.3700000000000045,131.62,133.23,130.53,2.6999999999999886,-1.4699999999999989,132.546,134.01,130.89,3.1200000000000045,-0.75,3547658,4199192,2466030,1733162,-1237802
2016-05-08,133.404,133.81,132.8,1.009999999999991,0.9399999999999977,134.804,135.24,133.81,1.4300000000000068,1.1299999999999955,132.59,133.49,131.82,1.670000000000016,0.09000000000000341,133.272,134.72,132.1,2.6200000000000045,0.020000000000010232,3730995,4591261,3284133,1307128,534794
2016-05-15,131.414,133.62,129.13,4.490000000000009,-2.5,132.352,134.49,129.25,5.240000000000009,-5.159999999999997,129.62800000000001,131.96,127.08,4.88000000000001,-4.340000000000018,130.632,134.14,127.39,6.749999999999986,-6.749999999999986,3923421,5061552,3165440,1896112,132292
2016-05-22,128.12,128.96,127.4,1.5600000000000023,1.5600000000000023,129.32,129.9,128.41,1.490000000000009,1.289999999999992,127.344,128.83,125.88,2.950000000000017,2.950000000000017,128.494,129.31,127.5,1.8100000000000023,1.6400000000000006,3873375,5102368,2586274,2516094,-934045
2016-05-29,127.2375,129.88,126.0,3.8799999999999955,-3.4599999999999937,127.7725,129.98,126.5,3.4799999999999898,-2.3999999999999915,125.52250000000001,126.04,124.78,1.2600000000000051,-0.09000000000000341,126.69749999999999,127.38,126.15,1.2299999999999898,1.2299999999999898,5465429,6894401,4679640,2214761,-1408832
2016-06-05,131.278,132.52,127.6,4.920000000000016,4.159999999999997,132.988,133.82,132.08,1.7399999999999807,0.03999999999999204,130.72,132.04,127.45,4.589999999999989,2.9200000000000017,132.214,133.1,131.14,1.960000000000008,-0.7600000000000193,4588739,6996226,3811169,3185057,-3167633
2016-06-12,130.09,130.88,129.32,1.5600000000000023,-0.9599999999999795,130.75,131.76,129.89,1.8700000000000045,-1.5199999999999818,128.812,129.97,126.9,3.069999999999993,-1.0699999999999932,129.954,130.5,129.37,1.1299999999999955,-0.09999999999999432,4298493,6739624,3324752,3414872,3094599
2016-06-19,131.74,133.91,128.14,5.77000000000001,-3.2200000000000273,132.856,134.55,129.39,5.160000000000025,-4.510000000000019,130.644,132.73,126.21,6.519999999999996,-5.000000000000014,131.222,133.55,126.52,7.030000000000015,-6.230000000000004,4727116,9707256,2641444,7065812,5375369
2016-06-26,126.458,129.54,124.5,5.039999999999992,3.859999999999985,127.60600000000001,130.34,124.76,5.579999999999998,4.590000000000003,125.09,129.16,122.35,6.810000000000002,6.810000000000002,126.628,129.87,122.7,7.170000000000002,6.989999999999995,4592974,6251280,3247946,3003334,-3003334
2016-07-03,127.8,128.6,126.92,1.6799999999999926,0.1699999999999875,128.735,130.46,127.31,3.1500000000000057,1.460000000000008,126.1275,127.66,123.96,3.700000000000003,1.0300000000000011,127.7975,130.09,126.96,3.1300000000000097,3.1200000000000045,3864738,4829391,3050067,1779324,-1231569
2016-07-10,131.67000000000002,132.8,130.84,1.960000000000008,0.960000000000008,132.462,133.25,131.39,1.8600000000000136,-0.5,130.43,131.45,129.37,2.079999999999984,0.6499999999999773,131.38,132.39,130.11,2.2799999999999727,0.3499999999999943,3647725,4318419,2944890,1373529,-984980
2016-07-17,133.27,134.76,131.75,3.009999999999991,-0.6299999999999955,134.642,135.67,133.49,2.1799999999999784,-0.39999999999997726,132.484,134.04,130.57,3.469999999999999,-1.3799999999999955,133.962,134.72,133.43,1.289999999999992,0.03999999999999204,3419359,4844935,2669692,2175243,1506532
2016-07-24,134.13400000000001,136.14,132.9,3.2399999999999807,-0.12999999999999545,135.476,139.45,133.3,6.149999999999977,0.5,133.09,135.71,132.3,3.4099999999999966,-0.07999999999998408,134.084,135.96,132.94,3.0200000000000102,0.7199999999999989,4421808,5661668,3078599,2583069,480459
2016-07-31,132.428,133.21,131.77,1.4399999999999977,-1.0,133.014,134.23,132.44,1.789999999999992,-1.789999999999992,131.528,132.7,130.96,1.7399999999999807,-1.6899999999999977,131.924,133.21,131.21,2.0,-1.4800000000000182,2942487,3156760,2359275,797485,52878
2016-08-07,132.54399999999998,132.9,132.1,0.8000000000000114,0.7600000000000193,133.362,133.78,132.95,0.8300000000000125,0.8300000000000125,132.124,132.63,131.71,0.9199999999999875,0.8799999999999955,132.638,133.1,132.19,0.9099999999999966,0.9099999999999966,2579636,3013939,2275674,738265,78784
2016-08-14,134.384,134.85,133.7,1.1500000000000057,0.8000000000000114,135.232,135.96,134.99,0.9699999999999989,0.0,133.886,134.53,133.4,1.1299999999999955,0.28999999999999204,134.764,135.0,134.44,0.5600000000000023,-0.21999999999999886,2475988,2854630,1922645,931985,-889989
2016-08-21,134.086,135.32,133.3,2.019999999999982,-0.8000000000000114,134.814,136.37,133.3,3.069999999999993,-1.589999999999975,132.958,133.84,131.82,2.0200000000000102,-2.0200000000000102,133.52599999999998,134.99,132.23,2.7600000000000193,-2.7600000000000193,2406717,3481863,1921352,1560511,-546982
2016-08-28,131.532,133.19,130.03,3.1599999999999966,-1.8300000000000125,131.96800000000002,133.58,130.03,3.5500000000000114,-1.6200000000000045,130.216,132.32,128.36,3.9599999999999795,-1.7399999999999807,130.844,132.9,129.45,3.450000000000017,-1.740000000000009,2978957,3639176,2380035,1259141,251012
2016-09-04,132.0925,132.48,131.63,0.8499999999999943,0.3100000000000023,132.73000000000002,133.08,131.94,1.1400000000000148,-1.0500000000000114,130.825,132.0,128.52,3.4799999999999898,-2.75,131.765,132.99,128.53,4.460000000000008,-4.460000000000008,3465433,4892944,2198686,2694258,741148
2016-09-11,128.058,129.22,126.88,2.3400000000000034,0.8299999999999983,129.236,130.68,127.71,2.970000000000013,-2.970000000000013,127.038,128.26,126.31,1.9499999999999886,0.030000000000001137,128.204,130.12,126.7,3.4200000000000017,-3.4200000000000017,5280264,8035616,3476794,4558822,1654504
2016-09-18,129.266,131.45,127.5,3.9499999999999886,3.75,130.44,132.48,128.3,4.179999999999978,3.9899999999999807,129.04,131.17,127.27,3.8999999999999915,3.739999999999995,129.89600000000002,131.87,127.48,4.390000000000001,4.299999999999997,2923799,3253143,2330720,922423,-837378
2016-09-25,131.368,132.09,130.29,1.8000000000000114,1.0200000000000102,132.21800000000002,132.78,131.58,1.1999999999999886,1.049999999999983,130.566,131.27,129.86,1.4099999999999966,0.8400000000000034,131.378,132.23,130.57,1.6599999999999966,1.170000000000016,2250028,3118877,1772965,1345912,898992
2016-10-02,133.148,134.83,131.28,3.5500000000000114,2.6500000000000057,134.102,135.0,132.72,2.280000000000001,1.9399999999999977,132.24,133.68,130.74,2.9399999999999977,1.799999999999983,133.512,134.66,132.25,2.4099999999999966,1.4699999999999989,3264604,4302031,2439410,1862621,1862621
2016-10-09,134.054,134.94,132.42,2.5200000000000102,-0.030000000000001137,135.204,136.87,133.93,2.9399999999999977,-1.6200000000000045,133.146,134.59,131.39,3.200000000000017,-1.1100000000000136,133.924,135.84,133.16,2.680000000000007,-2.3400000000000034,3015281,3607330,2264188,1343142,-1025842
2016-10-16,134.918,135.92,133.5,2.4199999999999875,1.2199999999999989,136.202,136.95,135.38,1.5699999999999932,0.8100000000000023,134.638,135.37,133.33,2.039999999999992,0.9199999999999875,135.35,136.18,134.0,2.180000000000007,1.6299999999999955,2343505,2539711,2205772,333939,-229362
2016-10-23,140.38400000000001,145.83,136.41,9.420000000000016,7.310000000000002,142.944,146.23,138.88,7.349999999999994,5.1200000000000045,138.886,142.17,136.41,5.759999999999991,5.759999999999991,141.666,145.54,137.45,8.090000000000003,5.560000000000002,6957709,13272044,3814247,9457797,821823
2016-10-30,141.574,143.05,139.11,3.9399999999999977,-3.9399999999999977,142.374,143.9,140.85,3.0500000000000114,-2.5,140.54,142.15,138.8,3.3499999999999943,-3.3499999999999943,141.03,142.43,139.54,2.890000000000015,-2.890000000000015,2867050,3245017,2280825,964192,-124432
2016-11-06,143.73,147.12,141.5,5.6200000000000045,5.6200000000000045,146.04,149.34,143.1,6.240000000000009,5.5,143.454,146.56,141.29,5.27000000000001,5.069999999999993,145.306,148.52,142.2,6.320000000000022,5.490000000000009,4327960,6508251,2823805,3684446,356961
2016-11-13,147.192,148.44,145.18,3.259999999999991,-3.030000000000001,148.334,150.09,146.6,3.490000000000009,-3.490000000000009,146.2,148.21,144.46,3.75,-3.75,147.244,149.99,145.33,4.659999999999997,-3.640000000000015,3555535,4490877,2214419,2276458,-2276458
2016-11-20,148.68,150.0,147.21,2.789999999999992,2.789999999999992,149.8025,150.81,148.49,2.319999999999993,1.6599999999999966,148.115,149.03,146.52,2.509999999999991,2.509999999999991,149.08,150.04,147.02,3.019999999999982,3.019999999999982,2657342,3770004,962387,2807617,-1863519
2016-11-27,150.722,152.45,149.0,3.4499999999999886,3.4499999999999886,152.092,153.08,150.09,2.990000000000009,2.4000000000000057,149.898,151.12,148.31,2.8100000000000023,2.8100000000000023,151.322,152.39,149.77,2.619999999999976,2.4799999999999898,3522975,4728764,2105577,2623187,-2623187
2016-12-04,153.2,155.65,150.84,4.810000000000002,2.4099999999999966,154.71,156.88,152.64,4.240000000000009,3.1299999999999955,152.5,155.42,150.02,5.399999999999977,3.569999999999993,154.084,156.49,152.16,4.3300000000000125,4.3300000000000125,2984839,3476254,2707872,768382,-148074
2016-12-11,155.828,159.1,153.88,5.219999999999999,-2.1200000000000045,157.136,160.07,155.24,4.829999999999984,-2.0,153.912,154.88,153.06,1.8199999999999932,-1.160000000000025,155.312,157.16,153.77,3.3899999999999864,-2.6599999999999966,4463755,5888293,2889324,2998969,1637713
2016-12-18,157.116,158.5,155.16,3.3400000000000034,3.1100000000000136,158.15,158.99,157.1,1.8900000000000148,1.170000000000016,156.08599999999998,156.65,155.07,1.5800000000000125,1.4399999999999977,157.064,157.81,156.18,1.6299999999999955,1.6299999999999955,2738717,3958475,2135828,1822647,-866954
2016-12-25,157.005,158.41,156.0,2.4099999999999966,-1.9199999999999875,157.3425,158.48,156.75,1.7299999999999898,-1.6899999999999977,155.76,156.91,154.96,1.9499999999999886,-1.9499999999999886,156.2375,157.48,155.68,1.799999999999983,-1.799999999999983,1875371,2028432,1803955,224477,169765
2017-01-01,157.875,158.98,156.3,2.6799999999999784,2.6799999999999784,158.9325,159.7,157.14,2.5600000000000023,2.5200000000000102,157.0775,157.89,155.21,2.6799999999999784,2.6799999999999784,158.35,159.1,156.97,2.1299999999999955,2.1299999999999955,2959642,3426113,2426662,999451,-999451
2017-01-08,159.078,159.54,158.74,0.799999999999983,-0.2599999999999909,159.524,159.94,159.16,0.7800000000000011,0.3400000000000034,158.006,158.57,156.67,1.9000000000000057,0.17000000000001592,158.782,159.4,158.29,1.1100000000000136,0.5100000000000193,2740013,3020486,2416487,603999,-404009
2017-01-15,158.60750000000002,159.81,157.55,2.259999999999991,1.6100000000000136,159.565,160.3,159.04,1.2600000000000193,1.2600000000000193,157.53,158.23,156.75,1.4799999999999898,1.0,158.63,159.53,157.67,1.8600000000000136,1.8600000000000136,2843639,3384525,2087283,1297242,625737
2017-01-22,163.514,169.21,158.58,10.629999999999995,10.27000000000001,165.776,170.0,159.5,10.5,10.300000000000011,162.526,167.25,157.29,9.960000000000008,9.719999999999999,164.514,169.12,157.84,11.280000000000001,9.859999999999985,5131764,7480039,3927536,3552503,952045
2017-01-29,164.268,165.92,162.99,2.9299999999999784,-2.9299999999999784,164.886,165.99,163.56,2.430000000000007,-2.430000000000007,162.658,163.82,160.82,3.0,-1.509999999999991,163.524,165.57,162.26,3.3100000000000023,-3.1699999999999875,4143670,5456316,2981662,2474654,-2474654
2017-02-05,164.468,165.25,162.42,2.8300000000000125,2.8300000000000125,165.656,167.42,164.08,3.339999999999975,2.369999999999976,163.894,164.87,162.38,2.490000000000009,2.0900000000000034,164.96,166.5,163.81,2.6899999999999977,2.25,3307235,4243239,2689719,1553520,-420775
2017-02-12,168.524,170.41,166.45,3.960000000000008,3.960000000000008,170.376,173.25,168.8,4.449999999999989,4.180000000000007,168.214,170.4,166.35,4.050000000000011,4.050000000000011,169.87,172.71,168.03,4.680000000000007,4.680000000000007,3686308,4982894,2580278,2402616,1217867
2017-02-19,175.405,176.75,173.92,2.8300000000000125,2.8300000000000125,176.93,178.8,175.75,3.0500000000000114,2.630000000000024,174.8725,176.1,173.68,2.4199999999999875,2.4199999999999875,176.305,177.44,175.36,2.079999999999984,1.8799999999999955,3690909,4231706,2832136,1399570,-34554
2017-02-26,181.446,184.0,178.0,6.0,5.039999999999992,183.18,185.71,179.88,5.8300000000000125,3.700000000000017,180.692,182.97,177.55,5.4199999999999875,3.8999999999999773,181.748,183.91,179.43,4.47999999999999,2.75,4397781,5461751,2892626,2569125,1047737
2017-03-05,181.554,182.4,180.64,1.7600000000000193,0.5,182.478,182.84,181.97,0.8700000000000045,-0.3300000000000125,180.008,181.49,177.92,3.5700000000000216,-2.5100000000000193,180.792,182.02,178.7,3.3200000000000216,-2.230000000000018,3342768,4595621,2321738,2273883,351592
2017-03-12,178.566,179.82,177.16,2.6599999999999966,1.1500000000000057,179.7,180.38,179.19,1.1899999999999977,1.1899999999999977,177.712,178.17,177.07,1.0999999999999943,1.0999999999999943,178.956,180.1,178.19,1.9099999999999966,1.049999999999983,3510572,5037385,2346666,2690719,1538364
2017-03-19,178.048,180.1,175.96,4.139999999999986,-3.25,178.576,180.25,177.1,3.1500000000000057,-2.6200000000000045,176.3,179.14,174.77,4.369999999999976,-4.369999999999976,177.082,179.39,175.82,3.569999999999993,-3.569999999999993,2440144,3239579,2006383,1233196,324598
2017-03-26,176.666,178.02,174.37,3.6500000000000057,3.6500000000000057,177.756,178.49,176.44,2.0500000000000114,1.740000000000009,175.95,177.22,173.75,3.469999999999999,3.0600000000000023,177.186,177.98,176.1,1.8799999999999955,0.7600000000000193,2114763,2750685,1640601,1110084,-717936
2017-04-02,177.782,179.0,176.88,2.1200000000000045,1.3099999999999739,178.802,180.18,177.73,2.450000000000017,1.3600000000000136,176.706,177.26,175.5,1.759999999999991,1.759999999999991,177.73,178.85,176.65,2.1999999999999886,2.1999999999999886,2595852,2934818,2326494,608324,-127952
2017-04-09,177.6225,179.0,175.74,3.259999999999991,-3.259999999999991,178.425,179.97,176.88,3.0900000000000034,-3.0900000000000034,176.485,177.48,175.56,1.9199999999999875,-1.9199999999999875,176.95,178.57,175.62,2.9499999999999886,-1.9399999999999977,2380591,2922725,2024086,898639,-285187
2017-04-16,178.212,179.42,175.84,3.579999999999984,3.579999999999984,179.94,180.93,179.08,1.8499999999999943,1.8499999999999943,177.74,179.42,175.65,3.769999999999982,3.769999999999982,178.99,180.38,177.85,2.530000000000001,1.3599999999999852,2603330,3146556,2124533,1022023,696334
2017-04-23,182.52,183.42,181.75,1.6699999999999875,1.6699999999999875,183.6,184.93,182.46,2.469999999999999,2.469999999999999,181.972,183.02,180.11,2.9099999999999966,1.4099999999999966,183.066,184.83,181.71,3.1200000000000045,2.7700000000000102,3331908,4471593,2181592,2290001,-960321
2017-04-30,183.34199999999998,184.23,182.54,1.6899999999999977,-1.0699999999999932,184.294,185.07,183.75,1.3199999999999932,0.5799999999999841,182.38400000000001,183.16,181.8,1.3599999999999852,1.3599999999999852,183.45999999999998,185.01,182.39,2.6200000000000045,2.6200000000000045,2681204,3516749,1979787,1536962,-879832
2017-05-07,184.648,186.11,182.9,3.210000000000008,-1.6699999999999875,185.512,187.21,183.98,3.230000000000018,-2.4099999999999966,182.806,186.05,178.18,7.8700000000000045,-2.3700000000000045,184.66,186.91,183.18,3.7299999999999898,-2.7700000000000102,3678123,7060056,1963569,5096487,1515654
2017-05-14,180.726,183.3,177.73,5.570000000000022,-5.570000000000022,181.74,184.11,178.5,5.610000000000014,-2.690000000000026,179.048,182.28,175.47,6.810000000000002,-5.509999999999991,180.406,182.7,177.4,5.299999999999983,-1.6299999999999955,3042767,4038909,2156147,1882762,673942
2017-05-21,184.72,186.73,183.46,3.269999999999982,2.9499999999999886,186.04,187.6,184.46,3.1399999999999864,2.280000000000001,184.14000000000001,186.27,182.52,3.75,3.75,185.214,187.07,183.49,3.579999999999984,2.920000000000016,2318989,2946750,1735778,1210972,-1210972
2017-05-28,187.34,187.82,186.76,1.0600000000000023,1.0600000000000023,188.8225,191.7,187.42,4.280000000000001,4.280000000000001,186.2725,187.65,184.53,3.1200000000000045,1.460000000000008,188.015,190.23,186.88,3.3499999999999943,3.3499999999999943,3330690,5186677,2231571,2955106,802701
2017-06-04,188.686,190.07,186.85,3.219999999999999,-0.06999999999999318,190.04,191.07,188.54,2.530000000000001,0.25,187.768,189.25,186.39,2.8600000000000136,0.4399999999999977,188.752,190.03,186.75,3.280000000000001,1.0800000000000125,2663256,3344896,2340325,1004571,822783
2017-06-11,191.768,196.01,190.05,5.9599999999999795,5.7099999999999795,193.794,197.95,190.53,7.4199999999999875,7.4199999999999875,191.08,195.81,188.05,7.759999999999991,7.759999999999991,193.072,196.44,190.0,6.439999999999998,6.439999999999998,3331199,6939081,1882684,5056397,4208970
2017-06-18,198.944,199.58,197.88,1.700000000000017,1.3799999999999955,200.636,202.35,199.47,2.8799999999999955,2.8799999999999955,198.14600000000002,199.18,197.0,2.180000000000007,1.6800000000000068,199.65,202.23,198.33,3.8999999999999773,3.1499999999999773,3320850,4310050,2726416,1583634,1583634
2017-06-25,200.038,202.77,198.5,4.27000000000001,-4.27000000000001,201.09,204.39,199.44,4.949999999999989,-4.949999999999989,198.394,199.94,196.45,3.490000000000009,-2.5500000000000114,198.74,199.98,197.46,2.519999999999982,-2.2299999999999898,2425146,3077632,2096774,980858,-852068
2017-07-02,200.3125,202.24,198.07,4.170000000000016,4.170000000000016,201.8375,203.28,199.44,3.8400000000000034,3.8400000000000034,199.6625,201.26,197.75,3.509999999999991,3.509999999999991,201.0625,202.37,198.59,3.780000000000001,3.780000000000001,2513919,3090441,1511163,1579278,1579278
2017-07-09,205.374,206.95,202.32,4.6299999999999955,4.480000000000018,207.116,208.73,204.58,4.149999999999977,4.149999999999977,204.92,206.74,202.19,4.550000000000011,4.550000000000011,206.282,208.51,203.96,4.549999999999983,4.549999999999983,2701535,3229034,1943575,1285459,527106
2017-07-16,209.672,211.1,208.73,2.3700000000000045,1.2600000000000193,210.658,212.2,209.19,3.009999999999991,2.4799999999999898,208.882,209.92,207.53,2.3899999999999864,0.8499999999999943,210.108,212.14,208.24,3.8999999999999773,3.1399999999999864,2190189,2415956,1943144,472812,-317554
2017-07-23,225.32999999999998,240.82,212.0,28.819999999999993,28.819999999999993,229.06,242.68,212.64,30.04000000000002,29.360000000000014,224.324,238.55,211.4,27.150000000000006,27.150000000000006,228.072,241.27,212.18,29.090000000000003,29.090000000000003,6976943,14139955,2392741,11747214,2209665
2017-07-30,239.986,243.38,237.06,6.319999999999993,-3.269999999999982,242.272,246.49,239.59,6.900000000000006,-6.760000000000019,238.256,241.82,236.04,5.780000000000001,-5.439999999999998,239.162,242.46,237.71,4.75,-4.75,5323755,5777271,5018396,758875,-186736
2017-08-06,236.462,239.91,232.76,7.150000000000006,-4.840000000000003,238.442,241.43,235.4,6.030000000000001,-6.030000000000001,234.618,238.93,230.94,7.990000000000009,-6.27000000000001,236.35999999999999,240.23,232.88,7.349999999999994,-5.349999999999994,4901163,6817655,3461663,3355992,-213014
2017-08-13,237.06,239.7,235.0,4.699999999999989,-1.009999999999991,238.44799999999998,240.26,237.26,3.0,-0.21999999999999886,235.792,237.41,234.57,2.8400000000000034,-1.1500000000000057,237.054,239.17,235.59,3.579999999999984,-1.3799999999999955,2913543,3012660,2810933,201727,-14055
2017-08-20,237.762,239.36,235.77,3.5900000000000034,3.2299999999999898,238.836,239.89,236.94,2.9499999999999886,2.1500000000000057,235.97,237.19,234.35,2.8400000000000034,1.25,237.63,239.75,235.68,4.069999999999993,0.20999999999997954,2560535,2915687,2270276,645411,-275079
2017-08-27,239.016,241.0,236.22,4.780000000000001,3.4399999999999977,240.758,242.53,237.55,4.97999999999999,4.97999999999999,237.454,239.17,234.61,4.559999999999974,4.559999999999974,239.624,240.49,237.18,3.3100000000000023,3.1500000000000057,3015722,3535465,2394983,1140482,876287
2017-09-03,237.0825,240.3,234.75,5.550000000000011,-4.550000000000011,238.5375,240.36,236.54,3.8200000000000216,-0.9700000000000273,235.01749999999998,236.23,234.29,1.9399999999999977,-1.0199999999999818,236.6775,238.78,234.62,4.159999999999997,1.7800000000000011,3630155,4252704,2994514,1258190,-465100
2017-09-10,242.09,247.36,239.5,7.860000000000014,7.860000000000014,244.52,249.95,241.71,8.23999999999998,8.099999999999994,240.812,246.21,237.09,9.120000000000005,6.900000000000006,243.466,249.0,240.58,8.419999999999987,8.409999999999997,4977684,9033301,2702732,6330569,5405155
2017-09-17,253.75,256.31,249.97,6.340000000000003,6.340000000000003,256.388,259.3,253.79,5.510000000000019,5.510000000000019,252.668,256.13,248.91,7.219999999999999,7.219999999999999,254.698,256.45,252.46,3.9899999999999807,3.369999999999976,3891153,5192959,2809374,2383585,-1717393
2017-09-24,254.96,256.97,253.85,3.120000000000033,-3.120000000000033,256.656,258.77,255.26,3.509999999999991,-1.7100000000000364,252.554,253.97,251.17,2.8000000000000114,1.0900000000000034,254.356,255.28,253.7,1.5800000000000125,-0.10999999999998522,2922018,3840114,2173606,1666508,-948035
2017-10-01,256.008,258.0,254.65,3.3499999999999943,3.3499999999999943,257.854,258.99,255.99,3.0,2.909999999999968,254.826,257.06,253.53,3.530000000000001,3.530000000000001,256.936,258.89,255.46,3.4299999999999784,2.589999999999975,3111201,3940198,2685053,1255145,51305
