Date,ITRI_stock_Open_average,ITRI_stock_Open_max,ITRI_stock_Open_min,ITRI_stock_Open_volatility,ITRI_stock_Open_change,ITRI_stock_High_average,ITRI_stock_High_max,ITRI_stock_High_min,ITRI_stock_High_volatility,ITRI_stock_High_change,ITRI_stock_Low_average,ITRI_stock_Low_max,ITRI_stock_Low_min,ITRI_stock_Low_volatility,ITRI_stock_Low_change,ITRI_stock_Close_average,ITRI_stock_Close_max,ITRI_stock_Close_min,ITRI_stock_Close_volatility,ITRI_stock_Close_change,ITRI_stock_Volume_average,ITRI_stock_Volume_max,ITRI_stock_Volume_min,ITRI_stock_Volume_volatility,ITRI_stock_Volume_change
2016-01-03,34.784,35.84,32.71,3.1300000000000026,-2.969999999999999,35.158,36.55,32.99,3.559999999999995,-3.269999999999996,33.868,35.33,31.94,3.389999999999997,-3.2399999999999984,34.202,36.46,31.98,4.48,-3.629999999999999,287254,386511,189853,196658,-196658
2016-01-10,31.818,32.78,30.66,2.120000000000001,-1.4400000000000013,32.484,33.77,31.45,2.320000000000004,-1.0299999999999976,30.733999999999998,31.83,29.46,2.3699999999999974,-2.3699999999999974,31.394000000000002,32.34,30.31,2.0300000000000047,-2.0300000000000047,293650,377238,206748,170490,105780
2016-01-17,30.615000000000002,31.0,30.21,0.7899999999999991,0.370000000000001,31.134999999999998,31.36,30.86,0.5,0.21999999999999886,29.9775,30.58,29.02,1.5599999999999987,0.4799999999999969,30.6825,30.96,30.55,0.41000000000000014,0.3000000000000007,253769,376626,136715,239911,-239911
2016-01-24,31.206,31.48,30.82,0.6600000000000001,0.6099999999999994,31.907999999999998,33.05,31.25,1.7999999999999972,1.7999999999999972,30.956,31.43,30.51,0.9199999999999982,0.9199999999999982,31.56,32.96,30.65,2.3100000000000023,2.3100000000000023,210752,344610,134241,210369,210369
2016-01-31,33.184,34.5,32.24,2.259999999999998,1.8999999999999986,33.934000000000005,35.13,32.77,2.3599999999999994,1.7700000000000031,32.782,33.82,32.08,1.740000000000002,1.4600000000000009,33.598,34.68,32.55,2.1300000000000026,1.4699999999999989,232003,302419,160631,141788,-141788
2016-02-07,34.154,34.61,33.57,1.0399999999999991,0.7899999999999991,34.955999999999996,35.5,34.26,1.240000000000002,0.6099999999999994,33.774,34.39,33.2,1.1899999999999977,1.0300000000000011,34.592,35.5,34.13,1.3699999999999974,0.6799999999999997,276598,361574,217587,143987,85560
2016-02-14,37.695,39.49,35.89,3.6000000000000014,3.6000000000000014,38.77,41.14,36.81,4.329999999999998,3.1499999999999986,36.3075,38.88,33.55,5.330000000000005,3.1200000000000045,38.0525,39.56,36.5,3.0600000000000023,2.710000000000001,550612,951695,313107,638588,189606
2016-02-21,39.83166666666666,40.22,39.48,0.740000000000002,0.28999999999999915,40.295,40.47,39.91,0.5600000000000023,-0.38000000000000256,39.525,39.88,39.26,0.6200000000000045,0.5700000000000003,39.97,40.05,39.91,0.14000000000000057,-0.09000000000000341,505294,657616,358306,299310,-202754
2016-02-28,40.464,41.41,39.87,1.5399999999999991,1.5399999999999991,41.162,42.19,40.19,2.0,1.4600000000000009,39.833999999999996,41.08,38.01,3.0700000000000003,3.0700000000000003,40.598,41.32,39.84,1.4799999999999969,1.4499999999999957,413477,520960,307028,213932,-31389
2016-03-06,41.778,42.5,41.14,1.3599999999999994,1.3599999999999994,42.346000000000004,42.95,42.04,0.9100000000000037,0.9100000000000037,41.466,42.27,40.83,1.4400000000000048,1.1300000000000026,42.036,42.87,41.28,1.5899999999999963,0.8699999999999974,248622,302439,215712,86727,-10728
2016-03-13,41.802,43.0,39.9,3.1000000000000014,-2.1400000000000006,42.594,43.29,40.69,2.6000000000000014,-0.4200000000000017,40.88,42.8,39.2,3.5999999999999943,-1.7899999999999991,41.704,43.0,39.78,3.219999999999999,-0.740000000000002,643122,1222067,235385,986682,667080
2016-03-20,41.57,42.27,40.67,1.6000000000000014,-1.6000000000000014,42.05,42.53,41.42,1.1099999999999994,-1.1099999999999994,40.8975,41.52,40.13,1.3900000000000006,-0.9600000000000009,41.455,42.03,40.88,1.1499999999999986,-1.0,189492,206465,176136,30329,-8488
2016-03-27,41.434,42.22,40.73,1.490000000000002,0.1700000000000017,41.964,42.24,41.26,0.980000000000004,0.8599999999999994,40.916,41.45,40.26,1.1900000000000048,0.5800000000000054,41.602,42.07,40.7,1.3699999999999974,1.1599999999999966,204850,250318,110277,140041,140041
2016-04-03,40.77,41.77,40.16,1.6100000000000065,-1.6100000000000065,41.01,41.98,40.29,1.6899999999999977,-1.4099999999999966,40.214,40.98,39.5,1.4799999999999969,-1.0599999999999952,40.428,41.2,39.78,1.4200000000000017,-1.1500000000000057,134944,204773,75233,129540,-79051
2016-04-10,40.176,40.58,39.83,0.75,0.14999999999999858,40.522,40.85,40.17,0.6799999999999997,-0.1600000000000037,39.554,39.92,39.01,0.9100000000000037,0.730000000000004,40.198,40.66,39.84,0.8199999999999932,0.14000000000000057,147783,197109,97843,99266,54426
2016-04-17,40.848,41.31,39.94,1.3700000000000045,1.3000000000000043,41.308,41.65,40.5,1.1499999999999986,1.1499999999999986,40.486,41.11,39.5,1.6099999999999994,1.6099999999999994,40.994,41.55,40.18,1.3699999999999974,1.3699999999999974,157177,196886,110530,86356,1026
2016-04-24,41.736,41.95,41.51,0.44000000000000483,0.15000000000000568,41.996,42.29,41.62,0.6700000000000017,0.19000000000000483,41.02,41.45,40.74,0.7100000000000009,-0.259999999999998,41.716,42.16,41.12,1.0399999999999991,-0.4200000000000017,198260,225723,170599,55124,-29181
2016-05-01,41.392,42.31,40.84,1.4699999999999989,0.3500000000000014,42.112,42.81,41.43,1.3800000000000026,0.6799999999999997,40.742,41.6,40.11,1.490000000000002,-0.5,41.732,42.1,41.23,0.8700000000000045,0.8700000000000045,217331,359180,150816,208364,17086
2016-05-08,42.092,42.22,41.96,0.259999999999998,-0.03999999999999915,42.362,42.54,42.05,0.490000000000002,0.39000000000000057,41.498,42.06,40.75,1.3100000000000023,0.75,42.076,42.29,41.73,0.5600000000000023,0.4100000000000037,154037,189748,89942,99806,36207
2016-05-15,41.51,42.27,40.76,1.5100000000000051,-1.0900000000000034,42.148,42.78,41.42,1.3599999999999994,-0.6499999999999986,40.978,41.78,40.32,1.4600000000000009,-0.6000000000000014,41.54,42.52,40.91,1.6100000000000065,-0.6100000000000065,126672,151753,93400,58353,-32068
2016-05-22,43.088,43.75,42.02,1.7299999999999969,1.7299999999999969,43.582,44.0,42.44,1.5600000000000023,1.5500000000000043,42.75,43.33,41.92,1.4099999999999966,1.3699999999999974,43.358,43.75,42.33,1.4200000000000017,1.3999999999999986,163759,249269,117704,131565,-43798
2016-05-29,44.155,44.43,43.78,0.6499999999999986,0.6400000000000006,44.5525,44.69,44.34,0.3499999999999943,0.23999999999999488,43.8425,44.0,43.61,0.39000000000000057,0.240000000000002,44.355000000000004,44.47,44.05,0.4200000000000017,0.4200000000000017,154906,216860,123006,93854,-88735
2016-06-05,44.902,45.29,44.45,0.8399999999999963,0.0,45.49,45.71,45.2,0.509999999999998,0.11999999999999744,44.402,44.91,43.93,0.9799999999999969,-0.36999999999999744,45.036,45.51,44.05,1.4600000000000009,-1.0800000000000054,143788,257765,95957,161808,-8154
2016-06-12,43.066,43.94,42.32,1.6199999999999974,-1.1199999999999974,43.327999999999996,43.94,42.94,1.0,-0.8599999999999994,41.998000000000005,42.47,41.2,1.269999999999996,0.8900000000000006,42.854,43.25,42.41,0.8400000000000034,-0.6800000000000068,298323,660988,139222,521766,342573
2016-06-19,42.94,43.44,41.86,1.5799999999999983,-0.8800000000000026,43.594,44.0,42.7,1.2999999999999972,-1.2999999999999972,42.406,43.13,41.27,1.8599999999999994,-1.1499999999999986,43.07,43.83,41.95,1.8799999999999955,-1.5,426739,1570538,96266,1474272,1426458
2016-06-26,41.804,43.13,40.99,2.1400000000000006,1.7600000000000051,42.37,43.66,41.46,2.1999999999999957,2.1999999999999957,41.332,42.95,40.23,2.720000000000006,2.720000000000006,41.986,43.25,40.52,2.729999999999997,2.729999999999997,199742,232135,165560,66575,18851
2016-07-03,42.775,43.04,42.54,0.5,-0.3399999999999963,43.212500000000006,43.27,43.17,0.10000000000000142,0.07000000000000028,42.305,42.53,42.13,0.3999999999999986,0.3100000000000023,42.792500000000004,43.03,42.34,0.6899999999999977,0.259999999999998,219303,282566,151376,131190,-31064
2016-07-10,44.222,44.89,43.11,1.7800000000000011,1.3100000000000023,44.68,44.98,43.75,1.2299999999999969,1.1300000000000026,42.884,44.31,40.12,4.190000000000005,3.760000000000005,44.23,44.81,43.58,1.230000000000004,0.46999999999999886,146523,231832,112468,119364,-25691
2016-07-17,43.952,44.07,43.72,0.3500000000000014,-0.14999999999999858,44.278,44.36,44.21,0.14999999999999858,-0.09000000000000341,43.628,43.72,43.59,0.12999999999999545,-0.0799999999999983,43.938,44.14,43.72,0.4200000000000017,-0.25,90777,107826,68210,39616,6008
2016-07-24,42.878,43.74,42.47,1.2700000000000031,-1.2700000000000031,43.368,43.74,43.03,0.7100000000000009,-0.7100000000000009,42.168,42.7,41.59,1.1099999999999994,-1.1099999999999994,42.8,42.89,42.69,0.20000000000000284,-0.19000000000000483,175896,205200,137387,67813,31327
2016-07-31,42.798,43.31,42.46,0.8500000000000014,-0.1600000000000037,43.31,43.71,42.87,0.8400000000000034,-0.10000000000000142,42.571999999999996,42.81,42.37,0.44000000000000483,-0.12000000000000455,42.842,43.28,42.45,0.8299999999999983,-0.020000000000003126,123410,175366,57867,117499,-55800
2016-08-07,43.89,45.99,43.13,2.8599999999999994,2.8599999999999994,44.653999999999996,48.71,43.41,5.300000000000004,5.020000000000003,42.796,44.0,40.53,3.469999999999999,3.469999999999999,44.354,48.21,43.27,4.939999999999998,4.880000000000003,214800,733887,58781,675106,675106
2016-08-14,47.978,48.67,47.46,1.2100000000000009,-0.8599999999999994,48.232,48.67,47.97,0.7000000000000028,-0.46000000000000085,47.512,47.95,47.15,0.8000000000000043,-0.28000000000000114,47.884,48.39,47.38,1.009999999999998,-0.17999999999999972,167805,244596,110578,134018,-86001
2016-08-21,48.268,48.5,47.85,0.6499999999999986,0.6499999999999986,48.589999999999996,49.06,48.29,0.7700000000000031,0.7700000000000031,47.832,48.07,47.2,0.8699999999999974,0.6499999999999986,48.256,48.38,48.12,0.2600000000000051,0.12000000000000455,130829,200873,97058,103815,89873
2016-08-28,49.348,52.26,48.02,4.239999999999995,4.0,50.346,53.39,48.25,5.140000000000001,4.560000000000002,48.862,51.15,47.58,3.5700000000000003,3.1599999999999966,49.65,53.39,47.63,5.759999999999998,5.289999999999999,341708,663850,87616,576234,519189
2016-09-04,53.7275,54.19,53.05,1.1400000000000006,0.7000000000000028,54.137499999999996,54.26,53.98,0.28000000000000114,0.10000000000000142,53.4475,53.65,53.0,0.6499999999999986,0.5799999999999983,54.0275,54.18,53.85,0.3299999999999983,-0.10999999999999943,365860,671464,233381,438083,364670
2016-09-11,53.486,53.98,52.53,1.4499999999999957,-0.30999999999999517,53.918,54.49,53.6,0.8900000000000006,-0.8200000000000003,52.726,53.17,52.48,0.6900000000000048,-0.6000000000000014,53.324000000000005,54.27,52.6,1.6700000000000017,-1.6700000000000017,496427,1071360,195920,875440,544698
