Date,ETNStock_Open_average,ETNStock_Open_max,ETNStock_Open_min,ETNStock_Open_volatility,ETNStock_Open_change,ETNStock_High_average,ETNStock_High_max,ETNStock_High_min,ETNStock_High_volatility,ETNStock_High_change,ETNStock_Low_average,ETNStock_Low_max,ETNStock_Low_min,ETNStock_Low_volatility,ETNStock_Low_change,ETNStock_Close_average,ETNStock_Close_max,ETNStock_Close_min,ETNStock_Close_volatility,ETNStock_Close_change,ETNStock_Volume_average,ETNStock_Volume_max,ETNStock_Volume_min,ETNStock_Volume_volatility,ETNStock_Volume_change
2016-01-03,50.85,52.22,49.95,2.269999999999996,-1.1600000000000037,51.312,52.34,50.26,2.0800000000000054,-1.8500000000000014,50.168,51.26,49.06,2.1999999999999957,-1.7199999999999989,50.778,52.22,49.17,3.049999999999997,-3.049999999999997,3370024,4586590,2102326,2484264,-391906
2016-01-10,49.04,50.11,47.01,3.1000000000000014,-2.6300000000000026,49.464,50.59,48.12,2.470000000000006,-1.6900000000000048,47.982,48.85,46.98,1.8700000000000045,-1.6000000000000014,48.742,49.95,47.86,2.0900000000000034,-1.2899999999999991,3882124,4650711,3175986,1474725,1429516
2016-01-17,48.067499999999995,48.87,47.23,1.6400000000000006,0.269999999999996,48.7125,49.47,47.95,1.519999999999996,0.7299999999999969,47.0275,47.69,46.19,1.5,0.23999999999999488,47.9725,48.51,47.51,1.0,0.4199999999999946,3701106,4127041,3436793,690248,-36587
2016-01-24,48.878,50.3,48.23,2.0700000000000003,0.37000000000000455,49.922000000000004,50.71,48.56,2.1499999999999986,1.9499999999999957,48.036,49.5,47.15,2.3500000000000014,0.6000000000000014,49.286,50.51,47.27,3.239999999999995,3.239999999999995,4470307,8031291,2505955,5525336,5525336
2016-01-31,51.608,53.97,49.61,4.359999999999999,3.9299999999999997,52.732,55.26,50.08,5.18,4.799999999999997,50.882,53.75,48.61,5.140000000000001,4.479999999999997,52.144,54.66,49.0,5.659999999999997,4.439999999999998,5491548,7387875,3903200,3484675,367721
2016-02-07,53.772,54.6,52.59,2.009999999999998,-0.09000000000000341,54.746,55.3,53.72,1.5799999999999983,-0.7899999999999991,53.188,53.76,52.35,1.4099999999999966,-0.09000000000000341,54.118,55.11,53.1,2.009999999999998,-0.9099999999999966,4784430,6236687,3496537,2740150,-2209666
2016-02-14,55.402499999999996,56.16,54.18,1.9799999999999969,1.6799999999999997,56.08,56.77,54.91,1.8600000000000065,1.240000000000002,54.85,55.87,53.51,2.3599999999999994,1.4100000000000037,55.76,56.2,54.82,1.3800000000000026,1.1899999999999977,3124154,3586735,2669660,917075,-842743
2016-02-21,56.836,57.54,55.81,1.7299999999999969,0.8599999999999994,57.616,57.98,56.92,1.0599999999999952,0.07000000000000028,56.21,57.06,54.91,2.1500000000000057,0.480000000000004,57.116,57.68,56.55,1.1300000000000026,-0.4099999999999966,2892747,4353253,2385030,1968223,-1968223
2016-02-28,57.658,57.91,57.39,0.519999999999996,0.4399999999999977,58.14,58.58,57.76,0.8200000000000003,0.7800000000000011,57.02,57.27,56.68,0.5900000000000034,0.5900000000000034,57.7,58.06,56.71,1.3500000000000014,1.240000000000002,3203574,4059530,2272109,1787421,-1172058
2016-03-06,58.568,59.65,57.77,1.8799999999999955,1.8799999999999955,59.294000000000004,60.63,58.54,2.0900000000000034,1.5200000000000031,58.27,59.65,57.71,1.9399999999999977,1.8999999999999986,58.998,60.13,57.87,2.260000000000005,1.1099999999999994,3205868,4580921,2248861,2332060,1187397
2016-03-13,60.848,63.31,59.69,3.6200000000000045,3.6200000000000045,61.902,63.99,60.49,3.5,3.3300000000000054,60.42,62.53,59.36,3.1700000000000017,3.030000000000001,61.662,63.47,60.45,3.019999999999996,2.969999999999999,4018218,7865052,2466976,5398076,5398076
2016-03-20,62.9625,63.46,61.93,1.5300000000000011,-1.5300000000000011,63.345,63.96,62.4,1.5600000000000023,-1.3599999999999994,62.4225,63.14,61.31,1.8299999999999983,-1.8299999999999983,62.9875,63.68,62.37,1.3100000000000023,-1.3100000000000023,3007264,3562234,2160172,1402062,-1402062
2016-03-27,62.408,62.88,61.89,0.990000000000002,-0.6300000000000026,63.014,63.8,62.5,1.2999999999999972,1.1699999999999946,61.958,62.46,61.44,1.0200000000000031,-0.5700000000000003,62.762,63.66,62.37,1.2899999999999991,1.1899999999999977,2208626,3007469,1647835,1359634,1359634
2016-04-03,60.804,62.89,59.07,3.8200000000000003,-2.780000000000001,61.282,63.33,60.2,3.1299999999999955,-2.5700000000000003,59.91,62.48,58.13,4.349999999999994,-2.6999999999999957,60.396,62.65,59.48,3.1700000000000017,-2.740000000000002,4407872,6787894,2364521,4423373,275732
2016-04-10,61.77,63.31,60.16,3.1500000000000057,2.490000000000002,62.552,63.39,61.2,2.1899999999999977,2.059999999999995,61.514,62.58,60.09,2.489999999999995,2.489999999999995,62.122,63.04,60.62,2.4200000000000017,2.210000000000001,2358634,2525443,2107994,417449,-122371
2016-04-17,62.574,63.44,61.9,1.5399999999999991,-0.6900000000000048,63.002,63.44,62.66,0.7800000000000011,0.1600000000000037,62.122,62.61,61.83,0.7800000000000011,-0.30000000000000426,62.55,62.99,62.15,0.8400000000000034,0.3100000000000023,2161855,2858188,1538901,1319287,364631
2016-04-24,62.918,63.51,62.5,1.009999999999998,-0.04999999999999716,63.58,63.98,62.88,1.0999999999999943,0.8699999999999974,62.556,63.06,61.85,1.2100000000000009,0.46999999999999886,63.16,63.83,62.26,1.5700000000000003,1.0100000000000051,2311552,3369480,1830044,1539436,1535988
2016-05-01,62.199999999999996,63.48,60.83,2.6499999999999986,-2.6499999999999986,62.54,63.62,61.38,2.239999999999995,-2.239999999999995,61.218,62.53,60.32,2.210000000000001,-1.8500000000000014,62.0,63.46,60.97,2.490000000000002,-2.1600000000000037,2713781,3956861,1891626,2065235,-826163
2016-05-08,61.626,62.27,60.78,1.490000000000002,0.8100000000000023,62.168,62.64,61.19,1.4500000000000028,1.2000000000000028,60.998,61.8,60.31,1.4899999999999949,0.30999999999999517,61.54,62.1,60.66,1.4400000000000048,0.21000000000000085,1694408,1837541,1567106,270435,-70977
2016-05-15,60.722,61.84,59.64,2.200000000000003,-1.0700000000000003,61.226,62.38,59.74,2.6400000000000006,-1.5799999999999983,60.054,61.09,58.86,2.230000000000004,-1.5200000000000031,60.542,61.95,59.54,2.4100000000000037,-2.1500000000000057,2520833,3452133,1809717,1642416,1015887
2016-05-22,60.79,61.63,59.67,1.9600000000000009,1.9600000000000009,61.39,62.29,60.28,2.009999999999998,1.6400000000000006,60.534,61.38,59.32,2.0600000000000023,1.9299999999999997,61.042,61.63,60.05,1.5800000000000054,1.5800000000000054,1684888,2221151,1030647,1190504,-662083
