Date,TWI_stock_Open_average,TWI_stock_Open_max,TWI_stock_Open_min,TWI_stock_Open_volatility,TWI_stock_Open_change,TWI_stock_High_average,TWI_stock_High_max,TWI_stock_High_min,TWI_stock_High_volatility,TWI_stock_High_change,TWI_stock_Low_average,TWI_stock_Low_max,TWI_stock_Low_min,TWI_stock_Low_volatility,TWI_stock_Low_change,TWI_stock_Close_average,TWI_stock_Close_max,TWI_stock_Close_min,TWI_stock_Close_volatility,TWI_stock_Close_change,TWI_stock_Volume_average,TWI_stock_Volume_max,TWI_stock_Volume_min,TWI_stock_Volume_volatility,TWI_stock_Volume_change
2016-04-03,5.176,5.46,4.97,0.4900000000000002,0.09999999999999964,5.434,5.81,5.14,0.6699999999999999,0.3699999999999992,4.994,5.25,4.8,0.4500000000000002,0.28000000000000025,5.196,5.43,4.99,0.4399999999999995,0.34999999999999964,400004,631061,286901,344160,152013
2016-04-10,5.678,5.87,5.45,0.41999999999999993,0.33000000000000007,5.83,6.01,5.6,0.41000000000000014,0.3600000000000003,5.588,5.8,5.39,0.41000000000000014,0.35000000000000053,5.732,5.92,5.49,0.4299999999999997,0.4299999999999997,436250,726922,225414,501508,-240232
2016-04-17,6.232,6.46,5.9,0.5599999999999996,0.54,6.466,6.75,5.97,0.7800000000000002,0.7800000000000002,6.17,6.43,5.79,0.6399999999999997,0.6399999999999997,6.34,6.48,5.96,0.5200000000000005,0.5200000000000005,359578,488110,235071,253039,253039
2016-04-24,6.562,6.79,6.28,0.5099999999999998,0.3600000000000003,6.78,7.08,6.51,0.5700000000000003,0.4800000000000004,6.384,6.65,6.12,0.5300000000000002,0.3700000000000001,6.592,6.79,6.25,0.54,0.3799999999999999,385110,628826,225120,403706,98517
2016-05-01,6.284,6.63,6.01,0.6200000000000001,-0.6200000000000001,6.404,6.65,6.2,0.4500000000000002,-0.3700000000000001,5.9639999999999995,6.18,5.6,0.5800000000000001,-0.3199999999999994,6.252,6.52,5.9,0.6199999999999992,-0.25,589520,1165554,338129,827425,248223
2016-05-08,6.164,6.36,5.99,0.3700000000000001,-0.16000000000000014,6.326,6.51,6.15,0.35999999999999943,0.05999999999999961,5.908,6.11,5.81,0.3000000000000007,0.020000000000000462,6.048,6.28,5.84,0.4400000000000004,-0.07000000000000028,497595,610131,352563,257568,-129195
2016-05-15,5.922,6.0,5.84,0.16000000000000014,0.08999999999999986,6.156,6.42,6.02,0.40000000000000036,-0.1800000000000006,5.846,5.92,5.77,0.15000000000000036,-0.04999999999999982,5.954,6.11,5.84,0.27000000000000046,-0.1299999999999999,368829,416388,337623,78765,18983
2016-05-22,6.002,6.18,5.82,0.35999999999999943,0.35999999999999943,6.134,6.28,5.94,0.33999999999999986,0.3299999999999992,5.944,6.13,5.76,0.3700000000000001,0.3700000000000001,6.054,6.19,5.83,0.3600000000000003,0.3600000000000003,308452,381317,241059,140258,-16569
2016-05-29,6.3125,6.53,6.22,0.3100000000000005,0.28000000000000025,6.4725,6.55,6.31,0.2400000000000002,-0.019999999999999574,6.1975,6.31,6.03,0.27999999999999936,0.05999999999999961,6.3725000000000005,6.49,6.24,0.25,0.08000000000000007,273152,350376,197391,152985,-37508
2016-06-05,6.982,7.31,6.45,0.8599999999999994,0.6699999999999999,7.242,7.5,6.99,0.5099999999999998,0.14999999999999947,6.846,7.07,6.45,0.6200000000000001,0.34999999999999964,7.124,7.42,6.91,0.5099999999999998,-0.03000000000000025,409138,529223,307288,221935,-141634
2016-06-12,6.658,6.82,6.53,0.29000000000000004,-0.2600000000000007,6.846,7.02,6.59,0.4299999999999997,-0.13999999999999968,6.486,6.72,6.22,0.5,-0.20999999999999996,6.640000000000001,6.74,6.53,0.20999999999999996,-0.040000000000000036,308276,440769,178098,262671,262671
2016-06-19,6.678,6.99,6.5,0.4900000000000002,-0.2999999999999998,6.812,6.99,6.71,0.28000000000000025,-0.2599999999999998,6.44,6.63,6.32,0.3099999999999996,-0.3099999999999996,6.58,6.84,6.39,0.4500000000000002,-0.2400000000000002,485963,1132751,248459,884292,843420
2016-06-26,6.17,6.31,5.95,0.35999999999999943,-0.05999999999999961,6.362,6.73,6.13,0.6000000000000005,0.4200000000000008,5.978,6.24,5.79,0.4500000000000002,0.4500000000000002,6.142,6.42,5.84,0.5800000000000001,0.5800000000000001,454055,647898,366236,281662,-281662
2016-07-03,6.1425,6.22,6.06,0.16000000000000014,-0.04999999999999982,6.3500000000000005,6.48,6.2,0.28000000000000025,0.08000000000000007,6.025,6.17,5.97,0.20000000000000018,0.1899999999999995,6.195,6.44,6.1,0.34000000000000075,0.3200000000000003,348965,424152,251869,172283,122582
2016-07-10,6.768,6.97,6.44,0.5299999999999994,0.4499999999999993,6.928,7.06,6.61,0.4499999999999993,0.33999999999999986,6.6579999999999995,6.79,6.41,0.3799999999999999,0.3799999999999999,6.806,6.91,6.55,0.3600000000000003,0.3600000000000003,352201,596925,175599,421326,-142984
2016-07-17,6.772,6.86,6.61,0.25,-0.1299999999999999,6.88,6.99,6.74,0.25,-0.21999999999999975,6.594,6.76,6.44,0.3199999999999994,-0.22999999999999954,6.744,6.94,6.62,0.3200000000000003,-0.3200000000000003,290754,420548,178039,242509,-221873
2016-07-24,6.492,6.74,6.06,0.6800000000000006,-0.08999999999999986,6.718,6.82,6.56,0.2600000000000007,0.14999999999999947,6.294,6.51,5.98,0.5299999999999994,0.5299999999999994,6.478,6.75,6.04,0.71,0.5700000000000003,433528,904466,219921,684545,-684545
2016-07-31,6.914,7.98,6.56,1.4200000000000008,1.3200000000000003,7.406,8.54,6.75,1.7899999999999991,1.7899999999999991,6.796,7.79,6.46,1.33,1.33,7.262,8.44,6.59,1.8499999999999996,1.7899999999999991,569821,1101262,189383,911879,911879
2016-08-07,8.852,9.15,8.52,0.6300000000000008,0.33000000000000007,9.096,9.22,8.91,0.3100000000000005,0.08999999999999986,8.672,8.9,8.49,0.41000000000000014,0.2699999999999996,8.924,9.13,8.8,0.33000000000000007,0.06999999999999851,518948,759753,247645,512108,-365964
2016-08-14,9.062,9.15,8.93,0.22000000000000064,0.22000000000000064,9.31,9.65,9.15,0.5,0.4900000000000002,8.966,9.1,8.81,0.28999999999999915,0.16999999999999993,9.202,9.57,9.07,0.5,0.5,427321,675631,299228,376403,260467
2016-08-21,9.622,9.76,9.51,0.25,0.120000000000001,9.878,9.98,9.72,0.2599999999999998,0.1999999999999993,9.494,9.62,9.36,0.2599999999999998,0.08000000000000007,9.624,9.76,9.57,0.1899999999999995,0.0,424864,499654,349836,149818,41352
2016-08-28,9.466,9.77,9.19,0.5800000000000001,-0.41000000000000014,9.568,9.87,9.19,0.6799999999999997,-0.46999999999999886,9.246,9.49,8.95,0.5400000000000009,-0.33000000000000007,9.362,9.73,9.07,0.6600000000000001,-0.4900000000000002,402979,571837,301170,270667,-55935
2016-09-04,9.33,9.41,9.2,0.21000000000000085,-0.13000000000000078,9.43,9.55,9.27,0.28000000000000114,-0.28000000000000114,9.135,9.24,8.94,0.3000000000000007,-0.28000000000000114,9.2775,9.4,9.03,0.370000000000001,-0.370000000000001,413712,669325,248475,420850,-287859
2016-09-11,8.83,8.92,8.71,0.20999999999999908,-0.120000000000001,9.006,9.22,8.87,0.3500000000000014,-0.22000000000000064,8.71,8.8,8.65,0.15000000000000036,-0.08000000000000007,8.884,9.1,8.73,0.3699999999999992,-0.16999999999999993,404724,578857,330929,247928,161134
2016-09-18,9.142,9.31,8.94,0.370000000000001,0.28000000000000114,9.268,9.5,9.13,0.3699999999999992,0.14000000000000057,8.962,9.16,8.86,0.3000000000000007,0.07000000000000028,9.058,9.26,8.94,0.3200000000000003,0.040000000000000924,358474,486940,263788,223152,-44095
2016-09-25,9.258,10.07,8.91,1.1600000000000001,1.1300000000000008,9.542,10.19,8.93,1.2599999999999998,1.1500000000000004,9.122,9.84,8.74,1.0999999999999996,0.9900000000000002,9.472,10.12,8.86,1.2599999999999998,1.209999999999999,544309,1079033,189822,889211,514934
2016-10-02,10.144,10.36,9.9,0.4599999999999991,0.16000000000000014,10.29,10.36,10.14,0.21999999999999886,0.07000000000000028,9.872,10.06,9.74,0.3200000000000003,-0.08999999999999986,10.006,10.27,9.78,0.4900000000000002,-0.0600000000000005,571422,778501,394799,383702,180672
2016-10-09,10.292,10.53,9.93,0.5999999999999996,0.5999999999999996,10.58,10.91,10.42,0.4900000000000002,0.20000000000000107,10.188,10.36,9.93,0.4299999999999997,0.4299999999999997,10.39,10.43,10.32,0.10999999999999943,0.07000000000000028,549807,695697,463946,231751,-116520
2016-10-16,10.258000000000001,10.4,10.08,0.3200000000000003,-0.3200000000000003,10.434,10.55,10.26,0.2900000000000009,-0.13000000000000078,10.129999999999999,10.28,10.02,0.2599999999999998,-0.2599999999999998,10.258000000000001,10.31,10.22,0.08999999999999986,0.030000000000001137,281439,322242,228291,93951,-62483
2016-10-23,10.32,10.42,10.17,0.25,-0.1999999999999993,10.475999999999999,10.66,10.33,0.33000000000000007,-0.20999999999999908,10.182,10.34,9.98,0.35999999999999943,-0.2900000000000009,10.292,10.48,10.08,0.40000000000000036,-0.40000000000000036,346518,447750,265930,181820,40317
2016-10-30,9.736,10.25,9.17,1.08,-0.7599999999999998,10.034,10.35,9.4,0.9499999999999993,0.0600000000000005,9.48,10.03,8.82,1.209999999999999,-0.8099999999999987,9.798,10.19,9.19,1.0,-0.08999999999999986,680257,1092705,396891,695814,506348
2016-11-06,10.686,11.37,10.35,1.0199999999999996,1.0199999999999996,11.112,11.58,10.74,0.8399999999999999,0.8399999999999999,10.624,11.18,10.32,0.8599999999999994,0.8599999999999994,10.982,11.55,10.55,1.0,1.0,849655,1266009,550421,715588,-353976
2016-11-13,11.634,11.77,11.53,0.2400000000000002,-0.10000000000000142,11.8,12.1,11.59,0.5099999999999998,-0.5099999999999998,11.416,11.62,11.26,0.35999999999999943,-0.08000000000000007,11.64,11.8,11.51,0.2900000000000009,-0.17999999999999972,519222,962646,306355,656291,-600941
2016-11-20,11.719999999999999,11.84,11.6,0.2400000000000002,0.09999999999999964,11.8975,12.01,11.77,0.2400000000000002,0.009999999999999787,11.5875,11.7,11.38,0.3199999999999985,0.3199999999999985,11.7625,11.86,11.64,0.21999999999999886,0.20999999999999908,219324,360684,81003,279681,-126271
2016-11-27,11.61,11.83,11.36,0.47000000000000064,-0.46000000000000085,11.766,11.93,11.51,0.41999999999999993,-0.34999999999999964,11.26,11.41,11.14,0.2699999999999996,-0.11999999999999922,11.494,11.62,11.39,0.22999999999999865,0.0,369980,495311,249458,245853,-134099
2016-12-04,11.744,11.87,11.65,0.21999999999999886,0.17999999999999972,11.898,12.14,11.73,0.41000000000000014,0.08000000000000007,11.491999999999999,11.7,11.36,0.33999999999999986,-0.08999999999999986,11.69,11.84,11.56,0.27999999999999936,-0.03999999999999915,348276,626269,246753,379516,94236
2016-12-11,11.456,11.68,11.19,0.4900000000000002,-0.010000000000001563,11.716,12.0,11.46,0.5399999999999991,-0.15000000000000036,11.23,11.62,11.01,0.6099999999999994,-0.16000000000000014,11.462,11.75,11.13,0.6199999999999992,-0.5699999999999985,695888,1439160,416344,1022816,935574
2016-12-18,11.202,11.3,11.12,0.1800000000000015,0.11000000000000121,11.368,11.62,11.2,0.41999999999999993,0.41999999999999993,11.018,11.1,10.98,0.11999999999999922,0.11999999999999922,11.23,11.5,11.03,0.47000000000000064,0.41999999999999993,795814,1393561,346003,1047558,592746
2016-12-25,11.675,11.79,11.56,0.22999999999999865,0.009999999999999787,11.7525,11.83,11.57,0.2599999999999998,-0.2599999999999998,11.345,11.57,11.15,0.41999999999999993,-0.2599999999999998,11.5375,11.78,11.21,0.5699999999999985,-0.5699999999999985,461635,568189,371204,196985,-196985
2017-01-01,11.4375,11.59,11.31,0.27999999999999936,0.16999999999999993,11.6375,11.77,11.48,0.28999999999999915,-0.10999999999999943,11.235,11.4,11.0,0.40000000000000036,-0.1999999999999993,11.3925,11.7,11.02,0.6799999999999997,-0.33000000000000007,347210,380097,295905,84192,28998
2017-01-08,10.92,11.14,10.77,0.370000000000001,-0.129999999999999,11.052,11.18,10.83,0.34999999999999964,-0.1899999999999995,10.68,10.86,10.5,0.35999999999999943,-0.1899999999999995,10.816,11.06,10.59,0.47000000000000064,-0.16000000000000014,414955,548498,323000,225498,-152443
2017-01-15,10.4975,10.57,10.4,0.16999999999999993,-0.0600000000000005,10.6225,10.65,10.6,0.05000000000000071,0.0,10.2725,10.33,10.24,0.08999999999999986,-0.08000000000000007,10.43,10.51,10.36,0.15000000000000036,-0.009999999999999787,309492,398202,244145,154057,52902
2017-01-22,11.022,12.43,10.24,2.1899999999999995,2.119999999999999,11.586,13.31,10.45,2.860000000000001,2.860000000000001,10.948,12.28,10.18,2.0999999999999996,2.0999999999999996,11.474,13.17,10.26,2.91,2.91,609517,1225419,212973,1012446,1012446
2017-01-29,13.1,13.35,12.75,0.5999999999999996,-0.34999999999999964,13.274,13.61,13.03,0.5800000000000001,-0.26000000000000156,12.788,12.93,12.63,0.29999999999999893,0.10999999999999943,13.032,13.29,12.75,0.5399999999999991,-0.2900000000000009,461814,610776,285181,325595,-275025
2017-02-05,12.794,12.95,12.66,0.28999999999999915,0.17999999999999972,12.99,13.26,12.81,0.4499999999999993,0.29999999999999893,12.658,12.9,12.39,0.5099999999999998,0.16999999999999993,12.868,13.21,12.66,0.5500000000000007,0.3500000000000014,282801,379263,240872,138391,40970
2017-02-12,13.398,13.53,13.18,0.34999999999999964,0.17999999999999972,13.62,13.66,13.58,0.08000000000000007,-0.02000000000000135,13.225999999999999,13.37,12.99,0.379999999999999,0.05999999999999872,13.526,13.62,13.3,0.3199999999999985,0.2599999999999998,351222,393108,266526,126582,26823
2017-02-19,13.7125,14.2,13.25,0.9499999999999993,-0.4299999999999997,13.9275,14.23,13.45,0.7800000000000011,-0.41999999999999993,13.42,13.66,13.07,0.5899999999999999,-0.5899999999999999,13.6575,14.15,13.21,0.9399999999999995,-0.5599999999999987,458980,542116,326133,215983,178284
2017-02-26,13.338000000000001,13.71,13.06,0.6500000000000004,-0.03999999999999915,13.592,13.92,13.39,0.5299999999999994,-0.02999999999999936,13.154,13.52,12.96,0.5599999999999987,-0.10999999999999943,13.368,13.87,13.17,0.6999999999999993,-0.0600000000000005,385957,570427,263529,306898,-32919
2017-03-05,12.69,13.0,12.23,0.7699999999999996,-0.7699999999999996,12.796,13.12,12.4,0.7199999999999989,-0.7199999999999989,12.348,12.74,11.91,0.8300000000000001,-0.8300000000000001,12.452,12.93,12.06,0.8699999999999992,-0.8300000000000001,301076,345512,271439,74073,-33299
2017-03-12,11.427999999999999,12.12,10.7,1.42,-1.2599999999999998,11.672,12.47,10.97,1.5,-1.299999999999999,10.985999999999999,11.97,10.2,1.7700000000000014,-1.5300000000000011,11.31,12.27,10.59,1.6799999999999997,-1.5700000000000003,1179413,2871043,162830,2708213,1081999
2017-03-19,9.944,10.5,9.38,1.1199999999999992,-1.0099999999999998,10.14,10.66,9.71,0.9499999999999993,-0.9499999999999993,9.64,10.36,9.21,1.1499999999999986,-0.9699999999999989,9.814,10.43,9.45,0.9800000000000004,-0.7999999999999989,769592,928507,675056,253451,143306
2017-03-26,9.814,10.19,9.36,0.8300000000000001,0.8300000000000001,10.138,10.43,9.85,0.5800000000000001,0.5800000000000001,9.716000000000001,10.14,9.21,0.9299999999999997,0.7899999999999991,10.074,10.34,9.79,0.5500000000000007,0.5500000000000007,694703,1176075,502211,673864,619189
2017-04-02,10.222,10.41,10.1,0.3100000000000005,-0.3100000000000005,10.363999999999999,10.55,10.12,0.4300000000000015,-0.4300000000000015,9.992,10.07,9.8,0.2699999999999996,-0.1999999999999993,10.084,10.18,9.85,0.33000000000000007,-0.33000000000000007,461930,528330,408189,120141,-112722
2017-04-09,9.5925,9.86,9.25,0.6099999999999994,-0.6099999999999994,9.7325,10.08,9.5,0.5800000000000001,-0.5800000000000001,9.2075,9.71,8.96,0.75,-0.75,9.4225,9.72,8.97,0.75,-0.75,607937,879688,429146,450542,56104
2017-04-16,9.486,10.06,8.68,1.3800000000000008,1.0899999999999999,9.86,10.26,9.02,1.2400000000000002,1.2400000000000002,9.298,9.93,8.52,1.4100000000000001,1.25,9.64,10.01,8.7,1.3100000000000005,1.3100000000000005,771327,1406538,472727,933811,-406337
2017-04-23,10.616,10.89,10.32,0.5700000000000003,0.5700000000000003,10.844,11.08,10.46,0.6199999999999992,0.5199999999999996,10.526,10.7,10.18,0.5199999999999996,0.5199999999999996,10.692,10.89,10.37,0.5200000000000014,0.34000000000000163,416765,517568,285495,232073,-224564
2017-04-30,10.69,11.41,10.27,1.1400000000000006,0.5999999999999996,11.16,12.12,10.53,1.5899999999999999,0.6899999999999995,10.402,11.19,9.91,1.2799999999999994,0.6399999999999988,10.828,11.43,10.32,1.1099999999999994,0.7799999999999994,558799,1008450,260502,747948,531550
2017-05-07,10.904,11.39,10.65,0.7400000000000002,-0.7400000000000002,10.988,11.4,10.67,0.7300000000000004,-0.7300000000000004,10.556,10.87,10.26,0.6099999999999994,-0.6099999999999994,10.692,10.95,10.33,0.6199999999999992,-0.6199999999999992,358305,422345,305119,117226,-67912
2017-05-14,10.196,10.57,9.8,0.7699999999999996,-0.5800000000000001,10.408,10.68,9.83,0.8499999999999996,-0.07000000000000028,10.012,10.38,9.59,0.7900000000000009,-0.4900000000000002,10.186,10.5,9.72,0.7799999999999994,0.03999999999999915,352605,555934,235391,320543,320543
2017-05-21,10.546,10.61,10.49,0.11999999999999922,0.0600000000000005,10.728,10.83,10.63,0.1999999999999993,0.049999999999998934,10.418,10.52,10.28,0.2400000000000002,0.20000000000000107,10.554,10.63,10.46,0.16999999999999993,0.09999999999999964,231478,291252,173886,117366,-86611
2017-05-28,10.585,10.78,10.47,0.3099999999999987,0.2400000000000002,10.8,11.16,10.57,0.5899999999999999,0.5299999999999994,10.42,10.64,10.28,0.3600000000000012,0.22000000000000064,10.7125,11.14,10.37,0.7700000000000014,0.5899999999999999,259635,366333,156692,209641,209641
2017-06-04,11.44,11.66,11.14,0.5199999999999996,0.5099999999999998,11.752,12.1,11.49,0.6099999999999994,0.6099999999999994,11.33,11.65,11.14,0.5099999999999998,0.5099999999999998,11.602,11.98,11.39,0.5899999999999999,0.5899999999999999,375960,494233,302476,191757,114991
2017-06-11,11.926,11.98,11.82,0.16000000000000014,0.0,12.11,12.18,11.91,0.2699999999999996,0.0,11.752,11.86,11.67,0.1899999999999995,-0.17999999999999972,11.902,12.09,11.71,0.379999999999999,-0.23999999999999844,385544,716519,256131,460388,335323
2017-06-18,11.732,11.85,11.62,0.23000000000000043,-0.10999999999999943,11.88,12.01,11.79,0.22000000000000064,-0.1999999999999993,11.578,11.7,11.47,0.22999999999999865,-0.22999999999999865,11.696,11.84,11.6,0.2400000000000002,-0.10999999999999943,389822,764772,252729,512043,453958
2017-06-25,11.874,12.06,11.66,0.40000000000000036,0.28000000000000114,12.048,12.23,11.86,0.370000000000001,0.3000000000000007,11.645999999999999,11.89,11.52,0.370000000000001,0.3500000000000014,11.857999999999999,12.02,11.53,0.4900000000000002,0.23000000000000043,324410,391494,272905,118589,-45459
2017-07-02,12.125,12.3,11.98,0.3200000000000003,-0.019999999999999574,12.26,12.35,12.2,0.15000000000000036,-0.07000000000000028,11.895,11.99,11.82,0.16999999999999993,-0.16999999999999993,12.15,12.27,11.93,0.33999999999999986,-0.02000000000000135,243757,359144,182938,176206,20556
2017-07-09,12.209999999999999,12.34,12.1,0.2400000000000002,0.08999999999999986,12.424,12.62,12.28,0.33999999999999986,0.2599999999999998,12.04,12.19,11.94,0.25,0.16000000000000014,12.26,12.5,12.16,0.33999999999999986,0.3000000000000007,323161,463959,281055,182904,-1207
2017-07-16,12.392,12.5,12.26,0.2400000000000002,-0.07000000000000028,12.482,12.51,12.43,0.08000000000000007,0.009999999999999787,12.13,12.31,11.87,0.4400000000000013,-0.4400000000000013,12.28,12.46,12.14,0.3200000000000003,-0.20999999999999908,198683,288238,148725,139513,96097
2017-07-23,12.438,12.72,12.19,0.5300000000000011,0.5300000000000011,12.642,12.99,12.29,0.7000000000000011,0.7000000000000011,12.278,12.72,12.01,0.7100000000000009,0.7100000000000009,12.574,12.99,12.19,0.8000000000000007,0.8000000000000007,313619,588738,210376,378362,68796
2017-07-30,12.096,13.0,10.57,2.4299999999999997,-2.4299999999999997,12.348,13.0,11.41,1.5899999999999999,-1.5899999999999999,11.622,12.65,9.81,2.84,-2.0999999999999996,12.016,12.81,10.58,2.2300000000000004,-1.4299999999999997,548152,1468174,181034,1287140,238482
2017-08-06,10.224,11.31,9.5,1.8100000000000005,-1.8100000000000005,10.426,11.35,9.68,1.67,-1.67,9.73,10.09,9.1,0.9900000000000002,-0.9900000000000002,9.904,10.22,9.24,0.9800000000000004,-0.9199999999999999,509594,734487,347413,387074,214677
2017-08-13,8.988,9.46,8.41,1.0500000000000007,-0.9399999999999995,9.110000000000001,9.48,8.63,0.8499999999999996,-0.8499999999999996,8.734,9.23,8.21,1.0199999999999996,-1.0199999999999996,8.852,9.43,8.5,0.9299999999999997,-0.9299999999999997,331021,429602,198816,230786,64940
2017-08-20,8.32,8.46,8.13,0.33000000000000007,-0.33000000000000007,8.434,8.47,8.35,0.120000000000001,-0.02000000000000135,8.152,8.29,7.97,0.3199999999999994,-0.25,8.272,8.41,8.08,0.33000000000000007,0.02999999999999936,317167,467309,177344,289965,234413
2017-08-27,8.426,8.61,8.25,0.35999999999999943,0.2400000000000002,8.564,8.74,8.41,0.33000000000000007,0.23000000000000043,8.356,8.5,8.19,0.3100000000000005,0.25,8.488,8.61,8.36,0.25,0.25,263869,354879,206096,148783,-113263
2017-09-03,8.6775,8.73,8.6,0.13000000000000078,0.13000000000000078,8.83,8.87,8.79,0.08000000000000007,-0.05999999999999872,8.585,8.62,8.56,0.05999999999999872,-0.019999999999999574,8.685,8.79,8.59,0.1999999999999993,0.14000000000000057,258107,323779,176512,147267,-85154
2017-09-10,9.226,9.75,8.72,1.0299999999999994,1.0299999999999994,9.476,9.92,8.92,1.0,1.0,9.106,9.45,8.68,0.7699999999999996,0.7699999999999996,9.422,9.86,8.92,0.9399999999999995,0.9399999999999995,338767,621391,206307,415084,415084
2017-09-17,10.222,10.51,9.9,0.6099999999999994,0.6099999999999994,10.464,10.77,10.26,0.5099999999999998,0.5099999999999998,10.182,10.51,9.9,0.6099999999999994,0.6099999999999994,10.394,10.75,10.13,0.6199999999999992,0.5800000000000001,258057,346280,164757,181523,-65865
2017-09-24,10.158,10.68,9.8,0.879999999999999,-0.7099999999999991,10.32,10.85,9.9,0.9499999999999993,-0.5999999999999996,9.828,10.48,9.5,0.9800000000000004,-0.5099999999999998,10.040000000000001,10.58,9.65,0.9299999999999997,-0.4299999999999997,381361,692658,180723,511935,-138299
2017-10-01,10.22,10.33,10.17,0.16000000000000014,0.02999999999999936,10.347999999999999,10.44,10.2,0.2400000000000002,-0.21000000000000085,10.072,10.16,9.87,0.2900000000000009,-0.2900000000000009,10.158,10.32,9.9,0.41999999999999993,-0.41999999999999993,211177,325283,132439,192844,-153471
2017-10-08,9.93,9.99,9.85,0.14000000000000057,0.009999999999999787,10.022,10.13,9.93,0.20000000000000107,-0.049999999999998934,9.762,9.87,9.58,0.28999999999999915,-0.17999999999999972,9.842,9.99,9.66,0.33000000000000007,-0.17999999999999972,205123,278409,146882,131527,76290
