Date,PLOWStock_Open_average,PLOWStock_Open_max,PLOWStock_Open_min,PLOWStock_Open_volatility,PLOWStock_Open_change,PLOWStock_High_average,PLOWStock_High_max,PLOWStock_High_min,PLOWStock_High_volatility,PLOWStock_High_change,PLOWStock_Low_average,PLOWStock_Low_max,PLOWStock_Low_min,PLOWStock_Low_volatility,PLOWStock_Low_change,PLOWStock_Close_average,PLOWStock_Close_max,PLOWStock_Close_min,PLOWStock_Close_volatility,PLOWStock_Close_change,PLOWStock_Volume_average,PLOWStock_Volume_max,PLOWStock_Volume_min,PLOWStock_Volume_volatility,PLOWStock_Volume_change
2016-01-03,19.932,20.95,19.5,1.4499999999999993,-1.4100000000000001,20.07,20.99,19.64,1.3499999999999979,-1.3499999999999979,19.342000000000002,19.81,18.44,1.3699999999999974,-1.3699999999999974,19.532,19.93,18.47,1.4600000000000009,-1.4400000000000013,188899,283667,142270,141397,-82617
2016-01-10,18.038,18.47,17.43,1.0399999999999991,-1.0300000000000011,18.276,18.68,17.67,1.009999999999998,-1.009999999999998,17.672,18.18,17.16,1.0199999999999996,-1.0199999999999996,17.904,18.36,17.48,0.879999999999999,-0.879999999999999,145669,176386,124737,51649,32099
2016-01-17,17.677500000000002,18.23,17.17,1.0599999999999987,0.6900000000000013,18.02,18.6,17.64,0.9600000000000009,0.9600000000000009,17.4,17.95,16.89,1.0599999999999987,0.8099999999999987,17.7225,18.07,17.43,0.6400000000000006,0.6400000000000006,132406,139673,127970,11703,-8682
2016-01-24,18.62,19.35,17.99,1.360000000000003,1.1400000000000006,19.046,19.86,18.29,1.5700000000000003,1.5700000000000003,18.48,19.35,17.8,1.5500000000000007,1.5500000000000007,18.928,19.86,17.86,2.0,2.0,152214,178815,110658,68157,43129
2016-01-31,19.468,19.78,19.28,0.5,-0.3200000000000003,19.616,19.86,19.35,0.509999999999998,-0.17999999999999972,19.144,19.37,18.81,0.5600000000000023,-0.240000000000002,19.324,19.46,19.15,0.3100000000000023,-0.2900000000000027,109317,134856,77294,57562,57562
2016-02-07,18.974,19.19,18.7,0.490000000000002,0.2900000000000027,19.28,19.48,19.16,0.3200000000000003,0.07000000000000028,18.744,18.82,18.7,0.120000000000001,0.030000000000001137,19.169999999999998,19.43,18.97,0.46000000000000085,0.10999999999999943,112192,132390,90183,42207,4805
2016-02-14,19.48,19.6,19.3,0.3000000000000007,-0.11000000000000298,19.78,19.9,19.66,0.23999999999999844,-0.120000000000001,19.225,19.42,18.88,0.5400000000000027,0.4200000000000017,19.4075,19.52,19.11,0.41000000000000014,0.379999999999999,95550,107963,77073,30890,-28315
2016-02-21,19.606,19.92,19.16,0.7600000000000016,0.28000000000000114,19.88,19.98,19.78,0.1999999999999993,0.1700000000000017,19.362,19.57,18.81,0.7600000000000016,0.08000000000000185,19.646,19.8,19.39,0.41000000000000014,0.16000000000000014,67182,91316,42215,49101,-30794
2016-02-28,20.11,21.04,19.71,1.3299999999999983,1.2899999999999991,20.616,21.77,19.92,1.8499999999999979,1.2100000000000009,19.842000000000002,20.62,19.51,1.1099999999999994,1.1099999999999994,20.246,21.04,19.56,1.4800000000000004,1.4800000000000004,137236,318146,54746,263400,5193
2016-03-06,21.682,22.04,20.95,1.0899999999999999,0.9000000000000021,22.168,22.63,21.65,0.9800000000000004,0.9299999999999997,21.336000000000002,21.85,20.95,0.9000000000000021,0.9000000000000021,21.81,22.25,21.57,0.6799999999999997,0.6400000000000006,198800,487955,101035,386920,-34390
