Date,GNTX_stock_Open_average,GNTX_stock_Open_max,GNTX_stock_Open_min,GNTX_stock_Open_volatility,GNTX_stock_Open_change,GNTX_stock_High_average,GNTX_stock_High_max,GNTX_stock_High_min,GNTX_stock_High_volatility,GNTX_stock_High_change,GNTX_stock_Low_average,GNTX_stock_Low_max,GNTX_stock_Low_min,GNTX_stock_Low_volatility,GNTX_stock_Low_change,GNTX_stock_Close_average,GNTX_stock_Close_max,GNTX_stock_Close_min,GNTX_stock_Close_volatility,GNTX_stock_Close_change,GNTX_stock_Volume_average,GNTX_stock_Volume_max,GNTX_stock_Volume_min,GNTX_stock_Volume_volatility,GNTX_stock_Volume_change
2016-01-03,14.994,15.74,14.18,1.5600000000000005,-1.5,15.114,15.83,14.39,1.4399999999999995,-1.4399999999999995,14.696,15.52,14.02,1.5,-1.5,14.766,15.76,14.06,1.6999999999999993,-1.6999999999999993,3703945,5629535,2189655,3439880,3439880
2016-01-10,13.992,14.46,13.24,1.2200000000000006,-0.9399999999999995,14.068,14.46,13.46,1.0,-0.7699999999999996,13.598,14.1,13.13,0.9699999999999989,-0.7199999999999989,13.844,14.28,13.41,0.8699999999999992,-0.7799999999999994,4865405,6170383,3504217,2666166,-1684646
2016-01-17,13.530000000000001,13.59,13.47,0.11999999999999922,0.09999999999999964,13.765,13.99,13.59,0.40000000000000036,0.25,13.295,13.4,13.12,0.28000000000000114,-0.0600000000000005,13.5175,13.64,13.36,0.28000000000000114,0.05000000000000071,3797827,4700222,3414616,1285606,-1156252
2016-01-24,13.594,14.0,13.2,0.8000000000000007,-0.45000000000000107,13.908,14.49,13.68,0.8100000000000005,0.009999999999999787,13.188,13.51,12.93,0.5800000000000001,-0.34999999999999964,13.552,13.91,13.34,0.5700000000000003,0.2400000000000002,5959105,8307458,2711807,5595651,3282150
2016-01-31,13.676,13.87,13.53,0.33999999999999986,-0.02000000000000135,13.888,14.01,13.61,0.40000000000000036,-0.3500000000000014,13.395999999999999,13.59,13.25,0.33999999999999986,-0.11999999999999922,13.648,13.86,13.33,0.5299999999999994,-0.5299999999999994,3841992,4596781,3344768,1252013,-119401
2016-02-07,13.38,13.72,13.14,0.5800000000000001,0.5800000000000001,13.766,14.05,13.38,0.6699999999999999,0.6699999999999999,13.332,13.64,13.02,0.620000000000001,0.620000000000001,13.596,13.99,13.31,0.6799999999999997,0.6799999999999997,3972814,4684826,2303479,2381347,-1651660
2016-02-14,14.355,14.57,14.1,0.47000000000000064,0.3600000000000012,14.530000000000001,14.66,14.25,0.41000000000000014,0.3800000000000008,14.245,14.43,14.01,0.41999999999999993,0.34999999999999964,14.47,14.57,14.19,0.3800000000000008,0.370000000000001,1897014,2184495,1519870,664625,-664625
2016-02-21,14.47,14.69,14.22,0.46999999999999886,-0.20999999999999908,14.54,14.8,14.35,0.45000000000000107,-0.33000000000000007,14.29,14.57,13.99,0.5800000000000001,-0.09999999999999964,14.438333333333333,14.7,14.28,0.41999999999999993,-0.22999999999999865,1802882,2415157,1425095,990062,-45198
2016-02-28,14.936,15.42,14.51,0.9100000000000001,0.9100000000000001,15.248000000000001,15.74,14.8,0.9399999999999995,0.9399999999999995,14.872,15.32,14.51,0.8100000000000005,0.8100000000000005,15.144,15.68,14.56,1.1199999999999992,1.1199999999999992,2231999,3481860,1653181,1828679,1451961
2016-03-06,15.562,15.69,15.46,0.22999999999999865,-0.08000000000000007,15.73,15.83,15.65,0.17999999999999972,-0.08000000000000007,15.396,15.57,15.17,0.40000000000000036,-0.08000000000000007,15.540000000000001,15.72,15.39,0.33000000000000007,-0.10000000000000142,1579093,1946740,1265869,680871,-680871
2016-03-13,15.57,15.72,15.44,0.28000000000000114,0.17999999999999972,15.75,15.84,15.61,0.23000000000000043,0.21000000000000085,15.51,15.61,15.39,0.21999999999999886,0.08999999999999986,15.684,15.8,15.51,0.2900000000000009,0.2900000000000009,2079454,3126917,1569410,1557507,1536853
